REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
1,55,1,1484,1,2,43,2,2,95,3,4,Z20,1,51,24,1,541,60,1,7,97,,,1,27000,4,999999,2,,406.6667
1,55,1,1491,4,2,26,1,2,97,2,7,66,1,81,24,1,66,17,1,9,98,,,1,10000,1,999999,2,,320.4495
1,55,1,1503,6,2,50,3,4,98,3,3,Z20,1,82,12,1,541,28,2,,,3,1999,1,20000,4,,2,,320.4514
1,55,1,1512,2,2,46,2,2,98,2,4,Z20,1,39,12,1,541,26,2,,,2,1999,1,60000,4,,2,,320.4514
1,55,1,1515,3,2,24,1,12,96,1,4,Z90,1,82,24,1,541,60,2,,,12,1998,1,10000,4,,2,,314.4593
1,55,1,1515,3,2,23,1,1,96,1,4,Z90,1,82,24,1,541,32,2,,,88,8888,1,10000,4,,2,,314.4593
1,55,1,1523,1,1,27,1,7,97,2,4,954,1,50,24,1,949,14,2,,,7,1998,1,40000,3,,2,,314.4593
1,55,1,1525,3,2,25,1,1,97,2,6,Z20,1,39,24,1,541,60,2,,,3,1999,1,15000,1,,2,,293.7463
1,55,1,1541,3,2,50,1,9,97,2,7,135,6,96,6,1,139,6,2,,,10,1998,1,24000,2,,2,,320.4494
1,55,1,1545,3,2,32,1,1,98,1,6,Z90,1,39,24,1,541,24,2,,,88,8888,1,11000,1,,2,,320.4494
1,55,1,1547,3,1,37,3,1,97,2,6,532,1,81,12,1,581,12,1,12,97,,,2,,,,2,,320.4494
1,55,1,1553,3,1,30,1,1,98,1,4,985,1,81,24,1,855,8,2,,,1,2000,1,35000,4,,2,,293.7457
1,55,1,1556,3,2,36,1,12,97,1,4,Z20,1,82,24,1,541,13,2,,,12,1998,1,15000,4,,2,,293.7457
1,55,1,1558,2,1,29,1,1,97,1,4,985,1,81,24,1,855,28,2,,,1,1999,1,25000,4,,2,,293.7457
1,55,1,1565,2,1,30,1,12,97,2,4,611,1,47,24,1,985,11,2,,,12,1998,1,30000,1,,2,,293.7446
1,55,1,1571,5,1,38,2,12,96,2,6,425,1,47,24,1,985,24,1,12,97,,,2,,,,2,,293.7446
1,55,1,1571,3,2,38,2,1,96,2,7,134,1,47,24,1,541,36,1,12,97,,,2,,,,2,,293.7446
1,55,1,1572,6,1,42,1,1,96,2,6,412,6,96,24,1,552,48,2,,,12,1998,1,45000,1,,1,8000,293.7446
1,55,1,1572,6,2,48,1,1,96,2,7,135,6,96,24,1,532,48,2,,,12,1998,2,,,,2,,293.7446
1,55,2,1588,1,1,39,5,5,98,2,7,31,1,66,10,1,981,48,2,,,2,1999,1,81000,1,,2,,818.2912
1,55,2,1592,2,2,46,1,1,94,2,6,Z20,1,51,48,1,541,48,1,2,98,,,2,,,,2,,818.2912
1,55,2,1594,2,1,47,2,11,97,2,6,611,1,63,10,1,531,30,1,9,98,,,1,75000,1,48000,2,,818.2912
1,55,2,1601,3,2,24,1,7,97,1,4,949,1,39,24,1,541,15,2,,,8,1999,1,12000,4,,2,,775.1251
1,55,2,1604,4,1,27,2,3,97,2,2,619,1,81,24,1,951,42,2,,,3,1999,1,15100,4,,2,,775.1251
1,55,2,1605,3,2,32,3,6,97,1,6,79,1,39,24,1,541,56,2,,,12,1998,1,3000,4,,2,,775.1251
1,55,2,1605,4,1,35,3,11,97,2,7,985,1,39,12,1,985,52,2,,,10,1998,1,30000,4,,2,,775.1251
1,55,2,1612,3,1,28,2,8,97,1,7,643,1,80,24,1,959,49,2,,,8,1999,1,8000,1,,2,,775.1244
1,55,2,1615,3,1,31,2,8,97,2,7,643,1,80,24,1,954,37,2,,,8,1999,1,12000,1,,2,,775.1244
1,55,2,1618,3,2,20,1,3,97,1,4,541,1,94,24,1,541,18,2,,,4,1999,1,8500,4,,2,,775.1244
1,55,2,1621,3,1,36,1,12,96,1,6,974,1,81,24,1,974,22,2,,,1,1999,1,15000,4,,2,,775.1245
1,55,2,1621,3,2,30,1,1,97,1,7,66,1,64,24,1,66,21,2,,,2,1999,1,20000,1,,2,,775.1245
1,55,2,1630,3,2,23,1,6,97,1,6,Z20,1,82,24,1,541,16,2,,,7,1999,1,20000,1,,2,,775.1245
1,55,2,1635,3,2,26,2,8,98,4,4,Z20,1,39,24,1,541,38,2,,,8,2000,1,4000,1,,2,,845.5969
1,55,2,1648,2,1,41,1,10,95,2,3,846,1,81,88,1,846,60,2,,,88,8888,1,5000,1,,2,,775.1277
1,55,2,1649,1,1,42,2,11,94,2,7,381,1,81,24,1,381,24,1,12,96,,,1,50000,1,,2,,775.1277
1,55,2,1652,2,1,36,11,6,98,2,5,386,1,52,12,1,985,55,2,,,4,1999,1,45000,1,252000,1,18060,775.1277
1,55,2,1661,3,2,28,3,1,96,1,6,Z20,1,82,10,1,541,50,1,9,97,,,2,,,999999,2,,775.1248
1,55,2,1686,3,2,39,2,5,95,1,7,425,8,94,24,2,,,2,,,3,1999,2,,,,2,,837.1354
1,55,2,1690,6,2,44,1,5,98,3,4,541,1,89,36,1,541,4,2,,,5,2001,1,9000,1,,2,,837.1354
1,55,2,1704,3,2,27,1,8,96,1,4,626,1,51,36,1,541,26,2,,,8,1999,1,15000,4,,2,,775.1263
1,55,2,1704,3,2,23,1,10,97,1,4,412,3,39,24,2,,,2,,,10,1999,1,15000,4,,2,,775.1263
1,55,2,1722,2,2,48,2,6,98,2,7,135,1,39,24,1,541,60,1,6,98,,,1,10000,4,50000,1,10500,775.1254
1,55,2,1723,3,2,28,1,12,96,1,7,Z20,1,89,24,1,541,19,2,,,12,1998,1,30000,4,,2,,775.1254
1,55,2,1744,2,2,42,3,6,98,2,7,Z20,1,81,12,1,66,55,2,,,10,1999,1,24000,4,50000,1,25000,775.1219
1,55,2,1778,2,2,34,1,3,97,2,4,Z20,1,39,24,1,541,19,2,,,2,1999,1,24000,4,,2,,775.1251
1,55,2,1793,2,2,47,1,5,96,2,1,Z20,1,81,24,1,541,24,1,4,98,,,2,,,150000,2,,775.125
1,55,2,1793,3,2,24,1,2,97,1,3,Z20,1,46,24,1,541,19,2,,,2,1999,1,3000,4,,2,,775.125
1,55,2,1802,2,1,48,2,10,97,2,6,954,1,81,12,1,959,60,2,,,12,1998,1,32000,4,,2,,845.5934
1,55,2,1804,3,2,29,2,2,95,1,4,Z20,1,39,34,1,541,48,2,,,12,1998,1,37000,4,,2,,845.5934
1,55,2,1805,3,1,54,2,7,96,3,4,611,1,81,12,1,954,60,2,,,88,8888,1,42000,1,,1,3000,845.5934
1,55,2,1806,3,1,21,2,4,95,1,6,621,3,18,36,1,985,60,2,,,88,8888,1,37000,4,,2,,845.5934
1,55,2,1808,4,1,32,2,11,97,2,4,621,1,81,18,1,954,56,2,,,88,8888,1,39000,1,,2,,845.5934
1,55,2,1820,3,2,27,2,11,97,1,4,Z20,1,82,12,1,541,28,2,,,2,1999,1,19000,4,,2,,845.5991
1,55,2,1820,3,2,25,2,12,97,1,6,Z20,1,82,12,1,541,26,2,,,88,8888,1,12000,4,,2,,845.5991
1,55,2,1824,3,2,25,2,8,96,2,4,Z20,6,18,88,1,386,28,2,,,88,8888,1,12000,1,,2,,845.5991
1,55,2,1832,4,2,29,1,2,95,2,4,532,1,57,36,1,541,36,2,,,12,1998,2,,,,2,,845.5931
1,55,2,1833,2,2,46,1,12,94,2,4,490,1,94,60,1,451,60,2,,,88,8888,1,30000,1,,2,,845.5931
1,55,2,1840,3,2,22,1,10,96,1,4,626,1,82,18,1,541,60,2,,,88,8888,1,38000,1,,2,,740.8546
1,55,2,1841,3,2,21,2,7,98,1,4,541,1,82,16,1,541,55,2,,,11,1998,1,32000,4,,2,,740.8546
1,55,2,1852,6,2,50,1,8,96,2,7,Z20,1,81,24,1,541,13,2,,,88,8888,1,5000,4,,2,,826.6447
1,55,2,1860,6,2,30,2,5,98,1,4,794,1,39,24,1,541,54,2,,,6,2000,1,2000,4,,2,,826.6447
1,55,2,1862,2,2,24,2,5,98,2,4,Z20,1,39,24,1,541,4,2,,,5,2000,1,10000,4,,2,,775.1284
1,55,1,1569,3,1,24,1,3,97,1,7,Z30,1,89,24,1,29,18,2,,,3,1999,1,25000,4,,2,,293.7446
1,55,2,1876,2,1,39,1,8,97,2,4,611,1,81,24,1,871,13,2,,,8,1999,1,35000,4,,2,,795.1842
1,55,2,1878,3,2,22,1,1,98,1,4,Z30,1,39,24,1,541,9,2,,,88,8888,1,23000,1,,2,,795.1842
1,55,2,1885,3,2,26,2,12,97,1,4,Z20,1,82,24,1,541,36,2,,,12,1999,1,35000,4,,2,,775.128
1,55,2,1890,6,2,44,3,5,98,3,2,611,1,39,36,1,541,48,2,,,5,2001,1,35000,4,,2,,775.128
1,55,2,1904,3,2,28,2,6,97,1,5,541,1,82,24,1,541,38,2,,,88,8888,1,24000,2,,2,,881.094
1,28,2,166,2,2,82,2,3,97,2,0,621,6,96,8,1,549,60,2,,,88,8888,1,17600,5,,2,,615.9416
2,15,1,100,1,1,37,1,5,94,2,5,862,1,80,28,1,199,28,1,9,96,,,2,,,,2,,239.5434
2,15,1,104,3,2,35,4,1,98,2,7,64,1,81,11,1,64,48,2,,,10,1998,2,,,,2,,239.5434
2,15,1,111,2,1,40,5,6,98,2,5,862,1,35,9,1,862,45,2,,,2,1999,2,,,,2,,261.32
2,15,1,133,3,2,39,2,2,96,3,6,Z20,1,39,24,1,541,60,1,3,98,,,1,10000,1,,2,,261.3199
2,15,1,134,3,2,38,2,8,98,2,7,Z20,1,81,24,1,541,60,2,,,3,1999,1,20000,1,50000,1,4500,261.3199
2,15,1,136,4,2,32,9,9,97,2,4,Z20,1,57,24,1,541,12,2,,,9,1999,1,5000,1,,2,,261.3199
2,15,1,136,3,2,32,1,7,98,3,7,Z20,1,57,24,1,541,48,2,,,7,1999,1,2000,3,30000,1,4800,261.3199
2,15,1,172,1,1,33,2,5,98,2,6,985,1,89,24,1,362,5,2,,,4,2000,1,15000,4,,2,,260.4879
2,15,1,182,3,2,29,1,10,97,1,6,Z20,1,89,24,1,541,12,2,,,10,1999,1,20000,1,,2,,239.5433
2,15,1,182,3,2,27,1,5,96,1,7,Z30,1,39,88,1,541,24,2,,,88,8888,2,,,,2,,239.5433
2,15,1,184,6,2,31,1,5,98,2,4,Z20,1,39,24,1,541,5,2,,,5,2000,1,35000,1,,2,,239.5433
2,15,1,184,6,1,31,1,9,98,2,4,872,4,47,88,2,,,2,,,88,8888,2,,,,2,,239.5433
2,15,1,199,3,2,35,2,2,98,2,7,599,1,39,24,1,541,24,2,,,2,2000,2,,,,2,,239.5435
2,15,1,201,2,2,36,1,8,95,2,7,Z20,1,39,24,1,541,24,1,8,97,,,2,,,,2,,239.5435
2,15,1,237,4,2,27,2,99,96,2,7,Z20,1,39,24,1,541,46,2,,,12,1998,2,,,,2,,251.5446
2,15,2,255,3,2,23,1,11,97,1,4,Z20,1,82,24,1,541,48,2,,,11,1999,1,12000,4,,2,,655.8421
2,15,2,259,3,2,24,1,2,98,1,6,Z20,1,82,24,1,541,8,2,,,2,2000,1,8000,4,,2,,655.8421
2,15,2,259,3,2,25,1,9,94,1,6,Z20,1,82,48,1,541,48,2,,,12,1998,1,15000,4,,2,,655.8421
2,15,2,264,2,2,38,1,1,97,2,6,Z20,1,47,24,1,541,21,2,,,1,1999,1,60000,4,,2,,655.8421
2,15,2,289,3,2,26,2,7,95,1,3,Z20,1,39,24,1,541,46,2,,,3,1999,1,105000,4,,2,,664.1623
2,15,2,299,1,1,99,1,5,97,2,7,Y02,4,96,12,2,,,1,7,97,,,2,,,,2,,664.1623
2,15,2,309,3,2,24,1,1,98,1,4,Z20,1,82,24,1,541,9,2,,,1,2000,1,6000,5,,2,,655.8437
2,15,2,312,4,1,38,1,2,95,2,3,611,1,81,24,1,985,43,2,,,3,1999,1,4500,4,,2,,655.8437
2,15,2,312,3,2,37,1,2,95,2,4,Z20,1,81,24,1,541,43,2,,,3,1999,1,4500,4,,2,,655.8437
2,15,2,317,3,2,23,1,4,98,1,6,451,1,39,24,1,541,4,2,,,4,2000,1,10000,4,,2,,655.843
2,15,2,321,3,2,38,2,7,97,1,2,570,1,39,24,1,541,60,2,,,7,2000,1,30000,1,,1,25000,655.843
2,15,2,321,3,2,22,1,2,98,1,7,Z20,1,39,24,1,541,7,2,,,2,2000,1,30000,1,,2,,655.843
2,15,2,328,3,2,42,1,8,96,2,2,Z20,1,95,24,1,541,29,2,,,12,1998,1,32000,1,,2,,715.4652
2,15,2,345,3,2,25,1,8,97,1,7,617,1,39,24,1,541,14,2,,,8,1999,1,20000,3,,2,,655.8421
2,15,2,357,2,1,36,1,5,98,2,1,643,1,52,24,1,642,43,2,,,5,1999,1,40000,4,42000,1,4000,655.8427
2,15,2,360,3,2,26,1,9,95,1,3,Z20,1,82,24,1,541,36,2,,,12,1998,1,40000,1,,2,,655.8427
2,15,2,362,3,1,27,1,6,96,3,4,619,1,89,24,1,846,24,1,7,98,,,2,,,5000,2,,715.4669
2,15,2,369,1,1,28,1,5,98,2,4,619,1,69,12,1,954,4,2,,,4,1999,1,17000,1,,2,,715.4669
2,15,2,392,3,2,35,2,4,97,1,7,Z20,1,82,24,1,541,18,2,,,88,8888,1,3500,1,,1,700,734.1123
2,15,2,430,3,2,32,2,9,98,1,4,Z20,1,82,24,1,541,24,1,9,98,,,1,13000,1,60000,2,,655.8424
2,15,2,431,3,2,32,1,3,97,1,4,Z20,1,82,24,1,541,22,2,,,2,1999,1,18000,1,,2,,655.8424
2,15,2,431,4,2,33,1,2,97,5,4,Z20,1,82,24,1,541,20,2,,,1,1999,1,11000,1,,2,,655.8424
2,15,2,457,2,2,31,1,2,95,1,6,791,1,89,24,1,541,24,1,2,97,,,1,83538,1,119340,2,,715.4643
2,15,2,471,2,2,37,1,8,97,2,2,Z20,1,57,24,1,541,13,2,,,8,1999,1,11000,1,,2,,707.8945
2,15,2,497,2,2,35,1,12,96,2,7,Z20,1,39,24,1,541,20,2,,,12,1998,1,14500,1,,2,,655.8429
2,15,2,504,2,1,36,2,1,97,2,3,954,1,15,24,1,954,46,2,,,2,1999,1,23500,1,,2,,655.8429
2,15,2,511,2,1,39,1,8,96,2,7,Z20,1,57,60,1,541,14,2,,,88,8888,1,15000,3,,2,,655.8422
2,15,2,516,1,1,36,1,1,95,2,4,872,1,81,24,1,959,14,1,4,96,,,1,9000,1,,2,,655.8422
2,15,2,521,3,1,24,1,8,97,1,6,985,1,81,24,1,855,12,1,8,98,,,1,10000,4,999999,1,5000,655.8425
2,15,2,523,4,2,30,2,3,95,2,6,Z20,1,57,24,1,541,48,1,1,97,,,2,,,,2,,655.8425
2,15,2,526,2,2,33,1,10,96,2,6,Z20,1,57,24,1,541,22,1,9,98,,,2,,,4000,1,3000,655.8425
2,15,2,528,2,2,31,2,7,94,2,7,Z20,1,39,24,1,541,36,1,1,98,,,2,,,,2,,655.8425
2,50,1,1106,3,2,24,1,10,97,1,7,Z30,1,82,24,1,541,2,1,1,98,,,2,,,,2,,245.525
2,50,1,1119,3,2,26,3,4,98,1,6,Z30,1,39,24,1,541,60,2,,,12,1999,1,40000,1,,2,,225.0646
2,50,1,1120,3,2,23,1,3,97,1,4,541,1,82,24,1,541,18,2,,,3,1999,1,60000,4,,2,,225.0646
2,50,1,1121,3,2,23,2,3,98,1,6,Z30,1,39,24,1,541,31,2,,,3,2000,1,15000,4,,2,,225.0646
2,50,1,1123,3,2,27,1,10,95,1,4,Z20,1,82,24,1,541,26,1,12,97,,,2,,,,2,,225.0646
2,50,1,1123,3,2,25,2,3,98,1,6,386,1,39,24,1,541,42,2,,,3,2000,1,2000,4,,1,4000,225.0646
2,50,1,1125,3,2,20,1,3,98,1,3,541,1,82,24,1,541,7,2,,,3,2000,2,,,,2,,225.0646
2,50,1,1126,2,2,34,2,1,97,2,6,452,1,89,24,1,541,41,2,,,1,1999,1,122000,1,,1,2100,225.0646
2,50,1,1127,3,2,44,2,12,96,1,7,621,1,39,24,1,541,36,2,,,12,1998,1,7800,3,,1,2200,225.0646
2,50,1,1136,4,1,25,2,1,98,2,6,Z30,6,96,24,1,929,28,2,,,1,2000,1,60000,1,,2,,225.0647
2,50,1,1147,2,1,34,3,5,98,2,6,611,1,82,10,1,981,26,2,,,3,1999,1,25500,1,,2,,245.5252
2,50,1,1150,2,2,33,2,2,98,2,6,Z20,1,39,24,1,541,31,2,,,4,1999,1,15500,1,,2,,245.5252
2,50,1,1174,2,2,44,3,3,98,2,7,Z20,1,39,24,1,541,55,2,,,3,1999,1,25500,1,,2,,225.0647
2,50,1,1198,2,2,41,2,1,96,2,3,Z20,1,39,24,1,541,46,2,,,11,1998,1,3000,1,,2,,226.9246
2,50,1,1200,2,2,29,2,12,96,2,6,Z20,1,39,24,1,541,46,2,,,12,1998,1,7000,3,,2,,226.9246
2,50,2,1209,2,2,33,1,3,94,2,3,629,1,47,88,1,541,54,2,,,88,8888,1,40000,1,,2,,417.8764
2,50,2,1218,4,2,55,2,4,97,2,4,Z20,1,82,24,1,541,58,2,,,6,1999,1,17500,1,,2,,498.291
2,50,2,1235,3,2,21,1,2,98,1,6,412,1,39,24,1,541,7,2,,,2,2000,1,36000,4,,2,,417.8768
2,50,2,1239,3,2,24,1,7,97,1,4,451,1,82,24,1,541,14,2,,,6,1999,1,30000,1,,2,,383.0533
2,50,2,1241,2,2,22,1,6,97,2,4,Z20,1,82,24,1,541,15,2,,,6,1999,1,30000,1,,2,,383.0533
2,50,2,1250,2,2,36,2,4,98,2,6,Z20,1,39,12,1,541,59,2,,,12,1998,1,10500,1,,1,6000,383.0534
2,50,2,1254,3,1,27,1,99,94,2,6,985,1,89,24,1,729,24,1,99,96,,,2,,,,2,,383.0534
2,50,2,1255,2,2,30,2,3,95,2,4,Z20,1,57,30,1,541,60,1,12,97,,,2,,,,2,,383.0534
2,50,2,1256,3,1,26,1,4,98,1,4,621,1,81,24,1,959,5,2,,,4,2000,1,9000,1,,2,,383.0534
2,50,2,1257,4,2,33,2,12,97,2,2,Z20,1,39,24,1,541,34,2,,,12,1999,1,1000,4,,2,,383.0534
2,50,2,1258,3,2,21,1,10,97,2,4,451,1,82,24,1,541,12,2,,,88,8888,1,7500,4,,2,,383.0534
2,50,2,1259,1,1,48,2,5,97,2,5,985,1,81,31,1,989,60,2,,,10,1998,1,10000,1,,2,,383.0534
2,50,2,1274,3,2,36,1,9,96,3,6,Z20,1,39,24,1,541,24,2,,,12,1998,1,9000,4,,2,,383.0533
2,50,2,1275,2,1,47,2,1,97,2,6,985,1,81,24,1,531,35,2,,,1,1999,1,14000,1,,2,,383.0533
2,50,2,1276,4,2,24,2,8,98,2,4,621,1,39,24,1,541,37,2,,,7,2000,2,,,,2,,383.0533
2,50,2,1278,4,2,35,2,4,97,2,4,Z20,1,39,12,1,541,30,2,,,3,1999,1,15000,1,,2,,383.0533
2,50,2,1299,3,2,26,1,4,96,1,4,541,1,57,36,1,541,29,2,,,4,1999,1,55000,1,,2,,383.0532
2,50,2,1319,2,2,39,3,9,98,2,4,629,1,53,24,1,541,32,2,,,8,2000,2,,,,2,,383.0534
2,50,2,1321,3,2,23,1,5,97,1,7,X10,1,39,36,1,541,16,2,,,5,2000,2,,,,2,,383.0533
2,50,2,1322,3,2,23,2,12,97,1,6,541,1,39,36,1,541,44,2,,,12,2001,1,6000,1,,2,,383.0533
2,50,2,1335,3,2,20,1,8,98,1,6,Z30,1,82,24,1,999,99,2,,,8,2000,2,,,,2,,474.986
2,50,2,1338,2,2,25,1,3,98,2,2,629,1,82,24,1,999,99,2,,,3,2000,2,,,,2,,474.986
2,31,1,550,3,1,27,5,7,97,2,7,451,1,33,11,1,42,3,1,6,98,,,1,54400,1,258000,2,,351.1576
2,31,1,551,3,2,26,1,7,95,1,6,Z20,1,94,60,1,541,12,2,,,88,8888,1,8000,1,,1,12000,351.1576
2,31,1,569,2,2,35,1,9,94,2,7,Z20,1,39,24,1,541,24,1,8,96,,,2,,,,2,,383.0814
2,31,1,571,3,2,24,1,1,97,1,7,999,1,39,24,1,541,20,2,,,3,1999,1,25000,1,,2,,383.0814
2,31,1,571,3,2,26,2,3,97,2,6,329,1,39,24,1,541,55,2,,,3,1999,1,25000,1,,2,,383.0814
2,31,1,572,3,1,24,3,5,98,1,6,Z30,1,52,10,1,981,14,2,,,4,1999,1,85000,1,,2,,383.0814
2,31,1,598,1,2,26,1,3,98,2,6,412,1,82,24,1,541,6,2,,,3,2000,2,,,,2,,322.8768
2,31,1,608,3,2,34,1,11,95,4,1,452,1,67,36,1,541,34,2,,,11,1999,1,10000,1,,2,,421.3898
2,31,1,609,2,2,41,2,7,97,2,1,Z20,1,67,18,1,541,57,1,7,97,,,1,34500,1,,1,3000,421.3898
2,31,1,612,3,2,39,1,6,97,2,6,203,1,57,24,1,541,39,2,,,6,1999,2,,,,2,,421.3898
2,31,1,615,3,2,23,1,8,97,1,4,Z20,1,82,24,1,999,99,2,,,99,1999,1,12000,1,,2,,351.1581
2,31,1,615,3,2,21,1,1,98,1,7,Z20,1,82,24,1,999,99,2,,,99,2000,1,15000,1,,2,,351.1581
2,31,1,618,2,1,37,1,1,97,2,7,386,3,18,88,2,,,2,,,88,8888,1,18000,1,,2,,351.1581
2,31,1,643,2,1,36,1,6,96,2,7,619,1,52,24,1,999,24,1,7,98,,,1,20000,4,50000,2,,351.1578
2,31,1,646,2,2,31,1,8,96,2,3,Z20,1,94,24,1,541,27,2,,,9,1998,1,9000,3,,2,,351.1578
2,31,1,663,2,2,42,1,12,93,2,7,Z20,1,57,24,1,541,14,1,3,95,,,2,,,,2,,328.0936
2,31,1,686,3,2,28,3,8,98,1,6,312,1,39,24,1,541,56,2,,,8,2000,1,2500,3,150000,2,,386.687
2,31,1,691,2,2,37,1,2,98,2,2,Z20,1,39,20,1,999,99,2,,,3,2000,1,20000,1,,2,,386.687
2,31,1,699,3,2,34,5,5,96,3,4,570,1,94,24,1,541,60,1,4,98,,,1,9000,1,10000,1,4500,421.39
2,31,1,709,1,1,32,1,4,98,2,7,134,1,89,36,1,999,99,2,,,4,2000,1,10000,1,,2,,383.0815
2,31,1,718,6,1,29,2,99,98,2,7,Z90,1,82,24,1,981,24,2,,,88,8888,2,,,,1,3500,383.0815
2,31,1,718,6,2,28,1,11,96,2,6,Z20,1,82,24,1,541,24,2,,,11,1998,2,,,,2,,383.0815
2,31,2,735,3,1,34,2,3,95,2,7,500,1,51,24,1,500,40,1,4,97,,,2,,,,2,,636.3131
2,31,2,758,3,2,27,2,3,97,1,2,Z20,1,82,88,1,541,33,2,,,88,8888,1,10000,4,,2,,583.2852
2,31,2,759,3,2,26,1,6,97,1,6,Z20,1,89,88,1,541,16,2,,,88,8888,1,20000,4,,2,,583.2852
2,31,2,762,2,2,29,1,2,97,2,4,Z20,1,54,24,1,541,20,2,,,3,1999,1,10000,4,,2,,583.2852
2,31,2,816,6,2,29,1,4,97,2,4,Z20,1,39,88,1,451,18,2,,,88,8888,1,5000,4,,2,,590.357
2,31,2,856,2,2,33,1,9,98,2,6,Z20,1,89,24,1,999,1,2,,,9,2000,2,,,,2,,636.3111
2,31,2,908,6,2,57,2,1,98,3,3,Z20,1,39,36,1,541,48,2,,,99,2001,2,,,,2,,583.2842
2,31,2,922,3,2,29,2,8,98,1,4,Z20,1,82,24,1,541,56,2,,,12,2000,1,6000,1,40000,1,13900,677.7191
2,31,2,927,2,2,36,4,9,97,2,6,Z20,1,39,26,1,541,48,2,,,9,1999,1,18000,1,,2,,583.2868
2,31,2,948,3,2,39,3,4,98,3,6,425,1,39,12,1,541,60,2,,,12,1998,1,31500,1,60000,1,16000,636.3116
2,31,2,958,2,2,37,1,10,96,2,7,Z20,1,39,24,1,541,24,2,,,10,1998,1,30000,1,,2,,589.2527
2,31,2,961,2,2,39,2,99,95,2,4,Z20,1,57,24,1,541,24,1,6,98,,,1,5000,1,,1,800,583.2848
2,31,2,971,2,2,37,2,8,98,2,7,Z20,1,89,24,1,541,24,2,,,88,8888,1,10000,1,,2,,583.2848
2,31,2,985,3,2,29,3,9,98,1,7,66,1,81,12,1,66,43,2,,,88,8888,1,30000,1,49000,2,,583.2861
2,31,2,985,3,1,26,1,6,97,1,7,Z90,1,89,24,1,332,24,2,,,6,1999,1,30000,1,,2,,583.2861
2,31,2,1009,3,1,29,1,3,98,1,4,589,1,81,24,1,855,6,2,,,3,2000,1,10000,1,,2,,583.2872
2,31,2,1010,2,2,33,2,2,98,2,3,Z20,1,54,24,1,541,24,2,,,2,2000,1,6000,3,,2,,583.2872
2,31,2,1040,3,2,21,1,12,96,1,6,Z20,1,82,24,1,541,10,1,10,97,,,2,,,,2,,583.2851
2,31,2,1059,2,2,32,1,4,98,2,4,Z20,1,39,24,1,999,99,2,,,4,2000,1,10000,1,,2,,632.0281
2,31,2,1060,2,2,40,2,5,98,2,7,Z20,1,89,36,1,541,15,2,,,88,8888,1,6000,1,,2,,632.0281
2,31,2,1081,3,2,23,2,5,98,1,4,451,1,39,24,1,541,24,2,,,88,8888,2,,,,1,4000,583.2861
2,31,2,1082,2,2,49,2,4,97,2,4,Z20,1,39,12,1,541,60,2,,,4,1999,1,7000,1,,2,,583.2861
2,31,2,1089,3,2,32,1,12,97,1,6,541,1,89,36,1,999,99,2,,,12,2000,1,10000,1,,2,,583.2861
2,31,2,1103,3,1,25,1,9,98,1,7,66,1,89,36,1,759,99,2,,,10,2001,2,,,,2,,627.5613
2,57,1,1354,2,2,52,1,12,95,2,4,Z20,1,47,88,1,Z20,36,2,,,88,8888,1,14000,1,,2,,77.6358
2,57,1,1359,1,1,37,1,4,97,2,3,611,1,81,24,1,959,22,2,,,4,1999,1,37000,1,,2,,77.6358
2,57,1,1373,3,2,24,1,4,96,1,4,Z20,1,82,24,1,541,18,2,,,4,1999,1,10000,4,,2,,77.6358
2,57,1,1375,3,2,23,1,3,96,1,6,386,1,999,36,1,541,32,2,,,12,1999,1,18000,4,,2,,77.6358
2,57,1,1382,3,2,23,1,4,98,1,4,325,1,82,24,1,541,6,2,,,4,2000,2,,,,2,,77.6358
2,57,1,1385,4,1,27,5,7,97,2,6,412,6,96,88,1,83,24,2,,,88,8888,1,65000,1,,2,,77.6358
2,57,1,1388,2,2,30,4,1,98,2,7,66,1,81,10,1,66,49,2,,,11,1998,1,104071,1,,2,,77.6358
2,57,1,1390,1,1,41,1,6,94,2,4,985,1,56,36,1,985,30,1,3,97,,,2,,,,2,,77.6358
2,57,1,1440,2,2,36,1,7,98,2,2,Z20,1,89,24,1,541,3,2,,,88,8888,2,,,,2,,76.8028
2,57,2,1487,2,2,28,1,4,97,2,4,Z20,1,82,24,1,541,22,2,,,4,1999,1,11000,4,,1,10000,166.0737
2,57,2,1446,2,2,46,3,6,97,2,4,Z20,1,39,24,1,541,60,1,8,98,,,1,7000,1,20000,2,,181.1715
2,57,2,1456,1,1,29,1,5,97,2,6,611,1,81,17,1,834,17,2,,,88,8888,1,5000,2,,2,,166.0738
2,57,2,1490,3,2,25,1,1,98,1,5,Z20,1,999,60,1,541,9,2,,,1,2003,1,20000,1,,2,,166.0737
2,57,2,1545,3,2,30,2,7,97,1,1,621,1,39,24,1,541,36,2,,,88,8888,1,32000,1,62000,2,,164.879
2,57,2,1564,2,2,33,3,9,97,2,3,Z20,2,82,24,1,541,12,2,,,9,1999,1,44000,4,,2,,190.0373
2,9,1,24,3,1,28,1,10,93,1,5,Z30,1,96,60,1,729,60,2,,,3,1999,2,,,,2,,28.6617
