RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17_DTRET,RQ18_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_REMSPENT,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
03,0894,001,02955,01,01,1,61,02,112008,2,04,522,1,233,24,1,829,34,2,      ,112010,2,       , ,                    ,2,       ,2,       ,000494.2827,1
03,0895,003,02978,06,05,1,45,01,032005,2,65,215,1,300,88,1,215,54,2,      ,888888,1,0140000,1,1050    3050        ,2,       ,2,       ,000592.6152,1
03,0896,003,02978,03,03,2,38,01,062009,1,05,131,1,211,03,1,513,03,1,092009,      ,2,       , ,                    ,1,0000000,2,       ,000656.0289,1
03,0896,003,02978,05,03,2,26,01,122005,4,63,412,1,400,88,1,513,45,2,      ,888888,1,0060000,1,1100                ,2,       ,2,       ,000809.1885,1
03,0897,003,02978,03,03,1,31,01,062008,1,65,412,1,222,88,1,421,15,2,      ,888888,1,0025000,1,1100                ,2,       ,2,       ,000781.9821,1
03,0898,003,02978,01,01,1,56,02,022009,3,05,094,4,234,03,2,   ,  ,1,052009,      ,2,       , ,                    ,1,0000000,2,       ,000580.2449,2
03,0899,003,02978,06,05,1,38,02,122007,2,65,421,1,234,03,1,724,21,1,032008,      ,1,0060000,1,1080    3020        ,2,       ,2,       ,000665.2361,2
03,0900,003,02978,04,03,2,30,01,082008,2,63,412,1,400,24,1,513,13,2,      ,082010,1,0057000,5,1070    3020        ,2,       ,2,       ,000809.1885,1
03,0901,002,02987,01,01,1,48,01,042007,2,04,723,1,223,32,1,723,29,2,      ,122009,1,0041000,5,1100                ,2,       ,2,       ,000538.3229,1
03,0902,002,02987,01,01,1,34,01,112005,2,68,516,1,221,24,1,422,24,1,112007,      ,1,0027000,5,1075    3025        ,2,       ,2,       ,000710.3409,2
03,0903,002,02991,07,05,2,19,01,012009,2,04,094,1,500,88,1,513,08,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000617.3230,1
03,0904,002,02991,01,01,1,45,01,102006,2,04,611,1,233,27,1,833,27,1,012009,      ,2,       , ,                    ,2,       ,2,       ,000505.6973,2
03,0905,002,02991,02,02,2,37,02,052009,2,04,094,1,235,25,1,913,29,2,      ,062011,1,0056000,4,1100                ,2,       ,2,       ,000559.8102,1
03,0906,003,03016,02,06,2,34,01,042007,4,04,723,1,233,37,1,723,29,2,      ,052010,1,0030000,4,1050    3050        ,2,       ,2,       ,000740.7972,1
03,0907,001,03010,03,03,2,26,01,082008,1,05,094,1,234,23,1,913,13,2,      ,072010,1,0036000,1,1100                ,2,       ,2,       ,000735.0548,1
03,0908,001,03010,03,03,1,31,01,092008,4,05,512,1,233,27,1,512,12,2,      ,122010,1,0030000,1,1090    3010        ,2,       ,2,       ,000710.3409,1
03,0909,001,03010,01,01,1,49,01,122004,2,04,611,1,233,24,1,833,24,1,122006,      ,2,       , ,                    ,2,       ,2,       ,000538.3229,2
03,0910,001,03010,07,03,2,24,03,092008,4,03,094,4,234,05,2,   ,  ,1,022009,      ,2,       , ,                    ,2,       ,2,       ,000657.1502,2
03,0911,001,03010,02,02,2,41,01,062008,2,04,131,1,235,37,1,913,15,2,      ,072011,2,       , ,                    ,2,       ,2,       ,000595.9269,1
03,0912,001,03010,02,02,2,31,01,112008,2,04,094,1,233,25,1,913,10,2,      ,122010,1,0050000,4,10502050            ,2,       ,2,       ,000735.0548,1
03,0913,002,03012,06,05,1,28,01,072007,2,65,724,1,233,36,1,724,26,2,      ,072010,1,0018000,1,1099    3001        ,2,       ,2,       ,000666.9043,1
03,0914,002,03012,03,03,1,22,01,042008,1,05,094,1,214,37,1,512,17,2,      ,052011,1,0035000,1,1099    3001        ,2,       ,2,       ,000568.1548,1
03,0915,002,03043,01,01,1,35,01,052008,2,05,512,1,213,24,1,829,16,2,      ,052010,1,0082000,4,1080    3020        ,2,       ,2,       ,000593.9175,1
03,0916,001,03045,04,03,2,22,01,122008,1,05,023,1,214,24,1,515,09,2,      ,122010,1,0075000,5,1070    3030        ,2,       ,2,       ,000800.2004,1
03,0917,001,03045,02,03,1,27,01,092008,1,68,512,1,233,24,1,512,12,2,      ,092010,1,0022000,4,1100                ,2,       ,2,       ,000864.9698,1
03,0918,001,03046,03,03,1,28,02,042008,1,63,241,1,233,23,1,241,29,2,      ,032010,1,0200000,1,10502050            ,1,0050000,1,0020000,000804.9105,1
03,0919,002,03055,03,03,2,31,02,022007,1,04,522,1,234,36,1,421,31,2,      ,022010,1,0079000,4,106020203020        ,2,       ,2,       ,000689.3086,1
03,0920,002,03057,01,01,1,45,04,072008,2,04,023,1,234,17,1,143,14,2,      ,122009,1,0115000,5,105020203030        ,2,       ,2,       ,000581.8105,1
03,0921,004,03062,02,02,2,35,01,052007,2,04,023,1,234,36,1,411,28,2,      ,052010,1,0090000,1,1050    3050        ,2,       ,2,       ,000644.0680,1
03,0922,004,03064,01,01,1,54,01,052006,4,03,023,1,500,48,1,522,40,2,      ,052010,1,0015000,5,1080    3020        ,2,       ,2,       ,000543.6526,1
03,0923,004,03064,02,02,1,56,01,042007,2,05,832,1,232,30,1,513,29,2,      ,102009,1,0004000,4,1050    3050        ,2,       ,2,       ,000532.3044,1
03,0924,004,03078,04,05,2,32,02,062008,2,04,323,1,222,18,1,513,29,2,      ,122009,1,0016000,1,1080    3020        ,2,       ,2,       ,000775.0232,1
03,0925,004,03078,02,02,1,45,05,022009,2,04,713,1,233,13,1,713,50,2,      ,032010,1,0180000,1,1090    3010        ,2,       ,1,0007000,000567.5940,1
03,0925,004,03078,06,05,1,25,02,052009,2,04,023,1,400,12,1,512,24,2,      ,052010,1,0060000,1,1070    3030        ,1,0050000,1,0007000,000748.9655,1
03,0926,002,03099,03,03,1,29,01,072007,1,04,932,1,233,30,1,313,26,2,      ,012010,1,0012000,5,1075    3025        ,2,       ,2,       ,000699.4697,1
03,0927,002,03099,04,05,1,26,05,062008,2,65,023,1,221,21,1,834,40,2,      ,032010,1,0030000,1,1080    3020        ,2,       ,2,       ,000699.4697,1
03,0928,002,03099,02,02,1,42,01,092007,2,04,723,1,233,26,1,723,24,2,      ,112009,1,0174000,1,1080    3020        ,2,       ,2,       ,000595.0424,1
03,0929,003,03113,01,01,1,34,01,102004,2,04,931,1,214,24,1,829,24,1,102006,      ,2,       , ,                    ,2,       ,2,       ,000743.2081,2
03,0930,003,03113,03,03,2,31,01,102004,1,01,023,1,214,24,1,347,24,1,102006,      ,2,       , ,                    ,2,       ,2,       ,000769.0655,2
03,0931,001,03128,06,03,1,26,01,072009,1,05,931,1,233,12,1,721,02,2,      ,072010,1,0030000,4,1100                ,2,       ,2,       ,000729.4265,1
03,0932,001,03128,02,03,1,28,01,022006,4,04,931,1,233,39,1,721,39,1,052009,      ,2,       , ,                    ,1,0050000,1,0004500,000729.4265,1
03,0933,001,03128,03,03,1,27,01,052008,1,04,516,1,233,25,1,321,16,2,      ,062010,1,0020000,4,1090    3010        ,2,       ,2,       ,000729.4265,1
03,0934,001,03128,03,03,1,34,01,062008,1,02,712,1,234,14,1,712,14,1,082009,      ,1,0015000,4,1080    3020        ,1,0030000,1,0004500,000729.4265,1
03,0935,004,03134,01,01,1,75,01,042006,2,04,022,4,500,12,2,   ,  ,1,042007,      ,2,       , ,                    ,2,       ,2,       ,000531.2751,2
03,0935,004,03134,02,02,2,73,01,042006,2,02,021,4,500,12,2,   ,  ,1,042007,      ,2,       , ,                    ,2,       ,2,       ,000496.2450,2
03,0936,004,03134,01,01,1,60,02,072009,2,01,832,6,300,17,2,   ,  ,2,      ,122010,2,       , ,                    ,1,0010000,1,0006000,000551.4740, 
03,0936,004,03134,02,02,2,54,02,072009,2,02,021,6,300,17,2,   ,  ,2,      ,122010,2,       , ,                    ,1,0080000,1,0008500,000570.1449, 
03,0937,004,03134,03,03,1,23,01,032009,1,04,311,4,223,01,2,   ,  ,1,042009,      ,2,       , ,                    ,1,0005000,2,       ,000633.1602,2
03,0938,001,03169,03,03,1,29,02,112008,1,65,214,1,222,48,1,214,45,2,      ,112012,1,0210000,1,1080    3020        ,2,       ,2,       ,000667.2900,1
03,0939,001,03167,03,05,1,29,02,082007,2,03,023,1,214,25,1,721,48,1,092009,      ,1,0075000,1,1095    3005        ,1,0050000,1,0003000,000747.7968,1
03,0940,001,03167,03,03,1,44,02,092009,2,04,023,1,222,06,1,512,12,2,      ,032010,1,0045000,1,1085    3015        ,2,       ,2,       ,000636.1545,1
03,0941,001,03167,06,05,1,23,01,052007,2,04,131,1,214,35,1,721,28,2,      ,042010,1,0060000,1,1090    3010        ,2,       ,2,       ,000637.0694,1
03,0942,001,03167,02,02,2,38,02,022009,2,04,743,1,234,24,1,743,24,2,      ,022011,1,0075000,1,1095    3005        ,2,       ,2,       ,000627.3498,1
03,0943,003,03171,02,02,2,58,04,092009,2,63,412,4,211,00,2,   ,  ,1,092009,      ,2,       , ,                    ,1,0000000,2,       ,000539.2252,2
03,0944,003,03171,01,01,1,38,01,042009,2,04,832,1,233,32,1,723,05,2,      ,122011,1,0058000,1,1100                ,2,       ,2,       ,000620.5268,1
03,0945,003,03171,03,05,1,34,01,022009,2,04,313,1,400,17,1,913,07,2,      ,072010,2,       , ,                    ,2,       ,2,       ,000729.4265,1
03,0945,003,03171,04,03,2,36,01,022008,2,65,223,1,400,29,1,513,19,2,      ,072010,1,0020000,1,1090    3010        ,2,       ,2,       ,000611.9384,1
03,0946,004,03173,04,03,1,28,02,042009,1,04,833,1,234,20,1,833,16,2,      ,122010,1,0060000,1,1020    3080        ,2,       ,2,       ,000699.4697,1
03,0947,004,03173,01,01,1,34,04,092009,2,04,832,1,235,08,1,834,40,2,      ,052010,2,       , ,                    ,2,       ,2,       ,000699.4697,1
03,0948,004,03173,01,01,1,52,03,122008,2,05,921,1,234,24,1,834,48,2,      ,122010,1,0040000,4,1090    3010        ,2,       ,2,       ,000530.0843,1
03,0949,004,03173,01,01,1,37,04,092008,2,04,832,1,400,17,1,721,27,2,      ,022010,1,0060000,1,1090    3010        ,2,       ,2,       ,000595.0424,1
03,0950,004,03173,01,01,1,40,01,072007,2,65,723,1,233,29,1,723,26,2,      ,122009,1,0300000,1,1050    3050        ,2,       ,2,       ,000595.0424,1
03,0951,004,03173,02,05,1,39,01,062009,2,04,512,1,234,25,1,512,03,2,      ,072011,1,0030000,1,1080    3020        ,2,       ,2,       ,000595.0424,1
03,0952,004,03173,01,01,1,50,02,032009,2,02,832,1,233,25,1,832,32,2,      ,042011,1,0090000,1,1080    3020        ,2,       ,2,       ,000530.0843,1
03,0953,001,03186,14,03,2,36,03,032008,4,04,913,1,211,24,1,913,36,2,      ,032010,1,0059000,4,1090    3010        ,2,       ,2,       ,000637.5641,1
03,0954,001,03197,03,03,1,25,02,062009,1,05,341,1,234,06,1,419,12,2,      ,122009,1,0030000,5,1090    3010        ,2,       ,2,       ,000738.8619,1
03,0954,001,03197,05,03,1,24,01,092009,2,05,023,1,234,25,1,512,00,2,      ,102011,2,       , ,                    ,2,       ,2,       ,000629.4575,1
03,0954,001,03197,06,05,2,26,01,022009,2,63,241,1,234,08,1,241,07,2,      ,102009,2,       , ,                    ,2,       ,2,       ,000764.5681,1
03,0955,001,03197,01,01,1,46,01,092008,2,04,931,1,232,24,1,931,12,2,      ,092010,1,0036000,4,1095    3005        ,2,       ,2,       ,000559.9371,1
03,0956,001,03197,01,01,1,58,03,042009,2,04,112,1,500,36,1,714,42,2,      ,042012,1,0010000,1,1090    3010        ,2,       ,2,       ,000548.2490,1
03,0957,001,03197,01,01,1,52,05,092009,2,03,712,1,234,12,1,724,60,2,      ,092010,1,0036000,1,1095    3005        ,2,       ,2,       ,000559.9371,1
03,0958,001,03197,01,01,1,51,02,042009,2,04,712,1,233,24,1,712,30,2,      ,042011,1,0030000,4,1080    3020        ,2,       ,2,       ,000559.9371,1
03,0959,003,03177,02,04,2,36,01,082006,3,05,911,1,233,48,1,913,37,2,      ,082010,1,0048000,1,1070    3030        ,2,       ,2,       ,000644.8147,1
03,0960,003,03177,01,01,1,64,01,082005,2,04,611,1,233,25,1,724,25,1,092007,      ,2,       , ,                    ,2,       ,2,       ,000570.3262,2
03,0961,003,03182,01,01,1,37,03,122008,2,05,714,1,233,18,1,721,40,2,      ,062010,1,0090000,1,1090    3010        ,2,       ,2,       ,000608.2147,1
03,0962,003,03182,01,01,1,48,04,042008,2,04,023,1,233,25,1,723,53,2,      ,052010,1,0090000,1,1095    3005        ,2,       ,2,       ,000541.8185,1
03,0962,003,03182,03,03,2,27,01,052008,1,64,422,1,234,35,1,414,16,2,      ,042011,1,0042000,1,10102090            ,2,       ,2,       ,000739.8280,1
03,0963,003,03182,01,01,1,32,05,072009,2,68,023,1,400,07,1,834,42,2,      ,022010,1,0015000,1,1080    3020        ,1,0020000,1,0006500,000714.9536,1
03,0964,003,03182,03,03,2,26,01,042009,1,04,515,1,214,13,1,913,05,2,      ,052010,1,0006000,1,1080    3020        ,2,       ,2,       ,000739.8280,1
03,0964,003,03182,09,05,1,23,01,022009,2,05,832,1,223,05,1,913,05,1,072009,      ,1,0060000,1,1090    3010        ,1,0005000,2,       ,000609.0894,1
03,0965,003,03182,03,03,1,42,03,102008,1,65,315,1,214,07,1,315,18,1,052009,      ,2,       , ,                    ,1,0020000,1,0008000,000608.2147,1
03,0966,003,03199,01,01,1,32,03,092008,2,65,341,1,222,24,1,215,56,2,      ,092010,1,0100000,1,1090    3010        ,2,       ,2,       ,000693.5187,1
03,0967,001,03199,04,02,1,39,03,082009,2,05,516,1,233,11,1,411,36,2,      ,072010,1,0048000,4,1070    3030        ,1,0096000,2,       ,000589.9799,1
03,0968,002,03200,01,01,1,55,03,112008,2,05,832,1,231,12,1,832,36,2,      ,112009,1,0235000,1,105020203030        ,2,       ,2,       ,000584.5148,1
03,0969,003,03201,01,01,1,55,01,062008,2,04,712,1,232,24,1,712,15,2,      ,062010,1,0064000,1,1090    3010        ,2,       ,2,       ,000554.8788,1
03,0970,004,03202,04,05,2,34,01,062008,2,04,515,1,234,24,1,515,15,2,      ,062010,1,0016000,5,1090    3010        ,2,       ,2,       ,000690.5061,1
03,0971,004,03202,02,03,2,34,03,012008,4,04,512,1,400,88,1,913,21,2,      ,888888,1,0060000,5,106020203020        ,2,       ,2,       ,000690.5061,1
03,0972,004,03203,01,01,1,38,02,102008,2,01,712,1,233,26,1,832,23,2,      ,122010,1,0082000,4,1080    3020        ,2,       ,2,       ,000653.8645,1
03,0973,004,03228,03,03,2,37,01,112005,1,04,131,1,100,88,1,513,46,2,      ,888888,1,0065000,4,1090    3010        ,2,       ,2,       ,000557.5450,1
03,0974,004,03228,05,03,1,29,03,102008,4,63,724,1,500,24,1,411,24,2,      ,102010,2,       , ,                    ,2,       ,2,       ,000664.5900,1
03,0975,004,03228,05,03,1,24,01,122008,1,64,023,1,234,24,1,832,09,2,      ,122010,1,0060000,1,1080    3020        ,2,       ,2,       ,000566.1831,1
03,0976,004,03228,01,01,1,52,02,102007,2,04,712,1,100,88,1,712,48,2,      ,888888,1,0180000,1,1090    3010        ,2,       ,2,       ,000503.6511,1
03,0976,004,03228,05,03,2,22,01,082009,1,65,343,1,222,12,1,513,01,2,      ,082010,2,       , ,                    ,2,       ,2,       ,000614.8251,1
03,0977,004,03239,06,02,1,34,02,052009,2,04,832,1,233,11,1,723,24,2,      ,042010,1,0072000,4,10702030            ,2,       ,2,       ,000759.9722,1
03,0978,001,03258,01,01,1,59,02,032009,2,01,832,1,500,24,1,513,48,2,      ,032011,1,0030000,1,105020403010        ,2,       ,2,       ,000494.5689,1
03,0978,001,03258,02,02,2,61,02,032009,2,01,021,1,500,24,1,513,48,2,      ,032011,1,0030000,1,105020403010        ,2,       ,2,       ,000492.7208,1
03,0979,001,03258,05,05,2,46,02,092009,2,04,021,1,500,25,1,913,24,2,      ,102011,2,       , ,                    ,2,       ,2,       ,000511.3133,1
03,0979,001,03258,06,03,2,37,02,092009,2,04,323,1,400,25,1,913,24,2,      ,102011,2,       , ,                    ,2,       ,2,       ,000559.1630,1
03,0980,003,03251,01,01,1,44,02,112007,2,04,712,1,231,25,1,522,47,2,      ,122009,1,0120000,4,10802020            ,2,       ,2,       ,000600.7057,1
03,0981,003,03251,11,05,1,45,02,052006,2,04,832,1,500,88,1,832,48,2,      ,888888,1,0100000,1,1090    3010        ,2,       ,2,       ,000535.1293,1
03,0982,003,03251,02,03,2,36,02,092009,2,61,234,1,211,24,1,913,24,2,      ,092011,1,0040000,1,1095    3005        ,1,0050000,2,       ,000592.3916,1
03,0983,001,03261,07,03,1,25,02,052009,1,04,713,1,233,09,1,713,12,2,      ,022010,1,0056000,4,1080    3020        ,2,       ,2,       ,000748.9655,1
03,0984,003,03267,03,03,2,27,02,072009,1,64,522,1,234,36,1,411,13,2,      ,072012,1,0005000,1,1080    3020        ,2,       ,2,       ,000688.1112,1
03,0984,003,03267,05,03,1,37,03,122007,2,04,721,1,232,27,1,721,48,2,      ,032010,1,0060000,1,1080    3020        ,2,       ,2,       ,000565.6982,1
03,0984,003,03267,06,05,2,36,02,012007,2,05,522,1,234,38,1,522,48,2,      ,032010,2,       , ,                    ,2,       ,2,       ,000557.8686,1
03,0984,003,03267,09,05,1,28,01,042008,2,05,522,1,234,24,1,522,17,2,      ,042010,1,0060000,1,1080                ,2,       ,2,       ,000664.9757,1
03,0985,003,03267,05,02,1,60,02,052008,2,04,832,1,231,23,1,832,26,2,      ,042010,1,0120000,4,1050    3050        ,2,       ,2,       ,000493.4241,1
03,0986,003,03267,02,02,2,42,01,092005,2,02,023,2,400,88,1,513,48,2,      ,888888,1,0100000,4,1080    3020        ,2,       ,2,       ,000557.8686, 
03,0987,001,03285,03,03,2,27,02,122008,1,04,743,1,214,10,1,932,22,2,      ,102009,1,0040000,1,1100                ,2,       ,2,       ,000688.1112,1
03,0988,002,03301,02,08,1,29,01,122008,2,63,512,1,500,88,1,512,09,2,      ,888888,1,0015000,1,1085    3015        ,2,       ,2,       ,000704.3617,1
03,0989,002,03301,01,01,1,41,03,082009,2,65,215,1,222,24,1,215,55,2,      ,082011,1,0020000,1,1090    3010        ,2,       ,2,       ,000599.2040,1
03,0990,002,03301,03,05,1,33,02,012007,2,04,522,1,500,37,1,724,60,2,      ,022010,1,0056000,4,1095    3005        ,2,       ,2,       ,000704.3617,1
03,0990,002,03301,07,05,1,32,01,032007,2,04,522,1,234,36,1,512,30,2,      ,032010,1,0005000,1,1080    3020        ,2,       ,2,       ,000704.3617,1
03,0991,002,03301,01,01,1,27,01,072009,2,04,832,1,233,12,1,832,02,2,      ,072010,2,       , ,                    ,2,       ,2,       ,000704.3617,1
03,0992,001,03308,02,02,1,32,02,082008,2,04,913,1,234,26,1,824,25,2,      ,102010,1,0060000,1,10602040            ,2,       ,1,0002000,000745.4620,1
03,0993,001,03308,03,03,1,29,01,112007,1,04,832,1,233,17,1,833,17,1,042009,      ,2,       , ,                    ,1,0020000,1,0011000,000745.4620,1
03,0993,001,03308,04,03,2,29,01,112007,1,04,131,1,235,43,1,513,22,2,      ,062011,1,0023000,3,1090    3010        ,2,       ,2,       ,000771.3978,1
03,0993,001,03308,05,03,1,27,01,092008,1,65,215,1,233,25,1,215,12,2,      ,102010,1,0039000,1,1095    3005        ,2,       ,2,       ,000745.4620,1
03,0993,001,03308,08,05,1,40,01,042006,2,04,933,1,214,36,1,721,36,1,042009,      ,2,       , ,                    ,1,0060000,1,0013000,000634.1683,1
03,0994,003,03313,03,03,2,30,03,122008,1,65,222,1,234,12,1,222,34,2,      ,122009,1,0120000,1,1060    3040        ,2,       ,2,       ,000689.7078,1
03,0995,003,03313,03,05,1,29,03,102008,2,65,215,1,234,11,1,215,60,1,092009,      ,1,0125000,1,1070    3030        ,1,0040000,1,0006000,000666.5185,1
03,0996,003,03313,09,03,2,25,01,072008,1,04,522,1,500,24,1,522,14,2,      ,072010,1,0060000,5,1085    3015        ,2,       ,2,       ,000689.7078,1
03,0997,002,03311,04,03,1,26,01,032007,2,05,832,1,232,36,1,932,30,2,      ,032010,1,0024000,4,1050    3050        ,2,       ,2,       ,000666.9043,1
03,0998,002,03311,02,02,1,51,03,082009,2,04,712,1,400,09,1,712,45,2,      ,052010,1,0077000,1,1080    3020        ,2,       ,2,       ,000505.4050,1
03,0999,002,03311,03,03,2,29,01,012008,1,64,023,2,500,24,1,914,20,2,      ,012010,1,0105000,1,10702030            ,2,       ,2,       ,000690.1069, 
03,0999,002,03311,05,03,1,27,01,032009,1,65,214,2,234,08,1,214,06,2,      ,112009,1,0100000,1,10702030            ,2,       ,2,       ,000666.9043, 
03,1000,002,03311,02,02,2,39,02,112008,2,04,023,1,231,88,1,913,10,2,      ,888888,1,0060000,1,1100                ,2,       ,2,       ,000559.4866,1
03,1001,002,03322,02,02,1,52,02,022005,2,04,712,1,300,88,1,712,48,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000504.5280,1
03,1002,002,03322,02,02,1,53,01,062009,2,68,023,1,500,12,1,834,03,2,      ,062010,1,0105000,1,106020303010        ,2,       ,2,       ,000504.5280,1
03,1003,002,03322,01,01,1,57,01,022006,2,63,413,1,300,06,1,413,06,1,082006,      ,2,       , ,                    ,2,       ,2,       ,000493.9965,2
