REGN,FILLER,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,P6M_IND
1,55,1,1218,1,1,54,1,4,1999,2,3,832,1,10,88,1,712,42,2,,,88,8888,1,48000,4,2,,2,,337.2709,1
1,55,1,1225,3,2,31,2,7,2002,1,4,21,1,82,12,1,913,24,2,,,6,2003,1,30000,1,2,,2,,344.8793,1
1,55,1,1236,2,1,44,3,11,2001,2,6,723,1,81,23,1,723,33,2,,,10,2003,1,67000,4,2,,2,,344.8793,1
1,55,1,1237,3,2,26,1,4,2002,1,6,411,1,50,36,1,913,6,2,,,3,2005,2,,,2,,2,,367.9322,1
1,55,1,1301,3,2,30,2,10,2000,2,4,21,1,39,36,1,913,24,2,,,9,2003,1,9500,1,2,,2,,337.2709,1
1,55,1,1302,3,2,32,2,8,2001,1,4,21,1,89,12,1,913,24,1,8,2002,,,1,22500,1,1,20000,2,,337.2709,1
1,55,1,1321,3,2,25,1,8,1998,1,4,743,1,87,60,1,913,50,2,,,8,2003,1,104000,1,2,,2,,367.9319,1
1,55,1,1331,3,2,27,2,2,2002,1,4,522,1,39,24,1,913,32,2,,,2,2004,1,12000,1,2,,2,,367.9319,1
1,55,1,1335,2,2,50,5,4,2002,2,5,23,1,39,24,1,913,60,2,,,3,2004,1,6000,4,2,,2,,337.271,1
1,55,1,1338,4,1,30,1,4,2001,2,4,23,1,47,18,1,913,18,2,,,10,2002,1,80000,1,2,,2,,337.271,1
1,55,1,1345,1,1,49,1,10,2000,2,2,241,1,81,24,1,241,24,2,,,10,2002,1,42000,1,2,,2,,337.271,1
1,55,1,1354,2,2,67,2,3,2002,2,2,23,6,96,24,1,513,19,2,,,2,2004,1,118000,1,2,,1,12000,337.271,
1,55,1,1367,2,2,44,1,7,1999,2,6,21,1,83,42,1,913,39,2,,,1,2003,2,,,2,,2,,404.7252,1
1,55,1,1371,3,2,32,2,7,2002,2,7,223,1,96,24,1,223,26,2,,,7,2004,1,45000,1,2,,1,10000,370.7201,1
1,55,1,1380,5,1,23,2,5,2001,1,6,522,1,96,12,1,834,28,2,,,11,2002,1,30000,1,2,,2,,370.7201,1
1,55,1,1131,2,2,35,2,2,2002,2,6,21,1,33,24,1,712,58,2,,,1,2004,1,30000,1,2,,2,,367.9324,1
1,55,1,1133,3,1,29,1,6,2000,1,6,94,1,81,36,1,724,28,2,,,5,2003,1,10800,1,2,,2,,367.9324,1
1,55,1,1152,4,1,35,2,6,2001,2,7,311,1,81,24,1,742,40,2,,,5,2003,1,81000,1,2,,2,,337.2709,1
1,55,1,1156,1,1,46,5,7,2001,2,6,931,1,81,31,1,724,56,2,,,2,2003,1,60000,1,2,,2,,337.271,1
1,55,1,1161,3,1,34,5,3,2002,1,7,213,1,82,12,1,213,50,2,,,3,2003,1,68000,1,2,,2,,337.271,1
1,55,1,1164,3,1,22,1,12,2000,1,7,931,1,81,24,1,213,21,2,,,12,2002,1,30000,4,2,,2,,337.271,1
1,55,1,1184,2,1,41,6,2,2002,2,6,712,1,67,36,1,143,48,2,,,4,2005,1,76500,1,2,,2,,367.9325,1
1,55,2,1634,1,1,39,3,3,2000,2,6,611,1,81,36,1,421,48,2,,,3,2003,1,12000,4,2,,2,,1067.9796,1
1,55,2,1706,1,1,44,2,12,2000,2,2,712,1,81,36,1,712,46,2,,,12,2003,1,25000,4,2,,2,,1116.8171,1
1,55,2,1718,3,2,24,1,4,2002,1,7,21,1,89,24,1,913,6,2,,,2,2004,1,10000,1,2,,2,,970.8841,1
1,55,1,1260,1,1,29,1,5,2000,2,6,94,1,46,88,1,913,29,2,,,88,8888,1,36000,1,2,,2,,367.932,1
1,55,1,1383,2,2,52,2,11,2001,2,6,21,1,18,24,1,513,36,2,,,11,2003,1,15000,1,2,,2,,337.2708,1
1,55,1,1383,3,2,24,2,12,2001,1,7,21,1,94,36,1,522,34,2,,,1,2004,1,85000,1,2,,2,,337.2708,1
1,55,1,1408,3,2,26,3,5,2002,1,7,222,1,82,88,1,222,28,2,,,11,2003,1,110000,1,1,30000,2,,367.9322,1
1,55,1,1418,4,1,36,2,3,2001,2,7,23,1,81,24,1,833,54,2,,,2,2003,1,40000,4,2,,2,,337.2709,1
1,55,1,1419,3,2,23,2,9,2001,1,4,23,1,39,15,1,913,30,2,,,12,2002,1,30000,4,2,,2,,337.2709,1
1,55,1,1430,4,1,24,1,12,2001,2,4,826,1,94,24,1,512,10,2,,,12,2003,1,60000,1,2,,2,,337.2718,1
1,55,1,1445,3,2,27,1,12,2000,1,7,23,6,96,88,1,223,22,2,,,88,8888,1,20000,1,2,,2,,331.8315,
1,55,1,1445,3,2,28,1,4,1998,1,7,223,6,96,88,1,223,54,2,,,88,8888,1,55000,1,2,,2,,331.8315,
1,55,1,1446,1,1,48,2,3,2002,2,4,23,1,81,24,1,712,40,2,,,2,2004,1,26500,4,2,,2,,331.8315,1
1,55,1,1448,3,2,31,3,6,2001,1,3,23,1,94,10,1,913,48,1,4,2002,,,2,,,1,60000,2,,331.8315,1
1,55,1,1448,3,2,27,1,5,2002,1,4,23,1,94,24,1,913,4,2,,,4,2004,2,,,2,,2,,331.8315,1
1,55,1,1189,1,1,45,1,9,2002,2,6,832,1,51,12,1,913,1,2,,,9,2003,2,,,2,,2,,472.7474,1
1,55,1,1192,2,1,45,5,5,2002,2,6,94,1,81,8,1,411,54,2,,,1,2003,1,80000,1,1,20000,2,,472.7474,1
1,55,1,1194,6,2,26,2,3,2001,2,6,94,1,52,6,1,347,12,1,9,2001,,,2,,,2,,2,,472.7474,2
1,55,1,1199,2,1,41,3,6,2002,2,6,131,1,89,12,1,827,35,2,,,6,2003,1,20000,1,2,,2,,472.7474,1
1,55,2,1676,3,2,27,1,9,2002,1,6,411,1,51,24,1,421,1,2,,,10,2004,2,,,2,,2,,889.9787,1
1,55,1,1272,1,1,47,1,12,2001,2,4,611,6,96,12,1,921,10,2,,,12,2002,1,90000,4,2,,1,2800,337.2717,
1,55,1,1493,3,1,26,2,5,2002,2,6,23,8,95,8,1,723,36,2,,,1,2003,1,20000,4,1,50000,1,56000,367.931,1
1,55,2,1861,2,2,42,2,12,2000,2,3,921,1,57,12,1,913,34,1,12,2001,,,1,40000,4,2,,1,8000,970.8879,2
1,55,2,1865,4,2,44,1,9,2001,2,4,522,1,57,24,1,913,13,2,,,9,2003,1,38000,1,2,,2,,970.8879,1
1,55,1,1550,2,2,30,1,7,2001,2,4,21,1,46,24,1,513,15,2,,,7,2003,1,37500,1,2,,2,,337.2705,1
1,55,1,1557,3,1,25,2,10,2000,1,4,933,1,81,36,1,712,24,2,,,10,2003,1,24000,4,2,,2,,337.2705,1
1,55,1,1558,2,2,44,1,8,2002,2,6,21,1,81,24,1,913,2,2,,,8,2004,1,10000,3,2,,2,,337.2705,1
1,55,2,1746,1,2,35,1,9,2002,1,4,21,1,78,24,1,913,1,2,,,9,2004,2,,,2,,2,,970.8797,1
1,55,2,1767,3,2,31,1,6,2002,2,3,911,1,81,24,1,913,4,2,,,5,2004,1,25000,4,2,,2,,889.9794,1
1,55,2,1774,4,2,33,1,6,2001,2,6,245,1,51,32,1,723,4,2,,,2,2004,1,90000,4,2,,2,,889.9794,1
1,55,2,1777,2,2,50,2,4,1998,2,4,21,1,96,88,1,913,50,2,,,88,8888,1,60000,1,2,,2,,970.8837,1
1,55,2,1784,3,2,20,1,2,2002,1,4,23,1,39,24,1,913,8,2,,,1,2004,1,50000,4,2,,2,,970.8837,1
1,55,2,1877,2,2,52,2,10,2001,2,4,21,1,39,24,1,913,48,2,,,10,2003,1,25000,1,2,,1,9000,913.008,1
1,55,1,1561,1,1,79,1,3,1998,2,6,22,6,96,4,2,,,1,7,1998,,,2,,,2,,2,,404.723,
1,55,1,1569,2,2,32,3,1,2002,2,4,21,1,39,24,1,913,36,2,,,12,2003,1,30000,1,2,,1,10000,404.723,1
1,55,2,1897,3,2,22,2,8,2002,1,4,23,1,39,24,1,913,26,2,,,7,2004,2,,,1,30000,1,9000,1011.6473,1
1,55,2,1764,2,2,35,2,10,2001,2,4,21,1,54,14,1,913,24,2,,,12,2002,1,40000,4,2,,1,10000,889.9814,1
1,55,2,1681,3,2,29,5,5,2002,2,6,94,6,52,6,1,347,54,2,,,11,2002,1,70000,1,1,300000,1,73000,1048.5548,
1,55,2,1681,4,2,25,2,5,2002,2,7,94,1,18,24,1,513,28,2,,,5,2004,1,22000,4,1,200000,2,,1048.5548,1
1,55,1,1522,2,2,29,3,1,2002,2,7,21,1,39,24,1,913,41,2,,,1,2004,1,46700,1,2,,2,,393.8763,1
1,55,1,1522,6,2,33,3,3,2002,1,6,21,1,39,24,1,913,52,2,,,3,2004,1,18000,1,2,,2,,393.8763,1
1,55,1,1523,2,2,33,2,4,2002,2,4,21,1,39,8,1,913,32,2,,,12,2002,1,43000,4,1,35000,2,,393.8763,1
1,55,2,1807,6,1,78,6,1,2002,3,2,611,6,36,5,2,,,1,6,2002,,,2,,,1,0,1,1500,970.8865,
1,55,1,1530,4,2,30,1,11,1998,2,6,21,1,89,36,1,513,35,1,10,2001,,,2,,,2,,2,,505.9067,2
1,55,2,1820,2,2,40,2,1,2002,2,4,21,1,57,88,1,913,32,2,,,88,8888,1,60000,4,2,,2,,1067.9823,1
1,55,2,1823,2,2,43,2,1,2001,2,4,21,1,39,26,1,913,45,2,,,3,2003,1,48000,4,2,,2,,1067.9823,1
1,55,1,1537,3,1,25,3,6,2002,2,6,23,1,96,9,1,834,24,2,,,3,2003,1,120000,1,2,,1,3500,337.27,1
1,55,1,1537,4,1,40,1,6,2001,2,7,23,1,39,24,1,832,16,2,,,6,2003,1,90000,1,2,,2,,337.27,1
1,55,1,1537,3,2,35,1,6,2001,2,7,23,1,39,24,1,913,16,2,,,6,2003,2,,,2,,2,,337.27,1
1,55,1,1541,3,1,25,1,10,2001,2,2,23,1,89,24,1,724,12,2,,,10,2003,2,,,2,,2,,337.27,1
1,55,1,1542,3,2,31,2,5,2001,1,7,223,6,96,88,1,223,60,2,,,88,8888,1,500000,1,2,,2,,337.27,
1,55,1,1542,3,1,27,1,12,1999,1,7,23,1,46,60,1,513,34,2,,,12,2004,2,,,2,,1,5000,337.27,1
1,55,2,1837,4,2,27,1,2,1999,2,4,21,1,39,24,1,913,24,1,3,2001,,,2,,,2,,2,,850.6284,2
2,9,1,14,6,2,29,2,8,2002,1,5,21,1,89,24,1,513,25,2,,,9,2004,1,10000,4,1,900000,1,9000,39.965,1
2,9,2,52,2,1,42,2,12,2001,2,7,92,1,81,12,1,931,33,2,,,12,2002,2,,,2,,2,,64.6743,1
2,9,1,42,3,2,31,2,9,2000,1,7,21,1,53,24,1,913,58,2,,,10,2002,2,,,2,,2,,31.1416,1
2,9,2,91,3,2,29,1,11,1999,1,4,21,1,82,48,1,913,34,2,,,11,2003,1,6000,1,2,,1,3100,58.2069,1
2,15,1,158,3,2,30,1,2,2002,1,7,23,1,89,12,1,913,8,2,,,2,2003,2,,,2,,2,,325.4493,1
2,15,1,166,3,1,33,1,10,2000,2,6,724,1,81,24,1,724,23,2,,,10,2002,2,,,2,,2,,325.4493,1
2,15,2,338,1,2,46,1,3,1998,2,4,21,1,81,36,1,913,32,1,11,2000,,,2,,,2,,2,,594.0285,2
2,15,2,241,3,1,24,1,5,2002,1,4,921,1,82,36,1,643,5,2,,,4,2005,2,,,2,,2,,792.0396,1
2,15,2,250,1,1,33,2,4,2002,2,4,743,1,15,24,1,743,31,1,8,2002,,,1,4000,4,1,5000,1,3500,792.0396,1
2,15,1,202,2,2,37,1,12,2000,2,4,21,1,81,24,1,913,22,2,,,12,2002,2,,,2,,2,,260.3596,1
2,15,1,203,2,2,41,1,3,2002,3,4,21,1,50,24,1,913,7,2,,,10,2002,2,,,2,,2,,260.3596,1
2,15,2,421,3,2,38,2,2,2001,1,4,21,1,39,24,1,913,45,2,,,12,2002,1,21000,1,2,,2,,594.0287,1
2,15,2,422,4,1,36,2,1,2001,2,4,724,1,81,36,1,724,47,2,,,12,2004,1,30000,1,2,,2,,594.0287,1
2,15,2,429,3,2,23,1,10,2001,1,7,21,1,39,24,1,913,12,2,,,9,2003,1,10000,1,2,,2,,594.0287,1
2,15,1,116,3,2,42,2,8,2001,1,4,245,1,39,24,1,913,37,2,,,6,2003,1,24000,1,2,,2,,216.9662,1
2,15,1,116,3,2,34,3,7,2002,1,6,23,1,39,24,1,913,55,2,,,5,2004,1,11000,1,1,999999,1,7000,216.9662,1
2,15,2,257,2,2,36,1,11,2001,2,4,921,1,82,24,1,913,10,2,,,11,2003,2,,,2,,2,,594.0285,1
2,15,2,351,3,2,27,1,2,2002,1,7,233,1,39,24,1,913,8,2,,,2,2004,1,18000,4,2,,2,,594.029,1
2,15,2,352,1,1,49,2,7,1999,2,6,743,1,81,36,1,512,57,1,6,2002,,,1,40000,1,1,30000,1,1800,594.029,1
2,15,2,356,2,2,51,1,7,2002,2,6,21,1,39,24,1,913,2,2,,,7,2004,2,,,2,,2,,594.029,1
2,15,2,368,1,1,37,2,10,2001,2,6,712,1,81,24,1,724,33,2,,,1,2004,1,36000,1,2,,2,,648.0335,1
2,15,2,370,1,1,39,1,9,2000,2,3,832,6,96,88,1,913,24,2,,,88,8888,1,60000,2,2,,2,,648.0335,
2,15,2,370,3,2,18,1,4,2000,1,3,23,6,96,88,1,421,24,2,,,88,8888,2,,,2,,2,,648.0335,
2,15,2,289,2,2,25,2,6,2000,2,4,621,1,39,24,1,913,18,1,6,2001,,,2,,,2,,2,,601.5645,2
2,15,2,295,2,2,41,1,6,1998,2,2,921,1,81,24,1,913,23,1,5,2000,,,2,,,2,,2,,601.5645,2
2,15,2,299,4,1,39,1,4,2002,2,4,932,1,81,24,1,913,4,2,,,4,2004,2,,,2,,2,,601.5645,1
2,15,2,299,3,1,41,2,4,2002,2,6,932,1,82,24,1,913,4,2,,,3,2003,1,15000,1,2,,2,,601.5645,1
2,15,2,300,3,2,24,2,5,2000,1,6,21,1,39,24,1,913,28,1,6,2002,,,1,5000,1,1,60000,1,6000,601.5645,1
2,15,2,300,3,2,42,3,6,2002,2,4,21,1,39,24,1,913,56,2,,,6,2003,1,20000,1,1,75000,2,,601.5645,1
2,15,2,301,3,2,42,1,1,2002,1,6,131,1,39,24,1,913,9,2,,,1,2004,1,30000,1,2,,1,4000,594.03,1
2,15,2,301,4,2,44,3,6,1999,2,4,921,1,39,24,1,913,38,2,,,4,2003,1,60000,1,2,,2,,594.03,1
2,15,2,301,3,2,34,2,6,2002,3,6,21,1,39,24,1,913,27,2,,,6,2004,1,20000,1,2,,1,3000,594.03,1
2,15,2,313,3,2,38,1,7,2000,1,6,21,1,39,36,1,913,26,2,,,7,2003,1,18000,4,2,,2,,594.0293,1
2,15,2,318,3,1,22,1,1,2002,2,6,921,1,81,36,1,522,9,2,,,1,2005,1,10000,1,2,,2,,594.0293,1
2,15,2,323,5,1,36,1,9,1999,2,5,611,1,89,36,1,811,36,1,9,2002,,,2,,,1,80000,1,4500,594.0293,1
2,15,2,323,6,2,36,2,10,2000,2,6,21,1,39,24,1,913,60,2,,,10,2002,2,,,2,,2,,594.0293,1
2,15,2,451,2,1,52,2,3,2000,2,1,832,1,39,24,1,832,60,2,,,12,2003,1,36000,1,2,,2,,594.0286,1
2,15,2,331,2,2,40,1,1,2000,2,4,21,1,39,36,1,913,32,2,,,12,2002,1,30000,1,2,,2,,594.0294,1
2,15,1,190,3,2,31,1,1,2002,1,7,21,1,39,24,1,913,8,2,,,12,2004,1,60000,1,2,,2,,260.3593,1
2,15,2,386,2,2,54,3,4,2000,2,7,21,1,47,24,1,513,58,2,,,5,2004,1,60000,1,2,,2,,797.9059,1
2,15,2,387,3,2,50,2,4,2001,1,4,921,1,39,24,1,913,55,1,7,2002,,,1,18000,4,1,20000,1,3500,797.9059,1
2,15,2,389,1,1,28,2,6,2002,2,7,611,1,81,24,1,312,27,2,,,5,2004,1,24000,1,2,,2,,797.9059,1
2,15,2,394,1,1,42,2,7,2001,2,6,611,1,89,24,1,723,37,2,,,6,2003,1,30000,1,2,,2,,797.9059,1
2,15,2,396,2,1,34,3,2,2002,2,7,611,1,35,12,1,314,36,2,,,2,2003,1,120000,1,2,,2,,797.9059,1
2,15,1,205,6,2,65,2,5,2002,3,7,22,4,96,10,2,,,2,,,12,2002,2,,,2,,2,,216.9661,2
2,15,1,208,6,2,34,6,9,2002,1,7,419,1,89,24,1,913,48,2,,,10,2004,2,,,2,,2,,216.9661,1
2,15,1,208,6,2,38,3,10,2000,2,7,21,1,89,24,1,913,48,2,,,12,2002,1,30000,1,2,,2,,216.9661,1
2,15,1,212,3,2,28,1,8,1999,4,2,21,1,89,48,1,913,38,2,,,8,2003,1,3000,4,2,,2,,216.9661,1
2,15,2,475,2,2,33,1,1,2001,2,4,21,1,54,24,1,913,20,2,,,1,2003,1,30000,4,2,,2,,641.1748,1
2,15,2,512,3,2,28,2,12,2001,1,4,522,1,39,88,1,913,60,2,,,88,8888,1,25000,1,2,,2,,594.0286,1
2,15,1,221,2,1,37,2,11,2001,2,7,131,1,81,12,1,834,40,2,,,11,2002,1,40000,1,2,,2,,228.1732,1
2,15,1,223,3,2,35,2,2,2002,1,6,522,1,39,24,1,913,32,2,,,1,2004,1,32000,1,2,,2,,228.1732,1
2,15,2,518,3,2,24,2,7,1999,1,6,522,1,82,48,1,913,48,2,,,3,2003,1,75000,1,2,,1,4500,594.0288,1
2,15,2,526,3,2,47,2,3,2001,2,2,913,1,57,24,1,913,30,2,,,3,2003,1,40000,1,2,,1,2500,594.0288,1
2,31,2,924,2,2,29,2,6,2001,2,4,21,1,39,24,1,913,42,2,,,6,2003,1,45000,1,2,,2,,639.7628,1
2,31,2,818,3,2,32,2,1,2001,1,6,921,1,39,24,1,913,44,2,,,1,2003,2,,,2,,2,,660.7392,1
2,31,2,823,4,2,31,3,12,2000,2,6,21,1,39,24,1,913,50,2,,,12,2002,1,35000,1,2,,2,,660.7392,1
2,31,1,563,2,2,45,2,4,2002,2,7,21,1,39,12,1,913,35,2,,,3,2003,1,25000,1,2,,2,,441.988,1
2,31,2,726,2,2,33,2,11,2001,2,4,21,1,103,24,1,913,22,2,,,10,2002,1,42000,1,2,,2,,660.7408,1
2,31,2,727,3,2,25,2,4,2000,1,2,21,1,51,88,1,422,59,2,,,88,8888,1,68000,1,2,,2,,660.7408,1
2,31,2,727,3,2,20,1,9,2001,1,6,21,1,51,88,1,913,12,2,,,88,8888,2,,,2,,2,,660.7408,1
2,31,2,926,2,2,32,2,10,1997,2,4,23,1,39,24,1,913,60,1,9,2002,,,1,42000,1,1,10000,1,2500,550.6193,1
2,31,2,927,6,2,47,1,4,1998,2,4,21,1,39,48,1,913,48,1,6,2002,,,1,6000,1,1,20000,2,,550.6193,1
2,31,2,931,2,2,40,2,8,2001,2,3,21,1,39,24,1,913,34,2,,,8,2003,1,18000,1,2,,1,5000,550.6193,1
2,31,2,967,2,2,24,2,1,2001,2,3,21,1,39,24,1,913,44,2,,,1,2003,1,30000,1,2,,2,,550.6174,1
2,31,2,1009,2,2,44,1,7,2002,2,4,21,1,54,24,1,913,3,2,,,7,2004,2,,,2,,2,,550.6197,1
2,31,2,1012,3,1,30,2,3,2002,1,4,21,1,89,36,1,913,42,2,,,3,2005,1,41000,1,2,,2,,550.6197,1
2,31,2,1014,3,2,24,1,3,1998,1,4,21,1,81,60,1,913,55,2,,,3,2003,1,3000,4,2,,2,,550.6197,1
2,31,2,1017,3,2,39,2,9,2001,4,4,21,1,39,24,1,913,48,2,,,9,2003,1,54000,1,2,,2,,550.6197,1
2,31,2,1027,1,1,39,2,12,2000,2,7,131,1,81,24,1,143,25,2,,,12,2002,1,55000,1,2,,2,,600.6739,1
2,31,1,673,1,1,37,2,12,2001,2,7,833,1,81,10,1,311,34,2,,,10,2002,1,150000,1,2,,2,,331.491,1
2,31,2,764,3,2,22,1,6,2000,1,6,21,1,82,36,1,913,27,2,,,6,2003,1,17500,1,2,,2,,550.6178,1
2,31,2,765,3,2,19,2,9,2001,1,4,932,1,82,24,1,913,36,2,,,9,2003,1,10000,1,2,,2,,550.6178,1
2,31,2,1036,4,2,40,1,4,1999,2,7,131,1,82,36,1,913,41,2,,,4,2003,1,23000,1,2,,2,,550.6177,1
2,31,1,637,4,2,39,1,11,2001,2,7,21,1,39,24,1,913,11,2,,,10,2003,1,30000,1,2,,2,,397.7891,1
2,31,1,645,4,2,35,1,4,2002,2,1,21,1,39,24,1,913,5,2,,,4,2004,1,8000,1,2,,2,,397.7891,1
2,31,2,856,2,2,45,2,1,2002,2,7,21,1,39,19,1,913,32,2,,,8,2003,1,30000,1,2,,2,,660.7413,1
2,31,1,573,3,2,26,2,10,2001,1,6,21,1,89,24,1,932,35,2,,,10,2003,1,43000,1,2,,2,,361.6265,1
2,31,1,689,2,2,30,2,1,2002,2,4,21,1,51,24,1,913,34,2,,,1,2004,1,50000,4,2,,2,,365.0302,1
2,31,1,690,3,2,19,1,2,2002,1,4,921,1,82,24,1,913,7,2,,,2,2004,1,25000,4,2,,2,,365.0302,1
2,31,1,590,3,2,28,1,5,2001,1,7,21,1,81,24,1,913,16,2,,,5,2003,1,39000,4,2,,2,,332.5023,1
2,31,1,595,3,2,31,1,6,1998,1,7,21,1,89,36,1,829,39,1,6,2001,,,2,,,2,,2,,332.5023,2
2,31,1,595,4,1,32,2,6,2002,2,6,821,1,89,36,1,829,39,2,,,6,2003,1,30000,4,2,,2,,332.5023,1
2,31,1,595,3,2,28,1,3,1999,1,7,222,3,51,36,1,222,36,2,,,3,2003,1,50000,4,2,,2,,332.5023,1
2,31,1,595,3,1,26,1,4,2000,1,7,223,3,95,88,1,223,29,2,,,88,8888,1,60000,1,2,,2,,332.5023,1
2,31,1,597,2,1,35,1,2,2001,2,4,833,1,81,24,1,833,19,2,,,3,2003,1,77000,4,2,,1,18000,332.5023,1
2,31,2,882,2,2,35,2,12,2001,2,4,21,1,39,24,1,913,35,2,,,12,2003,1,19000,1,2,,2,,734.157,1
2,31,2,888,1,2,26,1,5,2001,1,6,21,1,89,24,1,932,16,2,,,5,2003,1,25000,1,2,,2,,734.157,1
2,31,2,1073,2,2,42,3,8,2002,2,4,743,1,39,24,1,743,57,2,,,8,2004,1,21000,1,2,,2,,600.6759,1
2,31,2,1077,3,2,20,1,3,2002,1,6,23,1,94,24,1,913,6,2,,,3,2004,1,22000,1,2,,2,,600.6759,1
2,31,2,1065,2,1,31,2,4,2002,2,7,611,1,89,24,1,932,30,2,,,3,2004,1,12000,1,2,,2,,596.6308,1
2,31,1,603,3,1,27,2,1,2002,1,7,223,1,81,12,1,223,21,2,,,1,2003,1,24000,4,2,,2,,497.2369,1
2,31,1,603,4,1,32,1,6,2002,2,7,512,1,52,6,1,512,3,2,,,1,2003,2,,,2,,2,,497.2369,1
2,31,1,603,3,2,29,2,4,2002,2,6,21,1,39,24,1,913,29,2,,,4,2004,1,21000,4,2,,2,,497.2369,1
2,31,1,610,3,1,29,1,6,1998,1,6,742,1,94,12,1,834,12,1,6,1999,,,2,,,2,,2,,497.2369,2
2,31,1,666,3,2,28,1,12,2001,1,7,21,1,95,24,1,223,10,2,,,12,2003,1,240000,1,2,,2,,309.7184,1
2,31,1,705,1,2,29,1,7,2000,1,7,23,1,81,24,1,222,24,2,,,12,2002,1,80000,1,2,,2,,441.9885,1
2,31,2,794,6,2,29,1,4,2002,4,4,913,1,39,24,1,913,5,2,,,4,2004,1,10000,4,2,,2,,550.6175,1
2,31,2,795,3,2,30,1,2,2002,2,3,915,4,50,2,2,,,1,4,2002,,,2,,,1,3000,2,,550.6175,2
2,31,2,799,3,1,22,1,8,2001,1,6,921,1,89,36,1,932,13,2,,,8,2004,1,20000,4,2,,2,,550.6175,1
2,50,2,1273,6,2,72,2,5,2002,3,1,21,6,18,88,2,,,2,,,88,8888,2,,,2,,2,,366.5618,
2,50,2,1278,3,2,24,1,7,2001,1,6,522,1,89,24,1,312,15,2,,,12,2003,1,8000,4,2,,2,,366.5618,1
2,50,2,1282,2,2,28,1,11,2001,2,7,21,1,53,24,1,913,11,1,11,2001,,,2,,,2,,2,,366.5618,2
2,50,2,1283,3,2,21,1,7,2002,1,6,512,1,39,24,1,913,2,1,9,2002,,,1,4000,4,1,10000,2,,366.5618,1
2,50,2,1295,2,2,39,2,8,2001,2,7,243,1,39,24,1,913,24,1,9,2001,,,2,,,2,,2,,411.1501,2
2,50,2,1205,2,2,42,1,12,2000,2,2,921,1,82,24,1,913,22,2,,,11,2002,1,40000,1,2,,2,,366.5619,1
2,50,2,1210,2,2,37,3,2,2002,2,6,921,1,39,24,1,913,56,2,,,1,2004,1,45000,1,2,,2,,366.5619,1
2,50,1,1177,4,2,33,2,8,2001,2,6,21,1,39,24,1,913,36,2,,,8,2003,1,32000,1,2,,2,,251.0039,1
2,50,1,1184,2,2,43,5,3,2002,2,3,131,3,47,12,1,913,45,2,,,3,2003,1,78000,4,2,,2,,251.0039,1
2,50,1,1185,2,2,41,2,1,2001,2,4,21,1,82,24,1,913,46,2,,,6,2003,1,18000,1,2,,2,,251.0039,1
2,50,2,1298,4,2,21,1,6,2002,2,6,21,1,94,24,1,913,3,2,,,5,2004,2,,,2,,2,,399.8855,1
2,50,2,1304,2,2,37,2,4,2002,2,6,131,1,39,24,1,913,60,2,,,5,2004,1,36000,1,2,,2,,399.8855,1
2,50,1,1119,2,2,46,5,3,2002,2,3,23,1,39,24,1,913,60,2,,,3,2003,1,45000,1,2,,1,4750,258.45,1
2,50,2,1214,2,2,40,2,9,2001,2,7,21,6,47,24,1,913,56,2,,,3,2003,1,48000,1,2,,1,1500,433.4893,
2,50,2,1217,3,2,33,1,11,2001,2,7,413,1,94,24,1,513,11,2,,,1,2003,1,20000,1,2,,2,,433.4893,1
2,50,2,1220,3,2,33,2,3,2002,1,7,522,1,39,24,1,913,60,2,,,3,2004,1,212000,1,2,,2,,433.4893,1
2,50,2,1222,2,2,32,2,1,2002,2,6,21,1,18,24,1,913,60,2,,,1,2004,2,,,2,,2,,433.4893,1
2,50,1,1131,4,1,28,5,2,2002,2,7,834,1,35,10,1,834,50,2,,,12,2002,1,150000,1,2,,2,,258.4501,1
2,50,1,1142,3,2,39,2,5,2001,1,7,21,1,39,24,1,913,45,2,,,5,2003,1,32500,1,2,,1,18000,234.9546,1
2,50,1,1149,1,2,45,4,8,2002,3,6,913,1,39,24,1,913,60,2,,,7,2003,1,16000,1,1,175000,1,20000,234.9546,1
2,50,1,1150,1,1,36,2,2,1999,2,6,712,1,89,24,1,721,43,2,,,12,2003,1,60000,4,2,,1,61500,234.9546,1
2,50,2,1311,1,2,50,2,4,2002,3,6,23,1,39,24,1,913,56,2,,,4,2004,1,69000,1,2,,2,,399.8857,1
2,50,2,1313,4,2,24,2,9,2002,2,6,23,1,82,24,1,913,24,2,,,9,2004,1,27000,1,1,40000,1,15500,399.8857,1
2,50,2,1314,6,1,72,5,3,2000,2,7,11,6,96,12,1,345,40,1,2,2002,,,2,,,2,,2,,399.8857,
2,50,2,1314,6,2,23,1,5,2000,2,6,21,6,96,88,1,421,26,2,,,88,8888,2,,,2,,2,,399.8857,
2,50,1,1189,3,2,35,2,4,2000,1,6,411,1,10,24,1,523,48,1,3,2002,,,2,,,2,,2,,260.5858,2
2,50,1,1191,3,1,22,1,9,2001,1,7,245,1,94,24,1,512,12,2,,,9,2003,1,30000,4,2,,2,,260.5858,1
