REGN,PROV,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT
13,76,1,4417,1,1,43,1,9,1999,2,4,832,1,81,27,1,723,24,2,,,12,2001,1,42000,4,2,,1,30000,694.7078
13,76,1,4418,1,1,25,3,2,2001,2,7,23,1,35,7,1,834,28,1,9,2001,,,1,60000,1,1,100000,1,8100,694.7078
13,76,1,4428,2,2,51,2,1,2000,2,4,413,1,51,24,1,913,22,2,,,1,2002,1,30000,4,2,,2,,694.7078
13,76,1,4448,3,2,31,3,12,2000,1,4,743,1,52,24,1,743,34,2,,,12,2002,1,60000,1,2,,2,,638.2801
13,76,1,4459,1,1,53,5,4,2001,2,7,234,1,35,12,1,215,53,2,,,4,2002,1,240000,1,2,,2,,702.1081
13,76,1,4462,1,1,44,4,11,2000,2,6,832,1,83,12,1,512,42,2,,,11,2001,1,66000,1,2,,1,7250,702.1081
13,76,1,4466,2,2,49,4,8,2001,2,4,21,1,39,24,1,913,49,2,,,8,2003,1,11000,1,1,50000,2,,780.1203
13,76,1,2993,2,1,40,4,6,2001,2,7,94,1,32,9,1,215,48,2,,,3,2002,1,60000,1,1,400000,1,4000,573.9306
13,76,1,2994,3,2,33,1,4,2001,4,4,94,1,94,7,1,913,5,2,,,11,2001,1,16000,2,2,,2,,573.9306
13,76,1,3005,2,1,43,1,1,1997,2,4,712,1,81,59,1,712,56,2,,,12,2001,1,81000,1,2,,2,,143.8268
13,76,1,3019,3,2,27,2,5,2000,1,7,223,1,81,24,1,223,32,2,,,5,2002,1,60000,1,2,,2,,573.9308
13,76,1,3019,3,2,25,1,10,2000,1,7,94,1,82,24,1,215,11,2,,,10,2002,1,60000,1,2,,2,,573.9308
13,76,1,3021,1,2,32,1,12,2000,2,4,94,1,52,6,1,515,6,1,6,2001,,,1,11000,3,1,20000,2,,573.9308
13,76,1,3023,2,1,38,7,3,2001,2,4,721,1,47,7,1,721,54,2,,,10,2001,1,85000,2,2,,2,,573.9308
13,76,1,3025,3,1,29,1,7,2001,2,7,223,1,95,9,1,223,2,2,,,4,2002,1,60000,1,2,,2,,626.1063
13,76,1,3025,4,2,30,1,7,2001,2,7,223,1,95,9,1,223,2,2,,,4,2002,1,50000,4,2,,2,,626.1063
13,76,1,3031,2,1,56,2,3,2001,2,6,131,1,47,9,1,513,18,2,,,12,2001,1,90000,1,2,,2,,626.1063
13,76,1,3033,3,2,26,2,8,1999,1,4,341,1,52,6,1,347,12,1,2,2000,,,2,,,2,,2,,626.1063
13,76,1,3037,1,1,32,10,6,1999,2,7,123,8,96,0,2,,,1,6,1999,,,2,,,2,,2,,573.9309
13,76,1,3040,1,1,24,3,7,2001,2,7,94,1,33,24,1,723,36,2,,,7,2003,1,20000,4,2,,2,,573.9309
13,76,1,3040,2,2,27,7,5,2001,2,7,94,1,52,6,1,347,40,2,,,11,2001,1,48000,4,2,,2,,573.9309
13,76,1,3044,2,1,48,4,11,2000,2,6,94,1,81,24,1,724,48,2,,,11,2002,1,80000,1,2,,2,,573.9309
13,76,1,3047,2,1,39,1,10,2000,2,4,94,1,94,24,1,914,11,2,,,10,2002,1,60000,4,2,,2,,573.9309
13,76,1,3057,1,1,52,2,4,1998,2,4,911,1,52,24,1,313,40,1,4,2000,,,2,,,2,,2,,573.9309
13,76,1,3069,1,1,47,5,2,2001,2,6,131,1,66,7,1,724,47,1,9,2001,,,1,40000,1,1,80000,2,,626.1063
13,76,1,3073,1,1,46,1,9,2001,2,7,149,4,96,1,2,,,2,,,10,2001,2,,,2,,2,,573.9306
13,76,1,3079,2,1,59,2,10,2000,2,6,314,1,71,88,1,314,48,2,,,88,8888,1,240000,1,2,,2,,573.9306
13,76,1,3084,2,1,54,4,2,2001,2,7,94,1,96,10,1,834,50,2,,,12,2001,1,300000,1,2,,2,,573.9306
13,76,1,3084,3,1,25,1,8,2001,1,7,94,1,52,10,1,915,1,2,,,6,2002,2,,,2,,2,,573.9306
13,76,1,3085,2,1,57,3,10,2000,2,7,215,1,81,18,1,215,54,2,,,4,2002,1,90000,1,2,,2,,626.1062
13,76,1,3086,1,1,76,1,4,1997,2,7,22,4,96,4,2,,,1,8,1997,,,2,,,2,,2,,626.1062
13,76,1,3087,1,2,54,4,7,2001,3,7,131,4,96,1,2,,,1,8,2001,,,2,,,1,0,2,,626.1062
13,76,1,3095,1,1,28,1,5,1997,1,7,94,4,43,4,2,,,1,9,1997,,,2,,,2,,2,,626.1062
13,76,1,3096,1,2,71,2,6,1998,3,2,21,4,52,6,2,,,1,12,1998,,,2,,,2,,2,,626.1062
13,76,1,3098,1,1,53,2,8,1998,2,7,131,4,96,1,2,,,1,9,1998,,,2,,,2,,2,,573.9309
13,76,1,3098,3,2,23,1,6,2001,1,7,94,5,96,88,2,,,2,,,88,8888,2,,,2,,2,,573.9309
13,76,1,3102,1,1,68,3,9,1997,2,7,22,4,18,5,2,,,1,2,1998,,,2,,,2,,2,,573.9309
13,76,1,3104,1,1,39,4,10,2000,2,7,94,1,95,9,1,215,34,1,7,2001,,,1,30000,1,1,200000,2,,573.9309
13,76,1,3105,1,1,35,5,8,2001,2,7,215,8,39,0,2,,,1,8,2001,,,2,,,1,0,1,8000,573.9309
13,76,1,3106,2,1,38,10,7,2001,2,7,94,3,82,3,1,122,45,2,,,10,2001,1,60000,1,2,,2,,573.9309
13,76,1,3113,2,2,47,2,8,2000,2,4,94,1,83,16,1,913,46,2,,,12,2001,1,14000,4,2,,2,,573.9311
13,76,1,3114,2,1,51,2,5,2000,2,7,94,1,81,36,1,723,48,2,,,5,2003,1,105000,1,2,,2,,573.9311
13,76,1,3118,3,2,29,1,3,2000,1,7,411,6,52,88,1,826,18,2,,,88,8888,1,17000,4,2,,2,,573.9311
13,76,1,3123,1,1,42,1,5,2000,2,7,144,8,43,0,2,,,1,5,2000,,,2,,,2,,2,,1051.1997
13,76,1,3124,1,1,54,4,8,2001,4,6,94,3,81,7,1,144,40,2,,,3,2002,1,15000,1,2,,2,,1051.1997
13,76,1,3128,1,2,56,1,4,1999,3,1,94,4,52,3,2,,,1,7,1999,,,2,,,2,,2,,1051.1997
13,76,1,3134,1,2,24,1,9,2001,1,7,94,3,96,88,1,222,0,2,,,88,8888,2,,,2,,2,,573.4924
13,76,1,3136,2,1,47,3,4,2001,2,7,223,1,78,24,1,222,48,2,,,4,2003,1,200000,1,2,,2,,573.4924
13,76,1,3140,1,1,50,1,4,1999,2,7,242,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,573.4924
13,76,1,3140,2,2,48,1,4,1999,2,7,422,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,573.4924
13,76,1,3140,3,1,18,1,4,1999,1,6,23,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,573.4924
13,76,1,3140,3,1,16,1,4,1999,1,3,23,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,573.4924
13,76,1,3140,3,2,14,1,4,1999,1,3,23,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,646.2058
13,76,1,3140,3,2,12,1,4,1999,1,3,23,4,96,0,2,,,1,4,1999,,,2,,,2,,2,,646.2058
13,76,1,3144,2,1,52,3,4,2001,2,7,241,1,81,23,1,241,60,2,,,3,2003,1,250000,1,2,,2,,573.4924
13,76,1,3152,3,2,23,1,8,2001,1,7,222,3,96,88,1,513,1,2,,,88,8888,2,,,2,,2,,626.1066
13,76,1,3559,2,1,42,3,3,2000,2,7,23,1,35,7,1,314,27,1,12,2000,,,2,,,2,,2,,1101.8065
13,76,1,3577,1,1,48,1,7,2000,2,4,23,1,81,24,1,816,14,2,,,7,2002,1,30000,1,2,,2,,1031.6916
13,76,1,3578,6,2,23,2,9,2001,1,4,23,1,51,25,1,913,25,2,,,10,2003,2,,,2,,2,,1031.6916
13,76,1,3581,3,1,38,1,9,2001,1,7,23,1,95,10,1,824,1,2,,,7,2002,2,,,2,,2,,1031.6916
13,76,1,3607,1,1,29,1,12,2000,1,7,245,7,57,0,1,245,0,1,12,2000,,,2,,,2,,2,,945.7171
13,76,1,3608,2,1,48,5,1,2001,2,7,23,1,81,9,1,215,50,2,,,10,2001,1,120000,1,2,,2,,945.7171
13,76,1,3609,5,1,7,1,3,2001,,,,4,96,24,2,,,2,,,8,2003,2,,,2,,2,,976.0872
13,76,1,3609,4,2,29,2,3,2001,2,7,223,4,96,24,2,,,2,,,3,2003,2,,,2,,2,,945.7171
13,76,1,3609,5,2,8,1,3,2001,,,,4,96,24,2,,,2,,,88,2003,2,,,2,,2,,976.0872
13,76,1,3609,3,1,31,1,2,2000,2,7,23,4,39,1,2,,,1,3,2000,,,2,,,2,,2,,945.7171
13,76,1,3615,3,2,22,2,8,2000,1,7,23,1,89,23,1,213,36,2,,,7,2002,2,,,2,,2,,1011.8513
13,76,1,3617,2,1,54,5,7,2001,2,7,23,1,81,3,1,411,46,2,,,10,2001,1,40000,1,2,,2,,1011.8513
13,76,1,3617,1,2,48,5,5,2001,2,7,21,4,81,1,2,,,1,6,2001,,,2,,,1,10000,2,,1011.8513
13,76,1,3620,2,1,43,9,8,2001,2,7,23,1,44,3,1,315,36,2,,,11,2001,1,45000,1,2,,2,,1011.8513
13,76,1,3623,1,1,53,1,12,1999,2,6,131,4,52,88,1,721,21,2,,,88,8888,1,48000,4,2,,1,14000,1011.8513
13,76,1,3645,1,1,45,1,6,1997,2,4,743,1,43,9,1,743,9,1,3,1998,,,2,,,2,,2,,945.7173
13,76,1,3655,3,1,27,1,7,2000,1,7,826,1,39,12,1,834,12,1,7,2001,,,1,21000,1,1,0,2,,945.7171
13,76,1,3659,2,1,49,1,9,2000,2,4,933,1,81,25,1,413,12,2,,,10,2002,1,78000,1,2,,1,6000,945.7171
13,76,1,3660,2,1,34,10,3,2000,2,7,23,1,39,88,1,515,45,2,,,88,8888,1,42000,1,2,,2,,945.7171
13,76,1,3664,6,1,33,1,9,2000,1,7,913,1,81,23,1,913,12,2,,,8,2002,1,25000,3,2,,2,,504.8956
13,76,1,3671,6,2,52,1,9,2001,3,4,131,4,1,11,2,,,2,,,8,2002,2,,,2,,2,,504.8956
13,76,1,3684,1,1,40,5,4,2001,2,7,834,1,52,10,1,834,45,2,,,2,2002,1,100000,2,2,,2,,504.8956
13,76,1,3690,3,2,28,2,9,1998,1,4,347,1,52,6,1,347,12,1,3,1999,,,2,,,2,,2,,504.8955
13,76,1,3695,2,1,50,2,2,1997,2,6,721,1,81,88,1,721,55,2,,,88,8888,2,,,2,,2,,504.8955
13,76,1,3705,6,2,20,1,7,2001,1,4,94,1,52,6,1,347,3,2,,,1,2002,1,15000,1,2,,2,,504.8955
13,76,1,3711,6,2,21,1,1,2000,1,6,94,1,52,6,1,347,6,1,7,2000,,,2,,,2,,2,,504.8955
13,76,1,3712,3,1,28,1,5,2000,2,6,832,1,81,24,1,832,17,2,,,5,2002,1,60000,1,2,,2,,504.8955
13,76,1,3718,1,2,72,1,7,1997,3,2,94,4,96,6,2,,,1,1,1998,,,2,,,2,,2,,504.8955
13,76,1,3725,3,1,33,5,12,2000,1,7,834,1,96,10,1,834,45,2,,,10,2001,1,60000,2,2,,2,,504.8956
13,76,1,3726,1,1,31,1,6,1997,2,4,931,1,15,12,1,931,12,1,6,1998,,,2,,,2,,2,,504.8956
13,76,1,3732,1,1,45,1,10,1996,2,3,931,1,15,13,1,931,13,1,11,1997,,,2,,,2,,2,,504.8956
13,76,1,3734,1,1,29,1,2,2000,2,7,121,3,96,18,1,131,18,1,8,2001,,,1,120000,1,1,200000,1,10500,504.8952
13,76,1,3734,2,2,30,1,10,1998,2,6,121,8,52,1,2,,,1,11,1998,,,2,,,2,,2,,504.8952
13,76,1,3735,1,2,72,1,6,1999,3,7,94,4,47,0,2,,,1,6,1999,,,2,,,2,,2,,504.8952
13,76,1,3735,3,2,36,99,9,2001,3,7,511,3,39,1,1,511,12,2,,,10,2001,1,80000,1,1,200000,1,8000,504.8952
13,76,1,3736,6,2,48,1,6,2001,3,7,21,4,18,88,2,,,2,,,88,8888,2,,,2,,2,,504.8952
13,76,1,3739,2,2,42,2,9,1997,2,7,241,8,96,1,2,,,1,10,1997,,,2,,,2,,2,,504.8952
13,76,1,3741,3,2,25,1,11,2000,1,6,94,1,52,6,1,245,6,1,5,2001,,,1,10000,1,1,150000,1,10000,504.8952
13,76,1,3742,1,1,58,3,5,1999,2,7,341,4,96,0,2,,,1,6,1999,,,2,,,2,,2,,504.8952
13,76,1,3742,2,2,55,3,5,1999,2,7,21,4,96,0,2,,,1,6,1999,,,2,,,2,,2,,504.8952
13,76,1,3742,3,2,24,3,5,1999,1,7,412,4,96,0,2,,,1,6,1999,,,2,,,2,,2,,504.8952
13,76,1,3742,3,2,23,3,5,1999,1,7,94,4,96,0,2,,,1,6,1999,,,2,,,2,,2,,504.8952
13,76,1,3743,1,1,30,2,6,2000,2,7,111,7,24,0,2,,,1,6,2000,,,2,,,2,,2,,504.8952
13,76,1,3743,2,2,33,1,11,2000,2,7,241,7,18,0,2,,,1,11,2000,,,2,,,2,,2,,504.8952
13,76,1,3744,1,1,26,1,3,1999,2,7,94,1,67,14,1,834,14,1,5,2000,,,1,30000,1,2,,2,,504.8952
13,76,1,3768,1,1,47,3,5,2001,2,6,724,1,81,25,1,724,44,2,,,6,2003,1,48000,4,1,80000,2,,196.2347
13,76,1,3769,3,1,39,2,4,1998,1,7,131,4,96,0,2,,,1,5,1998,,,2,,,2,,2,,578.3349
13,76,1,3769,1,2,42,2,4,1998,2,7,121,4,96,0,2,,,1,5,1998,,,2,,,2,,2,,578.3349
13,76,1,3769,3,2,24,2,4,1998,1,6,23,4,96,0,2,,,1,5,1999,,,2,,,2,,2,,578.3349
13,76,1,3769,3,2,28,2,4,1998,1,7,94,4,96,0,2,,,1,5,1998,,,2,,,2,,2,,578.3349
13,76,1,3772,1,1,46,1,12,1999,2,7,215,4,39,0,2,,,1,12,1999,,,2,,,2,,2,,578.3349
13,76,1,3772,2,2,41,1,12,1999,2,7,421,4,39,0,2,,,1,12,1999,,,2,,,2,,2,,578.3349
13,76,1,3772,3,2,21,1,12,1999,1,6,23,4,39,0,2,,,1,12,1999,,,2,,,2,,2,,578.3349
13,76,1,3772,3,1,18,1,12,1999,1,6,23,4,39,0,2,,,1,12,1999,,,2,,,2,,2,,578.3349
13,76,1,3775,4,1,49,1,2,1997,2,7,241,6,96,88,1,241,55,2,,,88,8888,1,30000,1,2,,2,,578.3349
13,76,1,3775,3,2,48,1,2,1997,2,7,21,6,96,88,1,241,55,2,,,88,8888,1,30000,1,2,,2,,578.3349
13,76,1,3777,1,1,44,1,1,1998,2,7,241,3,96,88,1,241,44,2,,,88,8888,1,180000,1,2,,2,,578.3349
13,76,1,3785,6,1,30,1,5,2000,1,4,832,1,81,20,1,832,16,2,,,1,2002,1,10000,1,2,,2,,504.8956
13,76,1,3795,6,1,27,1,2,2000,1,7,522,1,888,9,1,915,9,1,11,2000,,,1,60000,1,2,,2,,550.7951
13,76,1,3806,4,1,39,3,2,2000,2,7,215,1,47,22,1,215,53,2,,,12,2001,1,150000,1,2,,1,265000,1206.5036
13,76,1,3808,2,1,53,4,3,2001,2,4,512,1,52,9,1,834,36,2,,,12,2001,1,60000,2,2,,2,,1206.5036
13,76,1,3814,1,1,60,8,5,2000,2,7,94,1,33,19,1,834,48,2,,,12,2001,2,,,2,,2,,1206.5036
13,76,1,3815,4,1,35,2,1,2000,2,6,311,1,81,24,1,311,34,2,,,1,2002,1,60000,4,2,,2,,1206.5036
13,76,1,3815,3,1,31,1,11,1997,2,4,913,1,81,25,1,913,25,1,12,1999,,,2,,,2,,2,,1206.5036
13,76,1,3820,2,2,42,3,4,2001,2,7,223,1,18,24,1,223,30,2,,,4,2003,1,100000,1,2,,1,14500,652.1415
13,76,1,3827,1,1,41,5,3,2001,2,7,834,1,33,9,1,834,45,2,,,12,2001,1,120000,2,2,,2,,652.1415
13,76,1,3828,2,2,38,2,6,1998,2,7,223,1,96,88,1,223,40,2,,,88,8888,1,90000,1,2,,1,21000,652.1415
13,76,1,3841,3,2,24,1,7,1998,1,4,825,1,39,6,1,913,6,1,1,1999,,,2,,,2,,2,,504.8956
13,76,1,3845,1,1,35,1,6,1997,1,7,223,1,81,8,1,223,8,1,2,1998,,,2,,,2,,2,,504.8956
13,76,1,3846,6,2,27,2,11,1998,1,6,825,1,89,25,1,913,25,1,12,2000,,,2,,,2,,2,,504.8956
13,76,1,3891,1,1,36,1,8,2001,2,4,512,1,81,11,1,512,1,2,,,7,2002,1,15000,1,2,,2,,218.5696
13,76,1,3929,1,1,41,2,3,2000,2,4,512,1,94,24,1,512,18,2,,,3,2002,1,40000,1,2,,2,,182.1415
13,76,1,3944,1,1,41,2,7,2001,2,3,512,1,33,10,1,512,15,2,,,5,2002,1,20000,1,2,,2,,194.5397
13,76,1,3947,3,2,24,3,8,2001,1,4,822,1,52,88,1,512,26,2,,,88,8888,1,10000,4,2,,1,500,194.5397
13,76,1,3956,1,1,46,4,4,1997,2,4,931,1,81,24,1,931,24,1,4,1999,,,2,,,2,,2,,198.6997
13,76,1,3977,3,1,30,2,4,2001,2,7,215,1,94,24,1,215,18,2,,,4,2003,1,40000,4,2,,2,,182.1412
13,76,1,3977,3,2,29,2,6,2000,2,7,223,1,95,18,1,223,26,2,,,12,2001,2,,,2,,2,,182.1412
13,76,1,3977,4,1,30,2,6,2000,2,7,223,1,95,18,1,223,26,2,,,12,2001,2,,,2,,2,,182.1412
13,76,1,3977,1,2,27,1,4,2001,2,6,411,1,94,24,1,411,5,2,,,4,2003,2,,,2,,2,,182.1412
13,76,1,3977,5,1,4,2,6,2000,,,,6,95,18,2,,,2,,,12,2001,2,,,2,,2,,175.9348
13,76,1,3992,2,2,33,2,4,2001,2,7,414,6,95,88,1,421,18,2,,,88,8888,1,25000,1,2,,2,,215.5129
13,76,1,4006,3,1,26,1,6,2001,1,4,832,1,81,23,1,245,4,2,,,5,2003,1,8000,1,2,,2,,182.142
13,76,1,4045,2,1,31,2,5,2001,2,3,94,1,81,25,1,512,17,2,,,6,2003,1,40000,1,1,50000,2,,152.5248
13,76,1,4048,3,1,32,1,3,2001,1,6,724,1,81,25,1,724,7,2,,,4,2003,1,16000,1,2,,2,,152.5248
13,76,1,4055,2,1,46,5,6,2001,2,4,512,1,35,7,1,512,52,2,,,1,2002,1,15000,1,1,90000,2,,152.5248
13,76,1,4059,3,2,29,1,9,2000,3,4,512,1,10,24,1,512,12,2,,,9,2002,1,27000,4,2,,2,,198.6994
13,76,1,4072,2,2,56,2,6,2001,2,7,234,6,96,6,2,,,2,,,12,2001,2,,,2,,2,,182.1415
13,76,1,4073,1,2,21,2,5,2000,1,4,23,1,52,6,1,347,12,1,11,2000,,,1,48000,1,2,,2,,182.1415
13,76,1,4094,1,1,38,2,3,2001,2,4,721,1,81,10,1,721,18,2,,,1,2002,1,11000,2,2,,2,,218.5696
13,76,1,4116,1,2,36,1,5,2000,4,7,223,1,81,88,1,223,17,2,,,88,8888,1,60000,4,2,,2,,218.5695
13,76,1,4125,3,1,41,3,2,2001,4,4,724,1,81,25,1,732,32,2,,,3,2003,1,50000,4,2,,2,,281.1763
13,76,1,4138,3,1,28,4,6,2001,1,4,245,1,52,3,1,245,24,1,9,2001,,,2,,,1,100000,1,5000,243.9733
13,76,1,4146,2,1,46,2,9,2001,2,4,94,1,81,24,1,143,12,2,,,9,2003,2,,,2,,2,,202.764
13,76,1,4161,2,2,50,1,5,1997,2,6,414,6,96,88,1,513,52,2,,,88,8888,2,,,2,,2,,198.6997
13,76,1,4166,3,2,24,1,5,1998,1,7,412,6,18,88,1,422,40,2,,,88,8888,1,52000,4,2,,2,,182.1414
13,76,1,4169,1,1,41,1,12,1996,1,6,12,6,96,88,1,12,57,2,,,88,8888,1,60000,4,2,,1,40000,182.1414
13,76,1,4180,1,2,45,3,2,1998,3,7,343,1,39,42,1,413,50,1,8,2001,,,1,49000,4,1,20000,1,14000,182.1414
13,76,1,4184,1,1,40,1,4,2000,2,7,241,1,94,25,1,241,18,2,,,5,2002,1,80000,4,2,,1,17000,182.1414
13,76,1,4186,6,1,58,1,1,2000,2,6,22,6,96,23,2,,,2,,,12,2001,2,,,2,,2,,182.1414
13,76,1,4186,6,2,52,1,1,2000,2,6,21,6,96,23,2,,,2,,,12,2001,2,,,2,,2,,182.1414
13,76,1,4186,6,2,21,1,1,2000,1,6,411,6,96,88,2,,,2,,,88,8888,2,,,2,,2,,182.1414
13,76,1,4208,1,1,42,10,8,2001,2,6,825,1,888,10,1,834,60,2,,,6,2002,1,16000,1,2,,2,,242.8553
13,76,1,4211,1,1,33,3,4,1999,2,4,512,4,50,2,2,,,1,4,1999,,,2,,,2,,2,,242.8553
13,76,1,4228,4,1,27,3,3,2001,2,6,213,6,1,12,1,213,31,2,,,3,2002,1,48000,4,2,,2,,257.5011
13,76,1,4240,2,2,42,1,8,2001,2,4,347,1,51,48,1,913,1,2,,,8,2005,1,4800,1,2,,2,,202.4087
13,76,1,4252,3,1,30,2,6,2001,1,7,94,1,47,6,1,834,16,2,,,12,2001,1,7200,1,2,,2,,182.1415
13,76,1,4254,1,1,31,3,2,2000,2,6,94,1,35,21,1,834,32,2,,,11,2001,1,66000,1,2,,1,3000,182.1415
13,76,1,4276,3,2,26,1,6,1998,1,7,94,1,89,48,1,829,39,2,,,6,2002,1,10000,1,2,,2,,242.8551
14,1,1,2,3,1,37,4,2,2000,1,7,21,1,81,23,1,223,60,2,,,1,2002,1,24000,1,2,,2,,191.9224
14,1,1,10,3,2,40,1,4,1999,2,7,913,1,81,24,1,913,24,1,4,2001,,,2,,,1,1000,2,,191.9224
14,1,1,27,6,2,29,2,2,2000,1,7,21,1,39,25,1,913,47,2,,,3,2002,2,,,2,,2,,175.9288
14,1,1,30,3,2,32,3,9,2000,1,7,21,1,82,88,1,223,57,2,,,88,8888,2,,,2,,2,,175.9288
14,1,1,41,4,2,31,3,8,2001,2,4,913,1,39,14,1,913,14,2,,,10,2002,1,21000,1,1,15000,1,5800,182.2781
14,1,1,44,3,2,27,1,12,2000,2,7,23,1,81,24,1,321,9,2,,,12,2002,1,13000,1,2,,2,,182.2781
14,1,1,45,1,1,42,5,6,2001,2,6,832,1,96,9,1,834,30,2,,,3,2002,1,230000,1,2,,1,500,182.2781
14,1,2,49,4,1,45,2,3,2000,2,6,834,1,35,88,1,834,46,2,,,88,8888,1,90000,1,2,,2,,249.9439
14,1,2,50,1,1,44,2,9,2001,2,6,92,1,81,24,1,724,24,2,,,9,2003,1,24000,1,1,20000,2,,249.9439
14,1,2,53,4,1,27,1,5,2000,2,7,215,1,80,24,1,215,16,2,,,5,2002,1,60000,1,2,,2,,249.9439
14,1,2,59,3,2,34,2,2,2000,1,7,21,1,39,24,1,913,60,2,,,6,2002,1,25500,1,2,,2,,249.9439
14,1,2,60,2,2,50,2,7,2001,2,6,21,1,52,88,1,513,60,2,,,88,8888,2,,,1,50000,1,35000,249.9439
14,1,2,60,3,2,24,2,4,2001,1,7,21,1,52,24,1,513,30,2,,,4,2003,2,,,2,,2,,249.9439
14,1,2,60,3,2,23,1,7,2001,1,7,21,1,52,24,1,513,2,2,,,7,2003,2,,,2,,2,,249.9439
14,1,2,66,3,2,21,1,1,2000,1,4,913,1,39,24,1,913,20,2,,,1,2002,1,25000,1,2,,1,3000,231.9557
14,1,2,69,6,1,28,2,5,2001,1,7,611,1,39,37,1,913,24,2,,,6,2004,1,21000,1,1,38000,2,,231.9557
14,1,2,74,2,2,52,1,7,1998,2,4,21,1,81,48,1,913,38,2,,,7,2002,1,9000,1,2,,2,,253.0422
14,1,2,77,1,1,51,2,6,2001,2,7,21,1,81,9,1,713,60,2,,,3,2002,1,42000,1,1,40000,2,,253.0422
14,1,2,82,3,1,28,1,12,1998,1,6,932,1,89,37,1,724,33,2,,,1,2002,1,30000,1,2,,2,,253.0422
14,1,2,93,1,2,38,2,5,2001,3,3,21,1,39,25,1,913,24,2,,,6,2003,1,98000,1,1,30000,2,,231.9553
14,1,2,97,3,2,35,3,3,2001,1,6,235,1,39,24,1,913,30,2,,,3,2003,1,90000,3,2,,1,90000,231.9554
14,1,2,122,3,2,39,3,2,2001,2,6,913,1,39,24,1,913,38,1,7,2001,,,1,10000,1,1,100000,1,27000,231.9552
14,1,2,123,3,2,22,1,12,2000,1,4,21,1,82,24,1,913,10,2,,,12,2002,1,12155,4,2,,2,,231.9552
14,1,2,137,3,2,26,3,6,2001,2,6,913,1,82,6,1,913,40,2,,,12,2001,1,25000,4,1,15000,1,15800,231.9556
14,11,1,194,3,2,27,1,99,1997,2,3,611,1,39,24,1,913,24,1,3,1999,,,2,,,2,,2,,194.3437
14,11,1,207,2,1,34,3,4,2001,2,6,832,1,89,36,1,827,44,2,,,4,2004,1,40000,1,1,0,1,2500,152.7355
14,11,1,212,3,2,24,2,3,2000,1,7,23,1,82,21,1,913,25,2,,,12,2001,1,50000,1,2,,1,1500,152.7355
14,11,1,219,3,2,29,1,8,2001,1,4,23,1,39,24,1,913,2,2,,,8,2003,2,,,2,,2,,194.3436
14,11,1,219,3,2,30,1,12,2000,1,7,23,1,888,48,1,323,9,2,,,12,2004,2,,,2,,2,,194.3436
14,11,1,219,3,2,34,2,6,1998,1,1,23,1,32,48,1,913,60,2,,,6,2002,1,20000,1,2,,2,,194.3436
14,11,1,235,1,1,53,5,1,2000,2,4,827,1,81,23,1,143,46,2,,,12,2001,1,80000,1,2,,2,,194.3437
14,11,1,244,3,1,23,1,9,2000,1,7,94,1,89,24,1,827,12,2,,,9,2002,1,85000,1,2,,1,50000,233.2125
14,11,1,245,3,2,30,1,5,2001,2,7,21,1,95,24,1,323,5,2,,,5,2003,2,,,2,,2,,233.2125
14,11,1,259,2,2,38,2,1,2001,2,4,21,1,89,36,1,913,24,2,,,1,2003,1,24000,4,2,,1,8000,194.3437
14,11,1,269,4,1,31,1,8,1998,2,7,931,6,96,88,1,144,25,2,,,88,8888,1,30000,1,2,,2,,194.3437
14,11,1,293,3,2,24,2,7,2000,1,7,23,1,81,12,1,323,33,1,8,2001,,,2,,,1,999999,2,,128.5827
14,11,1,310,2,2,37,2,3,2000,2,7,21,1,39,88,1,913,24,2,,,88,8888,1,20000,1,2,,2,,128.5826
14,11,1,326,1,2,47,3,6,2001,3,4,21,1,21,88,1,913,24,2,,,88,8888,1,60000,1,1,80000,1,18000,128.5826
14,11,1,328,3,2,43,4,4,2000,1,7,323,1,81,88,1,323,17,2,,,88,8888,1,60000,1,2,,2,,128.5826
14,11,1,331,1,1,42,1,3,2000,2,4,712,1,81,24,1,933,18,2,,,3,2002,1,78000,1,2,,2,,128.5826
14,11,1,341,4,2,24,1,7,2001,2,7,23,1,82,24,1,513,2,2,,,7,2003,2,,,2,,2,,128.5826
14,11,1,346,4,1,41,4,12,2000,2,6,23,1,81,12,1,413,57,2,,,12,2001,1,60000,4,2,,2,,128.5826
14,11,1,349,3,2,29,1,1,2001,1,3,21,1,89,24,1,913,9,2,,,1,2003,1,20000,1,2,,2,,128.5827
14,11,1,355,2,1,29,2,5,2001,2,6,832,1,89,16,1,832,24,2,,,9,2002,1,70000,1,2,,2,,128.5827
14,11,1,369,3,1,25,1,2,2000,1,4,931,1,89,24,1,827,19,2,,,2,2002,1,90000,1,2,,2,,128.5825
14,11,1,376,3,2,45,4,12,2000,2,7,94,6,96,16,1,323,60,2,,,4,2002,1,90000,1,2,,2,,128.5827
