PREG,PHHNUM,PRPL,PPSU,PQ1_LNO,PQ2_REL,PQ3_SEX,PQ4_AGE,PQ5_TMSLEFT,PQ6_DTLEFT,PQ7_MSTAT,PQ8_HGRADE,PQ9_USOCC,PQ10_REASON,PQ11_CTRY,PQ12_STAY,PQ13_INDWORK,PQ14_OCCUP1,PQ15_NOMONTH,PQ16_RET,PQ17_DTRET,PQ18_DTEXP,PQ19_CASHREM,PQ20_CASHAMT,PQ21_MODE,PQ22_RET6MOS,PQ23_CASHHOME,PQ24_INKIND,PQ25_KINDAMT,PSWGT,PP6M_IND,PSVYYR
01,000132,2,33023,02,02,2,50,01,062004,2,02,62,4,214,01,2,  ,  ,1,072004,      ,2,      , ,1,010000,2,      ,000364.9212,2,2004
01,000132,2,33023,07,03,1,27,02,112003,2,05,09,1,214,12,1,93,59,2,      ,112004,1,067000,1,2,      ,1,004500,000429.8648,1,2004
01,000133,2,33023,03,03,2,45,02,082002,1,04,92,1,233,36,1,91,48,2,      ,082005,2,      , ,2,      ,1,004200,000364.9212,1,2004
01,000134,2,33023,03,03,2,23,02,072004,1,05,02,1,213,24,1,93,39,2,      ,072006,2,      , ,2,      ,2,      ,000406.1941,1,2004
01,000135,2,33023,02,02,2,29,01,042004,2,04,92,1,234,24,1,91,05,2,      ,042006,2,      , ,2,      ,2,      ,000436.6280,1,2004
01,000136,2,33023,02,02,2,38,01,102002,2,04,92,1,213,36,1,91,23,2,      ,102005,1,030000,1,2,      ,1,003000,000383.4212,1,2004
01,000137,3,33024,02,02,2,39,01,012002,2,63,02,3,400,88,1,51,32,2,      ,888888,1,040000,1,2,      ,2,      ,000385.3643,1,2004
01,000138,3,55001,02,02,2,38,99,999999,2,05,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000353.9493,2,2004
01,000139,3,55001,03,03,2,22,01,062004,1,04,02,1,212,06,1,34,03,2,      ,122004,1,004000,1,2,      ,2,      ,000374.9717,1,2004
01,000140,3,55001,01,01,1,39,01,082004,2,65,61,1,212,06,1,72,01,2,      ,022005,2,      , ,2,      ,2,      ,000348.4318,1,2004
01,000141,3,55003,03,03,1,25,01,072004,1,04,92,1,222,24,1,64,02,2,      ,072006,2,      , ,2,      ,2,      ,000398.9369,1,2004
01,000142,3,55003,02,03,2,41,02,052004,2,05,02,1,211,07,1,91,58,2,      ,122004,1,020000,1,1,005000,1,002000,000355.8348,1,2004
01,000143,3,55003,02,02,2,36,01,072004,2,61,02,1,213,24,1,51,02,2,      ,072006,1,019000,1,2,      ,2,      ,000355.8348,1,2004
01,000144,3,55003,02,02,2,28,02,082003,2,05,02,1,211,24,1,91,37,2,      ,082005,1,012000,4,2,      ,2,      ,000405.2135,1,2004
01,000145,2,55004,01,01,1,41,05,092003,2,04,09,1,400,10,1,83,50,1,082004,      ,1,040000,4,1,000000,1,009500,000380.2601,1,2004
01,000146,2,55004,08,03,2,40,03,012002,3,04,91,1,231,88,1,74,28,2,      ,888888,1,036000,1,2,      ,2,      ,000386.2816,1,2004
01,000147,2,55006,02,02,2,40,02,072003,2,05,02,1,211,24,1,91,24,2,      ,062005,1,015000,1,2,      ,2,      ,000355.0267,1,2004
01,000148,4,55009,01,01,1,42,02,112003,2,05,71,1,233,88,1,71,40,2,      ,888888,1,033000,4,2,      ,2,      ,000348.6970,1,2004
01,000149,4,55009,01,01,1,31,01,072003,2,04,61,1,233,88,1,71,14,2,      ,888888,1,050000,4,2,      ,2,      ,000397.1249,1,2004
01,000150,4,55009,02,02,2,36,01,121999,2,02,02,1,213,18,1,51,18,1,042001,      ,2,      , ,2,      ,2,      ,000354.2186,2,2004
01,000151,2,55010,09,05,2,35,01,022004,2,65,22,1,100,24,1,22,07,2,      ,012006,1,012000,1,2,      ,2,      ,000353.1411,1,2004
01,000152,2,55010,05,05,2,30,01,012004,2,04,02,1,400,24,1,91,08,2,      ,022006,1,016000,1,2,      ,2,      ,000402.1460,1,2004
01,000153,1,55011,01,01,1,38,01,092004,2,02,72,1,233,24,1,72,01,2,      ,082006,2,      , ,2,      ,2,      ,000379.1914,1,2004
01,000154,2,55012,02,03,2,26,01,072004,4,05,41,1,231,24,1,91,02,2,      ,062006,1,015000,1,2,      ,2,      ,000404.6000,1,2004
01,000155,4,55013,03,03,2,36,01,062004,2,63,41,1,213,24,1,51,03,2,      ,062006,2,      , ,2,      ,2,      ,000419.3767,1,2004
01,000156,2,55015,03,03,2,40,03,012004,1,63,92,1,213,24,1,93,54,2,      ,012006,1,030000,4,2,      ,2,      ,000377.2159,1,2004
01,000157,4,55016,13,03,2,35,02,022003,1,04,42,1,222,27,1,91,60,2,      ,052005,1,074000,1,2,      ,2,      ,000394.7734,1,2004
01,000158,4,55016,88,07,2,62,02,022003,3,04,02,6,500,88,1,91,36,2,      ,888888,1,030000,4,2,      ,2,      ,000388.2623, ,2004
01,000158,4,55016,89,02,2,44,03,112003,2,05,09,6,500,88,1,51,60,2,      ,888888,1,008000,4,2,      ,2,      ,000388.2623, ,2004
01,000159,3,55017,88,02,2,46,02,052003,2,04,62,6,500,88,1,51,48,2,      ,888888,1,018000,4,2,      ,2,      ,000373.2604, ,2004
01,000159,3,55017,89,03,1,23,01,012002,1,04,02,6,500,88,1,73,32,2,      ,888888,2,      , ,2,      ,1,012000,000373.2604, ,2004
01,000160,3,55017,02,02,2,60,05,012003,2,05,13,1,211,11,1,91,60,1,122003,      ,2,      , ,2,      ,2,      ,000385.2750,2,2004
01,000160,3,55017,03,05,1,25,03,092004,2,05,02,1,211,07,1,93,60,2,      ,042005,1,112000,1,2,      ,2,      ,000425.4909,1,2004
01,000161,3,55017,03,03,2,48,99,999999,1,01,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000361.2082,2,2004
01,000162,1,55018,04,03,2,24,02,122003,1,04,02,1,211,36,1,91,36,2,      ,122006,1,090000,4,2,      ,2,      ,000425.2882,1,2004
01,000163,4,55019,01,01,1,36,03,092004,2,05,09,1,212,10,1,83,30,2,      ,072005,2,      , ,2,      ,2,      ,000350.0228,1,2004
01,000164,4,55019,02,02,2,31,01,052003,2,05,02,4,400,09,1,91,09,1,022004,      ,2,      , ,2,      ,2,      ,000404.9068,2,2004
01,000165,1,55021,03,03,1,34,02,092003,1,04,83,1,233,24,1,71,60,2,      ,092005,1,011000,4,2,      ,2,      ,000396.8229,1,2004
01,000166,2,55024,02,02,2,38,04,082004,2,04,74,1,211,24,1,91,60,2,      ,092006,1,006500,4,1,075000,1,011800,000374.7505,1,2004
01,000167,4,55026,01,01,2,41,03,062001,2,05,91,1,222,24,1,91,48,1,062003,      ,2,      , ,2,      ,2,      ,000403.9960,2,2004
01,000168,1,55028,01,01,1,33,01,072003,2,04,09,1,400,88,1,91,14,2,      ,888888,2,      , ,2,      ,2,      ,000395.6149,1,2004
01,000168,1,55028,02,02,2,32,02,032002,2,04,02,1,400,88,1,91,36,2,      ,888888,1,065000,1,2,      ,2,      ,000401.8393,1,2004
01,000169,1,55028,02,02,2,33,02,102002,2,02,02,1,211,88,1,91,36,2,      ,888888,1,080000,1,2,      ,2,      ,000401.8393,1,2004
01,000170,1,55029,05,02,1,35,06,072004,2,04,09,1,400,10,1,72,60,2,      ,052005,1,073400,1,1,050000,1,004000,000349.7576,1,2004
01,000171,1,55029,08,05,1,30,02,092004,2,04,09,1,400,24,1,09,36,2,      ,102006,2,      , ,1,112000,2,      ,000398.3329,1,2004
01,000172,2,55030,02,02,2,39,02,022004,2,63,42,1,400,24,1,51,31,2,      ,022006,1,030000,1,2,      ,2,      ,000355.2961,1,2004
01,000173,1,55031,03,03,2,36,02,102003,1,05,42,1,211,24,1,91,60,2,      ,102005,1,036000,1,2,      ,2,      ,000395.9913,1,2004
01,000174,1,55031,02,02,2,31,02,012004,2,61,42,1,211,24,1,91,12,2,      ,122005,1,006000,4,2,      ,2,      ,000450.9425,1,2004
01,000175,1,55032,05,05,1,48,02,012004,2,65,13,1,233,09,1,72,33,2,      ,102004,1,030000,1,2,      ,2,      ,000358.6434,1,2004
01,000176,3,55033,02,02,2,46,02,052003,2,02,64,1,400,24,1,51,31,2,      ,052005,1,072000,4,2,      ,1,002300,000336.8713,1,2004
01,000177,3,55034,01,01,1,34,10,122003,2,05,09,1,400,06,1,83,60,1,072004,      ,1,060000,1,1,224000,2,      ,000422.0840,1,2004
01,000178,3,55034,03,03,2,22,01,032004,1,04,09,1,212,05,1,34,05,1,082004,      ,1,050000,4,1,140000,2,      ,000398.8418,1,2004
01,000179,2,55035,09,03,2,28,01,082000,1,05,32,1,500,88,1,51,49,2,      ,888888,1,066000,4,2,      ,2,      ,000403.6798,1,2004
01,000180,3,55036,02,02,2,47,05,072004,2,05,02,1,500,09,1,51,50,2,      ,042005,2,      , ,2,      ,2,      ,000337.8968,1,2004
01,000181,3,55036,07,08,2,32,03,012004,1,61,09,1,211,12,1,91,56,2,      ,012005,1,009000,1,2,      ,2,      ,000404.2933,1,2004
01,000181,3,55036,08,08,2,28,02,042003,1,05,09,1,213,24,1,82,41,2,      ,042005,2,      , ,2,      ,2,      ,000404.2933,1,2004
01,000181,3,55036,09,08,1,22,01,052002,1,05,09,1,233,37,1,41,28,2,      ,062005,2,      , ,2,      ,2,      ,000359.9650,1,2004
01,000182,2,55037,01,01,2,40,01,082004,4,65,22,1,233,24,1,22,01,2,      ,082006,1,018000,1,2,      ,2,      ,000352.8718,1,2004
01,000183,2,55037,01,01,1,32,04,092004,2,05,83,1,223,14,1,72,48,2,      ,112005,2,      , ,2,      ,2,      ,000395.6149,1,2004
01,000184,2,55037,04,03,2,22,01,062004,1,64,09,1,213,36,1,51,03,2,      ,062007,1,041000,1,2,      ,2,      ,000373.8302,1,2004
01,000185,2,55037,03,03,1,32,02,022003,1,65,09,1,233,24,1,72,48,2,      ,032005,1,020000,1,2,      ,2,      ,000395.6149,1,2004
01,000186,1,55040,03,03,1,33,05,032004,1,05,61,1,211,10,1,83,40,2,      ,012005,1,030000,1,1,020000,1,003500,000418.0262,1,2004
01,000187,1,55040,01,01,1,35,03,032004,2,05,52,1,100,12,1,83,42,2,      ,032005,1,040000,4,2,      ,2,      ,000367.0494,1,2004
01,000188,1,55041,01,01,1,40,05,032004,2,03,83,1,211,10,1,83,50,2,      ,012005,1,075000,1,2,      ,2,      ,000347.6363,1,2004
01,000189,3,55043,02,03,1,45,01,072004,2,05,61,1,233,36,1,83,02,2,      ,062007,1,030000,1,2,      ,2,      ,000362.8261,1,2004
01,000190,2,55044,03,04,2,53,01,022003,1,65,22,1,211,24,1,22,19,2,      ,012005,1,060000,1,2,      ,2,      ,000359.0154,1,2004
01,000191,4,55045,09,05,2,29,99,999999,2,05,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000429.0496,2,2004
01,000192,4,55045,06,03,1,34,99,999999,2,04,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000422.4038,2,2004
01,000193,4,55045,04,03,2,27,02,032004,1,05,52,1,211,12,1,91,30,2,      ,032005,1,030000,1,2,      ,2,      ,000429.0496,1,2004
01,000194,4,55045,04,03,2,22,01,072001,1,05,09,1,213,45,1,91,38,2,      ,042005,1,094000,1,2,      ,2,      ,000399.1439,1,2004
01,000195,3,55046,04,03,1,25,01,082003,1,65,41,1,234,16,1,21,13,2,      ,122004,1,060000,1,2,      ,2,      ,000429.9771,1,2004
01,000196,3,55046,03,03,1,38,99,999999,2,65,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000377.5430,2,2004
01,000197,3,55046,06,03,2,26,01,042002,1,05,41,1,213,32,1,41,29,2,      ,122004,1,033000,1,2,      ,1,007100,000436.7421,1,2004
01,000198,4,55047,06,04,2,52,01,122003,1,61,23,1,211,12,1,91,09,2,      ,122004,1,060000,4,2,      ,2,      ,000337.8968,1,2004
01,000199,4,55047,05,03,2,37,03,042003,1,04,09,1,223,24,1,52,17,2,      ,052005,1,040000,1,2,      ,2,      ,000355.0267,1,2004
01,000200,3,55048,06,03,2,31,03,042004,2,04,02,1,211,24,1,91,60,2,      ,042006,1,032000,1,1,050000,1,004500,000404.9068,1,2004
01,000201,3,55048,03,03,2,36,05,052003,1,65,09,1,231,14,1,22,60,1,072004,      ,1,016000,1,1,020000,1,009500,000355.5655,1,2004
01,000202,4,55049,02,02,2,23,01,062000,2,04,02,1,233,08,1,91,08,1,022001,      ,2,      , ,2,      ,2,      ,000398.7106,2,2004
01,000203,4,55049,07,03,2,38,01,082002,2,04,02,1,500,28,1,91,25,2,      ,122004,1,035000,1,2,      ,2,      ,000376.3573,1,2004
01,000204,2,55050,02,02,2,45,01,052003,2,04,02,1,213,24,1,51,16,2,      ,052005,1,052000,1,2,      ,2,      ,000356.6689,1,2004
01,000205,2,55050,02,02,2,47,99,999999,2,04,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000356.6689,2,2004
01,000206,4,55051,04,03,2,30,02,072004,1,04,52,1,400,29,1,91,48,2,      ,122006,1,050000,4,2,      ,2,      ,000404.6000,1,2004
01,000207,4,55051,04,02,2,34,01,082004,2,04,91,1,211,24,1,91,01,2,      ,082006,1,015000,4,2,      ,2,      ,000404.6000,1,2004
01,000208,4,55051,05,02,2,43,01,012004,2,04,52,1,211,24,1,91,08,2,      ,012006,1,060000,4,2,      ,2,      ,000355.2961,1,2004
01,000209,1,55053,07,03,2,39,02,022001,2,05,02,1,211,28,1,91,36,1,062003,      ,2,      , ,2,      ,2,      ,000355.8348,2,2004
01,000210,1,55053,06,02,2,33,01,072003,2,04,02,1,221,26,1,91,14,2,      ,112004,1,018000,1,2,      ,2,      ,000405.2135,1,2004
01,000211,3,55055,01,01,1,54,01,012001,2,04,51,1,214,12,1,51,12,1,012002,      ,2,      , ,2,      ,2,      ,000391.4764,2,2004
01,000212,3,55055,04,05,2,26,01,072004,2,04,74,1,213,36,1,74,02,2,      ,072007,1,013000,1,2,      ,2,      ,000467.4641,1,2004
01,000213,3,55056,01,01,1,36,04,042004,2,04,09,1,500,10,1,83,38,2,      ,022005,1,050000,1,2,      ,2,      ,000406.1702,1,2004
01,000214,3,55059,01,01,1,28,04,032002,2,04,61,1,233,12,1,72,36,1,032003,      ,2,      , ,2,      ,2,      ,000398.0309,2,2004
01,000215,1,55061,01,01,1,44,04,042004,2,04,61,1,500,12,1,92,41,2,      ,042005,1,050000,4,2,      ,2,      ,000369.2085,1,2004
01,000216,1,55062,01,01,1,48,02,062003,2,05,72,1,233,24,1,72,58,2,      ,062005,1,075000,1,1,080000,2,      ,000359.7351,1,2004
01,000217,3,55064,13,05,2,30,01,022003,2,04,02,1,233,25,1,91,19,2,      ,032005,1,045000,1,2,      ,2,      ,000404.2933,1,2004
01,000218,3,55064,01,01,1,39,01,092001,2,02,83,1,231,42,1,83,36,2,      ,052005,1,035000,1,2,      ,2,      ,000349.4925,1,2004
01,000219,3,55064,03,03,1,44,04,012000,2,05,82,1,233,60,1,82,48,2,      ,012005,1,060000,1,2,      ,2,      ,000349.4925,1,2004
01,000219,3,55064,04,05,2,41,01,012000,2,04,02,1,233,24,1,91,44,2,      ,102004,2,      , ,2,      ,2,      ,000355.0267,1,2004
01,000219,3,55064,07,03,1,42,01,012000,1,05,82,1,233,24,1,82,56,2,      ,102004,2,      , ,2,      ,2,      ,000349.4925,1,2004
01,000220,2,55066,06,02,2,37,01,082003,2,03,92,1,211,24,1,91,13,2,      ,082005,1,050000,1,2,      ,2,      ,000368.5432,1,2004
01,000221,2,55066,04,02,2,34,01,012001,2,05,52,1,211,48,1,91,44,2,      ,012005,1,065000,4,2,      ,2,      ,000419.6854,1,2004
01,000222,2,55066,05,08,2,34,01,082004,1,61,23,1,400,36,1,91,01,2,      ,092007,1,030000,4,2,      ,2,      ,000419.6854,1,2004
01,000223,2,55066,06,02,2,46,01,052004,2,03,02,1,211,24,1,91,04,2,      ,052006,1,040000,4,2,      ,2,      ,000350.7610,1,2004
01,000224,2,55066,10,02,1,51,02,082000,2,05,14,1,231,60,1,71,60,2,      ,082005,1,090000,4,2,      ,2,      ,000351.4643,1,2004
01,000225,2,55066,06,03,2,27,99,999999,1,04,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000419.6854,2,2004
01,000226,2,55066,10,03,2,29,01,042004,1,05,52,1,223,24,1,52,05,2,      ,042006,1,025000,4,2,      ,2,      ,000419.6854,1,2004
01,000226,2,55066,11,03,2,25,01,092002,1,05,52,1,223,21,1,52,21,1,062004,      ,1,035000,4,1,030000,1,015000,000419.6854,1,2004
01,000227,1,55067,01,01,1,63,01,121999,2,04,61,1,214,88,1,93,58,2,      ,888888,1,080000,4,2,      ,2,      ,000361.6209,1,2004
01,000227,1,55067,02,02,2,36,01,062004,2,04,02,1,214,88,1,82,03,2,      ,888888,2,      , ,2,      ,2,      ,000354.7574,1,2004
01,000228,1,55067,05,03,2,24,01,052004,1,05,02,1,211,88,1,91,04,2,      ,888888,1,040000,1,2,      ,2,      ,000375.8278,1,2004
01,000229,1,55067,02,02,2,32,01,072004,2,61,23,1,214,02,1,91,02,2,      ,102004,2,      , ,2,      ,2,      ,000403.9865,1,2004
01,000230,1,55068,05,03,1,27,01,072003,2,04,72,1,234,24,1,72,14,2,      ,072005,1,042000,4,2,      ,2,      ,000398.0309,1,2004
01,000230,1,55068,06,05,2,30,01,012003,2,04,74,1,234,24,1,74,20,2,      ,012005,2,      , ,2,      ,2,      ,000404.2933,1,2004
01,000231,4,55069,03,03,1,26,02,042002,1,05,93,1,213,26,1,64,48,1,062004,      ,2,      , ,1,035000,2,      ,000429.9771,1,2004
01,000232,2,55070,02,02,2,52,03,082003,2,02,02,1,211,16,1,91,50,2,      ,122004,1,060000,1,2,      ,2,      ,000384.5032,1,2004
01,000233,2,55071,06,02,2,39,01,112003,2,04,13,1,211,24,1,91,10,2,      ,102005,1,036000,1,2,      ,2,      ,000395.0728,1,2004
01,000234,4,55072,06,05,2,31,01,082003,2,04,02,1,211,88,1,91,13,2,      ,888888,1,067000,4,2,      ,2,      ,000404.9068,1,2004
01,000235,4,55072,02,02,2,47,01,112003,2,04,92,1,235,24,1,51,11,2,      ,122005,1,123000,4,2,      ,2,      ,000338.4095,1,2004
01,000236,4,55072,88,03,2,26,01,012000,1,04,24,1,211,24,1,91,31,1,082002,      ,2,      , ,2,      ,2,      ,000349.7010,2,2004
01,000237,4,55072,03,03,2,40,01,102003,1,04,92,1,221,88,1,91,11,2,      ,888888,1,015000,4,2,      ,2,      ,000355.5655,1,2004
01,000238,3,55073,05,02,1,40,05,082004,2,65,09,1,232,14,1,31,60,2,      ,102005,1,120000,1,1,078000,1,049350,000389.8185,1,2004
01,000239,3,55073,08,02,1,49,19,082004,2,04,09,1,100,03,1,72,60,2,      ,102004,1,165000,1,1,000000,1,002475,000377.6404,1,2004
01,000240,3,55073,03,02,1,45,02,012003,2,04,91,1,233,24,1,51,60,2,      ,012005,1,060000,1,2,      ,2,      ,000377.6404,1,2004
01,000241,3,55073,03,03,2,41,04,052000,1,04,09,1,211,48,1,91,48,1,052004,      ,2,      , ,1,999999,2,      ,000395.9913,1,2004
01,000242,3,55073,04,02,1,41,02,122002,2,04,09,1,233,25,1,83,48,2,      ,012006,1,030000,4,2,      ,2,      ,000389.8185,1,2004
01,000243,3,55073,07,03,2,28,01,032003,1,05,09,1,500,22,1,91,18,2,      ,012005,1,015000,4,2,      ,2,      ,000450.9425,1,2004
01,000244,2,55074,01,01,1,40,02,112002,2,04,83,1,233,24,1,83,46,2,      ,122004,1,061000,1,2,      ,2,      ,000374.1722,1,2004
01,000245,2,55074,01,01,1,34,05,062004,2,65,09,1,400,09,1,83,46,2,      ,032005,1,035000,1,2,      ,2,      ,000426.1381,1,2004
01,000246,2,55074,01,01,1,44,04,092004,2,05,09,1,233,24,1,52,48,2,      ,092006,1,035000,4,1,070000,1,044000,000374.1722,1,2004
01,000247,2,55075,03,02,2,37,03,042004,2,04,02,1,213,88,1,51,60,2,      ,888888,1,030000,4,2,      ,2,      ,000376.7663,1,2004
01,000248,3,55076,01,01,1,37,03,112002,2,04,71,1,233,02,1,71,36,1,012003,      ,2,      , ,2,      ,2,      ,000385.6469,2,2004
01,000249,4,55079,03,02,1,57,03,052004,2,04,72,1,233,24,1,83,53,2,      ,042006,1,052000,4,2,      ,2,      ,000418.4417,1,2004
01,000250,1,55080,02,02,2,29,02,012004,2,64,02,1,211,24,1,91,33,2,      ,012006,1,084000,1,2,      ,2,      ,000439.4493,1,2004
01,000251,1,55080,05,05,2,29,01,022004,2,64,02,1,211,24,1,91,07,2,      ,022006,1,050000,4,2,      ,2,      ,000439.4493,1,2004
01,000252,1,55080,07,03,1,25,99,999999,1,05,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000432.6423,2,2004
01,000253,2,55081,01,01,1,41,04,122003,2,65,61,1,400,10,1,72,42,1,092004,      ,1,028000,1,1,100000,1,002500,000395.1870,1,2004
01,000254,2,55081,01,01,2,55,03,082004,3,04,02,1,214,12,1,91,36,2,      ,072005,1,010000,4,1,050000,2,      ,000407.5324,1,2004
01,000255,2,55081,02,02,2,47,01,042004,2,04,02,1,211,24,1,91,05,2,      ,032006,2,      , ,2,      ,2,      ,000382.0752,1,2004
01,000255,2,55081,03,03,2,26,02,012004,1,04,09,1,211,24,1,91,41,2,      ,122006,1,021000,1,2,      ,2,      ,000457.1528,1,2004
01,000256,2,55081,02,02,2,24,01,082001,2,04,02,1,400,40,1,93,37,2,      ,122004,1,045000,1,2,      ,2,      ,000425.2882,1,2004
01,000257,1,55082,01,01,1,41,07,042004,2,05,71,1,400,06,1,72,60,1,092004,      ,1,143808,2,1,000000,2,      ,000399.4199,1,2004
01,000258,1,55082,05,05,1,25,01,022003,2,04,72,1,234,88,1,72,19,2,      ,888888,2,      , ,2,      ,2,      ,000454.8924,1,2004
01,000259,1,55082,06,05,1,36,01,122002,2,04,72,1,232,24,1,72,21,2,      ,122004,1,060000,4,2,      ,2,      ,000399.4199,1,2004
01,000260,4,55083,01,01,1,41,03,082002,2,05,83,1,233,24,1,83,34,2,      ,102004,1,190000,1,2,      ,2,      ,000348.9621,1,2004
01,000261,4,55083,01,01,1,32,02,122003,2,68,61,1,400,05,1,83,16,1,052004,      ,2,      , ,1,999999,2,      ,000397.4269,1,2004
01,000262,4,55083,02,03,2,24,02,092004,1,61,41,1,222,88,1,91,07,2,      ,888888,2,      , ,1,017000,2,      ,000375.5424,1,2004
01,000263,4,55083,05,03,1,27,01,012000,2,65,92,1,235,88,1,51,54,2,      ,888888,1,016911,2,2,      ,2,      ,000397.4269,1,2004
01,000264,4,55083,05,05,2,25,01,122002,2,61,74,1,211,21,1,91,21,1,092004,      ,1,026000,4,1,000000,1,010000,000403.6798,1,2004
01,000265,2,55084,03,02,2,44,03,042002,2,05,09,1,211,24,1,91,60,2,      ,042006,1,015000,4,2,      ,2,      ,000406.3862,1,2004
01,000266,2,55084,04,02,2,34,03,032002,2,01,91,1,211,24,1,91,60,1,032004,      ,1,013500,4,2,      ,2,      ,000462.7799,2,2004
01,000267,2,55084,04,06,1,34,02,112001,2,65,22,1,233,24,1,22,48,1,112003,      ,2,      , ,2,      ,2,      ,000455.6115,2,2004
01,000267,2,55084,06,06,2,32,01,012004,2,65,09,1,233,35,1,22,08,2,      ,122006,1,060000,4,2,      ,2,      ,000462.7799,1,2004
02,000268,4,09001,03,03,1,28,01,062003,1,68,02,1,214,16,1,83,16,2,      ,102004,2,      , ,2,      ,2,      ,000352.1736,1,2004
02,000269,4,09001,06,03,2,34,02,112003,1,05,02,1,211,36,1,51,47,2,      ,102006,1,010000,1,2,      ,1,005500,000360.4323,1,2004
02,000270,4,15002,02,02,2,39,03,032004,2,04,52,1,211,24,1,91,50,2,      ,022006,1,017000,1,2,      ,2,      ,000270.2066,1,2004
02,000271,3,15003,04,03,2,26,03,102003,1,04,52,1,222,24,1,91,28,2,      ,092005,1,010000,1,2,      ,2,      ,000360.6611,1,2004
02,000272,4,15004,02,02,2,39,01,032004,2,61,41,1,214,24,1,41,06,2,      ,042006,1,060000,1,2,      ,2,      ,000256.2377,1,2004
02,000273,4,15004,03,03,2,31,01,072003,1,05,02,1,231,24,1,91,14,2,      ,082005,1,030000,1,2,      ,2,      ,000341.1261,1,2004
02,000274,4,15004,03,03,2,24,01,112003,1,61,02,1,213,24,1,91,10,2,      ,122005,1,033000,1,2,      ,2,      ,000441.3372,1,2004
02,000275,3,15005,06,04,2,24,01,032003,1,61,23,1,211,06,1,91,06,1,092003,      ,2,      , ,2,      ,2,      ,000440.9024,2,2004
02,000275,3,15005,07,07,2,43,02,092004,3,04,02,1,211,24,1,91,46,2,      ,092006,2,      , ,1,040000,2,      ,000255.9852,1,2004
02,000276,3,15005,02,02,2,35,02,052001,2,04,02,1,211,29,1,91,36,1,102003,      ,2,      , ,2,      ,2,      ,000255.9852,2,2004
02,000277,3,15005,02,02,2,35,02,042004,2,03,02,1,211,24,1,91,36,2,      ,042006,1,030000,1,2,      ,2,      ,000255.9852,1,2004
02,000278,4,15006,04,03,2,32,02,072004,4,05,02,1,213,24,1,91,50,2,      ,082006,1,018000,1,1,030000,1,003000,000341.4622,1,2004
02,000279,2,15007,05,05,2,45,03,092004,2,05,02,1,211,12,1,91,48,2,      ,092005,2,      , ,2,      ,2,      ,000291.0398,1,2004
02,000280,1,15008,02,02,2,38,02,072001,2,05,02,1,211,08,1,91,36,1,032002,      ,2,      , ,2,      ,2,      ,000255.4803,2,2004
02,000281,3,15012,08,03,2,24,02,082004,1,05,91,1,211,24,1,91,24,2,      ,072006,1,005000,1,2,      ,2,      ,000440.0328,1,2004
02,000282,3,15010,02,03,2,33,02,032000,1,04,92,1,222,60,1,91,60,2,      ,032005,1,240000,1,2,      ,2,      ,000365.1321,1,2004
02,000283,3,15010,03,03,2,32,02,042004,1,03,92,1,211,02,1,91,15,1,062004,      ,2,      , ,1,040000,2,      ,000365.1321,1,2004
02,000284,1,15013,04,03,2,24,01,111999,1,04,02,1,222,24,1,91,23,1,102001,      ,2,      , ,2,      ,2,      ,000471.2234,2,2004
02,000284,1,15013,05,03,2,30,01,052002,1,05,41,1,211,88,1,91,28,2,      ,888888,1,040000,1,2,      ,2,      ,000364.2263,1,2004
02,000284,1,15013,06,03,1,27,02,052003,1,04,92,1,233,24,1,93,38,2,      ,052005,1,050000,1,2,      ,2,      ,000355.8807,1,2004
02,000285,1,15013,03,03,1,37,02,042003,1,04,72,1,222,12,1,72,36,1,042004,      ,2,      , ,1,050000,2,      ,000264.5176,1,2004
02,000286,3,15015,05,02,1,43,01,082004,2,04,71,1,233,24,1,71,01,2,      ,082006,2,      , ,2,      ,2,      ,000261.0371,1,2004
02,000287,4,15016,01,01,2,51,02,122003,1,02,61,1,211,24,2,  ,  ,1,012004,      ,2,      , ,2,      ,2,      ,000280.1453,2,2004
02,000288,4,15016,03,02,2,34,02,102003,2,64,02,1,500,17,1,51,36,2,      ,052005,1,048000,1,2,      ,2,      ,000360.8365,1,2004
02,000289,2,15017,08,03,2,44,02,101999,1,05,51,1,500,88,1,91,59,2,      ,888888,1,082000,2,2,      ,2,      ,000284.7085,1,2004
02,000290,2,15018,02,02,2,53,02,052003,2,03,91,1,235,24,1,74,58,2,      ,052005,1,024000,4,2,      ,2,      ,000279.2806,1,2004
02,000291,2,15019,04,03,2,32,03,012004,1,63,02,1,500,35,1,91,57,2,      ,122006,1,015000,1,2,      ,2,      ,000340.1178,1,2004
02,000292,2,15019,05,03,2,37,02,012004,2,04,02,1,234,11,1,33,33,2,      ,122005,1,072000,1,2,      ,2,      ,000255.4803,1,2004
