RREG,RHHNUM,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_RETURN,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMITTANCE_SPENT,RQ261P_CONSUM,RQ262P_INVEST,RQ263P_SAVINGS,RQ264P_GIFT,RQ265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RP6M_IND,RURB2015,RSVYYR,RPRRCD
01,000097,02,02,2,44,03,01,2019,2,04,09,1,1,211,08,1,91,95,0025000,24,1,12,2019,1,  ,    ,1,   40000,5,AD   ,050,000,000,050,000,2,       ,2,        ,000391.0371,2,2,2020,2900
01,000098,02,03,2,38,01,07,2017,1,09,52,1,1,500,88,1,53,87,0020000,38,2,  ,    , ,88,8888,1,   12000,5,AC   ,050,000,050,000,000,2,       ,1,00007500,000441.9024,1,2,2020,2900
01,000099,04,03,1,31,01,08,2018,1,10,33,1,1,400,05,1,93,41,0030000,05,1,01,2019,1,  ,    ,1,  120000,1,AD   ,080,000,000,020,000,2,       ,2,        ,000626.8132,2,2,2020,2900
01,000100,02,02,2,43,02,04,2019,2,10,91,1,1,211,24,1,91,96,0020000,24,1,04,2019,1,  ,    ,1,   30000,1,AC   ,050,000,050,000,000,2,       ,2,        ,000481.4644,2,2,2020,2900
01,000101,02,07,1,61,04,01,2020,2,03,61,1,1,400,12,1,94,56,0050000,12,1,01,2020,1,  ,    ,1,   90000,1,A    ,100,000,000,000,000,2,       ,2,        ,000457.9923,2,2,2020,2900
01,000101,03,07,2,52,01,04,2017,2,04,52,1,1,400,48,1,53,87,0050000,41,2,  ,    , ,04,2021,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,000475.7161,1,2,2020,2900
01,000102,02,02,1,41,04,12,2019,2,10,61,1,2,100,08,1,83,03,0050000,55,1,12,2019,1,  ,    ,1,  300000,1,AC   ,075,000,025,000,000,2,       ,2,        ,000354.1300,2,2,2020,2900
01,000103,01,01,1,66,02,01,2017,2,03,83,1,1,233,24,1,83,49,0020000,38,1,01,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000384.2389,2,2,2020,2900
01,000104,02,02,2,41,02,05,2018,2,04,91,1,1,222,36,1,91,96,0025000,48,2,  ,    , ,05,2021,1,   30000,1,A    ,100,000,000,000,000,2,       ,2,        ,000406.6175,1,2,2020,2900
01,000105,04,03,2,29,01,07,2018,2,04,91,1,1,212,36,1,91,96,0020000,26,2,  ,    , ,07,2021,1,   65000,5,AE   ,050,000,000,000,050,2,       ,2,        ,000638.7483,1,2,2020,2900
01,000106,02,02,2,50,01,10,2018,2,04,53,1,1,214,24,1,53,96,0024000,23,2,  ,    , ,10,2020,1,   75000,5,AB   ,050,050,000,000,000,2,       ,2,        ,000469.2766,1,2,2020,2900
01,000107,02,02,2,53,04,06,2019,2,02,61,1,1,222,24,1,91,96,0022000,32,1,06,2019,1,  ,    ,1,   60000,1,AC   ,050,000,050,000,000,2,       ,2,        ,000389.5881,2,2,2020,2900
01,000107,03,03,2,30,01,09,2019,1,10,09,1,1,235,13,1,91,96,0020800,12,2,  ,    , ,10,2020,1,   32000,5,AD   ,050,000,000,050,000,2,       ,2,        ,000551.0769,1,2,2020,2900
01,000108,02,02,2,45,02,07,2019,2,09,09,1,1,222,24,1,91,88,0022800,38,1,07,2019,1,  ,    ,1,   60000,1,ACD  ,020,000,060,020,000,2,       ,2,        ,000389.5881,2,2,2020,2900
01,000109,04,05,1,26,01,02,2020,2,09,92,1,1,221,24,1,51,56,0027000,07,2,  ,    , ,02,2022,1,   60000,1,ACD  ,040,000,040,020,000,2,       ,2,        ,000513.3292,1,2,2020,2900
01,000110,02,03,2,35,01,03,2018,1,10,41,1,1,211,36,1,91,96,0027000,30,2,  ,    , ,03,2021,1,   88000,5,ABC  ,030,050,020,000,000,2,       ,2,        ,000438.4127,1,2,2020,2900
01,000111,02,03,2,32,02,12,2019,4,04,52,1,1,222,24,1,91,86,0018000,24,1,12,2019,1,  ,    ,1,   45000,5,A    ,100,000,000,000,000,2,       ,2,        ,000598.2845,2,2,2020,2900
01,000112,04,02,2,32,02,04,2019,2,04,09,1,1,221,24,1,91,86,0020000,24,2,  ,    , ,04,2021,1,   30000,1,A    ,100,000,000,000,000,2,       ,2,        ,000598.2845,1,2,2020,2900
01,000113,03,03,2,35,01,02,2019,4,09,09,1,1,211,88,1,91,96,0020000,19,2,  ,    , ,88,8888,1,   15000,5,A    ,100,000,000,000,000,2,       ,2,        ,000396.9314,1,2,2020,2900
01,000114,04,03,2,23,01,03,2019,1,04,14,1,1,214,35,1,93,93,0050000,18,2,  ,    , ,02,2022,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000432.8422,1,2,2020,2900
01,000115,02,03,2,33,02,07,2019,4,04,91,1,1,222,88,1,91,81,0025000,30,2,  ,    , ,88,8888,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000601.1748,1,2,2020,2900
01,000116,02,02,1,41,01,08,2020,2,10,93,1,2,212,88,1,72,28,0030000,01,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000386.3236,1,2,2020,2900
01,000117,03,04,1,30,01,11,2018,4,03,92,1,2,100,88,1,62,03,0004000,22,2,  ,    , ,88,8888,1,    4000,5,A    ,100,000,000,000,000,2,       ,2,        ,000577.4953,1,2,2020,2900
01,000118,04,05,2,31,01,03,2019,2,04,52,1,1,233,24,1,91,96,0015000,18,2,  ,    , ,03,2021,1,   43000,1,A    ,100,000,000,000,000,2,       ,2,        ,000664.7607,1,2,2020,2900
01,000119,07,05,1,45,02,04,2019,2,10,34,1,1,233,24,1,34,93,0057000,41,2,  ,    , ,04,2021,1,   80000,1,A    ,100,000,000,000,000,2,       ,2,        ,000501.7036,1,2,2020,2900
01,000119,08,03,2,43,02,05,2018,2,04,91,1,1,211,36,1,91,96,0028000,28,2,  ,    , ,05,2021,1,   90000,5,AD   ,090,000,000,010,000,2,       ,2,        ,000475.6365,1,2,2020,2900
01,000120,02,02,2,34,01,02,2016,2,10,52,1,1,211,88,1,91,96,0023000,55,2,  ,    , ,88,8888,1,   15000,5,A    ,100,000,000,000,000,2,       ,2,        ,000695.7282,1,2,2020,3300
01,000121,03,03,2,40,01,12,2018,4,04,91,1,1,232,24,1,91,96,0020000,21,2,  ,    , ,12,2020,1,   60000,1,AB   ,050,050,000,000,000,2,       ,2,        ,000476.2563,1,2,2020,3300
01,000122,03,05,1,51,04,07,2019,2,10,31,1,1,234,88,1,31,43,0025000,14,2,  ,    , ,88,8888,1,   10000,5,AD   ,070,000,000,030,000,2,       ,2,        ,000517.7875,1,2,2020,3300
01,000123,02,02,2,56,01,11,2019,2,04,52,1,1,222,88,1,91,96,0021000,10,2,  ,    , ,88,8888,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,000481.4172,1,2,2020,3300
01,000124,02,02,1,40,02,08,2019,2,10,92,1,1,234,24,1,91,81,0028000,37,2,  ,    , ,09,2021,1,   80000,5,A    ,100,000,000,000,000,2,       ,2,        ,000579.3450,1,2,2020,3300
01,000124,05,04,2,30,01,11,2018,1,09,09,1,1,222,25,1,91,96,0025000,22,2,  ,    , ,12,2020,1,   60000,5,B    ,000,100,000,000,000,2,       ,2,        ,000685.6795,1,2,2020,3300
01,000125,02,02,2,52,02,10,2018,2,04,91,1,1,233,24,1,91,96,0020000,24,2,  ,    , ,11,2020,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000613.9541,1,1,2020,3300
01,000126,02,02,2,35,01,08,2019,2,04,91,1,1,233,24,1,91,96,0020000,13,2,  ,    , ,09,2021,1,   60000,5,AE   ,080,000,000,000,020,2,       ,2,        ,000550.4985,1,1,2020,3300
01,000127,03,03,1,21,01,11,2018,1,09,72,1,1,213,36,1,72,41,0028000,22,2,  ,    , ,12,2022,1,   81000,1,A    ,100,000,000,000,000,2,       ,2,        ,000564.7338,1,1,2020,3300
01,000128,03,03,2,32,02,01,2018,2,09,09,1,1,222,24,1,91,96,0020000,46,1,12,2019,1,  ,    ,1,   18000,5,AB   ,020,080,000,000,000,2,       ,2,        ,000470.4484,2,2,2020,3300
01,000129,05,05,2,29,01,04,2017,2,04,09,1,1,235,24,1,91,96,0021000,24,1,04,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000470.4484,2,2,2020,3300
01,000130,02,03,2,25,01,04,2019,1,10,75,1,1,232,24,1,14,56,0025000,17,2,  ,    , ,04,2021,1,   15000,5,AB   ,090,005,000,000,000,2,       ,2,        ,000470.4484,1,2,2020,3300
01,000131,01,01,1,46,01,04,2016,2,04,83,1,1,233,25,1,71,23,0030000,25,1,05,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000382.2801,2,2,2020,3300
01,000132,01,01,1,69,01,05,2018,2,04,09,4, ,500,03,2,  ,  ,       ,  ,1,08,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000409.5540,2,2,2020,3300
01,000132,02,02,2,68,01,05,2018,2,10,09,4, ,500,03,2,  ,  ,       ,  ,1,08,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000357.0312,2,2,2020,3300
01,000133,05,07,1,51,02,01,2019,2,08,74,1,1,232,24,1,74,41,0030000,24,2,  ,    , ,01,2021,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,000469.8583,1,2,2020,3300
01,000133,06,07,2,45,02,01,2019,2,04,09,1,1,232,24,1,91,96,0018000,34,2,  ,    , ,01,2021,1,   90000,5,AB   ,070,030,000,000,000,2,       ,2,        ,000514.8205,1,2,2020,3300
01,000134,02,02,2,28,01,09,2019,2,04,95,1,1,233,24,1,91,96,0020000,12,2,  ,    , ,09,2021,1,   68000,5,AB   ,060,040,000,000,000,2,       ,2,        ,000578.2254,1,2,2020,3300
01,000135,02,03,2,40,02,04,2019,1,10,09,1,1,213,24,1,91,96,0020000,54,2,  ,    , ,04,2021,1,   21000,5,A    ,100,000,000,000,000,2,       ,2,        ,000474.2508,1,2,2020,3300
01,000136,03,03,2,28,02,01,2019,1,09,95,1,1,234,24,1,91,96,0020000,35,2,  ,    , ,01,2021,1,   25000,5,AB   ,070,030,000,000,000,2,       ,2,        ,000594.0585,1,2,2020,3300
01,000137,01,01,1,36,05,09,2019,2,10,21,1,2,234,12,1,21,50,0100000,40,1,09,2020,2,  ,    ,1,  250000,1,AB   ,070,030,000,000,000,1,0050000,1,00016000,000501.9325,1,2,2020,3300
01,000138,03,03,2,25,02,08,2019,1,10,32,4, ,300,03,2,  ,  ,       ,  ,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000594.0585,2,2,2020,3300
01,000139,04,06,2,26,02,01,2019,1,08,53,1,1,235,24,1,53,96,0100000,09,2,  ,    , ,01,2021,1,  540000,5,AB   ,020,080,000,000,000,2,       ,2,        ,000594.0585,1,2,2020,3300
01,000139,05,06,1,24,03,02,2020,1,10,09,1,2,400,09,1,31,50,0100000,26,2,  ,    , ,11,2020,1,  180000,1,A    ,100,000,000,000,000,2,       ,2,        ,000486.5144,1,2,2020,3300
01,000140,03,03,1,30,01,12,2019,1,07,51,1,1,233,88,1,51,56,0020000,09,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000674.6893,1,2,2020,3300
01,000141,02,02,1,37,01,05,2017,2,04,93,1,1,233,88,1,71,43,0025000,40,2,  ,    , ,88,8888,1,   35000,5,A    ,100,000,000,000,000,2,       ,2,        ,000539.5685,1,2,2020,3300
01,000142,02,02,2,32,01,12,2019,2,04,09,1,1,211,88,1,91,96,0025000,09,2,  ,    , ,88,8888,1,   84000,1,A    ,100,000,000,000,000,2,       ,2,        ,000470.4484,1,2,2020,3300
01,000143,02,02,2,46,01,09,2018,2,09,91,1,1,211,24,1,91,96,0024000,24,1,09,2020,1,  ,    ,1,   72000,5,A    ,100,000,000,000,000,1,       ,2,        ,000418.8617,1,2,2020,3300
01,000144,02,02,1,34,05,09,2019,2,10,72,1,1,232,12,1,72,52,0080000,60,2,  ,    , ,03,2021,1,  180000,1,A    ,100,000,000,000,000,2,       ,2,        ,000757.5603,1,2,2020,3300
01,000145,02,02,2,42,01,06,2019,2,04,52,1,1,231,24,1,91,96,0020000,15,2,  ,    , ,06,2021,1,  110500,5,AB   ,090,010,000,000,000,2,       ,2,        ,000572.4304,1,2,2020,3300
01,000146,01,01,2,39,02,01,2019,2,10,41,1,1,222,24,1,91,96,0028000,58,1,11,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000383.3209,2,2,2020,3300
01,000146,02,02,1,41,02,03,2019,2,04,93,1,2,300,88,1,62,03,0022000,42,2,  ,    , ,88,8888,1,   54000,5,A    ,100,000,000,000,000,2,       ,2,        ,000405.6952,1,2,2020,3300
01,000147,04,08,1,46,01,07,2016,2,04,71,1,1,233,88,1,71,41,0025000,50,2,  ,    , ,88,8888,1,   50000,5,A    ,100,000,000,000,000,2,       ,2,        ,000390.1695,1,2,2020,3300
01,000148,02,03,2,44,01,07,2018,2,10,51,1,1,214,88,1,91,96,0020000,26,2,  ,    , ,88,8888,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,000480.1494,1,2,2020,3300
01,000149,02,02,2,35,01,10,2018,2,04,94,1,1,235,88,1,91,96,0022000,23,2,  ,    , ,88,8888,1,   15000,5,AD   ,060,000,000,040,000,2,       ,2,        ,000480.1494,1,2,2020,3300
01,000150,02,07,2,51,02,07,2018,4,04,91,1,1,222,88,1,91,96,0025000,42,2,  ,    , ,88,8888,1,    3000,5,A    ,050,000,000,000,000,2,       ,2,        ,000535.4960,1,2,2020,3300
01,000151,02,02,2,33,01,04,2019,2,09,09,1,1,231,36,1,91,96,0020000,17,2,  ,    , ,04,2022,1,   36000,5,A    ,050,000,000,000,000,2,       ,2,        ,000629.1770,1,2,2020,3300
01,000152,01,01,2,41,01,09,2017,4,10,52,1,1,214,24,1,91,96,0030000,24,1,09,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000502.2867,2,2,2020,3300
01,000153,02,02,2,32,01,12,2018,2,04,09,1,1,211,48,1,91,96,0024000,21,2,  ,    , ,12,2022,1,   72000,5,A    ,050,000,000,000,000,2,       ,2,        ,000629.1770,1,2,2020,3300
01,000154,02,02,1,36,03,02,2019,2,10,09,1,2,234,12,1,83,50,0080000,15,1,01,2020,2,  ,    ,1,  250000,1,ABC  ,030,030,040,000,000,2,       ,2,        ,000401.7334,2,2,2020,3300
01,000155,03,03,2,27,02,03,2019,1,10,22,1,1,233,24,1,22,86,0060000,43,2,  ,    , ,03,2021,1,   60000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000495.7876,1,2,2020,3300
01,000156,02,03,1,35,03,01,2020,1,10,71,1,2,500,08,1,34,50,0070000,08,1,09,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,000418.9014,1,2,2020,3300
01,000157,02,03,2,33,02,06,2018,1,09,14,1,1,233,24,1,91,96,0023000,48,1,06,2020,2,  ,    ,1,   10000,5,A    ,100,000,000,000,000,1,0020000,2,        ,000495.7876,1,2,2020,3300
01,000158,01,01,2,64,02,11,2017,3,10,22,1,1,233,10,1,22,86,0100000,30,1,08,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000448.0128,2,1,2020,3300
01,000159,05,07,2,42,01,06,2017,4,09,91,1,1,231,48,1,91,96,0024000,39,2,  ,    , ,06,2021,1,   83000,5,A    ,100,000,000,000,000,2,       ,2,        ,000576.8872,1,2,2020,3300
01,000160,06,07,1,49,01,10,2017,2,09,83,1,1,233,36,1,83,41,0030000,35,2,  ,    , ,10,2020,1,  132000,1,AC   ,060,000,040,000,000,2,       ,2,        ,000587.1941,1,2,2020,3300
01,000160,07,07,2,48,01,09,2018,2,04,91,1,1,222,36,1,91,96,0020000,24,2,  ,    , ,09,2021,1,   48000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000643.3846,1,2,2020,3300
01,000161,03,03,2,36,01,07,2018,3,04,94,1,1,211,88,1,91,96,0024000,26,2,  ,    , ,88,8888,1,   52000,5,A    ,100,000,000,000,000,2,       ,2,        ,000576.8872,1,2,2020,3300
01,000162,05,03,2,26,01,03,2017,1,10,09,1,1,234,25,1,53,87,0050000,25,1,04,2019,1,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0100000,2,        ,000722.6234,2,2,2020,3300
01,000163,02,02,2,41,01,06,2016,2,10,09,1,1,234,63,1,91,96,0024000,51,2,  ,    , ,09,2021,1,   81000,5,A    ,100,000,000,000,000,2,       ,2,        ,000576.8872,1,2,2020,3300
01,000164,03,03,1,31,01,09,2017,1,04,52,1,1,234,38,1,91,96,0024000,36,2,  ,    , ,11,2020,1,   30000,3,A    ,080,000,000,000,000,2,       ,2,        ,000763.4584,1,2,2020,3300
01,000165,02,03,1,36,04,05,2019,2,10,21,1,2,235,09,1,93,50,0073950,36,1,05,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000505.1234,2,2,2020,3300
01,000165,03,03,2,35,02,08,2018,1,10,42,1,1,232,26,1,42,55,0028000,23,2,  ,    , ,10,2020,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,000477.2657,1,2,2020,3300
01,000166,03,03,2,38,03,02,2020,2,10,14,1,1,222,24,1,91,96,0024500,52,1,02,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000477.2657,2,2,2020,3300
01,000167,01,01,1,54,02,06,2016,2,08,61,1,2,232,09,1,83,50,0100000,09,1,03,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000485.7927,2,2,2020,3300
01,000168,01,01,1,35,06,06,2019,2,10,92,1,2,212,09,1,83,50,0100000,54,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000505.1234,2,2,2020,3300
01,000169,03,03,2,25,01,01,2020,1,10,42,1,1,213,36,1,93,26,0035000,08,2,  ,    , ,01,2023,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000597.8350,1,2,2020,3300
01,000170,03,04,2,51,01,05,2017,1,03,91,1,1,222,88,1,91,96,0020000,40,2,  ,    , ,88,8888,1,   56000,5,A    ,100,000,000,000,000,2,       ,2,        ,000434.1859,1,2,2020,3300
01,000171,02,02,2,52,03,11,2018,2,09,52,1,1,211,88,1,91,96,0025000,22,2,  ,    , ,88,8888,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000434.1859,1,2,2020,3300
01,000172,03,03,1,26,01,11,2019,1,03,72,1,1,234,88,1,72,33,0018000,10,2,  ,    , ,88,8888,1,   38000,5,AC   ,080,000,020,000,000,2,       ,2,        ,000757.7988,1,2,2020,3300
01,000172,05,03,2,32,01,11,2019,2,04,91,1,1,211,88,1,91,96,0025000,10,2,  ,    , ,88,8888,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000717.2665,1,2,2020,3300
01,000173,05,07,2,52,03,12,2019,4,10,14,1,1,211,88,1,91,96,0025000,09,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,1,00025000,000638.6151,1,2,2020,3300
01,000174,09,03,2,33,03,01,2019,4,04,91,1,1,234,88,1,91,96,0020000,20,2,  ,    , ,88,8888,1,   72000,5,A    ,100,000,000,000,000,2,       ,2,        ,000717.2665,1,2,2020,3300
01,000175,02,02,1,37,01,04,2018,2,04,71,1,1,233,88,1,71,41,0020000,29,2,  ,    , ,88,8888,1,   10000,5,A    ,100,000,000,000,000,2,       ,2,        ,000495.7491,1,2,2020,3300
01,000176,02,02,2,42,01,02,2020,2,10,91,1,1,234,88,1,91,96,0035000,07,2,  ,    , ,88,8888,1,   60000,5,AC   ,080,000,020,000,000,2,       ,2,        ,000468.4084,1,2,2020,3300
01,000177,03,03,1,29,01,09,2018,1,04,54,1,1,233,88,1,91,96,0018000,24,2,  ,    , ,88,8888,1,   11000,5,AE   ,040,000,000,000,060,2,       ,2,        ,000619.8964,1,2,2020,3300
01,000178,04,05,2,37,01,02,2018,2,10,22,1,1,231,88,1,51,96,0015000,31,2,  ,    , ,88,8888,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,000468.4084,1,2,2020,3300
01,000179,04,03,1,30,01,07,2017,1,10,52,1,1,213,88,1,81,22,0021000,38,2,  ,    , ,88,8888,1,   26000,5,AC   ,080,000,020,000,000,2,       ,2,        ,000619.8964,1,2,2020,3300
01,000180,05,07,2,48,02,01,2018,4,04,91,1,1,233,36,1,91,96,0020000,50,2,  ,    , ,01,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001564.0676,1,2,2020,5500
01,000181,03,03,2,33,03,12,2019,1,10,42,1,1,213,36,1,93,26,0020000,50,2,  ,    , ,12,2022,1,   10000,5,A    ,100,000,000,000,000,2,       ,2,        ,001718.8263,1,2,2020,5500
01,000182,02,02,1,45,05,03,2020,2,10,93,1,2,212,09,1,83,52,0060000,42,2,  ,    , ,12,2020,1,  120000,1,A    ,100,000,000,000,000,2,       ,2,        ,001734.2982,1,2,2020,5500
01,000183,01,01,1,47,01,10,2018,2,04,52,1,2,223,08,1,83,50,0029000,08,1,06,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001772.8383,2,2,2020,5500
01,000184,02,02,1,46,04,09,2020,2,08,83,1,2,400,09,1,83,50,0080000,43,2,  ,    , ,06,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001772.8383,1,2,2020,5500
01,000185,02,04,2,62,02,09,2020,3,10,22,1,1,500,36,1,53,87,0048000,44,2,  ,    , ,09,2023,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001635.9732,1,2,2020,5500
01,000186,02,03,2,27,01,06,2017,4,09,41,1,1,233,24,1,51,86,0020000,24,1,06,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001757.0225,2,2,2020,5500
01,000187,02,04,2,36,01,11,2019,1,04,09,2,1,500,88,1,51,56,0040000,10,2,  ,    , ,88,8888,1,  115000,5,AB   ,030,070,000,000,000,2,       ,2,        ,002013.5999,1,2,2020,5500
01,000188,02,02,1,31,01,01,2018,2,08,42,1,1,213,36,1,31,26,0025000,32,2,  ,    , ,01,2021,1,  121000,5,ABC  ,040,050,010,000,000,2,       ,2,        ,001606.0124,1,2,2020,5500
01,000189,06,08,2,35,01,02,2017,2,10,22,1,1,213,24,1,53,87,0035000,24,1,02,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001657.5365,2,2,2020,5500
01,000190,02,03,2,39,02,05,2017,2,04,91,1,1,300,88,1,91,86,0020000,40,2,  ,    , ,88,8888,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,001779.0892,1,2,2020,5500
01,000191,02,02,1,48,02,02,2019,2,10,31,1,1,233,24,1,31,24,0070000,43,2,  ,    , ,02,2021,1,  255000,1,AC   ,080,000,020,000,000,2,       ,2,        ,001574.0457,1,2,2020,5500
01,000192,04,03,2,26,02,03,2020,1,10,09,1,1,234,24,1,44,26,0040000,30,2,  ,    , ,03,2022,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001804.6624,1,2,2020,5500
01,000193,04,03,2,26,01,03,2018,1,10,09,1,1,234,24,1,52,56,0035000,24,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,001804.6624,2,2,2020,5500
01,000194,01,01,1,49,05,11,2019,2,04,09,1,2,300,05,1,51,50,0095000,45,1,04,2020,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0150000,2,        ,001820.9069,1,2,2020,5500
01,000195,02,02,2,73,03,03,2019,2,10,09,2,1,500,88,1,53,96,0030000,36,2,  ,    , ,88,8888,1,  116000,5,AC   ,070,000,030,000,000,2,       ,2,        ,001653.8775,1,2,2020,5500
01,000195,03,03,2,40,01,07,2019,4,04,09,1,1,235,11,1,91,96,0020000,11,1,06,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0080000,2,        ,002058.1079,1,2,2020,5500
01,000196,02,02,2,36,01,03,2020,2,03,95,1,1,232,88,1,91,96,0021000,06,2,  ,    , ,88,8888,1,   15000,5,A    ,100,000,000,000,000,2,       ,2,        ,001894.3275,1,1,2020,5500
01,000197,03,08,1,24,01,11,2018,2,09,72,4, ,500,06,2,  ,  ,       ,  ,1,05,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001653.8340,2,1,2020,5500
01,000197,81,02,2,44,01,11,2018,2,10,12,6, ,500,88,1,33,86,0050000,22,2,  ,    , ,88,8888,1,   42000,5,ABCD ,020,050,025,005,000,2,       ,1,00070000,001749.2305, ,1,2020,5500
01,000198,02,02,1,36,01,10,2015,2,10,26,1,1,234,12,1,31,90,0030000,12,1,10,2016,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,002372.1104,2,1,2020,5500
01,000199,02,02,1,45,03,07,2019,2,04,83,1,1,211,88,1,83,96,0050000,57,2,  ,    , ,88,8888,1,   80000,5,A    ,100,000,000,000,000,2,       ,2,        ,001721.7823,1,2,2020,5500
01,000200,02,02,2,24,01,12,2019,2,04,52,1,1,223,88,1,51,81,0020000,09,2,  ,    , ,88,8888,1,   20000,5,A    ,100,000,000,000,000,2,       ,2,        ,001843.8182,1,2,2020,5500
01,000200,10,04,1,47,03,12,2019,2,04,83,1,1,223,88,1,51,81,0020000,55,2,  ,    , ,88,8888,1,   72000,5,A    ,100,000,000,000,000,2,       ,2,        ,001721.7823,1,2,2020,5500
01,000200,11,08,2,47,03,12,2019,2,04,91,1,1,223,88,1,51,81,0020000,55,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001552.7801,1,2,2020,5500
01,000201,01,01,1,54,01,01,2020,2,10,83,1,2,222,06,1,83,50,0060000,06,1,07,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0200000,2,        ,001721.7823,1,2,2020,5500
01,000202,02,02,1,40,04,01,2020,2,04,81,1,1,233,24,1,72,29,0020000,55,2,  ,    , ,01,2022,1,   24000,1,A    ,100,000,000,000,000,2,       ,2,        ,002410.1250,1,2,2020,5500
01,000203,04,03,2,22,01,10,2019,1,09,52,1,1,234,12,1,52,47,0040000,11,2,  ,    , ,10,2020,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001656.6650,1,2,2020,5500
01,000204,81,02,2,50,01,11,2019,2,09,41,1,1,233,12,1,91,96,0040000,10,2,  ,    , ,11,2020,1,   49000,1,C    ,000,000,040,000,000,2,       ,2,        ,001596.8654,1,2,2020,5500
