REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTM,DTLEFTY,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DTRETM,DTRETY,DTEXPM,DTEXPY,CASHREM,CASHAMT,MODE,RET6MOS,CASHHOME,INKIND,KINDAMT,SWGT
13,76,1,3128,1,2,55,02,08,1999,4,1,Z90,4,052,03,2,   ,  ,1,11,1999,  ,    ,2,      , ,2,      ,2,      ,0993.6104
13,76,1,3135,2,1,53,01,03,1999,2,7,386,8,089,00,2,   ,  ,1,03,1999,  ,    ,2,      , ,2,      ,2,      ,0542.0740
13,76,1,3149,1,1,32,05,02,1999,2,4,855,1,089,12,1,855,36,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0542.4886
13,76,1,3153,6,2,43,01,10,1996,4,4,Z90,8,888,88,1,541,47,2,  ,    ,12,2000,1,008000,4,2,      ,2,      ,0542.4886
13,76,1,3187,2,1,64,01,01,2000,2,7,111,8,039,11,1,425,08,2,  ,    ,12,2000,1,120000,1,2,      ,2,      ,0261.5483
13,76,1,3189,1,1,34,01,10,1998,2,7,959,7,057,00,1,532,00,1,10,1998,  ,    ,2,      , ,2,      ,2,      ,0261.5483
13,76,1,3190,1,1,44,08,01,1996,2,4,552,1,081,24,1,985,48,1,04,1999,  ,    ,2,      , ,2,      ,2,      ,0261.5483
13,76,1,3193,4,1,37,01,01,1999,2,4,389,1,081,07,1,432,20,1,03,2000,  ,    ,1,060000,1,2,      ,2,      ,0237.7713
13,76,1,3199,2,1,31,06,06,2000,2,7,Z90,1,052,09,1,981,60,2,  ,    ,06,2002,1,045000,1,2,      ,2,      ,0237.7713
13,76,1,3202,2,1,53,05,05,2000,2,7,Y01,3,082,12,1,029,55,2,  ,    ,03,2001,1,048000,1,2,      ,2,      ,0237.7713
13,76,1,3203,2,1,38,10,02,2000,2,7,532,1,096,09,1,532,53,2,  ,    ,10,2001,1,060000,3,2,      ,2,      ,0237.7713
13,76,1,3204,2,1,39,05,03,2000,2,7,855,1,051,12,1,855,55,2,  ,    ,02,2001,1,120000,1,2,      ,2,      ,0237.7713
13,76,1,3205,2,1,40,06,05,2000,2,7,161,1,081,07,1,161,60,2,  ,    ,01,2001,1,040000,4,2,      ,2,      ,0261.5483
13,76,1,3209,2,1,43,03,04,2000,2,7,Z90,1,081,08,1,855,36,2,  ,    ,12,2000,1,060000,4,2,      ,2,      ,0261.5483
13,76,1,3228,3,1,31,02,07,2000,1,4,599,1,081,36,1,599,39,2,  ,    ,07,2003,1,004000,4,2,      ,2,      ,0237.7713
13,76,1,3259,2,2,52,02,04,2000,2,7,062,1,096,06,1,062,06,2,  ,    ,04,2001,1,050000,1,2,      ,2,      ,0290.6094
13,76,1,3262,3,1,29,01,08,1999,1,4,985,1,081,24,1,985,13,2,  ,    ,08,2001,1,029000,4,2,      ,2,      ,0290.6094
13,76,1,3324,2,2,36,01,08,1998,2,7,323,8,096,00,2,   ,  ,1,08,1998,  ,    ,2,      , ,2,      ,2,      ,0224.6840
13,76,1,3324,1,1,37,01,08,1998,2,7,402,8,096,00,2,   ,  ,1,08,1998,  ,    ,2,      , ,2,      ,2,      ,0224.6840
13,76,1,3335,3,2,36,05,08,1998,2,7,325,8,096,60,2,   ,  ,2,  ,    ,07,2001,2,      , ,2,      ,2,      ,0217.9571
13,76,1,3335,3,1,35,03,09,2000,1,7,Z20,4,096,03,2,   ,  ,2,  ,    ,12,2000,1,070000,1,2,      ,2,      ,0217.9571
13,76,1,3339,3,1,23,02,07,1999,1,7,Z90,4,096,08,2,   ,  ,2,  ,    ,04,2001,2,      , ,2,      ,2,      ,0237.7712
13,76,1,3345,6,2,45,06,10,1998,2,6,451,1,039,24,1,451,60,2,  ,    ,03,2001,1,079500,4,2,      ,1,014000,0237.7712
13,76,1,3346,6,1,32,06,06,2000,2,4,985,1,081,36,1,985,36,2,  ,    ,06,2003,1,060000,4,2,      ,1,100000,0237.7712
13,76,1,3349,2,1,38,03,02,1999,2,6,425,1,052,22,1,039,30,2,  ,    ,12,2000,1,050000,1,2,      ,2,      ,0217.9570
13,76,1,3350,6,2,42,02,06,1998,3,4,754,1,094,30,1,754,27,2,  ,    ,12,2000,1,015000,1,2,      ,2,      ,0217.9570
13,76,1,3354,2,2,39,02,08,2000,2,6,531,1,089,24,1,541,13,2,  ,    ,06,2002,1,075500,1,2,      ,1,005000,0217.9570
13,76,1,3357,2,2,40,02,06,1998,2,6,Z20,1,094,24,1,541,29,2,  ,    ,06,2002,1,070000,1,2,      ,1,002200,0217.9570
13,76,1,3364,2,1,46,05,08,2000,2,7,Z20,2,010,02,1,023,55,2,  ,    ,03,2001,1,200000,1,2,      ,1,010000,0237.7713
13,76,1,3366,2,1,35,03,12,1999,2,6,848,1,094,11,1,848,35,2,  ,    ,11,2000,1,065000,4,2,      ,2,      ,0237.7713
13,76,1,3411,6,1,26,01,10,1998,2,6,532,1,081,26,1,329,23,2,  ,    ,12,2000,1,020000,4,2,      ,2,      ,0290.6094
13,76,1,3413,3,2,27,01,02,2000,1,7,066,1,095,08,1,066,08,2,  ,    ,04,2001,1,006000,1,2,      ,2,      ,0290.6094
13,76,1,3420,1,1,68,08,07,2000,2,7,Z90,4,033,03,2,   ,  ,2,  ,    ,10,2000,2,      , ,2,      ,2,      ,0290.6094
13,76,1,3429,3,1,40,02,07,1999,1,6,Z90,1,086,24,1,849,36,2,  ,    ,07,2001,1,037000,4,2,      ,2,      ,0261.5484
13,76,1,3500,2,2,43,01,09,1999,2,7,Z20,1,081,36,1,541,12,2,  ,    ,06,2001,1,039000,1,2,      ,1,005500,0237.7711
13,76,1,3506,1,1,49,01,02,2000,2,4,Z20,3,083,10,1,531,07,2,  ,    ,12,2000,1,060000,4,2,      ,2,      ,0237.7712
13,76,1,3534,2,1,27,01,02,1996,2,6,776,1,081,24,1,959,24,1,02,1998,  ,    ,2,      , ,2,      ,2,      ,0237.7712
13,76,1,3535,6,1,63,02,08,2000,2,6,Z40,4,078,03,2,   ,  ,2,  ,    ,11,2000,2,      , ,2,      ,2,      ,0237.7712
13,76,1,3535,6,2,60,02,08,2000,2,4,Z20,4,079,03,2,   ,  ,2,  ,    ,11,2000,2,      , ,2,      ,2,      ,0237.7712
13,76,1,3538,6,2,39,02,09,1999,3,4,541,1,047,24,1,541,41,2,  ,    ,05,2001,1,091000,4,2,      ,2,      ,0237.7712
13,76,1,3540,4,1,35,03,08,2000,2,7,Z90,1,095,09,1,981,20,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0237.7712
13,76,1,3549,2,1,30,04,06,1999,2,4,411,1,081,24,1,851,39,2,  ,    ,06,2001,1,060000,1,2,      ,2,      ,0202.0642
13,76,1,3550,3,2,29,03,09,1999,1,7,Z90,1,089,24,1,855,14,2,  ,    ,08,2001,2,      , ,2,      ,1,014000,0202.0642
13,76,1,3550,3,2,28,02,12,1999,1,7,Z90,1,089,08,1,855,32,1,08,2000,  ,    ,2,      , ,1,040000,1,014000,0202.0642
13,76,1,4288,2,1,35,04,01,2000,2,6,846,1,081,24,1,846,00,2,  ,    ,12,2001,1,060000,4,2,      ,2,      ,0558.2032
13,76,1,4294,6,1,28,04,04,1999,1,7,061,1,094,20,1,061,60,2,  ,    ,12,2000,1,004000,4,2,      ,2,      ,0558.2032
13,76,1,4298,2,1,45,01,07,1998,2,2,531,6,096,88,1,531,99,2,  ,    ,88,8888,1,083000,4,2,      ,2,      ,0558.2029
13,76,1,4303,3,1,26,02,06,2000,2,6,Z90,1,096,10,1,552,30,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0558.2029
13,76,1,4308,2,1,49,05,07,2000,2,6,Y11,1,082,10,1,531,50,2,  ,    ,04,2001,1,092000,4,2,      ,2,      ,0558.2029
13,76,1,4345,2,1,46,04,05,2000,2,6,848,1,078,12,1,700,48,2,  ,    ,05,2001,1,080000,4,2,      ,1,001000,0669.8438
13,76,1,4346,1,1,69,02,09,1998,2,6,Z90,4,001,12,2,   ,  ,1,09,1999,  ,    ,2,      , ,2,      ,2,      ,0669.8438
13,76,1,4346,2,2,67,02,09,1998,2,7,Z90,4,001,12,2,   ,  ,1,09,1999,  ,    ,2,      , ,2,      ,2,      ,0669.8438
13,76,1,4362,2,1,51,05,07,2000,2,5,855,1,081,12,1,855,46,2,  ,    ,06,2001,1,055000,4,2,      ,2,      ,0608.9488
13,76,1,4388,2,2,44,01,10,1995,2,4,452,1,054,36,1,541,36,1,09,1998,  ,    ,2,      , ,2,      ,2,      ,0807.4211
13,76,1,4396,1,1,36,01,11,1998,2,4,589,1,081,24,1,985,22,2,  ,    ,11,2000,1,024000,5,2,      ,2,      ,0669.8435
13,76,1,4407,6,2,32,02,05,1998,1,6,Z90,1,089,31,1,549,29,2,  ,    ,12,2000,1,036000,1,2,      ,1,003000,0794.9459
13,76,1,4411,3,2,22,01,06,1998,1,3,779,1,051,28,1,541,28,2,  ,    ,10,2000,1,027000,4,2,      ,2,      ,0794.9459
13,76,1,4414,2,1,41,01,05,1999,2,3,Z90,1,050,36,1,834,16,2,  ,    ,05,2002,1,060000,1,2,      ,2,      ,0794.9459
13,76,1,4417,2,1,42,01,09,1998,2,3,848,1,081,27,1,846,24,2,  ,    ,12,2000,1,027000,4,2,      ,2,      ,0662.7832
13,76,1,4422,3,2,24,01,08,2000,1,7,532,1,081,24,1,332,02,2,  ,    ,08,2002,1,017000,4,2,      ,1,005000,0662.7832
13,76,1,4428,2,2,50,01,12,1999,2,4,946,1,051,24,1,541,10,2,  ,    ,12,2001,1,033000,4,2,      ,2,      ,0662.7832
13,76,1,4466,2,1,36,04,09,2000,2,4,451,1,081,24,1,855,60,2,  ,    ,05,2002,1,005600,1,2,      ,1,033000,0558.2031
13,76,1,4474,2,1,51,02,11,1999,2,3,Z90,1,081,88,1,846,24,2,  ,    ,88,8888,1,030000,1,2,      ,2,      ,0558.2031
13,76,1,4475,2,2,57,05,04,1998,2,3,Z20,1,082,88,1,541,36,2,  ,    ,88,8888,1,014000,1,2,      ,2,      ,0558.2031
13,76,1,3661,4,1,29,04,11,1998,2,7,Z90,1,018,24,1,981,40,2,  ,    ,11,2000,1,072000,1,2,      ,2,      ,0457.4988
13,76,1,3665,2,2,53,02,03,1998,2,4,Z90,1,039,25,1,219,52,1,04,2000,  ,    ,1,250000,1,1,250000,1,050000,0457.4988
13,76,1,3665,3,2,31,02,08,1998,3,4,Z90,1,039,36,1,531,25,1,12,1999,  ,    ,1,110000,1,2,      ,2,      ,0457.4988
13,76,1,3668,2,1,42,05,06,2000,2,7,Z90,1,087,10,1,531,48,2,  ,    ,04,2001,1,090000,4,1,090000,1,010000,0457.4988
13,76,1,3676,1,1,61,02,02,1996,2,7,700,1,081,12,1,199,24,1,02,1997,  ,    ,2,      , ,2,      ,2,      ,0457.4988
13,76,1,3680,2,2,35,01,03,2000,2,7,311,4,096,02,2,   ,  ,1,05,2000,  ,    ,2,      , ,1,050000,1,029000,0457.4988
13,76,1,3681,2,1,48,04,05,2000,2,7,Z90,1,064,08,1,981,40,2,  ,    ,02,2001,1,100000,1,2,      ,2,      ,0457.4988
13,76,1,3686,3,2,27,01,12,1999,1,6,451,1,081,24,1,700,09,2,  ,    ,12,2001,1,040000,4,2,      ,2,      ,0419.3738
13,76,1,3687,1,1,88,01,99,1995,2,6,Z90,1,081,36,1,079,36,1,99,1998,  ,    ,2,      , ,2,      ,2,      ,0419.3738
13,76,1,3688,2,2,25,01,05,2000,2,6,Z90,1,094,24,1,541,04,2,  ,    ,05,2002,1,020000,1,2,      ,2,      ,0419.3738
13,76,1,3691,3,2,31,01,12,1999,1,4,451,1,069,12,1,541,09,2,  ,    ,12,2000,1,030000,4,2,      ,2,      ,0419.3738
13,76,1,3692,2,1,41,02,99,1996,2,4,859,1,081,36,1,859,36,1,99,1999,  ,    ,2,      , ,2,      ,2,      ,0419.3738
13,76,1,3695,1,1,55,01,99,1995,2,6,Z90,1,050,12,1,981,12,1,99,1996,  ,    ,2,      , ,2,      ,2,      ,0419.3738
13,76,1,3714,4,2,33,01,05,1997,2,4,794,1,081,24,1,599,24,1,05,1999,  ,    ,2,      , ,2,      ,2,      ,0419.3738
13,76,1,3714,5,2,19,01,12,1999,1,6,451,4,039,02,2,   ,  ,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0419.3738
13,76,1,3722,1,2,36,03,04,2000,2,7,079,4,099,03,2,   ,  ,1,07,2000,  ,    ,2,      , ,1,020000,2,      ,0457.4988
13,76,1,3722,2,1,31,10,02,2000,2,7,Z90,3,099,88,1,212,26,2,  ,    ,10,2000,1,210000,1,2,      ,1,040000,0457.4988
13,76,1,3728,2,1,45,03,08,1998,2,4,Z90,1,081,24,1,521,60,1,09,2000,  ,    ,1,110000,4,1,110000,1,070000,0457.4988
13,76,1,3738,6,2,40,03,08,2000,1,7,700,4,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0559.1648
13,76,1,3740,2,1,45,06,03,2000,2,6,212,6,083,12,1,219,06,2,  ,    ,03,2001,1,100000,1,2,      ,2,      ,0559.1648
13,76,1,3756,6,1,50,03,01,1999,3,1,985,1,081,23,1,985,45,2,  ,    ,12,2000,1,048000,4,2,      ,2,      ,0419.3739
13,76,1,3792,2,1,31,01,03,1999,2,6,985,1,078,24,1,985,18,2,  ,    ,12,2001,1,056000,1,2,      ,2,      ,0457.4988
13,76,1,3795,3,2,25,02,06,2000,1,6,Z90,1,039,46,1,541,49,2,  ,    ,04,2004,1,050000,1,2,      ,2,      ,0503.2485
13,76,1,3852,3,2,24,01,09,2000,1,7,025,1,089,36,1,700,01,2,  ,    ,09,2003,2,      , ,2,      ,2,      ,0419.3739
13,76,1,3884,2,2,25,01,07,2000,2,4,Z90,1,052,05,1,532,02,2,  ,    ,12,2000,1,010000,1,2,      ,2,      ,0186.5465
13,76,1,3912,1,1,31,02,04,2000,2,7,Z90,1,094,24,1,985,12,2,  ,    ,03,2001,1,023000,4,2,      ,2,      ,0186.5468
13,76,1,3972,2,1,60,03,04,1998,2,6,852,1,094,24,1,852,44,2,  ,    ,05,2001,1,064000,1,2,      ,2,      ,0186.5465
13,76,1,3973,2,1,50,02,05,1999,2,7,Z90,6,096,19,1,219,16,2,  ,    ,12,2000,1,060000,1,2,      ,2,      ,0203.5052
13,76,1,3982,2,1,30,01,06,1999,2,6,Z90,1,081,24,1,532,15,2,  ,    ,07,2001,1,048000,1,2,      ,2,      ,0203.5052
13,76,1,4004,3,2,36,03,07,1999,1,7,389,1,096,48,1,389,48,2,  ,    ,07,2001,1,069000,1,2,      ,1,025000,0186.5472
13,76,1,4007,1,2,43,02,10,1999,3,4,Z90,1,039,24,1,541,48,1,09,2000,  ,    ,1,043800,4,1,015000,1,017800,0186.5472
13,76,1,4008,2,2,39,03,02,2000,2,6,570,1,081,12,1,570,24,2,  ,    ,02,2001,1,083000,2,2,      ,2,      ,0186.5472
13,76,1,4057,1,1,47,01,11,1995,2,6,857,1,094,60,1,389,24,2,  ,    ,11,2000,1,039000,4,2,      ,2,      ,0223.8556
13,76,1,4125,3,1,40,02,02,1998,4,3,857,1,094,34,1,855,24,2,  ,    ,12,2000,1,036000,1,2,      ,2,      ,0287.9767
13,76,1,4146,2,1,45,01,10,1998,2,4,Z90,1,094,24,1,700,24,2,  ,    ,10,2000,1,021000,1,2,      ,2,      ,0228.4348
13,39,1,0254,2,1,25,06,11,1999,2,6,Z90,1,052,24,1,532,44,2,  ,    ,11,2001,1,060000,1,2,      ,2,      ,0575.8230
13,39,1,0440,6,2,24,01,06,2000,1,7,384,1,081,12,1,384,03,2,  ,    ,12,2001,1,017000,1,2,      ,2,      ,0479.8497
13,39,1,0440,1,1,30,01,04,2000,1,7,855,1,081,24,1,855,05,2,  ,    ,03,2001,1,090000,1,2,      ,1,003500,0479.8497
13,39,1,0448,1,1,37,03,03,2000,1,7,552,1,081,11,1,552,11,2,  ,    ,02,2001,2,      , ,2,      ,2,      ,0523.4760
13,39,1,0472,3,1,29,02,03,1999,1,6,Z90,1,052,24,1,532,24,2,  ,    ,04,2001,1,075000,4,2,      ,2,      ,0479.8528
13,39,1,0527,2,1,47,02,08,2000,2,7,855,1,081,24,1,855,48,2,  ,    ,08,2002,2,      , ,2,      ,2,      ,0523.4755
13,39,1,0572,3,1,36,05,04,2000,4,6,985,1,081,08,1,846,40,2,  ,    ,12,2000,1,050000,4,2,      ,2,      ,0479.8499
13,74,1,0687,6,1,35,02,03,1998,1,4,874,1,096,24,1,981,14,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0342.3755
13,74,1,0752,6,2,22,02,02,2000,1,4,541,1,082,24,1,541,10,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0293.2582
13,74,1,0795,1,1,48,05,01,2000,2,7,Z90,1,035,10,1,981,50,2,  ,    ,11,2000,1,080000,1,2,      ,2,      ,0491.4263
13,74,1,0875,2,2,55,02,10,1995,2,2,Z90,1,051,88,1,552,59,2,  ,    ,88,8888,1,012000,4,2,      ,1,026500,0409.5220
13,74,1,1076,1,1,45,01,04,1999,2,4,985,1,051,01,1,951,01,1,05,1999,  ,    ,2,      , ,2,      ,2,      ,0781.0973
13,74,1,1304,1,1,28,01,10,1997,2,4,959,1,089,24,1,969,18,1,03,1999,  ,    ,2,      , ,2,      ,2,      ,0941.7212
13,74,1,1578,1,1,48,03,02,1998,2,7,451,1,081,34,1,859,36,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0613.0286
13,74,1,1578,6,1,33,05,07,1999,1,7,490,1,083,48,1,381,48,2,  ,    ,07,2003,1,050000,1,2,      ,2,      ,0613.0286
13,74,1,1581,3,2,23,02,09,2000,1,7,389,4,090,00,2,   ,  ,1,09,2000,  ,    ,2,      , ,1,001000,2,      ,0613.0286
13,74,1,1684,2,2,42,05,05,2000,2,7,219,8,001,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,1,000000,2,      ,0730.1069
13,74,1,1684,1,1,45,15,05,2000,2,7,015,4,001,00,2,   ,  ,1,05,2000,  ,    ,2,      , ,1,000000,2,      ,0730.1069
13,74,1,1685,3,2,24,03,04,2000,1,6,Z30,4,096,02,2,   ,  ,1,05,2000,  ,    ,2,      , ,1,000000,2,      ,0730.1069
13,74,1,1685,3,1,29,03,11,1998,1,7,Z90,4,096,07,2,   ,  ,1,05,1999,  ,    ,2,      , ,2,      ,2,      ,0730.1069
13,74,1,1685,3,2,31,04,08,2000,1,7,193,4,096,01,2,   ,  ,1,09,2000,  ,    ,2,      , ,1,000000,2,      ,0730.1069
13,74,1,1685,2,2,65,06,11,1998,2,7,219,4,096,08,1,219,08,1,07,1999,  ,    ,2,      , ,2,      ,2,      ,0730.1069
13,74,1,1687,1,2,62,01,01,1996,2,7,061,4,090,00,2,   ,  ,1,01,1996,  ,    ,2,      , ,2,      ,2,      ,0730.1069
13,74,1,1974,6,2,48,02,06,1998,2,7,066,6,096,88,1,066,27,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0104.2793
13,74,1,1981,3,2,29,02,09,2000,1,7,062,1,096,24,1,062,27,2,  ,    ,09,2002,1,070000,1,1,144000,2,      ,0177.6271
13,75,1,2881,6,1,54,04,11,1998,3,6,855,1,035,88,1,855,46,2,  ,    ,88,8888,1,138000,1,2,      ,2,      ,0316.2480
13,75,1,2875,2,1,40,05,04,1999,2,7,Z90,1,082,88,1,981,60,2,  ,    ,88,8888,1,060000,1,2,      ,2,      ,0298.5800
13,75,1,2895,2,1,34,08,03,2000,2,7,Z30,1,050,06,1,981,60,1,09,2000,  ,    ,1,075000,1,1,000000,2,      ,0417.3009
13,75,1,2898,3,2,27,01,04,2000,1,7,324,1,081,24,1,324,06,2,  ,    ,04,2002,1,060000,1,2,      ,2,      ,0417.3009
13,75,1,2899,2,1,39,01,04,2000,2,6,949,1,081,24,1,985,05,2,  ,    ,04,2002,1,050000,4,2,      ,2,      ,0417.3009
13,76,1,3087,1,1,30,01,10,1996,1,7,021,1,099,14,1,021,14,1,12,1997,  ,    ,2,      , ,2,      ,2,      ,0591.8053
13,76,1,3062,1,1,63,01,12,1995,2,1,985,1,081,48,1,985,48,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0542.4884
13,76,1,3155,2,1,42,05,02,2000,2,4,Z90,1,096,09,1,531,40,2,  ,    ,11,2000,1,200000,1,2,      ,2,      ,0542.4886
13,76,1,3305,2,2,52,03,05,2000,2,6,325,3,096,07,1,389,12,2,  ,    ,12,2000,1,120000,1,2,      ,2,      ,0261.5484
13,76,1,3433,3,2,31,01,10,1999,1,7,859,1,089,88,1,859,12,2,  ,    ,88,8888,1,003000,3,2,      ,2,      ,0237.7713
13,76,1,3444,1,1,48,02,09,1999,2,6,Z90,3,010,10,1,846,20,1,07,2000,  ,    ,1,034000,4,1,050000,2,      ,0237.7713
13,76,1,3802,3,1,23,01,09,2000,1,7,599,1,035,06,1,981,01,2,  ,    ,03,2001,2,      , ,2,      ,2,      ,0503.2485
13,76,1,4110,1,1,33,01,08,2000,2,7,Z90,1,081,12,1,322,02,2,  ,    ,09,2001,1,020000,1,2,      ,2,      ,0203.5052
13,76,1,4456,3,2,22,01,05,2000,1,3,Z90,1,052,06,1,599,04,2,  ,    ,11,2000,1,040000,4,2,      ,2,      ,0558.2029
13,74,1,0687,2,1,24,01,07,1998,2,6,839,1,081,24,1,839,24,1,08,2000,  ,    ,1,040000,1,1,030000,1,010000,0342.3755
13,74,1,0690,2,1,44,02,02,1999,2,6,861,1,096,24,1,861,31,2,  ,    ,03,2001,1,120000,4,2,      ,2,      ,0342.3755
13,74,1,0691,2,1,49,04,11,1999,2,4,856,1,888,11,1,871,48,2,  ,    ,10,2000,1,120000,1,2,      ,2,      ,0342.3755
13,74,1,0695,2,1,35,03,08,2000,2,6,381,1,021,24,1,381,25,2,  ,    ,08,2002,1,068400,1,1,040000,2,      ,0342.3755
13,74,1,0932,2,2,40,01,01,1998,2,6,Z90,1,089,88,1,541,33,2,  ,    ,88,8888,1,050000,4,2,      ,2,      ,0814.1878
13,74,1,1132,3,2,39,03,04,2000,4,6,451,1,078,24,1,451,60,2,  ,    ,04,2002,1,036000,4,2,      ,2,      ,0738.1812
13,74,1,1335,2,1,49,08,06,2000,2,7,Z90,3,094,06,1,112,48,2,  ,    ,12,2000,1,096000,1,2,      ,2,      ,0782.1401
13,74,1,1385,2,2,53,01,09,2000,2,7,Z20,8,096,60,2,   ,  ,2,  ,    ,09,2005,2,      , ,2,      ,2,      ,0456.7131
13,74,1,1385,3,1,17,01,09,2000,1,4,Z30,8,096,60,2,   ,  ,2,  ,    ,09,2005,2,      , ,2,      ,2,      ,0456.7131
13,74,1,1420,3,1,36,02,01,2000,2,4,Z90,4,050,04,1,531,52,1,05,2000,  ,    ,2,      , ,1,014250,2,      ,0613.0288
13,74,1,1420,4,2,28,02,01,1999,2,3,329,1,080,48,1,329,48,2,  ,    ,01,2003,2,      , ,2,      ,2,      ,0613.0288
13,74,1,1420,3,2,41,02,05,1998,4,4,Z90,6,080,58,1,329,58,1,05,1998,  ,    ,1,048000,4,2,      ,2,      ,0613.0288
13,74,1,1454,3,1,23,01,04,1999,1,3,532,1,081,24,1,931,17,2,  ,    ,04,2001,1,013000,4,2,      ,2,      ,0644.3515
13,74,1,1551,2,1,28,01,99,1998,2,7,749,1,047,09,1,981,09,1,10,1999,  ,    ,2,      , ,2,      ,2,      ,0479.7617
13,74,1,1735,3,2,31,01,05,1998,1,4,Z90,1,010,24,1,541,27,1,08,2000,  ,    ,2,      , ,1,000000,2,      ,0882.0555
13,74,1,1738,2,1,52,04,06,2000,2,4,Z20,1,078,02,1,599,38,1,08,2000,  ,    ,2,      , ,1,093500,2,      ,0882.0555
13,74,1,1866,2,1,35,01,07,2000,2,6,855,1,081,12,1,855,02,2,  ,    ,07,2001,1,030000,1,2,      ,2,      ,0089.7709
13,74,1,1869,4,2,37,01,07,2000,2,7,Z20,1,018,12,1,541,02,2,  ,    ,07,2001,1,045000,1,2,      ,2,      ,0089.7709
13,74,1,1736,2,2,41,04,03,1999,2,4,Z20,1,039,08,1,541,50,1,11,1999,  ,    ,2,      , ,2,      ,2,      ,0882.0555
13,74,1,1740,1,2,42,03,12,1998,1,7,311,1,082,24,1,541,60,1,08,1999,  ,    ,2,      , ,2,      ,2,      ,0882.0555
13,75,1,2142,2,1,28,02,09,2000,2,7,532,1,039,10,1,532,20,2,  ,    ,07,2001,2,      , ,2,      ,2,      ,0945.5387
13,75,1,2226,3,2,30,02,03,2000,1,7,Z90,1,089,24,1,033,24,2,  ,    ,02,2002,1,020000,1,2,      ,2,      ,0823.8359
13,75,1,2250,2,1,51,04,11,1999,2,7,859,1,035,88,1,859,45,2,  ,    ,88,8888,1,108000,1,2,      ,2,      ,0903.5619
13,75,1,2537,3,2,32,02,07,1999,2,4,451,1,094,24,1,451,24,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0430.7733
13,75,1,2541,1,1,51,03,01,2000,2,7,Z90,8,035,17,1,043,51,2,  ,    ,08,2001,1,143000,1,2,      ,2,      ,0430.7733
13,75,1,2543,3,1,28,02,04,1999,1,7,Z90,1,081,12,1,084,24,1,06,2000,  ,    ,1,020000,1,1,040000,2,      ,0430.7733
13,75,1,2543,3,1,32,04,08,1999,1,7,Z90,1,081,12,1,025,48,1,07,2000,  ,    ,1,075000,1,1,090000,2,      ,0430.7733
13,75,1,2542,3,1,31,05,10,1998,2,7,Z90,8,032,08,1,848,40,1,01,1999,  ,    ,2,      , ,2,      ,2,      ,0430.7733
13,75,1,2880,2,2,55,02,01,1999,2,5,311,1,039,23,1,541,24,2,  ,    ,11,2001,1,075000,1,2,      ,2,      ,0298.5800
13,76,1,3136,2,1,45,05,06,2000,2,7,061,1,078,09,1,061,48,2,  ,    ,03,2001,1,080000,4,1,200000,2,      ,0542.0740
13,76,1,3139,2,1,34,01,07,2000,2,7,402,4,087,17,1,332,03,2,  ,    ,12,2001,2,      , ,2,      ,2,      ,0542.0740
13,76,1,3140,1,1,50,02,10,1999,2,7,123,4,001,06,2,   ,  ,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0542.0740
13,76,1,3141,1,2,51,03,12,1999,2,7,Z40,4,018,06,2,   ,  ,1,06,2000,  ,    ,2,      , ,1,000000,2,      ,0542.0740
13,76,1,3144,2,1,51,05,04,2000,2,7,111,1,081,11,1,111,52,2,  ,    ,04,2001,1,160000,4,2,      ,2,      ,0542.0740
13,76,1,3281,3,1,32,01,06,2000,2,6,039,1,081,24,1,039,03,2,  ,    ,06,2002,1,020000,4,2,      ,2,      ,0225.6284
13,76,1,3492,2,1,31,01,09,1999,2,4,954,1,078,24,1,959,12,2,  ,    ,09,2001,1,060000,4,2,      ,2,      ,0328.9661
13,76,1,3820,2,2,48,04,06,1999,2,7,066,1,081,36,1,066,12,2,  ,    ,06,2003,1,091000,4,2,      ,1,035000,0496.5387
13,76,1,3821,1,1,38,01,06,1997,2,6,855,1,081,30,1,855,30,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0496.5387
13,76,1,3728,3,2,21,01,11,1999,1,7,532,1,081,24,1,532,10,2,  ,    ,11,2001,1,110000,4,2,      ,2,      ,0457.4988
13,76,1,3828,2,2,37,02,08,2000,2,7,066,6,096,88,1,066,59,1,08,2000,  ,    ,2,      , ,1,888888,1,999999,0496.5387
13,76,1,4337,2,2,40,03,07,1998,2,4,Z20,1,039,29,1,541,36,2,  ,    ,12,2000,1,024000,4,2,      ,1,002000,1078.1730
13,76,1,4341,1,2,24,01,08,2000,2,7,370,1,047,24,1,541,02,2,  ,    ,08,2002,1,004000,1,2,      ,2,      ,1078.1730
