RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18_DTRET,RQ19_REASON,RQ20_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
01,2213,026,00737,01,01,1,44,01,042016,2,004,83,1,1,233,10,1,83,10,1,022017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001748.6296,2
01,2214,026,00737,02,03,2,31,02,012017,1,004,09,1,1,222,24,1,92,30,1,092017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0010000,2,       ,001919.3648,1
01,2214,026,00737,03,03,2,27,02,022016,1,648,09,1,1,214,24,1,92,34,2,      , ,022018,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001919.3648,1
01,2215,026,00737,05,02,2,46,01,082016,2,004,52,1,1,231,24,1,92,13,2,      , ,082018,1,0078000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001643.6215,1
01,2216,026,00737,03,07,2,51,03,062017,4,004,51,1,1,233,24,1,91,53,2,      , ,062019,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001643.6215,1
01,2216,026,00737,04,02,2,24,01,022017,2,008,91,1,1,233,24,1,91,07,2,      , ,022019,1,0006000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001599.5330,1
01,2217,026,00737,06,02,2,36,01,072017,2,601,82,1,1,233,24,1,91,02,2,      , ,072019,1,0036000,1,1,050, ,   , ,   , ,   ,5,050,2,       ,2,       ,001618.7345,1
01,2218,026,00737,05,05,2,29,01,112016,2,872,22,1,1,233,24,1,22,10,2,      , ,112018,1,0120000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001919.3648,1
01,2219,026,00737,01,01,1,51,03,012017,2,004,81,1,1,233,24,1,81,59,2,      , ,012019,1,0090000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001717.7904,1
01,2220,028,00363,06,05,1,30,02,082017,2,004,72,1,1,233,24,1,83,26,2,      , ,082019,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,1,0010000,2,       ,001978.9889,1
01,2221,026,01166,81,07,2,49,01,072016,2,814,33,6, ,300,14,2,  ,  ,1,092017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0200000,2,       ,001692.5762, 
01,2222,026,01166,08,03,1,41,04,032017,2,852,31,1,1,233,09,1,31,48,2,      , ,122017,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001725.6214,1
01,2223,028,00792,05,05,2,30,01,042016,2,008,51,1,1,232,24,1,51,17,2,      , ,042018,1,0036000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001660.5030,1
01,2224,028,00792,05,05,2,28,02,092016,2,852,93,2, ,500,24,1,82,39,2,      , ,092018,1,0095000,1,1,085, ,   ,3,015, ,   , ,   ,2,       ,1,0040000,001660.5030,1
01,2225,025,02288,09,03,2,30,01,012017,1,648,51,1,1,233,24,1,91,08,2,      , ,012019,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002199.2722,1
01,2226,026,02453,01,01,1,50,05,042017,5,684,83,1,2,500,09,1,83,45,2,      , ,012018,1,0241000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001717.7904,1
01,2227,028,02508,07,03,1,24,01,032017,1,814,72,1,1,213,36,1,81,06,2,      , ,032020,1,0090000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001443.8132,1
01,2228,028,02508,03,03,2,41,03,042013,4,008,52,1,1,235,88,1,51,60,2,      , ,888888,1,0065000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0038000,001446.7439,1
01,2229,025,01859,01,01,2,65,05,122016,3,004,93,1,1,211,12,1,91,56,2,      , ,122017,1,0036000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001802.9202,1
01,2229,025,01859,02,05,1,42,01,122015,2,004,71,1,1,233,24,1,74,21,2,      , ,122017,1,0030000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0013000,001926.9438,1
01,2230,025,01859,11,06,2,36,01,122016,4,008,33,1,1,233,24,1,91,09,2,      , ,122018,1,0057000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001783.8028,1
01,2231,025,01859,01,01,1,44,03,112016,2,004,71,1,1,234,24,1,81,49,2,      , ,112018,1,0096000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001926.9438,1
01,2232,025,01859,01,01,1,35,01,072015,2,848,52,1,1,233,24,1,81,24,1,072017,2,      ,1,0020000,1,1,090, ,   ,3,010, ,   , ,   ,1,0030000,2,       ,001926.9438,1
01,2233,027,01302,02,02,2,32,01,092017,2,648,52,1,1,211,24,1,91,00,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,002175.2801,1
01,2234,026,01595,01,01,1,56,07,092017,2,884,23,1,2,400,04,1,31,60,2,      , ,012018,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0015000,2,       ,001328.3197,1
01,2234,026,01595,03,03,1,29,04,072016,1,884,41,1,2,500,08,1,83,39,1,032017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,002339.5956,2
01,2235,026,01595,02,02,2,44,02,122016,2,004,51,1,1,233,24,1,51,34,2,      , ,122018,1,0020000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001600.8808,1
01,2236,027,00873,03,05,1,27,01,092016,2,652,72,1,1,213,36,1,82,12,2,      , ,092019,1,0016000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,002458.0977,1
01,2237,027,00873,08,05,1,41,02,102016,2,848,31,2,1,500,12,1,91,24,2,      , ,102017,1,0084000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001816.9356,1
01,2237,027,00873,05,05,1,28,01,122015,2,852,21,1,1,233,24,1,21,21,2,      , ,122017,1,0075000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,002458.0977,1
01,2238,027,00873,02,02,2,39,03,042017,2,008,09,1,1,211,24,1,91,56,2,      , ,042019,1,0062000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001681.9664,1
01,2239,027,00873,02,05,1,47,05,082017,2,814,23,1,1,214,12,1,23,53,2,      , ,082018,1,0040000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001784.8917,1
01,2239,027,00873,07,03,2,37,01,012017,4,848,52,1,1,211,24,1,91,09,2,      , ,012019,1,0010000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001681.9664,1
01,2240,027,00873,01,01,1,36,03,052017,2,848,52,1,1,233,24,1,14,45,2,      , ,052019,1,0120000,5,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,001816.9356,1
01,2241,026,02024,02,02,2,44,01,112015,2,008,11,1,1,211,24,1,91,22,2,      , ,112017,1,0028000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001677.7509,1
01,2242,026,02024,02,02,2,44,02,052016,2,634,52,1,1,211,24,1,53,40,2,      , ,052018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001677.7509,1
01,2243,026,02024,01,01,1,42,03,092015,2,008,51,1,2,232,12,1,51,42,1,092016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001812.3818,2
01,2244,028,01221,04,03,1,29,01,012016,2,872,22,1,1,233,24,1,22,20,2,      , ,012018,1,0090000,1,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001967.1209,1
01,2245,028,01221,01,01,1,56,04,032017,2,884,61,1,2,222,06,1,31,39,1,092017,2,      ,1,0750000,1,1,070, ,   ,3,030, ,   , ,   ,1,0250000,1,0010000,001116.8449,1
01,2245,028,01221,03,03,2,28,01,012016,1,872,22,1,1,234,24,1,22,20,2,      , ,012018,1,0060000,1, ,   , ,   ,3,100, ,   , ,   ,2,       ,2,       ,001595.9936,1
01,2245,028,01221,04,03,2,22,01,112016,1,834,09,1,1,234,24,1,52,10,2,      , ,112018,1,0010000,5,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,001330.0465,1
01,2245,028,01221,05,05,1,31,03,032017,2,872,22,1,1,234,24,1,33,54,2,      , ,032019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001967.1209,1
01,2245,028,01221,06,03,2,30,03,032017,2,872,22,1,1,234,24,1,22,54,2,      , ,032019,1,0040000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001595.9936,1
01,2246,028,01221,02,03,1,37,02,042015,1,004,92,1,2,222,24,1,62,48,1,042017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0100000,2,       ,001454.0236,1
01,2247,028,02079,02,02,2,46,01,062016,2,004,52,1,1,231,24,1,51,15,2,      , ,062018,1,0030000,2,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001425.3281,1
01,2248,025,01001,01,01,1,36,01,042017,2,004,83,1,1,233,24,1,93,05,2,      , ,042019,1,0034000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002009.7097,1
01,2249,025,01001,03,02,2,62,03,042017,2,004,09,1,1,222,24,1,91,55,2,      , ,042019,1,0021000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001506.0590,1
01,2250,025,01001,03,03,2,29,02,092015,4,004,51,1,1,233,24,1,91,44,1,072017,2,      ,1,0034000,5,1,100, ,   , ,   , ,   , ,   ,1,0024000,2,       ,002205.9365,1
01,2251,025,01001,03,03,1,22,01,042016,1,004,92,1,1,213,36,1,82,17,2,      , ,042019,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001856.6518,1
01,2252,025,00143,02,02,2,32,02,022017,2,003,52,1,1,233,24,1,91,18,2,      , ,022019,1,0063000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002136.7928,1
01,2253,025,00572,02,02,2,38,03,082015,2,002,92,1,1,234,24,1,91,56,1,082017,2,      ,1,0032000,5,1,100, ,   , ,   , ,   , ,   ,1,0030000,2,       ,001785.3690,1
01,2254,025,00572,02,02,2,40,03,122016,2,004,92,1,1,211,24,1,91,57,2,      , ,122018,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001785.3690,1
01,2255,025,00572,03,03,2,37,01,122016,1,004,74,1,1,234,48,1,91,09,2,      , ,122020,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001785.3690,1
01,2255,025,00572,04,03,1,34,01,022016,1,008,09,1,1,234,24,1,52,19,2,      , ,022018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002609.2145,1
01,2256,025,00572,06,03,2,28,01,122014,2,004,14,1,1,234,48,1,91,33,2,      , ,122018,1,0040000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002116.9464,1
01,2257,025,00572,03,05,2,34,02,092016,2,814,14,1,1,222,24,1,91,36,2,      , ,092018,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,002116.9464,1
01,2258,027,00015,01,01,1,45,02,122013,2,852,21,1,1,100,24,1,21,37,1,122015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,002013.0356,2
01,2259,027,00015,01,01,1,59,03,022017,2,008,61,1,1,400,24,1,51,56,2,      , ,022019,1,0060000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001573.9848,1
01,2259,027,00015,02,02,2,60,03,022017,2,872,09,1,1,400,24,1,51,56,2,      , ,022019,1,0060000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001535.6342,1
01,2260,027,00015,02,02,2,32,02,102016,2,008,09,1,1,233,24,1,91,35,2,      , ,102018,1,0060000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,002249.2556,1
01,2261,027,00015,02,02,2,62,03,112016,2,834,09,1,1,233,24,1,91,45,2,      , ,112018,1,0060000,4,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001535.6342,1
01,2262,027,00015,81,03,1,30,02,072016,2,004,71,1,1,233,24,1,71,38,2,      , ,072018,1,0006000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,002009.9342,1
01,2263,027,00444,01,01,1,39,05,062017,2,008,35,1,1,233,24,1,35,54,2,      , ,062019,1,0030000,5,1,050,2,020,3,030, ,   , ,   ,1,0050000,2,       ,002003.6381,1
01,2264,026,00308,06,06,2,37,02,092017,1,004,91,1,1,232,12,1,52,48,2,      , ,092018,1,0050000,5,1,100, ,   , ,   , ,   , ,   ,1,0020000,2,       ,001606.8321,1
01,2265,026,00308,01,01,1,45,01,122016,2,621,71,1,1,232,24,1,71,09,2,      , ,122018,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001705.1597,1
01,2265,026,00308,02,02,2,42,02,012017,2,007,09,1,1,211,24,1,91,33,2,      , ,012019,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001606.8321,1
01,2266,026,00308,05,02,1,52,02,062016,2,652,83,1,1,233,24,1,83,48,2,      , ,062018,1,0300000,5,1,075, ,   ,3,020,4,005, ,   ,2,       ,2,       ,001705.1597,1
01,2266,026,00308,06,03,1,24,02,122014,1,852,09,1,2,212,11,1,83,22,1,122015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001603.5771,2
01,2267,026,00308,01,01,1,56,02,082014,2,004,61,1,1,233,24,1,83,24,1,122016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001333.2578,2
01,2267,026,00308,02,02,2,41,01,042016,2,004,09,1,2,211,24,1,91,17,2,      , ,042018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001606.8321,1
01,2268,026,00308,01,01,1,45,06,022015,2,601,52,1,2,400,06,1,83,36,1,082015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001705.1597,2
01,2269,027,02160,02,02,2,43,02,072016,2,004,91,1,1,233,24,1,91,38,2,      , ,072018,1,0030000,5,1,050, ,   , ,   , ,   ,5,050,2,       ,2,       ,001789.9468,1
01,2270,027,02160,04,03,2,42,03,042016,3,834,14,1,1,400,24,1,53,60,2,      , ,042018,1,0090000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0030000,001789.9468,1
04,2271,026,00630,02,02,2,24,01,032017,2,004,13,1,1,233,03,1,91,03,1,062017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0052000,2,       ,001033.4333,1
04,2271,026,00630,04,04,2,35,02,012017,4,008,52,1,1,233,24,1,91,33,2,      , ,012019,1,0060000,5,1,098, ,   ,3,002, ,   , ,   ,2,       ,2,       ,000874.9119,1
04,2272,028,00775,02,02,2,29,01,032017,2,004,09,1,1,235,24,1,91,06,2,      , ,032019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001432.7369,1
04,2273,026,00630,02,02,1,34,02,042017,2,834,82,1,1,213,12,1,82,20,2,      , ,042018,1,0075000,5,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,001198.0259,1
04,2274,025,01327,02,02,2,26,02,032017,2,004,42,1,1,234,24,1,53,30,2,      , ,032019,1,0048000,1,1,050,2,030,3,020, ,   , ,   ,2,       ,2,       ,001694.4239,1
04,2275,025,00517,02,02,2,49,02,072017,2,004,14,1,1,211,88,1,91,02,2,      , ,888888,1,0016000,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001217.7387,1
04,2276,025,00247,02,03,2,33,02,092015,1,834,41,1,1,231,25,1,42,50,2,      , ,102017,1,0087600,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001559.2189,1
04,2277,026,00090,04,03,1,35,02,112015,4,848,09,1,1,235,24,1,72,58,2,      , ,112017,1,0210000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000961.9507,1
04,2278,026,00090,02,02,1,40,02,122015,5,834,24,1,1,233,24,1,33,45,2,      , ,122017,1,0180000,1,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000961.9507,1
04,2279,026,00090,06,03,2,28,02,072016,1,881,09,1,1,233,24,1,91,40,2,      , ,072018,1,0005000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001153.0587,1
04,2280,026,00090,03,03,1,40,03,022017,1,684,52,1,2,212,07,1,83,24,1,092017,2,      ,1,0012000,1,1,100, ,   , ,   , ,   , ,   ,1,0070000,2,       ,000961.9507,1
04,2281,028,00235,03,03,2,25,01,102016,1,004,82,1,1,213,36,1,82,11,2,      , ,102019,1,0060000,5,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,001398.3905,1
04,2282,028,00235,06,03,2,27,01,062015,2,008,52,1,1,234,88,1,52,27,2,      , ,888888,1,0090000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,001398.3905,1
04,2283,028,00235,04,03,2,25,01,032017,1,004,41,1,1,233,24,1,53,06,2,      , ,032019,1,0036000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001398.3905,1
04,2284,027,01004,02,02,2,46,02,052016,2,814,23,1,1,233,24,1,91,40,2,      , ,052018,1,0054000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001139.6256,1
04,2285,027,01004,02,02,2,47,02,072016,2,004,91,1,1,233,24,1,51,38,2,      , ,072018,1,0013000,2,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001139.6256,1
04,2286,028,01315,02,08,1,42,02,072015,2,004,74,1,1,234,28,1,81,50,2,      , ,112017,1,0040000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001201.9732,1
04,2286,028,01315,03,04,2,46,01,012015,2,007,09,1,1,212,34,1,52,32,2,      , ,112017,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001008.9513,1
04,2287,025,00787,01,01,2,39,01,012013,4,008,09,1,1,214,59,1,53,56,2,      , ,122017,1,0040000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001223.3938,1
04,2288,025,00787,02,02,2,31,01,072014,2,004,09,1,1,233,34,1,91,34,1,052017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0012000,2,       ,001619.1890,1
04,2289,025,00787,02,02,2,35,01,052013,2,004,09,1,1,233,46,1,91,46,1,032017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001223.3938,2
04,2290,025,00787,01,01,1,38,04,092016,2,004,62,1,2,400,14,1,51,46,2,      , ,112017,1,0108000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001350.8245,1
04,2291,027,00079,04,02,2,44,01,112015,2,672,51,1,1,222,24,1,91,22,2,      , ,112017,1,0048000,5,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000193.5605,1
04,2292,027,00079,04,05,2,48,02,062016,2,008,41,1,1,235,24,1,41,39,2,      , ,062018,1,0144000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000261.7516,1
04,2293,025,00228,03,03,2,25,01,072016,1,004,52,1,1,235,24,1,53,14,2,      , ,072018,1,0060000,1,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000346.6360,1
04,2294,025,00228,04,03,2,27,01,082014,1,004,31,1,1,213,41,1,31,37,2,      , ,012018,1,0120000,5,1,085,2,015, ,   , ,   , ,   ,2,       ,1,0020500,000346.6360,1
04,2295,028,00214,02,02,2,53,02,072017,2,003,75,1,1,223,12,1,91,15,2,      , ,072018,1,0012000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000335.3506,1
04,2296,025,00132,02,02,2,33,01,052017,2,002,91,1,1,233,03,1,91,03,1,082017,3,      ,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,1,0010000,2,       ,000344.8834,1
04,2297,025,00132,04,08,1,43,02,012016,2,004,96,1,1,233,24,1,83,52,1,022017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000253.8640,2
04,2298,025,00036,04,03,2,35,02,052016,1,648,52,1,1,234,27,1,41,58,2,      , ,082018,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0003000,000210.6781,1
04,2299,025,00036,01,01,1,66,05,022015,2,008,31,2,2,400,12,1,83,41,1,022016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000128.4177,2
04,2300,025,00036,02,02,2,36,02,092015,2,004,52,1,1,234,29,1,52,48,2,      , ,022018,1,0060000,1,1,050,2,050, ,   , ,   , ,   ,2,       ,1,0010000,000210.6781,1
04,2301,026,00059,03,03,2,36,01,062015,1,834,52,1,1,234,26,1,91,26,1,082017,2,      ,1,0050000,5,1,050, ,   , ,   ,4,050, ,   ,1,0010000,2,       ,000251.0032,1
04,2302,026,00059,03,03,1,29,01,032016,1,872,22,1,1,234,24,1,22,18,2,      , ,032018,1,0120000,1,1,050, ,   , ,   ,4,050, ,   ,2,       ,1,0001200,000288.2005,1
04,2303,026,00059,01,01,1,34,01,112014,2,834,83,1,1,233,36,1,83,34,2,      , ,112017,1,0090000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000288.2005,1
04,2303,026,00059,06,08,2,40,05,052017,4,872,22,1,1,233,08,1,22,58,2,      , ,012018,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,1,0030000,2,       ,000251.0032,1
04,2304,027,00175,02,02,2,29,02,062017,2,881,41,1,1,232,24,1,23,27,2,      , ,062019,1,0040000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,1,0030000,000346.8215,1
04,2305,027,00175,03,03,2,32,01,032014,1,814,42,1,1,234,48,1,41,42,2,      , ,032018,1,0054000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000346.8215,1
04,2306,027,00175,02,02,2,45,02,122015,2,008,61,1,1,222,24,1,52,33,2,      , ,122017,1,0150000,1,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000270.2731,1
04,2307,026,00011,01,01,1,32,05,032017,2,884,09,1,2,222,09,1,83,40,2,      , ,122017,1,0018000,1,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000274.8049,1
04,2308,026,00011,02,02,2,41,01,042017,2,008,42,1,1,222,88,1,91,05,2,      , ,888888,1,0042000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000239.3365,1
04,2309,027,00031,01,01,1,33,03,082017,2,684,09,1,2,400,09,1,83,27,2,      , ,052018,1,0075000,1,1,070,2,030, ,   , ,   , ,   ,1,0200000,2,       ,000236.9859,1
04,2310,025,00180,06,05,1,30,01,042016,2,648,41,1,1,235,28,1,74,17,2,      , ,082018,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000222.0562,1
04,2311,028,00166,03,08,1,25,01,012016,1,648,43,2,1,232,16,1,51,16,1,052017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0030000,2,       ,000279.6963,1
04,2311,028,00166,05,02,2,43,02,082016,5,004,09,2,1,400,88,1,91,37,2,      , ,888888,1,0012000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000243.5966,1
04,2312,027,00127,01,01,1,51,05,022017,2,852,09,1,2,400,08,1,83,39,2,      , ,102017,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000241.5806,1
04,2312,027,00127,03,03,1,21,01,032017,1,876,09,1,2,400,08,1,83,06,2,      , ,112017,1,0090000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000222.5999,1
04,2313,026,01170,04,03,1,40,01,102015,4,008,71,1,1,232,27,1,71,23,2,      , ,012018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000941.4837,1
04,2314,026,01170,01,01,1,29,01,012016,2,004,83,1,1,234,29,1,51,20,2,      , ,062018,1,0078000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001167.5677,1
04,2315,025,01057,03,03,2,24,01,042016,1,814,52,1,1,213,32,1,52,17,2,      , ,122018,1,0049000,5,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000700.6327,1
04,2316,027,00194,01,01,1,40,05,072017,2,884,51,1,2,500,09,1,83,45,2,      , ,042018,1,0150000,1,1,050,2,025,3,025, ,   , ,   ,1,0200000,2,       ,001355.9413,1
04,2317,027,00194,05,03,2,31,02,012017,1,872,22,1,1,233,24,1,22,32,2,      , ,012019,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0013000,001625.3224,1
04,2317,027,00194,04,03,2,32,03,102015,1,872,22,1,1,233,23,1,22,60,1,092017,2,      ,1,0050000,1,1,100, ,   , ,   , ,   , ,   ,1,0100000,1,0009000,001625.3224,1
04,2318,027,00194,01,01,1,35,05,112016,2,884,09,2,2,500,13,1,83,55,2,      , ,122017,1,0150000,1,1,050,2,010,3,035,4,005, ,   ,2,       ,2,       ,001355.9413,1
04,2319,028,01045,02,02,2,42,01,022013,2,008,11,1,1,213,42,1,91,42,1,082016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001078.8108,2
04,2320,027,01544,04,02,2,32,01,032016,2,002,62,1,1,233,24,1,53,18,2,      , ,032018,1,0038000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001645.1652,1
04,2321,027,00464,03,03,1,30,03,012015,1,652,09,1,1,232,36,1,51,32,2,      , ,012018,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001740.4736,1
04,2322,027,01274,02,02,2,25,01,102016,2,004,02,1,1,233,24,1,91,11,2,      , ,102018,1,0017000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0007000,001688.9147,1
04,2323,026,01440,01,01,1,38,03,052017,2,002,31,1,1,233,24,1,35,52,2,      , ,052019,1,0015000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000945.2049,1
04,2324,026,00360,02,05,1,44,01,022015,2,004,83,1,1,233,12,1,83,12,1,022016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001000.2152,2
04,2325,026,00360,03,03,2,28,01,082013,1,881,09,1,1,234,88,1,52,49,2,      , ,888888,1,0072000,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001198.9252,1
04,2326,026,00360,02,02,2,39,01,032017,2,004,09,1,1,233,24,1,91,06,2,      , ,032019,1,0072000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000905.8594,1
04,2327,026,00360,02,02,2,36,01,042017,2,004,09,1,1,231,24,1,91,05,2,      , ,042019,1,0075000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000905.8594,1
