RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_RET6MOS,RQ23_CASHHOME,RQ24_INKIND,RQ25_KINDAMT,RSWGT,RP6M_IND
06,1178,003,08014,14,05,2,25,02,11,2006,2,61,921,1,211,24,1,913,35,2,,,11,2008,2,,,2,,2,,000640.6813,1
06,1178,003,08014,81,03,2,36,02,08,2006,2,04,021,1,211,36,1,913,36,2,,,08,2009,1,0020000,1,2,,2,,001334.7881,1
06,1178,003,08014,82,03,2,24,02,04,2006,1,65,021,1,500,36,1,913,39,2,,,04,2009,1,0040000,1,2,,2,,001334.7881,1
06,1179,004,08035,07,08,2,23,01,09,2007,1,05,092,1,211,24,1,913,00,2,,,09,2009,2,,,2,,2,,000566.5552,1
06,1180,003,08091,05,03,2,38,02,12,2004,1,05,522,1,213,36,1,932,60,2,,,12,2007,1,0060000,1,2,,2,,000480.7748,1
06,1180,003,08091,06,03,2,32,01,04,2007,1,05,522,1,214,24,1,913,05,2,,,04,2009,1,0005000,1,2,,2,,000575.1687,1
06,1180,003,08091,07,03,1,27,01,03,2007,1,66,092,1,214,88,1,932,06,2,,,88,8888,1,0003000,1,2,,2,,000570.9581,1
06,1181,003,08091,05,03,2,51,03,06,2007,1,05,092,1,211,18,1,913,42,2,,,12,2008,1,0066000,1,2,,2,,000436.8243,1
06,1181,003,08091,04,05,2,38,02,05,2006,2,65,092,1,211,24,1,913,41,2,,,05,2008,1,0030000,1,2,,2,,000480.7748,1
06,1182,001,08098,08,03,2,29,01,02,2006,1,64,222,1,233,24,1,222,19,2,,,02,2008,1,0066000,1,2,,2,,000575.1687,1
06,1182,001,08098,09,03,1,27,02,07,2007,1,68,642,1,212,03,1,314,36,2,,,10,2007,1,0010000,1,2,,2,,000570.9581,1
06,1183,001,08098,08,03,2,42,02,10,2005,3,05,323,1,223,22,1,513,48,1,08,2007,,,1,0040000,1,1,0020000,2,,000480.7748,1
06,1183,001,08098,07,06,1,20,01,03,2007,1,68,921,1,235,12,1,834,06,2,,,03,2008,1,0030000,1,2,,2,,000503.4141,1
06,1184,001,08115,06,04,1,30,02,02,2007,2,68,092,1,222,10,1,515,17,2,,,12,2007,1,0064000,1,2,,2,,000570.9581,1
06,1184,001,08115,01,01,1,32,06,03,2006,2,68,131,1,223,19,1,314,60,2,,,10,2007,1,0120000,1,2,,2,,000570.9581,1
06,1185,001,08115,04,02,2,27,01,09,2007,2,04,932,1,211,24,1,913,00,2,,,09,2009,2,,,2,,2,,000575.1687,1
06,1186,001,08115,06,03,2,30,01,01,2007,3,05,021,1,222,24,1,913,08,2,,,01,2009,1,0020000,1,2,,2,,000575.1687,1
06,1187,001,08115,02,02,2,29,02,07,2004,2,05,021,1,211,60,1,913,55,2,,,07,2009,1,0039000,5,2,,2,,000575.1687,1
06,1188,001,08115,08,03,2,32,02,05,2007,1,04,411,1,222,24,1,913,28,2,,,05,2009,1,0015000,1,1,0020000,1,0003200,000575.1687,1
06,1189,001,08115,04,03,2,33,01,08,2006,1,04,021,1,222,24,1,913,13,2,,,08,2008,1,0015000,1,2,,2,,000575.1687,1
06,1190,001,08115,09,03,2,30,01,02,2004,1,04,621,1,235,46,1,913,43,2,,,12,2007,1,0030000,5,2,,2,,000575.1687,1
06,1190,001,08115,10,03,2,28,02,12,2006,1,05,913,1,222,36,1,913,32,2,,,12,2009,2,,,2,,2,,000575.1687,1
06,1190,001,08115,11,03,2,25,02,06,2007,1,05,021,1,222,24,1,913,21,2,,,06,2009,2,,,2,,2,,000575.1687,1
06,1191,001,08116,07,03,1,21,01,08,2006,1,05,932,1,213,36,1,932,13,2,,,08,2009,1,0063000,1,2,,2,,000502.7393,1
06,1192,001,08116,05,04,2,29,02,04,2007,1,61,235,1,231,23,1,913,29,2,,,03,2009,1,0035000,1,2,,1,0007000,000574.3977,1
06,1193,001,08116,03,07,2,40,02,06,2004,3,04,932,1,222,60,1,913,51,2,,,06,2010,1,0036000,1,2,,1,0004200,000480.1303,1
06,1194,003,08126,05,02,1,41,02,07,2006,2,68,834,1,235,05,1,723,38,2,,,12,2007,1,0078000,1,2,,1,0003500,000531.5073,1
06,1195,002,08132,06,03,2,24,01,06,2006,2,05,313,1,235,24,1,913,15,2,,,06,2008,1,0030000,5,2,,2,,000537.0969,1
06,1196,004,08158,01,01,1,41,04,07,2007,2,04,131,1,234,24,1,932,60,2,,,07,2009,1,0044000,5,2,,2,,000525.7910,1
06,1197,002,08155,05,03,2,43,02,10,2005,1,05,092,1,211,24,1,913,48,2,,,10,2007,1,0018000,5,2,,1,0023000,000479.1636,1
06,1198,002,08155,08,05,2,30,01,12,2005,2,03,522,1,232,24,1,913,21,2,,,12,2007,1,0042000,1,2,,1,0023000,000573.2412,1
06,1199,001,08178,07,03,2,24,01,07,2007,1,63,021,1,235,36,1,513,02,2,,,07,2010,1,0030000,1,2,,2,,000407.7176,1
06,1199,001,08178,03,05,1,32,05,01,2007,2,05,092,1,500,08,1,915,40,1,09,2007,,,1,0057640,1,1,0044000,1,0002200,000432.8411,1
06,1200,001,08178,09,02,1,46,03,11,2006,2,05,721,1,100,12,1,931,24,2,,,11,2007,1,0210000,1,2,,2,,000344.1164,1
06,1201,001,08178,03,03,2,34,02,10,2006,2,04,021,1,223,88,1,513,36,2,,,88,8888,1,0019800,1,2,,2,,000436.0331,1
06,1202,001,08178,81,03,1,34,05,09,2007,2,05,092,6,500,88,2,,,2,,,88,8888,1,0030000,1,1,0000000,2,,000908.4263,
06,1203,004,08177,03,03,2,34,01,08,2007,2,04,743,1,232,48,1,913,01,2,,,08,2011,1,0020000,1,2,,2,,000572.8557,1
06,1204,004,08245,81,02,1,70,05,01,2006,2,01,712,6,500,23,1,712,50,2,,,12,2007,1,0060000,1,2,,1,0002000,001262.3288,
06,1205,004,08245,02,02,2,32,01,08,2006,2,63,021,1,233,26,1,913,13,2,,,10,2008,1,0012000,1,2,,2,,000605.9018,1
06,1206,004,08196,81,03,2,35,03,09,2007,2,63,092,6,212,88,1,724,50,2,,,88,8888,1,0027000,1,1,0100000,1,0024000,001197.4967,
06,1207,004,08196,05,03,2,34,01,04,2004,1,61,234,1,500,88,1,235,41,2,,,88,8888,1,0033000,5,2,,2,,000574.7832,1
06,1208,004,08196,04,02,1,39,02,06,2007,2,04,724,1,233,24,1,724,27,2,,,06,2009,1,0030000,1,1,0030000,1,0025000,000488.8903,1
06,1209,004,08196,06,05,1,43,02,05,2007,2,65,092,1,222,10,1,723,13,2,,,04,2008,1,0040000,1,2,,2,,000488.8903,1
06,1210,004,08196,02,02,1,41,02,10,2006,2,04,092,1,232,12,1,829,24,2,,,10,2007,1,0094500,1,2,,2,,000488.8903,1
06,1211,004,08196,01,01,1,55,03,01,2006,2,68,092,1,212,10,1,314,31,1,11,2006,,,2,,,2,,2,,000446.1691,2
06,1212,004,08196,01,01,1,49,04,02,2007,2,68,092,1,500,09,1,314,32,2,,,11,2007,1,0540000,1,2,,2,,000453.6177,1
06,1213,002,08241,02,02,1,48,01,10,2004,2,04,742,1,233,28,1,931,28,1,02,2007,,,2,,,2,,2,,000453.6177,2
06,1214,002,08241,05,05,1,28,03,01,2007,2,68,092,1,500,09,1,314,30,2,,,10,2007,1,0070000,1,2,,2,,000570.5755,1
06,1215,001,08248,03,02,2,25,01,08,2006,2,04,522,1,223,24,1,913,13,2,,,08,2008,1,0030000,1,2,,1,0001000,000613.1020,1
06,1216,001,08243,81,09,2,59,01,04,2007,2,05,092,6,500,88,1,131,05,2,,,88,8888,1,0050000,3,1,0040000,2,,001287.8819,
06,1217,001,08243,01,01,2,55,01,08,2007,2,63,123,8,222,00,2,,,1,08,2007,,,2,,,1,0000000,2,,000484.7366,2
06,1217,001,08243,81,02,1,60,05,11,2006,2,65,214,6,500,06,1,311,50,1,05,2007,,,2,,,1,0100000,2,,001287.8819,
06,1218,003,08259,09,05,1,30,04,07,2007,2,68,092,1,212,10,1,834,32,2,,,05,2008,1,0037000,1,2,,2,,000601.4663,1
06,1219,003,08259,82,08,2,68,01,08,2006,2,03,092,6,500,88,2,,,2,,,88,8888,2,,,2,,1,0002000,001262.3288,
06,1219,003,08259,81,08,1,66,01,08,2006,2,03,832,6,500,88,2,,,2,,,88,8888,2,,,2,,2,,001262.3288,
06,1220,003,08259,01,01,1,35,01,10,2006,2,65,311,1,233,24,1,213,11,2,,,10,2008,1,0060000,1,2,,1,0001000,000515.3587,1
06,1221,003,08259,04,03,1,16,01,04,2007,1,05,023,4,500,02,2,,,1,06,2007,,,2,,,1,0000000,2,,000530.3132,2
06,1222,003,08227,01,01,1,43,01,10,2006,2,05,712,1,233,24,1,712,11,2,,,10,2008,1,0060000,1,2,,2,,000644.4464,1
06,1223,003,08240,03,07,2,58,01,01,2007,3,04,021,1,400,12,1,913,08,2,,,01,2008,1,0207000,1,2,,2,,000450.7172,1
06,1224,001,08232,03,08,2,47,01,06,2007,2,61,233,1,233,24,1,414,03,2,,,06,2009,1,0011000,4,2,,2,,000436.5315,1
06,1225,001,08232,06,05,1,32,03,07,2007,2,68,921,1,400,09,1,834,28,2,,,04,2008,1,0018000,1,2,,2,,000570.5755,1
06,1226,004,08284,02,02,2,36,02,02,2007,2,05,021,1,211,36,1,913,44,2,,,02,2010,1,0030000,4,2,,2,,000535.5358,1
06,1227,004,08284,02,02,2,48,02,07,2007,2,04,021,1,221,36,1,913,38,2,,,07,2010,1,0014000,4,2,,2,,000486.5792,1
06,1228,004,08284,02,02,2,36,02,03,2006,2,04,021,1,234,24,1,913,43,2,,,03,2008,1,0026000,1,2,,2,,000535.5358,1
06,1229,004,08284,06,02,2,38,01,10,2006,2,04,021,1,233,24,1,913,10,2,,,10,2008,1,0015000,4,2,,2,,000535.5358,1
06,1230,003,08281,01,01,1,52,01,05,2007,2,65,611,1,212,09,1,834,04,2,,,02,2008,1,0030000,1,2,,2,,000482.2921,1
06,1231,003,08281,02,02,2,49,02,08,2006,2,04,021,1,232,24,1,913,37,2,,,08,2008,1,0009000,4,2,,2,,000464.1258,1
06,1232,002,08311,01,01,1,54,05,07,2006,2,68,092,1,400,14,1,723,58,1,09,2007,,,1,0117700,2,1,0228360,1,0057000,000453.9220,1
06,1233,002,08311,05,03,1,22,01,09,2006,1,63,522,1,214,15,1,932,12,2,,,12,2007,1,0040000,1,2,,2,,000503.4141,1
06,1234,002,08311,03,03,2,42,01,03,2006,1,05,092,3,222,88,1,913,18,2,,,88,8888,1,0090000,5,2,,2,,000480.7748,1
06,1235,002,08311,04,03,1,32,05,07,2007,2,68,092,1,400,10,1,834,50,2,,,05,2008,1,0045000,2,1,0180000,1,0020000,000570.9581,1
06,1236,002,08317,04,03,2,30,01,04,2006,1,04,913,1,235,24,1,913,17,2,,,04,2008,1,0015000,1,2,,2,,000575.1687,1
06,1237,002,08317,04,03,1,28,03,02,2007,1,68,921,1,400,09,1,834,23,2,,,11,2007,1,0054000,1,2,,2,,000570.9581,1
06,1238,004,08333,06,03,2,25,01,12,2006,1,05,092,1,233,24,1,913,09,2,,,12,2008,1,0020000,1,2,,2,,000610.2976,1
06,1238,004,08333,07,03,2,24,01,07,2005,1,05,023,1,233,37,1,323,26,2,,,08,2008,1,0080000,1,2,,1,0025000,000570.6656,1
06,1239,002,08330,01,01,2,46,01,05,2004,1,03,092,1,222,88,1,913,40,2,,,88,8888,1,0025000,5,2,,2,,000435.0676,1
06,1240,002,08330,06,02,2,33,01,11,2006,2,05,021,1,222,25,1,913,10,2,,,12,2008,1,0024000,5,2,,2,,000572.8557,1
06,1240,002,08330,09,04,2,34,02,07,2007,1,05,092,1,211,24,1,913,26,2,,,07,2009,2,,,2,,2,,000572.8557,1
06,1240,002,08330,10,04,1,32,03,08,2007,1,68,092,1,212,10,1,314,21,2,,,06,2008,2,,,2,,2,,000568.6621,1
06,1240,002,08330,11,04,2,31,01,08,2003,1,63,092,1,500,88,1,513,49,2,,,88,8888,1,0018000,1,2,,2,,000572.8557,1
06,1240,002,08330,12,04,1,29,02,09,2007,1,68,092,1,212,10,1,314,10,2,,,07,2008,2,,,2,,2,,000568.6621,1
06,1240,002,08330,13,04,1,27,01,02,2006,1,68,092,1,212,11,1,512,11,1,01,2007,,,2,,,2,,2,,000568.6621,2
06,1241,002,08330,06,03,1,30,01,11,2006,2,68,913,1,212,12,1,512,10,2,,,11,2007,1,0030000,1,2,,2,,000568.6621,1
06,1242,003,08338,04,03,2,32,01,05,2004,1,61,021,1,211,48,1,913,40,2,,,05,2008,1,0009000,1,2,,2,,000572.8557,1
06,1243,003,08338,06,03,2,37,02,07,2007,1,05,021,1,211,24,1,913,27,2,,,07,2009,2,,,2,,2,,000478.8414,1
06,1243,003,08338,07,03,2,42,02,07,2007,1,04,021,1,222,24,1,913,26,2,,,07,2009,1,0007000,1,2,,2,,000478.8414,1
06,1244,003,08338,07,02,2,45,02,04,2007,2,04,021,1,233,24,1,913,30,2,,,04,2009,1,0041000,1,2,,2,,000435.0676,1
06,1245,004,08345,01,01,1,49,10,08,2007,3,05,092,1,211,06,1,832,50,2,,,02,2008,1,0080000,1,1,0050000,2,,000493.1599,1
06,1246,004,08345,02,02,2,39,02,05,2007,2,04,021,1,211,29,1,913,53,2,,,10,2009,1,0022000,1,2,,2,,000522.3339,1
06,1247,004,08345,06,03,2,44,02,05,2007,1,05,021,1,211,24,1,913,51,2,,,05,2009,1,0010000,1,2,,2,,000522.3339,1
06,1247,004,08345,07,03,2,40,02,01,2005,1,04,021,1,211,35,1,913,57,2,,,12,2007,1,0018000,1,2,,2,,000522.3339,1
06,1247,004,08345,10,03,1,31,05,06,2007,2,68,023,1,212,09,1,834,45,2,,,03,2008,1,0030000,1,2,,2,,000620.3130,1
06,1248,004,08345,02,03,1,33,01,12,2004,1,05,516,1,235,28,1,833,28,1,04,2007,,,2,,,1,0050000,2,,000620.3130,1
06,1249,004,08345,05,03,2,33,01,01,2007,2,05,021,1,222,24,1,913,08,2,,,01,2009,1,0012000,1,2,,2,,000624.8875,1
06,1250,004,08345,02,02,2,41,02,02,2007,2,04,021,1,234,24,1,913,32,2,,,02,2009,1,0014500,4,2,,2,,000522.3339,1
06,1251,004,08345,05,05,2,37,01,09,2006,2,05,421,1,222,24,1,913,12,2,,,09,2008,1,0036000,1,2,,2,,000522.3339,1
06,1251,004,08345,06,03,2,29,02,08,2006,1,63,021,1,211,24,1,913,37,2,,,08,2008,1,0008500,1,2,,2,,000624.8875,1
06,1252,002,08354,04,04,2,41,02,02,2007,3,04,092,1,231,24,1,913,36,2,,,02,2009,2,,,2,,2,,000480.1303,1
06,1253,002,08354,01,01,1,38,03,05,2005,2,04,732,1,234,34,1,931,36,2,,,03,2008,1,0030000,1,2,,2,,000488.5624,1
06,1254,002,08354,06,04,1,52,04,08,2006,1,68,092,1,212,07,1,834,36,2,,,03,2008,1,0042000,1,2,,1,0012000,000453.3135,1
06,1255,003,08372,10,03,2,25,01,10,2005,1,04,932,1,234,26,1,913,23,2,,,12,2007,1,0012000,1,2,,2,,000574.3977,1
06,1256,002,08390,04,02,2,33,01,11,2005,2,05,513,1,231,24,1,913,22,2,,,11,2007,1,0030000,5,2,,2,,000574.0122,1
06,1257,002,08390,01,01,1,32,02,02,2007,2,05,092,1,500,07,1,834,12,1,09,2007,,,1,0020000,1,1,0070000,1,0002500,000569.8101,1
06,1258,001,08402,03,03,1,33,02,07,2006,1,65,724,1,213,24,1,324,39,2,,,07,2008,1,0070000,1,2,,2,,000604.3440,1
06,1259,001,08402,02,02,2,54,01,10,2005,2,63,021,1,211,24,1,913,23,2,,,10,2007,1,0026000,1,2,,2,,000462.3669,1
06,1260,001,08402,02,02,1,32,01,04,2007,2,68,092,1,400,09,1,834,05,2,,,01,2008,1,0052000,1,2,,2,,000604.3440,1
06,1261,001,08402,02,02,2,54,05,02,2007,2,65,092,1,221,06,1,215,30,2,,,10,2007,1,0165000,1,2,,2,,000462.3669,1
06,1262,001,08402,02,03,2,30,01,01,2003,4,05,092,1,231,88,1,913,56,2,,,88,8888,1,0060000,1,2,,2,,000608.8008,1
06,1263,001,08404,02,02,2,42,02,04,2007,2,05,092,1,211,24,1,913,18,2,,,04,2009,1,0052000,1,2,,2,,000480.1303,1
06,1264,001,08404,04,03,2,32,02,09,2007,2,04,421,1,234,12,1,421,13,2,,,09,2008,2,,,2,,2,,000574.3977,1
06,1265,003,08422,05,03,2,40,02,05,2007,2,63,412,1,233,07,1,412,19,2,,,12,2007,1,0012000,1,1,0050000,2,,000508.8873,1
06,1265,003,08422,06,05,1,38,03,04,2007,2,04,092,1,233,88,1,724,49,2,,,88,8888,2,,,2,,2,,000517.8245,1
06,1266,003,08422,02,02,1,49,04,04,2007,2,65,092,1,400,07,1,314,49,2,,,11,2007,1,0230000,1,2,,2,,000480.4643,1
06,1267,003,08422,03,03,1,30,02,07,2007,1,04,522,1,223,12,1,913,27,2,,,07,2008,1,0008000,1,1,0020000,2,,000604.3440,1
06,1268,004,08418,02,02,1,49,04,10,2006,2,65,149,1,100,10,1,723,36,1,08,2007,,,1,0188000,1,1,0066000,1,0011000,000453.3135,1
06,1269,004,08418,02,02,2,62,02,06,2004,2,05,743,1,233,20,1,743,42,1,10,2006,,,2,,,2,,2,,000450.4149,2
06,1270,004,08418,09,05,1,26,01,09,2005,2,04,522,1,234,16,1,512,16,1,01,2007,,,2,,,2,,2,,000570.1928,2
06,1271,004,08418,02,02,2,32,05,07,2006,2,04,921,1,211,24,1,913,60,2,,,07,2008,1,0018000,1,2,,2,,000574.3977,1
06,1272,001,08423,04,02,2,41,03,06,2007,2,04,021,1,400,24,1,913,48,2,,,06,2009,1,0032000,1,2,,2,,000510.2544,1
06,1273,001,08423,03,03,2,29,02,07,2007,1,05,021,1,223,24,1,913,27,2,,,07,2009,1,0004000,1,1,0030000,1,0004000,000610.4362,1
06,1274,001,08423,02,03,2,34,01,10,2004,1,05,021,1,213,24,1,932,24,1,10,2006,,,2,,,2,,2,,000610.4362,2
06,1275,001,08423,03,03,2,24,01,09,2004,1,04,023,1,222,38,1,513,36,2,,,11,2007,1,0020000,1,2,,2,,000570.7952,1
06,1276,004,08436,04,02,2,30,01,04,2004,2,04,921,1,235,48,1,913,41,2,,,04,2008,1,0023000,4,2,,1,0003250,000575.1687,1
06,1277,004,08436,02,02,2,32,01,06,2005,2,05,021,1,235,14,1,913,14,1,08,2006,,,2,,,2,,2,,000575.1687,2
06,1278,004,08436,07,03,2,27,01,09,2006,1,05,021,1,213,25,1,513,10,2,,,10,2008,1,0010000,1,2,,2,,000575.1687,1
06,1279,001,08458,07,03,1,25,01,06,2006,1,04,921,1,213,36,1,932,15,2,,,06,2009,1,0017000,1,2,,2,,000567.8967,1
06,1280,004,08479,08,03,2,31,05,06,2007,1,65,092,3,400,11,1,223,55,2,,,05,2008,1,0180000,1,1,0170000,1,0050000,000605.6014,1
06,1281,001,08490,06,03,2,38,02,04,2004,1,04,913,1,234,88,1,522,53,2,,,88,8888,1,0022500,1,1,0070000,1,0028500,000479.1636,1
06,1281,001,08490,07,03,2,36,03,05,2007,1,63,724,1,234,48,1,411,60,2,,,05,2011,1,0022500,1,1,0100000,1,0020000,000479.1636,1
06,1282,001,08490,04,02,1,37,04,11,2006,2,68,611,1,212,13,1,314,48,2,,,12,2007,1,0210000,1,2,,2,,000487.5787,1
06,1283,001,08490,04,03,1,26,01,06,2007,1,68,921,1,400,10,1,512,03,2,,,04,2008,1,0013600,1,2,,2,,000569.0447,1
06,1284,001,08490,07,03,2,30,01,01,2007,1,04,921,1,234,24,1,913,08,2,,,01,2009,1,0025000,1,2,,2,,000573.2412,1
06,1285,002,08486,04,02,2,41,02,12,2005,2,04,092,1,211,24,1,913,46,2,,,12,2007,1,0048000,1,2,,2,,000510.2544,1
06,1286,002,08486,01,01,1,49,03,11,2006,2,68,092,1,400,11,1,314,36,2,,,10,2007,1,0225000,1,2,,1,0001125,000481.7550,1
06,1287,002,08486,04,03,2,27,01,11,2006,1,64,724,1,213,36,1,724,10,2,,,11,2009,1,0042000,1,2,,2,,000610.4362,1
06,1288,002,08493,04,07,2,58,01,04,2007,2,04,021,1,500,88,1,513,05,2,,,88,8888,2,,,2,,2,,000487.6219,1
06,1288,002,08493,05,04,1,31,03,12,2006,2,68,092,1,400,08,1,131,24,1,08,2007,,,1,0070000,2,1,0094000,2,,000617.2942,1
06,1289,002,08493,03,03,1,22,01,11,2006,1,68,023,1,212,12,1,834,10,2,,,12,2007,2,,,2,,2,,000544.2687,1
06,1290,002,08493,04,02,1,48,04,10,2006,2,05,092,1,212,11,1,834,32,1,09,2007,,,1,0040000,2,1,0150000,2,,000490.7600,1
06,1291,002,08493,07,03,1,42,02,12,2005,1,65,212,1,500,88,1,512,38,2,,,88,8888,1,0040000,1,2,,2,,000528.9207,1
06,1292,002,08493,06,03,2,24,01,07,2006,1,04,023,1,211,24,1,913,14,2,,,07,2008,1,0060000,1,2,,2,,000581.4645,1
06,1292,002,08493,07,03,2,28,01,12,2003,1,63,512,1,500,48,1,913,45,2,,,12,2007,1,0075000,1,2,,2,,000621.8465,1
06,1293,001,08495,01,01,1,34,01,09,2006,2,68,092,1,400,12,1,314,12,1,09,2007,,,1,0120000,2,1,0265000,2,,000601.4663,1
06,1294,001,08495,04,02,1,34,09,04,2007,2,68,092,1,500,05,1,314,45,1,09,2007,,,1,0160000,2,1,0124000,2,,000601.4663,1
06,1295,001,08495,81,03,1,82,01,01,2003,2,01,092,6,500,88,2,,,2,,,88,8888,2,,,2,,2,,001262.3288,
06,1295,001,08495,82,03,2,72,01,01,2003,2,03,021,6,500,88,2,,,2,,,88,8888,1,0018000,1,2,,2,,001262.3288,
06,1296,001,08495,06,08,1,48,01,09,2005,2,65,215,1,235,25,1,215,25,2,,,10,2007,1,0180000,1,2,,2,,000478.1765,1
06,1297,003,08510,05,03,2,39,01,01,2007,1,05,522,3,500,88,1,913,08,2,,,88,8888,1,0030000,1,2,,2,,000480.1303,1
06,1298,003,08510,02,03,1,32,04,05,2007,1,68,921,1,222,08,1,723,32,2,,,01,2008,1,0060000,1,2,,2,,000570.1928,1
06,1299,003,08510,03,03,2,26,01,02,2006,1,63,023,3,500,28,1,422,19,2,,,06,2008,1,0019000,1,2,,1,0015000,000574.3977,1
06,1299,003,08510,04,03,2,23,01,02,2006,1,65,023,3,500,22,1,522,19,2,,,12,2007,2,,,2,,2,,000537.0969,1
06,1300,003,08510,08,04,2,48,02,07,2007,3,63,412,1,213,36,1,913,39,2,,,07,2010,2,,,2,,2,,000436.2387,1
06,1301,003,08510,03,03,1,27,01,09,2007,1,64,023,5,500,60,2,,,2,,,09,2012,2,,,2,,2,,000570.1928,2
06,1302,003,08510,06,05,1,27,03,05,2007,2,68,834,1,400,08,1,834,27,2,,,01,2008,1,0092000,1,2,,2,,000570.1928,1
06,1303,001,08552,01,01,2,39,01,10,2003,4,05,347,1,214,24,1,347,24,1,10,2005,,,2,,,2,,2,,000530.5026,2
06,1304,001,08552,01,01,1,57,04,05,2004,2,68,092,1,222,09,1,834,36,1,02,2005,,,2,,,2,,2,,000492.6478,2
06,1305,002,08546,04,03,2,25,02,04,2007,1,66,522,1,211,09,1,512,16,2,,,01,2008,1,0025000,1,2,,2,,000573.2412,1
06,1306,001,08560,11,03,1,31,01,02,2006,1,04,712,1,212,36,1,712,19,2,,,02,2009,1,0067000,1,2,,2,,000600.2030,1
06,1307,001,08560,01,01,1,30,01,04,2007,2,04,721,1,212,24,1,721,05,2,,,04,2009,1,0074000,1,2,,2,,000600.2030,1
06,1308,001,08566,09,03,1,27,02,01,2006,1,64,411,1,234,12,1,341,58,2,,,11,2007,1,0003000,1,2,,2,,000690.4934,1
06,1309,004,08568,02,03,1,26,01,04,2007,2,05,721,1,235,37,1,723,05,2,,,05,2010,1,0063000,1,2,,2,,000608.2056,1
06,1310,004,08568,02,03,1,43,01,04,2007,2,68,832,1,214,25,1,932,05,2,,,05,2009,1,0192000,1,2,,2,,000521.1332,1
06,1311,004,08568,02,02,2,63,06,09,2007,2,05,021,4,500,06,2,,,2,,,03,2008,2,,,2,,2,,000480.4425,2
06,1312,003,08571,01,01,1,48,01,11,2006,2,05,821,1,233,20,1,413,10,2,,,07,2008,1,0075000,1,2,,2,,000453.3135,1
06,1313,002,08572,05,02,1,41,05,09,2007,2,68,092,3,500,08,1,834,32,2,,,05,2008,1,0168000,1,1,0140000,1,0077900,000536.4350,1
06,1314,004,08572,01,01,1,45,04,05,2007,2,68,092,3,500,09,1,723,60,2,,,02,2008,1,0025000,1,1,0150000,1,0057500,000497.7321,1
06,1315,002,08573,03,03,1,23,01,05,2007,1,68,915,1,214,12,1,834,04,2,,,05,2008,1,0070000,1,2,,2,,000541.4115,1
06,1316,002,08573,02,02,2,46,03,03,2007,2,05,131,1,234,24,1,421,32,2,,,03,2009,1,0030000,1,2,,2,,000469.7955,1
06,1316,002,08573,03,03,2,24,01,05,2006,1,63,023,1,234,24,1,421,16,2,,,05,2008,1,0030000,1,2,,2,,000578.4120,1
06,1317,002,08573,02,02,1,46,02,08,2005,2,68,834,1,233,26,1,724,48,2,,,10,2007,2,,,2,,2,,000488.1837,1
06,1318,004,08577,05,03,2,35,02,08,2005,2,65,223,1,400,32,1,223,52,2,,,04,2008,2,,,2,,2,,000527.1766,1
06,1318,004,08577,06,05,1,37,02,08,2005,2,65,223,1,400,32,1,223,52,2,,,04,2008,2,,,2,,2,,000536.4350,1
06,1318,004,08577,07,06,2,06,01,08,2005,,00,,4,400,32,2,,,2,,,04,2008,2,,,2,,2,,000575.9863,2
06,1319,002,08577,01,01,1,41,05,05,2007,2,05,092,1,500,10,1,512,58,2,,,01,2008,1,0052000,1,1,0100000,1,0010000,000536.4350,1
06,1320,003,08578,05,03,1,24,02,09,2007,1,68,512,1,500,10,1,834,17,2,,,07,2008,1,0005000,1,2,,2,,000678.7918,1
06,1321,002,08579,04,03,2,34,01,08,2003,1,61,141,1,222,60,1,239,49,2,,,08,2008,1,0070000,1,2,,2,,000692.2210,1
06,1322,004,08580,01,01,1,50,05,09,2007,2,65,834,1,400,13,1,834,50,2,,,10,2008,1,0270000,1,1,0090000,2,,000500.8723,1
06,1323,004,08580,03,02,2,49,02,06,2007,2,65,223,1,233,06,1,223,23,2,,,12,2007,1,0100000,1,1,0090000,2,,000482.0062,1
06,1324,004,08580,04,02,2,58,01,12,2003,2,04,826,1,235,48,1,913,45,2,,,12,2007,1,0081000,5,2,,2,,000497.6696,1
06,1325,002,08592,04,07,2,48,02,07,2007,3,65,021,1,235,24,1,913,60,2,,,07,2009,1,0040000,1,1,0080000,1,0040000,000435.3604,1
06,1326,002,08592,03,04,1,45,03,05,2006,2,65,092,3,212,88,1,834,20,2,,,88,8888,1,0095000,1,2,,2,,000452.4008,1
06,1327,001,08602,10,03,1,39,05,04,2007,4,65,092,1,500,09,1,314,36,2,,,01,2008,1,0030000,1,2,,1,0040000,000487.5787,1
06,1328,002,08625,01,01,1,41,05,08,2007,2,68,021,1,400,12,1,723,58,2,,,08,2008,1,0072000,1,1,0999999,1,0023500,000487.5787,1
06,1329,004,08626,02,02,2,37,02,04,2003,2,05,021,1,235,60,1,913,59,2,,,04,2008,1,0030000,1,2,,2,,000557.6987,1
