REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q8A_VOC,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCC,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
08,221007106961608370001373805600100220436,01,01,1,42,03,07,2010,2,04,2,832,1,1,039,24,1,832,58,2,,,,07,2012,1,0072000,1,1,090,2,010,,,,,2,,1,0004500,000394.5145,1
08,221007106961608370001373805600100230457,01,01,1,39,02,04,2011,2,65,1,724,1,1,128,24,1,311,21,2,,,,04,2013,1,0160000,1,1,080,2,020,,,,,1,0020000,2,,000394.5145,1
08,121002107051608370001373808200100220416,04,03,2,33,01,04,2008,1,67,2,222,1,1,089,36,1,513,36,1,04,2011,1,,,1,0085000,1,1,100,,,,,,,2,,2,,000491.5480,1
08,121002107051608370001373808200100230435,01,01,1,34,01,11,2009,2,05,1,311,1,1,081,24,1,724,22,2,,,,11,2011,1,0060000,1,1,050,2,030,3,020,,,2,,2,,000478.2729,1
08,226216107431608370001373901500000020036,08,05,2,36,02,01,2011,2,05,2,411,1,1,052,12,1,913,60,2,,,,01,2012,1,0060000,5,1,100,,,,,,,2,,2,,000390.8921,1
08,324121107422008370001373901800000030074,03,06,1,29,01,07,2010,2,65,2,023,1,2,083,12,1,723,12,1,07,2011,2,,,1,0030000,2,1,100,,,,,,,1,0100000,2,,000480.8192,1
08,324121107422008370001373901800000070164,02,03,2,34,02,08,2011,2,63,1,246,1,1,039,24,1,913,50,2,,,,08,2013,1,0105000,5,1,100,,,,,,,1,0050000,1,0056000,000494.1649,1
08,324121107422008370001373901800000150343,03,03,1,33,06,09,2011,1,68,2,932,1,2,039,07,1,834,42,2,,,,04,2012,1,0056000,2,1,100,,,,,,,1,0400000,2,,000480.8192,1
08,421120107652008370001374003100000038001,03,03,1,28,03,02,2011,2,68,2,023,1,2,095,09,1,723,25,2,,,,11,2011,1,0016000,1,1,090,,,3,010,,,2,,2,,000479.5461,1
08,421120107652008370001374003100000050045,02,03,1,44,06,05,2011,1,65,2,094,1,2,095,10,1,314,60,2,,,,03,2012,2,,,,,,,,,,,1,0050000,2,,000395.5646,1
08,421120107652008370001374003100000050045,03,03,1,36,03,11,2009,4,05,2,347,1,1,096,24,1,347,60,2,,,,11,2011,1,0090000,5,1,100,,,,,,,2,,2,,000395.5646,1
08,421120107652008370001374003100000070068,06,03,2,32,04,11,2010,1,63,2,241,1,1,132,12,1,111,44,2,,,,11,2011,2,,,,,,,,,,,2,,2,,000492.8564,1
08,421120107652008370001374003100000140145,01,01,1,48,03,07,2011,2,05,1,832,1,1,094,17,1,724,42,2,,,,12,2012,1,0020000,5,1,100,,,,,,,1,0020000,1,0020959,000347.9003,1
08,421120107652008370001374003100000210226,03,03,2,27,03,01,2011,1,65,2,213,1,1,082,11,1,213,30,2,,,,12,2011,1,0030000,5,1,100,,,,,,,2,,2,,000492.8564,1
08,421120107652008370001374003100000230248,03,03,1,27,08,08,2011,1,68,2,522,1,2,087,03,1,314,32,2,,,,11,2011,1,0030000,1,1,100,,,,,,,1,0200000,1,0008000,000479.5461,1
08,421120107652008370001374003100000230248,04,03,1,26,01,05,2011,1,68,2,522,1,2,087,06,1,834,04,2,,,,11,2011,1,0040000,2,1,100,,,,,,,2,,2,,000479.5461,1
08,123207107831608370001374300900000140311,02,02,1,55,16,03,2011,2,65,2,315,1,1,094,24,1,315,60,2,,,,03,2012,1,0120000,1,1,040,2,030,3,020,4,010,1,0070000,2,,000327.8812,1
08,123207107831608370001374300900000140311,03,03,2,27,01,09,2007,1,67,2,023,1,1,018,48,1,223,48,2,,,,10,2011,1,0050000,1,1,030,2,040,3,030,,,2,,2,,000493.7288,1
08,221203108241608370001374707800000020012,06,03,2,33,01,05,2009,4,64,2,911,1,1,051,28,1,913,28,2,,,,06,2012,1,0045000,1,1,100,,,,,,,2,,2,,000490.6757,1
08,221203108241608370001374707800000130095,03,03,1,28,01,05,2010,1,63,2,412,1,1,081,24,1,412,16,2,,,,05,2012,1,0057000,1,1,090,,,3,010,,,2,,2,,000477.4242,1
08,221203108241608370001374707800000130095,05,03,2,29,01,11,2008,1,67,2,223,1,1,081,36,1,223,34,2,,,,11,2011,1,0055000,1,1,090,,,3,010,,,2,,2,,000490.6757,1
08,221203108241608370001374707800000150111,09,05,2,34,02,01,2011,2,03,2,522,1,1,039,24,1,913,35,2,,,,01,2013,1,0036000,1,1,100,,,,,,,2,,2,,000490.6757,1
08,221113108201608370001374711700000110146,04,03,1,24,02,02,2011,1,68,2,094,1,2,063,06,1,834,14,1,08,2011,2,,,1,0054000,2,1,040,2,030,3,030,,,1,0040000,1,0037000,000382.1062,1
08,423122108652008370001375103500000040067,01,01,1,39,05,09,2011,2,65,2,094,1,2,094,06,1,834,60,2,,,,03,2012,2,,,,,,,,,,,1,0150000,1,0049000,000395.5646,1
08,423122108652008370001375103500000080147,03,05,1,35,03,10,2010,2,68,2,921,1,2,026,06,1,834,26,1,06,2011,2,,,1,0100000,2,1,050,,,3,050,,,1,0100000,2,,000395.5646,1
08,423122108652008370001375103500000148003,05,03,1,25,01,02,2008,1,65,2,023,1,1,094,48,1,214,31,2,,,,02,2012,1,0007000,4,1,100,,,,,,,2,,2,,000479.5461,1
08,423122108652008370001375103500000148003,07,03,1,30,02,06,2009,2,65,2,215,1,1,094,24,1,215,49,1,06,2011,2,,,1,0015000,4,1,100,,,,,,,1,0250000,2,,000479.5461,1
08,422126108922008480001480500300100140338,05,03,1,29,03,04,2010,1,61,2,421,1,1,081,18,1,347,48,2,,,,10,2011,1,0090000,1,1,080,2,020,,,,,2,,2,,000480.8192,1
08,322117110162008600001600204500000100103,03,03,1,40,01,12,2006,2,05,1,721,1,1,052,60,1,931,57,2,,,,12,2011,1,0011100,1,1,085,2,010,3,005,,,2,,1,0085000,000396.2647,1
08,421125110532008600001600301000100190434,04,03,1,24,03,08,2010,1,68,2,023,1,2,095,12,1,149,60,1,08,2011,2,,,1,0030000,1,1,090,,,3,010,,,1,0050000,2,,000383.1206,1
08,421125110532008600001600301000100190434,03,03,1,26,01,07,2011,1,68,2,512,1,2,095,24,1,512,02,2,,,,07,2013,2,,,,,,,,,,,2,,2,,000480.8192,1
08,421125110532008600001600301000100208001,02,02,1,36,03,04,2010,2,68,2,834,1,2,096,18,1,834,30,2,,,,10,2011,1,0100000,2,1,100,,,,,,,2,,2,,000396.6148,1
08,421225110242008600001600305000200030079,02,05,1,37,01,10,2010,2,62,2,094,1,1,081,36,1,144,11,2,,,,10,2013,1,0090000,1,1,100,,,,,,,2,,2,,000393.8143,1
08,222132110291608600001600317300000220299,05,05,1,46,01,08,2009,2,03,2,092,1,1,081,34,1,721,25,2,,,,06,2012,1,0060000,4,1,050,2,020,3,030,,,2,,2,,000394.9848,1
08,321219110712008600001600502700200090206,08,03,1,29,02,12,2010,1,61,2,214,1,1,081,88,1,214,25,2,,,,88,8888,1,0090000,5,1,060,,,3,040,,,2,,2,,000477.4242,1
08,421029111952008640001640300300000010022,02,02,2,53,02,11,2009,2,67,2,023,2,1,096,25,1,223,54,2,,,,12,2011,1,0140000,1,1,100,,,,,,,2,,1,0009000,000358.1735,1
08,421029111952008640001640300300000010022,03,03,2,30,03,11,2010,1,67,2,092,1,1,094,14,1,223,48,2,,,,01,2012,1,0045000,1,1,100,,,,,,,2,,2,,000526.6441,1
08,121011111941608640001640301400000150117,04,03,1,23,03,02,2011,4,68,2,091,1,2,063,07,1,314,18,1,09,2011,2,,,1,0065000,1,1,015,,,3,085,,,1,0080000,1,0030000,000382.7825,1
08,121011111941608640001640301400000150117,05,03,1,22,02,02,2011,1,68,2,023,1,2,026,11,1,314,18,2,,,,01,2012,1,0075000,1,1,010,,,3,090,,,2,,2,,000382.7825,1
08,123015112041608640001640500300000010001,06,03,1,26,02,05,2011,1,68,2,023,1,2,035,09,1,834,18,2,,,,02,2012,1,0140000,1,1,100,,,,,,,2,,2,,000478.6973,1
08,321039112412008640001640800700100010007,01,01,1,46,08,05,2011,2,68,2,023,1,2,135,07,1,314,48,2,,,,12,2011,1,0280000,1,1,080,2,010,3,010,,,2,,2,,000348.5161,1
08,422023112702008640001641501500000070054,05,03,1,38,02,08,2011,2,05,2,113,1,1,094,36,1,931,37,2,,,,08,2014,1,0060000,1,1,100,,,,,,,2,,1,0013000,000398.0150,1
08,422023112702008640001641501500000070054,06,05,2,38,02,08,2011,2,05,2,094,1,1,094,36,1,931,37,2,,,,08,2014,1,0060000,1,1,100,,,,,,,2,,1,0014000,000394.0109,1
08,221020112741608640001641600400000110122,05,02,2,38,02,09,2011,2,05,2,131,1,1,021,24,1,913,48,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000416.7956,1
08,421002102522008780001780100700000020044,09,05,1,38,04,11,2010,2,68,2,023,1,2,071,12,1,314,50,2,,,,11,2011,1,0300000,1,,,2,090,3,010,,,2,,2,,000396.9649,1
08,421002102522008780001780100700000040099,10,05,2,37,01,03,2009,2,05,2,911,1,1,057,36,1,913,30,2,,,,03,2012,1,0030000,5,1,090,2,010,,,,,2,,2,,000392.9713,1
08,421002102522008780001780100700000050128,03,03,1,24,02,08,2010,1,68,2,023,1,2,035,15,1,834,28,2,,,,11,2011,1,0090000,1,1,070,,,3,030,,,2,,2,,000383.4588,1
08,421002102522008780001780100700000050128,05,03,2,26,01,11,2006,2,05,2,413,1,1,064,63,1,513,58,2,,,,02,2012,1,0059000,1,1,070,2,010,3,020,,,2,,1,0030000,000494.6011,1
08,421002102522008780001780100700000070184,02,05,1,35,02,06,2010,2,68,2,023,1,2,055,19,1,834,30,2,,,,01,2012,1,0090000,1,1,080,,,3,020,,,2,,2,,000396.9649,1
08,421002102522008780001780100700000110292,03,03,1,28,01,12,2010,1,68,2,931,1,1,057,09,1,313,09,2,,,,09,2011,1,0003000,1,1,080,2,020,,,,,2,,2,,000481.2436,1
08,421002102522008780001780100700000120322,02,03,2,39,01,05,2008,4,05,2,911,1,1,057,46,1,913,40,2,,,,03,2012,1,0058000,5,1,090,,,3,010,,,2,,1,0012000,000392.9713,1
08,421002102522008780001780100700000200543,03,03,1,26,02,08,2010,1,65,2,023,1,2,071,10,1,834,24,1,06,2011,2,,,1,0014000,1,1,099,,,3,001,,,1,0050000,1,0012000,000481.2436,1
08,122005102581608780001780301000000020052,03,03,2,27,01,12,2009,1,05,2,315,1,1,089,24,1,812,21,2,,,,12,2011,1,0050000,5,1,075,2,020,3,005,,,2,,1,0027500,000494.1649,1
08,121019102631608780001780401200000090084,03,03,1,29,03,06,2011,1,68,2,932,1,2,084,11,1,834,21,2,,,,05,2012,1,0027000,1,1,090,,,3,010,,,1,0050000,1,0009000,000481.2436,1
08,121019102631608780001780401200000090084,04,05,1,31,04,07,2011,2,65,2,642,1,2,052,09,1,723,38,2,,,,04,2012,1,0022000,1,1,090,,,3,010,,,1,0060000,1,0004000,000481.2436,1
08,121019102631608780001780401200000180175,10,03,2,31,01,02,2011,1,05,2,023,1,1,051,24,1,913,07,2,,,,02,2013,1,0017000,5,1,099,2,001,,,,,2,,2,,000494.6011,1
08,221013102671608780001780501000000070047,09,03,2,28,02,12,2010,2,03,2,932,4,,132,12,1,827,06,2,,,,12,2011,1,0017000,5,1,100,,,,,,,2,,2,,000494.6011,1
09,222205113321609720001720201400000010019,05,03,2,28,01,10,2009,2,05,2,021,1,1,094,24,1,913,23,2,,,,10,2011,1,0036000,1,1,100,,,,,,,2,,1,0006500,000515.8034,1
09,222205113321609720001720201400000040095,03,03,2,28,02,11,2010,1,05,2,932,1,1,039,24,1,913,24,2,,,,11,2012,1,0035000,1,1,100,,,,,,,2,,2,,000515.8034,1
09,222205113321609720001720201400000090216,03,03,1,32,05,07,2011,2,68,2,023,1,2,094,06,1,714,24,2,,,,01,2012,1,0024000,1,1,040,2,050,3,010,,,2,,2,,000512.5641,1
09,222205113321609720001720201400000090216,06,03,1,28,02,08,2011,2,68,2,023,1,2,094,06,1,913,08,2,,,,02,2012,2,,,,,,,,,,,2,,2,,000512.5641,1
09,222205113321609720001720201400000130305,11,05,2,26,01,08,2011,2,61,2,021,1,1,057,24,1,913,01,2,,,,08,2013,1,0003000,5,1,100,,,,,,,2,,2,,000515.8034,1
09,222205113321609720001720201400000170406,02,03,2,23,01,07,2010,1,67,2,023,1,1,095,29,1,223,14,2,,,,12,2012,1,0120000,1,1,075,,,3,025,,,2,,1,0016000,000433.7402,1
09,222117113371609720001720301600000050109,08,08,2,29,01,06,2010,1,65,2,215,1,1,081,25,1,724,15,2,,,,07,2012,1,0017000,5,1,100,,,,,,,2,,2,,000519.4746,1
09,225116113341609720001720301900000050114,02,05,1,34,02,03,2010,2,05,2,931,1,1,078,26,1,931,44,2,,,,05,2012,1,0120000,5,1,025,,,3,075,,,2,,2,,000549.6644,1
09,321209113462009720001720400900000100191,02,02,2,40,04,03,2010,2,61,2,023,1,1,039,88,1,913,36,2,,,,88,8888,1,0035000,1,1,100,,,,,,,2,,1,0001500,000411.2754,1
09,321209113462009720001720400900000150284,01,01,2,31,01,08,2010,3,63,2,021,1,1,094,12,1,832,12,1,08,2011,2,,,1,0012000,1,1,100,,,,,,,1,0002000,2,,000517.6390,1
09,421221113592009720001720600100000180229,04,03,2,37,02,11,2010,5,04,2,023,1,1,051,24,1,913,35,2,,,,11,2012,1,0005000,5,1,100,,,,,,,2,,2,,000442.9120,1
09,122216113881609720001721001300000170445,01,01,1,43,01,02,2010,2,01,2,832,2,1,057,36,1,931,19,2,,,,02,2013,1,0013000,5,1,100,,,,,,,2,,2,,000422.8003,1
09,122216113881609720001721001300000170445,02,02,2,38,01,02,2010,2,02,2,021,2,1,057,36,1,921,19,2,,,,02,2013,1,0012000,5,1,100,,,,,,,2,,2,,000409.8170,1
09,122216113881609720001721001300000170445,04,03,1,16,01,07,2011,1,04,2,921,2,1,057,20,1,931,02,2,,,,03,2013,2,,,,,,,,,,,2,,2,,000408.4152,1
09,321115113892009720001721003000000030074,05,08,1,25,01,03,2010,1,68,2,913,1,2,035,88,1,834,18,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000514.8442,1
09,321115113892009720001721003000000180351,01,01,1,39,05,03,2011,2,68,2,023,1,2,018,08,1,815,40,2,,,,11,2011,1,0180600,1,1,070,2,030,,,,,2,,2,,000424.6811,1
09,324115113962009720001721102200000090209,02,04,2,51,05,01,2011,1,64,2,023,2,1,096,11,1,513,50,2,,,,12,2011,1,0030000,1,1,050,,,3,050,,,2,,1,0020000,000375.1861,1
09,325212114332009720001721501400000030086,02,02,1,44,01,10,2010,2,03,2,712,1,1,081,18,1,713,11,2,,,,04,2012,1,0030000,1,1,100,,,,,,,2,,2,,000488.3832,1
09,424103114362009720001721601800000180529,02,03,2,26,02,04,2011,1,67,2,223,1,1,081,24,1,223,36,2,,,,04,2013,1,0025000,1,1,070,,,3,030,,,1,0020000,1,0030000,000567.2298,1
09,424103114362009720001721601800000180529,05,03,1,35,01,05,2009,2,05,1,921,1,1,081,88,1,512,28,2,,,,88,8888,1,0018000,1,1,090,,,3,010,,,2,,1,0005000,000464.9541,1
09,424103114362009720001721601800000180529,06,05,2,36,05,08,2011,2,57,2,313,1,1,081,10,1,313,48,2,,,,06,2012,1,0030000,1,1,080,,,3,020,,,1,0020000,1,0022300,000450.6763,1
09,223211114401609720001721701600000110181,06,08,2,25,01,10,2008,2,05,2,522,2,1,057,35,1,913,35,1,09,2011,3,,,2,,,,,,,,,,,1,0000000,2,,000559.4341,1
09,424224114592009720001721800700000110243,05,03,1,22,01,08,2011,1,04,2,921,2,1,057,36,1,921,01,2,,,,08,2014,2,,,,,,,,,,,2,,2,,000410.5953,1
09,125225114421609720001721802100000190468,03,03,1,26,01,10,2006,2,04,2,913,2,1,057,88,1,833,47,2,,,,88,8888,1,0003870,5,1,100,,,,,,,2,,2,,000552.9808,1
09,125225114421609720001721802100000190468,04,03,1,21,01,07,2011,1,04,2,921,2,1,057,88,1,931,02,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000440.6195,1
09,125225114421609720001721802100000190468,05,03,2,18,01,05,2011,1,04,2,023,2,1,057,88,1,913,04,2,,,,88,8888,1,0005000,5,1,100,,,,,,,2,,2,,000467.9415,1
09,224121114441609720001721802300000130287,02,03,2,33,02,07,2011,1,57,2,921,1,1,094,24,1,913,26,2,,,,07,2013,1,0025000,1,1,095,,,3,005,,,1,0040000,2,,000517.1801,1
09,224121114441609720001721802300000160355,05,03,2,31,02,04,2009,1,61,2,021,1,1,094,24,1,913,33,1,09,2011,2,,,1,0006000,1,1,100,,,,,,,1,0000000,2,,000517.1801,1
09,324218114642009720001721802600000110393,04,07,2,60,01,08,2011,3,03,2,911,2,1,096,88,1,513,01,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000330.3957,1
09,125225114421609720001721804000000010253,03,06,1,19,01,06,2010,1,03,2,023,2,1,057,10,1,921,10,1,04,2011,3,,,2,,,,,,,,,,,1,0019000,2,,000440.6195,1
09,322209114832009720001722200200000090164,03,03,2,23,01,10,2009,1,05,1,932,1,1,053,24,1,913,23,2,,,,10,2011,2,,,,,,,,,,,2,,2,,000433.7402,1
09,322209114832009720001722200200000130242,02,03,2,29,01,11,2010,2,61,2,021,1,1,089,24,1,512,10,2,,,,11,2012,1,0031000,1,1,100,,,,,,,2,,2,,000515.8034,1
09,124206114861609720001722200500000080210,03,03,1,27,02,08,2011,1,68,2,023,1,2,001,09,1,834,10,2,,,,05,2012,1,0010000,1,1,075,,,3,025,,,2,,2,,000569.5422,1
09,124206114861609720001722200500000100263,03,03,1,29,02,12,2010,1,04,2,341,1,1,094,36,1,341,45,2,,,,12,2013,1,0155000,5,1,040,2,040,3,020,,,2,,2,,000569.5422,1
09,123219115251609730001730201200000060064,02,08,2,46,01,01,2007,1,67,2,131,1,1,096,88,1,513,56,2,,,,88,8888,1,0030000,1,,,2,050,3,050,,,2,,2,,000353.2975,1
09,224117115181609730001730202900000040075,03,03,2,42,02,12,2009,3,04,2,921,1,1,081,88,1,913,45,2,,,,88,8888,1,0036000,1,1,100,,,,,,,2,,2,,000413.4631,1
09,224117115181609730001730202900000110193,05,03,1,26,01,02,2011,1,65,2,832,1,2,096,11,1,834,07,2,,,,01,2012,1,0027000,3,1,080,,,3,020,,,2,,2,,000517.1243,1
09,221113115361609730001730302300200090262,05,03,2,23,01,03,2010,2,04,1,131,1,1,094,24,1,512,18,2,,,,03,2012,1,0003000,5,1,100,,,,,,,2,,2,,000435.2838,1
09,224220115381609730001730502100200040092,03,03,2,20,01,05,2011,1,04,2,021,1,1,078,24,1,913,04,2,,,,05,2013,1,0003000,5,1,100,,,,,,,2,,2,,000436.4415,1
09,325121115462009730001730600500000150337,03,03,1,20,01,07,2011,1,04,2,921,1,1,057,24,1,932,02,2,,,,07,2013,1,0010000,1,1,040,2,060,,,,,2,,2,,000437.9770,1
09,223118115451609730001730601900000060086,03,03,2,39,01,09,2010,3,04,2,921,1,1,054,24,1,913,12,2,,,,09,2012,1,0008000,5,1,080,,,3,020,,,2,,2,,000412.0046,1
09,223118115451609730001730601900000160243,03,03,2,26,01,03,2009,1,61,2,522,1,1,081,25,1,913,25,1,04,2011,2,,,2,,,,,,,,,,,1,0050000,2,,000518.5568,1
09,324214115692009730001731102000000010132,07,03,1,21,01,09,2011,1,01,2,711,2,1,057,88,1,921,00,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000410.9587,1
09,324214115692009730001731102000000010132,08,03,1,16,01,09,2011,1,01,2,921,2,1,057,88,1,921,00,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000410.9587,1
09,322215115772009730001731201200000150305,02,05,1,48,01,08,2009,2,68,2,516,1,1,082,24,1,516,24,1,08,2011,2,,,1,0043000,1,1,100,,,,,,,1,0000000,2,,000395.3064,1
09,225208115881609730001731300500000020014,02,02,2,39,02,04,2011,2,05,2,021,2,1,057,25,1,913,12,2,,,,05,2013,1,0008000,5,1,100,,,,,,,1,0050000,2,,000412.3692,1
09,321209116222009730001731901900100100168,03,03,2,25,01,04,2011,1,67,2,023,1,1,082,25,1,222,05,2,,,,05,2013,2,,,,,,,,,,,2,,2,,000570.9173,1
09,121201116471609730001732200200400110308,08,05,1,26,03,03,2011,2,68,2,023,1,2,032,10,1,834,06,2,,,,01,2012,1,0060000,1,1,100,,,,,,,2,,2,,000515.7562,1
09,222203116461609730001732200500100050115,03,03,2,23,01,08,2009,1,05,2,913,2,1,057,88,1,913,25,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000455.8198,1
09,424202116432009730001732202900000020026,04,03,2,29,02,05,2011,1,61,2,131,1,1,094,24,1,522,27,2,,,,05,2013,1,0013500,1,1,060,2,010,3,030,,,2,,2,,000519.0157,1
09,223201116551609730001732205200200100291,01,01,1,35,02,01,2011,2,04,1,832,1,1,057,12,1,721,24,2,,,,01,2012,1,0029000,5,1,100,,,,,,,2,,2,,000468.3905,1
09,324105116702009730001732400700000140221,03,03,2,32,02,08,2007,1,67,2,023,1,1,094,48,1,223,48,1,08,2011,2,,,1,0031500,1,1,100,,,,,,,1,0030000,1,0018000,000520.3924,1
09,324105116702009730001732400700000140221,04,03,2,28,01,09,2007,1,67,1,023,1,1,094,49,1,223,48,2,,,,10,2011,1,0035000,1,1,100,,,,,,,1,0025000,1,0016000,000520.3924,1
09,121201117191609730001733200200400170464,04,03,2,26,02,02,2010,1,67,2,023,1,1,067,24,1,913,48,2,,,,02,2012,2,,,,,,,,,,,1,0107500,2,,000518.5568,1
09,410002117202009730001733200400300030069,01,01,1,63,02,07,2009,2,05,2,832,2,1,081,24,1,832,56,1,07,2011,2,,,1,0045000,1,1,030,2,035,3,035,,,1,0073610,2,,000332.4079,1
09,410002117202009730001733200400300040094,01,01,2,70,02,03,2007,2,03,2,743,2,1,081,88,1,913,48,2,,,,88,8888,1,0062000,3,1,080,2,020,,,,,2,,2,,000294.9164,1
09,221211117211609730001733201000300128002,09,04,2,39,02,12,2010,1,67,2,223,1,1,095,25,1,223,11,2,,,,01,2013,1,0175000,1,1,030,2,050,3,020,,,2,,2,,000412.0046,1
09,321207117332009730001733202600200130466,05,03,1,23,03,10,2010,1,65,2,023,1,2,136,08,1,834,08,1,07,2011,2,,,1,0055500,1,1,050,2,050,,,,,1,0024000,2,,000433.4061,1
09,421205117342009730001733203100200030040,02,04,2,26,01,06,2009,1,67,2,223,1,1,018,88,1,223,27,2,,,,88,8888,1,0155880,1,1,030,,,,,4,070,2,,1,0038000,000553.1272,1
09,421205117342009730001733203100200120164,03,03,2,25,01,08,2010,1,67,2,223,1,1,081,36,1,223,13,2,,,,08,2013,1,0077940,1,1,050,,,3,050,,,2,,1,0050000,000553.1272,1
09,421205117342009730001733203100200120164,04,03,1,27,01,06,2011,2,68,2,834,1,2,001,10,1,834,03,2,,,,04,2012,1,0022733,1,1,050,,,3,050,,,2,,2,,000549.6535,1
09,222113117791609730001733203500000050087,01,01,1,24,01,10,2010,2,01,2,642,2,1,057,13,1,712,11,2,,,,11,2011,1,0009000,5,1,080,2,010,3,010,,,2,,2,,000410.2320,1
09,210005117471609730001733205900700030121,03,03,2,28,01,05,2011,1,63,2,422,1,1,082,88,1,422,04,2,,,,88,8888,1,0030000,5,1,090,,,3,010,,,2,,2,,000488.2694,1
09,210005117471609730001733205900700050215,03,08,2,41,02,12,2010,2,66,2,522,1,1,094,24,1,913,24,1,08,2011,2,,,1,0015000,2,1,090,,,3,010,,,1,0020000,2,,000387.9406,1
09,122203117571609730001733207300200010047,03,03,2,22,01,06,2009,1,04,2,911,1,1,081,24,1,913,24,1,06,2011,2,,,1,0022000,5,1,080,2,020,,,,,1,0040000,1,0013000,000435.6697,1
09,210003117601609730001733207601200050121,03,03,1,24,01,01,2010,1,67,2,094,1,1,095,23,1,223,20,2,,,,12,2011,1,0030000,1,1,020,2,050,3,030,,,2,,2,,000418.0442,1
09,322212117102009730001733208100200080129,01,01,1,43,06,09,2011,2,02,2,931,2,1,057,13,1,632,60,2,,,,10,2012,1,0050000,1,1,050,2,050,,,,,1,0050000,2,,000451.2236,1
09,110009117711609730001733209200400010102,04,03,1,34,01,08,2011,1,65,2,311,1,1,081,25,1,311,01,2,,,,09,2013,1,0012990,1,1,050,,,3,050,,,2,,2,,000483.3789,1
09,110009117711609730001733209200400050548,03,03,1,31,01,01,2010,1,67,2,223,1,1,081,24,1,223,20,2,,,,01,2012,1,0064950,1,1,030,,,3,050,4,020,2,,2,,000483.3789,1
09,410007117732009730001733209400300070438,02,02,2,36,02,08,2008,2,04,2,522,1,1,078,49,1,913,49,1,06,2011,2,,,1,0010000,1,1,080,2,015,3,005,,,1,0030000,1,0020000,000409.4929,1
09,125117118021609730001734100500000060099,03,03,1,24,01,01,2009,1,05,2,642,2,1,057,35,1,921,32,2,,,,12,2011,1,0027000,5,1,050,,,3,050,,,2,,2,,000408.7785,1
09,125117118021609730001734100500000060099,04,03,1,21,01,11,2010,1,04,2,642,2,1,057,24,1,921,10,2,,,,11,2012,1,0023000,5,1,050,2,025,3,025,,,2,,2,,000408.7785,1
09,124111118071609730001734300200000160246,03,05,2,28,01,12,2010,2,04,2,021,1,1,094,24,1,913,09,2,,,,12,2012,1,0017000,5,1,100,,,,,,,2,,2,,000552.9170,1
09,321227118212009830001830101900200108002,07,03,1,24,01,07,2010,1,04,2,522,1,1,081,24,1,913,14,2,,,,07,2012,2,,,,,,,,,,,2,,2,,000476.7121,1
09,321113118242009830001830202300000010026,03,03,2,23,01,08,2010,1,67,2,223,1,1,081,24,1,223,13,2,,,,08,2012,1,0140000,1,,,2,080,3,020,,,2,,2,,000436.0556,1
09,421102118492009830001830501300000088002,04,03,2,33,01,04,2011,2,61,2,522,1,1,051,24,1,913,05,2,,,,04,2013,1,0006800,1,1,100,,,,,,,2,,2,,000518.5568,1
09,422112118612009830001830600800000030058,06,05,1,34,05,08,2011,2,68,2,023,1,2,035,09,1,815,36,2,,,,05,2012,2,,,,,,,,,,,1,0100000,2,,000515.3002,1
09,121107118821609830001830802800300050152,07,03,2,39,02,02,2011,2,05,2,913,8,,094,36,1,913,12,2,,,,02,2014,1,0050000,1,1,100,,,,,,,2,,2,,000412.0046,1
09,222305118971609830001831000200000090073,06,03,1,22,01,01,2011,1,63,2,414,1,1,094,24,1,241,08,2,,,,01,2013,1,0047000,1,,,,,,,4,100,2,,2,,000462.9190,1
09,122119119241609830001831303300000030039,05,03,2,24,02,03,2010,1,05,2,023,1,1,081,24,1,913,32,2,,,,03,2012,1,0010000,1,1,100,,,,,,,2,,2,,000436.0556,1
09,122119119241609830001831303300000070100,06,05,2,27,01,05,2010,2,04,2,921,1,1,094,24,1,913,16,2,,,,05,2012,1,0015000,1,1,100,,,,,,,2,,2,,000518.5568,1
09,221220119361609830001831501100000100313,06,05,2,30,01,08,2009,2,04,2,021,1,1,051,36,1,913,25,2,,,,08,2012,1,0045000,1,1,100,,,,,,,2,,2,,000602.0582,1
09,221120119401609830001831502100100090111,04,03,2,28,01,08,2011,1,61,2,234,1,1,051,24,1,913,01,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000518.5568,1
