RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
08,1706,009,00117,01,01,1,42,05,11,2015,2,68,513,1,2,234,08,1,541,40,1,07,2016,2,,,1,0045000,1,1,100,,,,,,,,,1,0400000,2,,000119.0160,1
08,1707,009,00117,81,05,1,37,10,06,2016,2,65,214,1,1,233,06,1,214,24,2,,,,12,2016,1,0180000,2,1,090,,,,,4,010,,,2,,1,0050000,000115.1465,1
08,1707,009,00117,06,03,2,35,01,10,2015,2,68,422,1,1,234,24,1,412,11,2,,,,10,2017,1,0030000,2,1,080,,,,,4,020,,,2,,2,,000128.0575,1
08,1708,011,00116,02,03,2,39,05,06,2016,2,63,241,2,1,222,12,1,121,50,2,,,,06,2017,1,0006000,1,,,,,,,,,5,100,2,,2,,000164.9275,1
08,1708,011,00116,03,03,2,42,05,07,2016,1,63,234,2,1,222,12,1,441,50,2,,,,07,2017,1,0002000,1,,,,,,,,,5,100,2,,2,,000164.9275,1
08,1709,012,00077,01,01,1,36,03,02,2016,2,65,835,1,2,223,21,1,835,54,2,,,,11,2017,1,0180000,1,1,100,,,,,,,,,2,,2,,000156.0363,1
08,1710,010,00402,02,03,2,41,01,08,2014,1,02,515,1,1,233,25,1,515,25,1,09,2016,2,,,1,0019000,5,1,090,,,3,010,,,,,1,0050000,2,,000293.9719,1
08,1711,010,00062,01,01,1,49,01,10,2011,2,06,142,1,1,234,24,1,931,24,1,10,2013,2,,,2,,,,,,,,,,,,,2,,2,,000301.7770,2
08,1712,012,00086,08,03,2,26,01,08,2015,1,06,523,1,1,232,24,1,515,13,2,,,,08,2017,1,0066000,5,1,090,,,,,4,010,,,2,,2,,000317.7461,1
08,1713,012,00086,03,03,2,35,04,12,2015,4,06,093,1,1,235,10,1,515,40,1,12,2015,3,,,1,0039000,5,1,095,,,3,005,,,,,2,,2,,000351.3531,2
08,1714,009,00101,01,01,1,45,02,03,2016,2,60,523,1,1,233,24,1,523,30,2,,,,03,2018,1,0118000,1,1,070,,,3,030,,,,,2,,2,,000352.9555,1
08,1715,009,00441,03,02,1,49,02,03,2012,2,04,931,1,1,233,24,1,833,24,1,03,2012,2,,,1,0054000,5,1,090,,,3,010,,,,,2,,2,,000364.9232,2
08,1716,011,00095,07,04,2,25,01,08,2014,1,60,091,1,1,233,27,1,911,25,2,,,,11,2016,1,0031000,1,1,090,2,010,,,,,,,2,,2,,000424.7887,1
08,1717,009,00059,06,02,1,42,06,07,2016,2,06,932,1,2,500,07,1,512,60,2,,,,02,2017,1,0600000,1,1,030,2,010,3,050,4,010,,,1,0062400,2,,000568.7651,1
08,1718,011,00479,02,05,1,35,01,08,2015,2,65,214,1,1,233,08,1,214,08,1,04,2016,3,,,2,,,,,,,,,,,,,1,0020000,2,,000353.0545,1
08,1719,011,00479,03,03,2,41,02,05,2016,2,60,222,1,1,214,11,1,234,24,2,,,,04,2017,1,0500000,5,1,100,,,,,,,,,1,0200000,1,0050000,000400.2348,1
08,1720,009,00443,04,03,2,33,01,07,2014,1,06,932,1,1,213,33,1,932,26,2,,,,04,2017,1,0060000,5,1,090,,,,,4,010,,,2,,2,,000661.2276,1
08,1721,009,00443,02,03,2,43,04,12,2015,1,06,932,1,1,211,11,1,911,48,1,12,2015,1,,,1,0060000,5,1,040,2,050,,,4,010,,,2,,2,,000638.0556,2
08,1722,011,00208,01,01,1,44,02,02,2016,2,65,931,1,1,233,12,1,311,19,2,,,,02,2017,1,0072000,5,1,080,2,005,3,010,4,005,,,2,,2,,000261.5326,1
08,1723,011,00208,81,03,2,38,01,02,2012,1,06,731,1,1,211,36,1,911,36,1,02,2015,2,,,2,,,,,,,,,,,,,2,,2,,000303.1592,2
08,1724,012,00429,02,02,2,29,01,08,2016,2,04,522,1,1,233,24,1,911,01,2,,,,08,2018,1,0018000,1,1,100,,,,,,,,,2,,2,,000281.5664,1
08,1725,010,00018,07,04,2,32,03,07,2016,2,68,091,1,1,211,24,1,911,36,2,,,,07,2018,1,0024000,5,1,100,,,,,,,,,1,0050000,1,0008000,000329.0391,1
08,1726,010,00018,02,02,2,54,01,01,2016,5,06,341,4,,500,02,2,,,1,03,2016,3,,,2,,,,,,,,,,,,,2,,2,,000273.3930,2
08,1727,010,00018,03,03,1,41,06,06,2016,1,64,095,1,2,222,06,1,315,36,2,,,,12,2016,1,0020000,2,1,100,,,,,,,,,1,0200000,1,0007000,000247.2672,1
08,1728,010,00018,01,01,1,45,05,06,2016,2,04,832,1,1,233,12,1,712,50,2,,,,06,2017,1,0038000,5,1,100,,,,,,,,,1,0020000,1,0005000,000274.0684,1
08,1729,010,00018,02,03,2,28,01,01,2016,1,58,515,1,1,233,12,1,911,08,2,,,,01,2017,1,0033000,5,1,100,,,,,,,,,2,,2,,000329.0391,1
08,1729,010,00018,03,03,1,33,01,05,2016,1,68,515,1,1,232,24,1,513,04,2,,,,05,2018,1,0027000,5,1,100,,,,,,,,,2,,2,,000369.7816,1
08,1729,010,00018,04,03,2,35,03,01,2016,2,67,093,1,1,500,12,1,222,30,2,,,,01,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000253.6453,1
08,1730,012,00064,09,08,2,41,02,07,2016,2,04,093,4,,300,06,2,,,2,,,,01,2017,2,,,,,,,,,,,,,1,0200000,1,0013000,000215.6498,2
08,1731,012,00064,02,03,1,42,01,05,2016,2,04,522,4,,500,06,2,,,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,000210.2271,2
08,1731,012,00064,03,05,2,35,02,05,2016,2,67,222,2,1,500,24,1,222,31,2,,,,05,2018,2,,,,,,,,,,,,,1,0200000,1,0020000,000215.6498,1
08,1732,009,00102,02,02,2,36,03,04,2015,2,54,531,1,1,211,24,1,911,47,1,07,2016,1,,,1,0028000,1,1,100,,,,,,,,,1,0150000,1,0015000,000232.0803,1
08,1733,009,00102,01,01,1,55,05,09,2016,2,04,512,1,2,222,06,1,512,24,2,,,,03,2017,1,0075000,2,1,090,,,3,010,,,,,1,0200000,1,0010000,000305.5954,1
08,1734,012,00210,05,03,2,32,01,04,2013,1,04,911,1,1,234,48,1,911,41,2,,,,04,2017,1,0046000,1,1,075,,,3,020,4,005,,,2,,2,,000266.8202,1
08,1735,009,00029,01,01,1,31,05,12,2015,2,68,835,1,2,212,12,1,835,10,2,,,,12,2016,1,0390000,1,1,060,,,3,035,4,005,,,2,,2,,000314.3891,1
08,1736,010,00091,03,05,2,43,01,03,2016,2,61,093,1,1,500,12,1,911,06,2,,,,03,2017,1,0040000,5,1,090,,,3,010,,,,,2,,2,,000269.5623,1
08,1737,010,00310,02,03,2,31,02,09,2016,1,03,523,1,1,234,12,1,911,26,2,,,,09,2017,1,0016000,3,1,090,,,,,4,010,,,1,0040000,1,0013000,000336.0631,1
08,1738,010,00310,02,02,1,48,03,04,2016,2,65,522,1,1,232,12,1,215,52,2,,,,04,2017,1,0180000,5,1,050,2,025,3,015,4,010,,,2,,2,,000279.9190,1
08,1739,010,00310,02,02,1,42,03,08,2016,2,04,962,1,1,233,12,1,712,20,2,,,,08,2017,1,0030000,5,1,070,,,3,020,4,010,,,1,0040000,2,,000252.5457,1
08,1740,010,00310,01,01,1,40,02,11,2014,2,54,432,1,1,100,30,1,721,30,1,04,2016,2,,,2,,,,,,,,,,,,,1,0100000,2,,000252.5457,1
08,1740,010,00310,02,02,2,39,01,03,2015,2,54,142,4,,400,06,2,,,1,09,2015,3,,,2,,,,,,,,,,,,,2,,2,,000259.0599,2
08,1741,011,00427,07,05,2,36,01,01,2015,2,02,091,1,1,221,24,1,911,20,2,,,,01,2017,1,0015000,5,1,100,,,,,,,,,2,,2,,000282.3985,1
08,1742,012,00283,03,02,2,28,01,09,2016,2,06,091,1,1,231,24,1,911,00,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,000264.7632,1
08,1743,012,00283,03,03,2,47,02,07,2016,2,63,091,1,1,500,24,1,911,30,2,,,,07,2018,2,,,,,,,,,,,,,1,0050000,1,0020000,000219.9873,1
08,1744,012,00283,01,01,1,68,06,07,2016,2,65,092,4,,500,02,2,,,1,09,2016,3,,,2,,,,,,,,,,,,,1,0070000,2,,000202.2929,2
08,1744,012,00283,02,02,2,45,05,07,2016,2,04,091,4,,214,02,2,,,1,07,2016,3,,,2,,,,,,,,,,,,,1,0020000,2,,000219.9873,2
08,1745,012,00283,06,03,1,37,03,11,2015,3,68,093,1,2,500,07,1,835,18,1,07,2016,2,,,1,0015000,2,1,080,,,3,020,,,,,1,0050000,2,,000198.9650,1
08,1746,009,00321,05,03,1,29,03,11,2015,2,06,342,1,1,233,12,1,513,51,1,07,2016,2,,,1,0006000,5,1,100,,,,,,,,,1,0030000,1,0027000,000311.5821,1
08,1746,009,00321,07,03,1,28,01,02,2013,2,06,524,1,1,231,48,1,522,43,2,,,,02,2017,1,0023000,5,1,100,,,,,,,,,2,,1,0004000,000311.5821,1
08,1746,009,00321,08,03,1,24,02,01,2016,1,06,962,1,1,231,24,1,513,34,2,,,,01,2018,1,0034000,5,1,100,,,,,,,,,2,,2,,000283.2753,1
08,1747,009,00321,02,04,1,45,01,08,2015,1,04,721,1,1,100,06,1,721,06,1,02,2016,2,,,2,,,,,,,,,,,,,2,,2,,000230.9332,2
08,1748,009,00321,02,03,1,39,01,03,2016,2,04,142,1,1,100,12,1,721,06,2,,,,03,2017,1,0180000,1,,,,,3,100,,,,,2,,2,,000208.3502,1
08,1749,010,00237,05,03,2,47,06,07,2016,2,90,231,1,1,223,10,1,233,60,2,,,,05,2017,2,,,,,,,,,,,,,1,0300000,1,0023000,000282.2478,1
08,1750,011,00281,05,02,2,62,01,08,2016,2,01,091,4,,500,06,2,,,2,,,,02,2017,2,,,,,,,,,,,,,2,,2,,000330.1342,2
08,1751,011,00281,01,01,1,45,01,03,2013,2,65,721,1,1,232,32,1,721,32,1,11,2015,2,,,2,,,,,,,,,,,,,2,,2,,000307.1544,2
08,1752,012,00356,06,03,1,23,03,04,2016,1,58,515,1,2,400,10,1,515,30,2,,,,02,2017,1,0060000,1,1,100,,,,,,,,,2,,2,,000279.9941,1
08,1753,011,00354,01,01,1,54,01,12,2014,2,06,093,1,1,234,24,1,541,21,2,,,,12,2016,1,0030000,5,1,100,,,,,,,,,2,,2,,000304.8846,1
08,1753,011,00354,03,03,2,31,02,12,2015,1,67,422,1,1,234,24,1,235,33,2,,,,12,2017,2,,,,,,,,,,,,,2,,2,,000366.0362,1
08,1754,011,00354,01,01,1,31,05,05,2015,2,68,093,1,2,400,10,1,835,50,1,03,2016,2,,,2,,,,,,,,,,,,,2,,2,,000411.3597,2
08,1755,009,00248,01,01,1,56,06,06,2016,2,68,093,1,2,212,08,1,315,31,2,,,,02,2017,1,0480000,1,1,070,,,3,029,4,001,,,2,,2,,000282.1164,1
08,1756,009,00248,03,04,1,55,04,11,2012,4,68,093,1,2,400,06,1,315,24,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000282.1164,2
08,1757,010,00164,02,02,2,40,03,05,2016,2,57,091,1,1,232,12,1,532,52,2,,,,05,2017,1,0050000,5,1,070,2,010,3,005,4,015,,,2,,2,,000257.8854,1
08,1758,010,00164,01,01,1,54,01,10,2015,2,65,131,1,1,233,06,1,215,06,1,04,2016,2,,,2,,,,,,,,,,,,,1,0100000,1,0010000,000278.6499,1
08,1759,010,00164,11,08,2,26,01,10,2014,1,04,091,1,1,213,24,1,311,23,2,,,,10,2016,1,0025000,5,1,100,,,,,,,,,2,,2,,000334.5394,1
08,1760,011,00062,01,01,1,34,03,07,2016,2,04,931,1,1,232,24,1,721,33,2,,,,07,2018,1,0095000,5,1,050,2,050,,,,,,,2,,2,,000399.9372,1
08,1761,011,00062,02,02,2,42,01,05,2016,2,04,911,1,1,232,24,1,911,04,2,,,,05,2018,1,0031000,5,1,050,2,050,,,,,,,2,,2,,000274.3300,1
08,1762,011,00135,03,03,2,45,03,04,2016,2,61,093,1,1,221,24,1,911,48,2,,,,04,2018,1,0045000,5,1,060,2,020,3,020,,,,,1,0020000,2,,000288.8890,1
08,1763,011,00135,03,04,1,46,02,08,2016,1,05,311,1,1,233,24,1,412,32,2,,,,08,2018,1,0030000,5,1,080,2,020,,,,,,,1,0020000,2,,000289.6027,1
08,1764,009,00175,03,03,2,28,02,07,2016,1,04,522,1,1,233,24,1,911,26,2,,,,07,2018,1,0028000,1,1,090,,,3,010,,,,,1,0196000,1,0025000,000294.1813,1
08,1765,012,00137,01,01,1,51,05,02,2016,2,68,835,1,2,212,09,1,835,50,2,,,,11,2016,1,0540000,2,1,085,2,005,3,005,4,005,,,2,,2,,000238.0068,1
08,1766,012,00137,01,01,1,44,05,05,2016,2,65,932,1,1,235,12,1,821,55,2,,,,05,2017,1,0080000,1,1,090,,,3,005,4,005,,,1,0040000,1,0020000,000214.7321,1
08,1767,012,00137,02,02,2,32,01,08,2016,2,65,522,1,1,231,24,1,911,01,2,,,,08,2018,1,0011000,5,1,095,,,,,4,005,,,2,,2,,000285.7444,1
08,1768,009,00016,02,02,1,32,02,10,2015,2,65,541,1,2,235,12,1,723,12,2,,,,10,2016,1,0210000,2,1,095,,,3,005,,,,,2,,2,,000097.3024,1
08,1769,009,00016,01,01,1,33,04,08,2016,4,65,622,1,2,223,09,1,835,36,2,,,,05,2017,1,0006000,1,1,060,,,,,4,020,5,020,2,,2,,000097.3024,1
08,1769,009,00016,05,04,2,34,02,04,2016,1,61,111,1,1,234,12,1,911,24,2,,,,04,2017,1,0011000,1,1,100,,,,,,,,,2,,2,,000087.7642,1
08,1770,009,00016,03,03,2,27,01,08,2016,1,68,513,1,2,212,10,1,941,01,2,,,,06,2017,2,,,,,,,,,,,,,2,,2,,000087.7642,1
08,1770,009,00016,06,03,1,25,01,09,2016,2,65,723,1,2,400,10,1,723,00,2,,,,07,2017,2,,,,,,,,,,,,,2,,2,,000097.3024,1
08,1771,012,00025,01,01,1,35,01,09,2015,5,04,711,1,1,233,25,1,711,12,2,,,,10,2017,1,0076000,1,1,035,,,,,,,5,065,2,,2,,000118.8996,1
08,1772,012,00025,01,01,1,47,04,07,2016,2,68,093,1,2,400,09,1,315,36,2,,,,04,2017,1,0274000,2,1,095,,,3,005,,,,,2,,2,,000103.4350,1
08,1773,012,00025,01,01,1,48,05,11,2015,2,68,612,1,2,222,10,1,512,50,1,09,2016,2,,,1,0270000,1,1,080,2,010,3,010,,,,,1,0020000,2,,000103.4350,1
08,1774,012,00129,07,03,1,25,04,04,2016,1,68,093,1,2,212,09,1,835,32,2,,,,01,2017,1,0090000,2,1,085,,,,,,,5,015,2,,2,,000136.3560,1
08,1775,011,00093,04,05,1,29,02,10,2015,2,65,522,1,2,214,09,1,835,18,1,09,2016,2,,,1,0030000,1,1,075,,,3,025,,,,,1,0020000,2,,000155.6435,1
08,1776,010,00137,08,03,2,35,01,04,2014,4,06,754,1,1,234,51,1,832,29,2,,,,07,2018,1,0018000,5,1,100,,,,,,,,,2,,2,,000086.8796,1
08,1777,009,00146,05,04,2,41,03,05,2016,1,63,522,1,1,234,36,1,411,60,2,,,,05,2019,1,0040000,1,,,,,,,,,5,100,2,,1,0012000,000068.8166,1
08,1778,009,00094,02,03,2,28,05,08,2015,1,64,413,1,1,234,14,1,413,44,2,,,,10,2016,1,0060000,1,1,097,,,3,003,,,,,2,,1,0053200,000088.1438,1
08,1778,009,00094,03,03,2,23,02,01,2014,1,68,093,1,1,234,14,1,513,33,1,09,2015,3,,,2,,,,,,,,,,,,,2,,1,0012000,000103.3271,2
08,1779,012,00051,04,02,2,61,01,07,2016,2,67,522,4,,500,03,2,,,2,,,,10,2016,2,,,,,,,,,,,,,2,,2,,000110.5166,2
08,1780,009,00068,01,01,1,47,03,12,2015,2,04,611,1,1,232,24,1,721,33,2,,,,12,2017,1,0265000,5,1,100,,,,,,,,,2,,2,,000071.8214,1
08,1781,011,00041,05,05,1,34,01,06,2015,2,65,122,1,1,233,24,1,121,15,2,,,,06,2017,1,0060000,1,1,025,,,3,075,,,,,2,,2,,000162.5060,1
08,1782,011,00041,03,03,2,47,02,05,2015,1,61,911,1,1,211,12,1,911,24,1,05,2016,3,,,2,,,,,,,,,,,,,1,0020000,1,0011000,000141.2147,1
08,1783,011,00041,01,01,1,40,04,02,2016,2,68,611,1,2,400,03,1,723,39,1,08,2016,2,,,1,0090000,1,1,030,,,3,070,,,,,1,0049000,1,0015000,000144.6011,1
08,1784,010,00033,03,07,1,53,03,09,2016,3,65,611,1,2,214,09,1,315,27,2,,,,06,2017,2,,,,,,,,,,,,,1,0030000,2,,000100.0950,1
08,1785,010,00033,03,03,1,24,02,02,2016,1,65,093,1,2,500,08,1,835,18,2,,,,10,2016,1,0060000,1,1,075,,,3,025,,,,,2,,2,,000138.9234,1
08,1786,010,00033,04,03,1,30,02,09,2016,5,04,411,1,1,233,25,1,721,24,2,,,,10,2018,2,,,,,,,,,,,,,1,0020000,1,0015000,000129.3073,1
08,1787,010,00033,01,01,1,58,05,01,2016,2,06,932,1,2,234,07,1,512,40,1,09,2016,2,,,1,0053000,2,1,100,,,,,,,,,1,0049000,2,,000104.4764,1
08,1787,010,00033,06,03,2,29,01,09,2015,1,67,222,1,1,234,24,1,222,12,2,,,,09,2017,1,0040000,1,1,090,,,3,010,,,,,1,0040000,2,,000116.6317,1
08,1787,010,00033,07,03,2,26,02,06,2016,1,67,532,1,1,234,24,1,111,28,1,06,2016,2,,,2,,,,,,,,,,,,,1,0050000,1,0018000,000116.6317,1
08,1788,010,00007,01,01,2,50,03,09,2015,1,55,522,2,1,400,36,1,911,36,2,,,,09,2018,1,0048000,1,1,100,,,,,,,,,2,,1,0040000,000108.5349,1
08,1789,011,00015,01,01,2,44,01,05,2012,2,06,521,1,1,231,07,1,532,07,1,12,2012,3,,,2,,,,,,,,,,,,,2,,2,,000117.8095,2
08,1790,012,00103,01,01,1,51,06,05,2016,2,04,921,1,2,500,10,1,835,49,2,,,,03,2017,1,0068000,2,1,093,,,,,,,5,007,2,,2,,000105.7064,1
08,1790,012,00103,03,03,1,23,01,09,2016,1,68,093,1,2,500,11,1,835,00,2,,,,08,2017,2,,,,,,,,,,,,,2,,2,,000146.7116,1
08,1791,012,00103,05,03,1,27,04,06,2016,1,68,921,1,2,400,13,1,513,30,2,,,,07,2017,1,0036000,2,1,085,,,,,,,5,015,2,,2,,000136.5564,1
08,1792,011,00119,05,03,1,27,02,05,2016,1,68,093,1,1,232,07,1,515,29,2,,,,12,2016,1,0032000,5,1,100,,,,,,,,,2,,2,,000156.0643,1
08,1793,011,00119,01,01,1,52,01,03,2015,2,65,932,1,2,212,10,1,723,10,1,01,2016,2,,,1,0162000,1,1,090,2,010,,,,,,,2,,2,,000120.8072,2
08,1794,011,00119,04,02,2,26,01,03,2016,2,03,921,1,1,231,24,1,911,06,2,,,,03,2018,1,0072000,1,1,095,,,,,4,005,,,2,,2,,000140.7659,1
08,1795,011,00119,05,03,2,26,01,08,2015,1,67,222,1,1,234,24,1,222,13,2,,,,08,2017,1,0089000,5,1,095,,,3,003,4,002,,,2,,2,,000140.7659,1
08,1796,011,00119,03,03,1,33,02,06,2014,2,68,093,1,2,223,26,1,835,53,1,09,2016,2,,,1,0036000,1,1,100,,,,,,,,,1,0030000,2,,000156.0643,1
08,1796,011,00119,04,03,2,31,01,07,2014,1,61,234,1,1,500,41,1,532,26,2,,,,12,2017,1,0200000,1,1,100,,,,,,,,,2,,2,,000140.7659,1
08,1797,010,00085,07,03,2,36,01,04,2016,2,06,932,1,1,235,22,1,911,05,2,,,,02,2018,1,0034000,5,1,070,,,,,,,5,030,2,,2,,000092.0238,1
08,1798,010,00085,02,02,1,34,03,01,2016,2,06,441,1,2,500,11,1,512,32,2,,,,12,2016,1,0180000,2,1,090,,,3,010,,,,,2,,2,,000128.8432,1
08,1799,010,00085,09,05,1,31,05,05,2016,2,68,522,1,2,400,09,1,723,31,2,,,,02,2017,1,0065000,2,1,060,,,,,,,5,040,2,,2,,000128.8432,1
09,1800,009,00091,04,05,1,41,03,01,2016,2,06,515,1,1,235,12,1,343,33,2,,,,01,2017,1,0064000,1,1,020,2,025,3,050,,,5,005,2,,2,,000546.5280,1
09,1800,009,00091,09,05,2,37,02,06,2016,2,04,522,1,1,233,24,1,911,28,2,,,,06,2018,1,0058000,1,1,025,2,025,3,040,,,5,010,1,0050000,2,,000586.7240,1
09,1801,010,00043,05,03,2,25,01,06,2015,1,04,091,1,1,231,25,1,911,15,2,,,,07,2017,1,0024000,5,1,025,,,,,,,5,075,2,,2,,000844.3513,1
09,1802,012,00287,02,02,2,31,02,03,2016,2,61,091,1,1,234,25,1,531,18,2,,,,04,2018,2,,,,,,,,,,,,,2,,2,,000815.2160,1
09,1803,012,00287,02,03,2,47,02,08,2013,2,03,522,1,1,232,48,1,235,58,2,,,,08,2017,1,0120000,1,1,075,,,,,,,5,025,2,,2,,000614.0498,1
09,1804,009,00553,01,01,1,50,01,06,2014,2,03,611,2,1,221,36,1,931,27,2,,,,06,2017,1,0024000,5,1,050,,,,,,,5,050,2,,2,,000550.5515,1
09,1804,009,00553,02,02,2,46,01,10,2014,2,02,921,2,1,221,26,1,911,23,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000495.4793,1
09,1805,011,00533,02,02,2,27,03,08,2016,2,04,091,1,1,233,24,1,911,49,2,,,,08,2018,1,0010000,5,1,045,,,,,,,5,055,2,,2,,000834.2114,1
09,1806,010,00197,02,02,2,34,01,12,2015,2,04,091,1,1,231,24,1,911,09,2,,,,12,2017,1,0030000,5,1,080,,,,,,,5,020,2,,2,,000837.2013,1
09,1807,012,00749,02,02,2,40,01,05,2014,2,67,226,1,1,231,24,1,911,24,1,05,2016,2,,,2,,,,,,,,,,,,,1,0150000,2,,000650.5554,1
09,1808,012,00595,03,03,1,31,01,08,2016,1,64,093,2,2,500,21,1,835,01,2,,,,05,2018,1,0018000,1,1,050,,,,,,,5,050,2,,2,,000798.1653,1
09,1809,010,00601,03,03,2,42,02,12,2014,1,67,222,1,1,222,24,1,222,46,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000840.9450,1
09,1810,010,00758,03,03,2,29,01,02,2013,1,67,422,1,1,300,88,1,222,43,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000828.7209,1
09,1810,010,00758,04,03,1,24,02,05,2016,1,65,093,1,2,400,10,1,835,14,2,,,,03,2017,1,0040000,1,1,050,2,050,,,,,,,2,,2,,000849.6311,1
09,1811,011,00150,03,03,1,24,01,06,2015,1,66,921,1,1,300,24,1,751,15,2,,,,06,2017,1,0105000,5,1,030,,,,,,,5,070,2,,2,,000587.8060,1
09,1812,012,00232,02,03,2,26,01,07,2016,1,68,921,1,1,231,24,1,911,02,2,,,,07,2018,2,,,,,,,,,,,,,2,,2,,000884.2911,1
09,1813,012,00075,03,03,1,28,01,10,2014,1,06,921,1,1,231,36,1,931,23,2,,,,10,2017,1,0024000,1,1,080,,,,,4,020,,,2,,2,,000825.4021,1
09,1814,012,00075,03,03,1,21,01,06,2016,1,68,513,1,1,234,24,1,513,03,2,,,,06,2018,1,0015000,1,1,090,,,3,010,,,,,2,,2,,000846.8568,1
09,1815,012,00075,05,03,1,32,02,06,2015,1,04,921,1,1,232,24,1,721,39,2,,,,06,2017,1,0030000,1,1,090,,,,,4,010,,,2,,2,,000825.4021,1
09,1815,012,00075,06,03,1,32,02,05,2015,1,67,222,1,1,231,24,1,222,38,2,,,,05,2017,1,0060000,1,1,080,,,3,020,,,,,2,,2,,000825.4021,1
09,1816,010,00287,01,01,1,56,03,01,2013,2,01,721,1,1,221,88,1,723,44,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000623.9718,1
09,1817,010,00287,01,01,1,36,02,09,2016,2,64,512,1,2,500,12,1,835,09,2,,,,09,2017,1,0050000,1,1,100,,,,,,,,,2,,2,,000843.3481,1
09,1818,010,00287,02,03,2,38,03,09,2016,1,54,515,1,1,231,24,1,911,48,1,09,2016,2,,,1,0043000,5,1,060,2,020,,,,,5,020,1,0030000,1,0020000,000834.1532,1
09,1819,009,00443,02,02,2,36,01,04,2015,2,04,515,1,1,231,24,1,911,17,2,,,,04,2017,1,0038000,5,1,050,2,050,,,,,,,2,,2,,000808.2210,1
09,1820,009,00129,08,08,2,59,04,07,2016,4,67,222,1,1,233,12,1,222,48,2,,,,07,2017,2,,,,,,,,,,,,,1,0400000,1,0035000,000527.1288,1
09,1821,009,00129,05,05,1,48,05,05,2016,2,68,093,1,2,212,09,1,835,40,2,,,,02,2017,1,0060000,5,1,090,,,3,010,,,,,1,0060000,2,,000671.1966,1
09,1822,009,00129,03,03,2,27,04,12,2015,1,67,222,1,1,234,12,1,222,48,2,,,,12,2016,1,0060000,5,1,080,2,020,,,,,,,2,,2,,000767.4125,1
09,1823,012,00389,02,02,2,33,01,05,2015,2,01,515,1,1,234,24,1,911,16,2,,,,05,2017,1,0050000,5,1,005,,,,,,,5,095,2,,2,,000823.0834,1
09,1824,010,00130,02,03,1,35,02,11,2015,2,04,093,1,1,233,24,1,832,34,2,,,,11,2017,1,0018000,5,1,090,,,3,010,,,,,2,,2,,000887.3812,1
09,1825,010,00130,05,03,2,28,02,03,2013,1,04,093,1,1,400,60,1,515,41,2,,,,03,2018,2,,,,,,,,,,,,,2,,2,,000858.6434,1
09,1826,010,00130,02,03,2,20,01,06,2014,1,03,933,1,1,231,30,1,911,27,2,,,,12,2016,1,0019000,5,1,095,,,3,005,,,,,2,,2,,000835.7470,1
09,1827,012,00703,02,03,2,34,01,12,2014,1,67,222,1,2,234,24,1,222,21,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000841.1829,1
09,1827,012,00703,03,03,2,32,01,12,2014,1,67,222,1,2,234,24,1,222,21,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000841.1829,1
09,1828,012,00703,01,01,1,54,05,08,2016,2,65,121,1,2,222,09,1,835,37,2,,,,05,2017,1,0020000,1,1,080,,,3,020,,,,,2,,2,,000735.7179,1
09,1829,012,00546,03,03,2,27,02,05,2016,1,67,222,1,1,231,24,1,222,28,2,,,,05,2018,1,0020000,1,1,020,,,3,080,,,,,2,,2,,000865.5309,1
09,1829,012,00546,04,03,1,23,01,02,2016,1,65,933,1,2,500,09,1,835,07,2,,,,11,2016,1,0060000,1,1,020,2,080,,,,,,,2,,2,,000887.3698,1
09,1830,009,00584,02,04,1,34,02,01,2015,1,06,093,1,1,233,24,1,532,60,2,,,,01,2017,1,0024000,2,1,060,,,3,010,4,010,5,020,2,,2,,000539.7816,1
09,1831,009,00584,05,08,1,22,01,06,2015,1,67,093,1,2,233,12,1,226,12,1,06,2016,2,,,1,0060000,1,1,070,,,3,010,4,020,,,1,0160000,1,0022000,000565.7236,1
