REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTMONTH,DTLEFTYEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,RET,DTRETMON,DTRETYR,WORK1,OCUP1,DTEXPMON,DTEXPYR,WORK2,OCUP2,NOMONTH,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
4,10,2,157,3,1,25,1,9,92,1,7,999,1,81,20,1,5,94,1,560,,,,,20,2,,,,2,,0.3301
4,10,1,132,1,1,56,3,1,91,2,2,776,1,81,36,1,5,95,1,776,,,,,52,1,5000,1,26850,2,,0.4401
4,10,1,134,4,2,43,5,6,95,2,4,Z20,1,9,88,2,,,,,88,88,1,384,4,1,36000,1,,2,,0.4401
4,10,1,137,3,1,42,5,11,94,4,3,Z90,1,81,10,2,,,,,11,95,1,981,11,1,45000,1,,2,,0.4401
4,10,2,181,2,1,34,1,7,95,2,6,700,1,56,12,2,,,,,7,96,1,700,3,2,,,,2,,0.3301
4,10,2,184,3,1,30,1,3,94,1,4,871,1,81,24,2,,,,,3,96,1,871,19,2,,,,2,,0.3301
4,10,2,427,3,2,25,1,9,95,2,6,Z90,1,87,15,2,,,,,10,96,1,332,2,1,20000,1,,2,,0.6298
4,10,2,433,6,1,40,4,9,94,2,6,Z90,1,47,10,1,8,95,1,981,,,,,11,1,30000,1,10000,1,2000,0.6298
4,10,2,538,3,2,23,1,12,93,1,5,67,1,81,24,2,,,,,12,96,1,67,22,1,4000,1,,2,,0.6298
4,10,2,541,5,1,22,1,5,95,1,5,611,1,25,36,2,,,,,5,98,1,981,5,1,12000,1,,2,,0.6298
4,10,1,233,3,2,32,1,12,93,1,6,Z90,1,39,24,2,,,,,12,95,1,541,22,1,15000,1,,2,,0.4199
4,10,1,233,3,2,29,1,5,93,1,4,Z90,1,39,19,2,,,,,12,95,1,541,29,1,15000,1,,2,,0.4199
4,10,1,241,3,2,31,2,1,95,1,6,Z90,1,39,17,2,,,,,7,96,1,541,9,1,6000,1,,2,,0.4199
4,10,1,241,3,2,28,2,1,95,1,6,Z90,1,39,17,2,,,,,7,96,1,541,9,1,6000,1,,2,,0.4199
4,10,1,241,3,1,21,1,4,95,1,5,611,1,35,10,2,,,,,2,96,1,981,5,1,6000,1,,2,,0.4199
4,10,1,350,2,1,45,4,7,95,2,6,862,1,81,12,2,,,,,8,96,1,859,3,1,15000,1,,1,3850,0.4199
4,10,1,353,5,2,30,1,1,94,5,3,Z20,1,82,12,1,2,95,1,541,,,,,13,2,,,,2,,0.4199
4,10,1,356,2,1,45,3,7,95,2,2,954,1,81,24,2,,,,,8,97,1,700,3,1,15000,4,,1,11100,0.4199
4,10,1,360,2,1,54,2,6,93,2,2,954,1,81,24,1,7,95,1,954,,,,,25,1,15000,4,12500,1,9800,0.4199
4,10,2,555,3,2,23,1,5,93,1,2,Z90,1,82,36,2,,,,,5,96,1,541,29,1,3000,4,,2,,0.6298
4,10,1,320,3,2,26,1,6,94,1,6,386,6,18,88,2,,,,,88,88,1,386,16,1,7500,4,,2,,0.4199
4,10,1,320,3,1,24,2,4,95,2,5,Z90,1,89,88,2,,,,,5,96,1,949,6,1,36000,1,,2,,0.4199
4,10,1,326,2,1,44,2,9,95,2,5,853,1,81,24,2,,,,,10,97,1,531,5,1,30500,4,,1,18900,0.4199
4,10,1,331,3,2,28,2,8,93,1,6,Z90,1,39,24,1,8,94,1,541,,,,,12,1,8000,4,,2,,0.4199
4,10,1,333,2,2,43,1,9,91,2,5,617,1,47,88,2,,,,,88,88,1,541,49,1,36000,4,,1,10000,0.4199
4,10,1,265,3,2,35,2,8,94,1,4,Z20,1,39,36,2,,,,,8,97,1,541,14,1,6500,3,,2,,0.4199
4,10,1,273,2,1,35,1,6,93,2,5,985,1,47,36,2,,,,,6,96,1,629,28,1,43690,1,,2,,0.4199
4,10,1,275,3,2,29,1,5,93,1,5,Z20,1,45,88,2,,,,,88,88,1,541,29,1,1000,3,,2,,0.4199
4,10,2,469,2,1,38,2,5,95,2,2,954,1,81,24,2,,,,,4,97,1,954,5,1,18000,4,,2,,0.6298
4,10,2,471,3,2,26,3,4,95,1,4,Z20,1,78,24,2,,,,,88,88,1,541,6,1,9000,1,,2,,0.6298
4,10,1,32,3,2,29,1,11,92,1,6,134,4,1,6,1,5,93,2,,,,,,,2,,,,2,,0.4102
4,10,1,38,3,2,29,1,12,92,1,3,Z20,1,39,24,1,2,93,1,541,,,,,2,2,,,,2,,0.4102
4,10,1,41,4,1,27,2,5,95,2,6,617,1,89,24,2,,,,,6,97,1,813,5,1,25000,1,,2,,0.4102
4,10,1,18,3,2,20,1,3,95,1,6,Z20,1,89,36,2,,,,,4,98,1,779,7,1,5000,1,,2,,0.4102
4,10,1,23,2,1,54,2,6,93,2,5,Z90,1,81,24,2,,,,,11,95,1,973,28,1,30000,4,,2,,0.4102
4,10,2,77,1,1,34,2,9,91,2,6,Y03,5,47,3,1,12,91,2,,,,,,,2,,,,2,,0.3077
4,10,2,83,3,1,23,1,10,92,1,4,X10,1,47,88,2,,,,,88,88,1,541,36,1,12500,4,,1,25000,0.3077
4,10,2,579,2,1,31,2,4,93,2,4,872,1,89,36,2,,,,,4,96,1,872,30,2,,,,2,,0.6298
4,10,2,584,2,2,37,2,11,93,2,4,Z20,1,39,24,2,,,,,11,95,1,541,23,1,12000,1,,2,,0.6298
4,10,2,528,3,1,29,5,6,95,1,5,Z90,1,96,10,2,,,,,4,96,1,981,4,1,24000,1,150000,1,351375,0.6298
4,10,2,548,2,1,44,1,2,92,2,1,Z90,4,52,88,2,,,,,88,88,1,857,44,1,83000,4,,2,,0.6298
4,10,2,570,3,1,32,1,6,95,1,5,Z90,4,47,88,2,,,,,88,88,1,541,4,2,,,,2,,0.6298
4,10,2,571,3,1,23,1,5,95,1,5,985,1,50,24,2,,,,,5,97,1,959,5,2,,,,2,,0.6298
4,10,2,574,2,1,75,1,6,95,2,7,791,4,96,12,2,,,,,7,96,2,,,2,,,,2,,0.6298
4,10,2,575,3,1,30,1,7,93,1,6,959,3,52,88,2,,,,,88,88,1,954,27,1,30000,4,,2,,0.6298
4,10,2,444,6,2,55,1,5,95,3,2,Z20,4,39,88,2,,,,,88,88,2,,,2,,,,2,,0.6298
4,10,2,444,6,2,23,1,99,99,1,6,Z90,1,39,88,2,,,,,99,99,1,73,30,1,26000,4,,1,8000,0.6298
4,10,2,448,3,1,28,1,7,92,1,4,954,1,81,24,1,7,94,1,954,,,,,24,1,10000,4,,2,,0.6298
4,10,2,484,3,1,24,1,5,95,1,5,Z90,1,52,12,2,,,,,5,96,1,781,5,1,10000,1,,2,,0.6298
4,10,2,367,2,2,41,2,3,95,2,5,Z90,1,81,24,2,,,,,2,97,1,541,7,1,24000,2,,2,,0.6298
4,10,2,508,3,1,38,3,10,94,1,6,386,1,81,12,2,,,,,10,96,1,541,12,2,,,,2,,0.6298
4,10,2,467,2,1,40,3,10,94,2,5,451,1,81,12,2,,,,,9,96,1,451,12,1,30000,4,,2,,0.6298
4,10,2,424,2,1,54,5,1,95,2,6,Z90,1,82,10,2,,,,,11,95,1,851,9,1,125000,1,,2,,0.6298
4,10,1,335,3,2,24,1,9,95,1,7,759,1,89,88,2,,,,,88,88,1,759,1,2,,,,2,,0.4199
4,10,1,338,3,1,34,1,12,93,2,3,954,1,81,88,2,,,,,88,88,1,954,22,1,6000,4,,2,,0.4199
4,10,1,340,4,1,42,1,10,94,2,4,611,1,89,88,2,,,,,88,88,1,759,12,1,12000,4,,2,,0.4199
4,10,1,342,1,2,42,2,6,95,3,5,Z20,1,51,24,2,,,,,8,97,1,541,4,1,3500,4,,2,,0.4199
4,10,1,204,2,1,30,2,7,95,2,4,871,1,57,12,2,,,,,7,96,1,871,3,1,21000,1,,2,,0.4199
4,10,1,207,2,1,45,7,9,95,2,5,745,1,94,2,2,,,,,11,95,1,745,1,2,,,48000,1,4500,0.4199
4,10,1,214,2,1,49,3,9,95,2,3,700,1,81,99,2,,,,,99,99,1,959,1,1,36000,4,,1,6000,0.4199
4,10,1,216,1,1,69,2,9,94,2,1,Z40,8,96,5,1,2,95,2,,,,,,,2,,,,2,,0.4199
4,10,1,216,2,2,66,2,9,94,2,3,Z20,8,96,5,1,2,95,2,,,,,,,2,,,,2,,0.4199
4,10,2,373,5,1,15,1,5,93,1,1,Z90,5,96,88,2,,,,,88,88,2,,,2,,,,2,,0.6298
4,10,2,373,5,2,19,1,5,91,1,2,Z90,5,96,88,2,,,,,88,88,2,,,2,,,,2,,0.6298
4,10,2,373,4,1,52,3,1,93,2,5,73,6,96,88,2,,,,,1,96,1,73,24,1,28000,4,,2,,0.6298
4,10,2,378,2,1,24,1,3,95,2,4,949,1,87,12,2,,,,,3,96,1,949,7,1,24000,1,,2,,0.6298
4,10,2,387,2,1,43,2,1,95,2,4,954,1,51,24,2,,,,,12,97,1,999,9,1,15000,1,,2,,0.6298
4,10,2,387,3,2,21,1,3,95,1,5,Z90,1,51,24,2,,,,,2,97,1,Z20,7,1,15000,1,,2,,0.6298
4,10,2,393,4,1,39,2,5,95,2,4,795,1,81,17,2,,,,,12,96,1,795,5,1,5000,4,,2,,0.6298
4,10,2,394,2,1,44,2,1,94,2,6,989,1,80,24,2,,,,,1,96,1,985,21,1,36000,4,,2,,0.6298
4,10,2,612,4,2,35,2,2,93,2,4,794,1,81,88,2,,,,,12,95,1,794,32,1,9500,4,,2,,0.6298
4,10,2,613,3,2,26,1,1,92,1,4,794,1,81,48,2,,,,,12,95,1,541,45,1,3000,4,,2,,0.6298
4,10,2,614,3,2,37,2,2,95,3,5,Z90,1,15,24,2,,,,,5,97,1,541,7,1,9000,3,,2,,0.6298
4,10,2,615,3,1,26,2,9,95,1,5,599,1,999,10,2,,,,,7,96,1,981,1,2,,,,2,,0.6298
4,10,2,435,3,1,45,1,3,95,2,5,949,1,81,88,2,,,,,88,88,1,846,7,1,24000,1,,2,,0.6298
4,10,2,436,2,2,44,5,7,93,2,4,Z20,1,81,24,1,7,95,1,541,,,,,24,1,18000,1,20000,1,19500,0.6298
4,10,2,437,4,1,29,5,1,95,2,6,Z90,1,80,10,1,7,95,1,981,,,,,6,1,24000,1,30000,1,12000,0.6298
4,10,1,252,2,2,30,1,10,94,2,5,949,1,52,88,2,,,,,88,88,1,949,12,1,46800,1,,2,,0.4199
4,10,1,258,3,2,28,1,5,95,1,4,949,1,66,88,2,,,,,88,88,1,999,5,1,16000,5,,2,,0.4199
4,10,1,294,2,1,49,1,9,92,2,6,111,3,96,99,2,,,,,88,88,1,949,37,2,,,,2,,0.4199
4,10,1,299,2,2,38,2,9,95,2,4,Z90,1,39,24,2,,,,,8,97,1,541,1,2,,,,1,1750,0.4199
4,10,1,198,3,1,26,1,6,93,1,4,Z90,1,81,24,1,6,95,1,949,,,,,24,1,5000,1,,2,,0.4199
4,21,2,1055,3,1,24,1,4,91,1,5,599,1,50,36,1,8,94,1,963,,,,,40,2,,,,2,,0.6593
4,21,2,1057,2,1,50,2,2,95,2,4,Z90,1,51,36,2,,,,,11,98,1,989,10,1,48000,1,,2,,0.6593
4,21,2,1100,4,1,32,2,11,94,2,6,23,1,81,12,2,,,,,12,96,1,23,11,1,48000,1,,2,,0.6593
4,21,1,883,4,1,29,1,3,95,2,4,531,1,10,12,2,,,,,3,96,1,531,7,1,30000,1,,2,,0.4395
4,21,1,885,3,1,27,1,12,94,2,4,532,1,81,12,2,,,,,12,95,1,532,10,1,30000,4,,2,,0.4395
4,21,1,892,1,1,37,1,3,95,2,4,981,1,47,12,2,,,,,3,96,1,981,7,1,24000,1,,2,,0.4395
4,21,1,893,2,2,60,10,2,95,2,6,66,6,96,88,2,,,,,88,88,1,79,8,1,23000,4,,2,,0.4395
4,21,1,897,3,1,20,1,7,95,1,5,X20,8,96,88,2,,,,,88,88,1,X20,3,1,4000,2,,2,,0.4395
4,21,1,898,1,1,60,5,3,95,2,2,531,1,52,9,2,,,,,12,95,1,531,7,1,30000,1,,2,,0.4395
4,21,1,900,1,1,44,2,6,95,2,5,531,1,81,88,2,,,,,6,96,1,531,6,1,30000,1,,2,,0.4395
4,21,1,729,1,1,50,2,7,92,2,5,872,1,81,48,2,,,,,7,96,1,872,39,1,21000,4,,2,,0.4395
4,21,1,707,2,1,42,2,3,95,2,4,959,1,81,24,2,,,,,3,97,1,959,9,1,38000,1,,2,,0.4395
4,21,1,709,3,2,20,1,12,94,1,4,Z90,1,80,24,2,,,,,1,97,1,541,10,2,,,,1,23000,0.4395
4,21,1,712,2,1,53,2,4,94,2,5,985,1,94,24,2,,,,,4,96,1,985,18,1,43000,1,,2,,0.4395
4,21,1,637,4,1,26,1,9,93,2,4,794,1,81,12,1,8,94,1,541,,,,,12,2,,,,2,,0.4395
4,21,1,642,1,1,35,2,5,95,2,6,981,1,47,12,2,,,,,5,96,1,981,5,1,32000,1,,2,,0.4395
4,21,1,655,3,2,32,1,4,95,1,5,949,1,89,88,2,,,,,88,88,1,949,5,1,35000,1,,2,,0.4395
4,21,1,841,4,1,30,1,3,95,2,5,949,1,89,12,2,,,,,3,96,1,859,7,1,44000,1,,2,,0.4395
4,21,1,844,6,2,37,2,12,94,3,4,541,1,81,12,2,,,,,12,95,1,541,10,1,14000,4,,2,,0.4395
4,21,1,912,3,2,31,6,3,93,1,6,311,3,39,88,2,,,,,88,88,1,219,31,1,16000,4,,1,17000,0.4395
4,21,1,772,6,2,22,2,7,95,1,4,Z90,1,52,6,2,,,,,12,95,1,179,3,1,14000,4,,2,,0.4395
4,21,1,781,2,1,48,2,2,95,2,2,855,1,95,10,2,,,,,1,96,1,855,8,1,52000,1,,2,,0.4395
4,21,1,781,3,1,24,2,2,95,1,6,Z90,1,95,10,2,,,,,1,96,1,29,8,1,40000,1,,2,,0.4395
4,21,1,781,3,2,23,2,1,95,1,6,66,1,81,12,2,,,,,1,96,1,66,9,1,32000,4,,2,,0.4395
4,21,1,786,2,1,38,1,11,93,2,4,959,1,81,88,2,,,,,12,96,1,931,23,1,24000,1,,2,,0.4395
4,21,1,799,3,2,20,1,7,94,1,4,Z20,1,39,24,2,,,,,7,96,1,541,15,1,15000,3,,2,,0.4395
4,21,1,874,2,1,27,1,3,94,2,4,951,1,81,24,2,,,,,2,96,1,951,19,1,21000,4,,2,,0.4395
4,21,2,1063,3,2,40,5,12,94,1,6,66,1,81,10,2,,,,,11,95,1,66,10,1,10000,4,,2,,0.6593
4,21,2,1069,2,1,55,2,1,92,2,1,999,6,81,36,1,10,94,2,,,,,,,2,,,,2,,0.6593
4,21,2,1069,3,1,29,2,8,94,1,6,989,8,50,14,2,,,,,88,88,1,989,14,1,24000,1,,1,1000,0.6593
4,21,2,1071,2,1,41,4,7,95,2,6,981,1,52,8,2,,,,,2,96,1,855,3,1,3000,1,,2,,0.6593
4,21,2,1073,4,1,33,2,7,94,2,7,619,1,83,17,2,,,,,11,95,1,981,15,2,,,,2,,0.6593
4,21,1,1034,2,1,48,1,6,93,2,5,411,6,96,24,2,,,,,88,88,1,985,28,1,25000,4,,2,,0.4395
4,21,1,1036,3,1,30,1,2,94,1,6,Z90,1,81,20,2,,,,,1,96,1,199,20,1,10000,4,,2,,0.4395
4,21,1,1039,6,2,69,1,5,95,3,4,Z90,6,96,88,2,,,,,88,88,2,,,1,2000,3,,2,,0.4395
4,21,1,1045,3,1,27,1,12,91,2,4,Z90,4,52,88,2,,,,,88,88,1,959,46,2,,,,2,,0.4395
4,21,1,1045,2,1,49,2,8,94,2,4,954,4,52,88,2,,,,,88,88,1,959,14,1,48000,4,,2,,0.4395
4,21,1,1047,2,1,33,3,6,95,2,3,959,1,81,12,2,,,,,5,96,1,775,4,2,,,,2,,0.4395
4,21,1,668,4,2,29,1,6,95,2,5,541,1,39,24,2,,,,,5,97,1,541,3,1,10000,4,,2,,0.4395
4,21,1,677,2,2,41,10,8,95,2,3,541,1,51,88,2,,,,,88,88,1,541,2,2,,,,2,,0.4395
4,21,1,683,2,1,41,1,3,93,2,4,949,1,89,24,1,3,95,1,949,,,,,24,2,,,,2,,0.4395
4,21,1,691,3,2,33,1,8,94,4,5,949,1,89,16,2,,,,,1,96,1,949,14,1,36000,3,,1,5000,0.4395
4,21,1,696,2,2,45,1,5,94,2,2,Z20,1,81,24,2,,,,,5,96,1,541,16,1,21000,4,,2,,0.4395
4,21,1,753,2,2,31,2,6,95,2,4,Z90,1,39,24,2,,,,,6,97,1,549,4,1,12000,4,,2,,0.4395
4,21,1,758,2,2,34,1,6,94,2,4,Z90,1,39,24,2,,,,,6,96,1,541,16,1,30000,4,,1,13000,0.4395
4,21,2,1111,4,1,39,2,2,93,2,5,981,1,81,24,1,2,95,1,981,,,,,24,2,,,,2,,0.6593
4,21,2,1095,2,1,45,3,4,95,2,4,954,1,81,24,2,,,,,4,97,1,954,6,1,38000,4,,2,,0.6593
4,21,1,816,2,2,40,3,1,95,2,5,531,1,82,10,2,,,,,11,95,1,981,9,1,60000,1,,2,,0.4395
4,21,1,825,3,1,37,2,12,93,2,5,Z90,1,81,24,2,,,,,11,95,1,846,22,1,40000,1,,2,,0.4395
4,21,1,829,4,1,34,2,10,93,2,5,846,1,81,24,2,,,,,11,95,1,846,23,1,38000,3,,2,,0.4395
4,21,1,832,6,1,45,1,6,94,4,4,985,1,52,24,2,,,,,7,96,1,985,16,1,39000,2,,2,,0.4395
4,21,1,834,2,1,37,1,9,93,2,1,939,1,81,24,2,,,,,10,95,1,939,25,1,42000,1,,2,,0.4395
4,21,1,967,3,1,33,4,8,95,1,5,855,3,33,10,2,,,,,5,96,1,855,12,1,5000,1,,2,,0.4395
4,21,1,967,3,1,21,2,8,95,1,5,Z90,3,33,10,2,,,,,5,96,1,981,12,2,,,,2,,0.4395
4,21,2,1077,2,2,56,2,5,94,2,5,Z20,1,39,24,2,,,,,4,96,1,541,17,1,14750,1,,2,,0.6593
4,21,2,1077,3,2,26,2,8,94,1,6,Z20,1,39,24,2,,,,,7,96,1,541,14,1,8000,4,,2,,0.6593
4,21,2,1142,3,1,30,1,10,92,1,6,Z90,1,35,12,1,10,93,1,954,,,,,12,2,,,,2,,0.6593
4,21,2,1142,2,1,51,2,7,95,2,4,981,1,35,12,2,,,,,12,96,1,700,3,1,16000,1,,2,,0.6593
4,21,1,926,1,1,45,2,6,95,2,3,954,1,89,88,2,,,,,88,88,1,954,4,1,24000,3,,2,,0.4395
4,21,1,929,3,2,31,3,12,93,4,5,425,1,57,88,2,,,,,88,88,1,859,22,1,12000,4,,2,,0.4395
4,21,1,929,1,1,53,6,7,94,2,4,954,1,36,88,2,,,,,88,88,1,959,15,1,36000,4,,2,,0.4395
4,21,1,1023,1,2,52,4,8,91,2,3,Z20,6,96,48,1,7,95,1,541,,,,,50,1,22500,3,50000,1,15000,0.4395
4,21,1,986,2,2,41,2,3,95,2,6,134,1,39,32,2,,,,,3,97,1,541,7,1,23000,1,,1,10000,0.4395
4,21,1,990,2,1,35,5,9,94,2,3,959,1,82,24,2,,,,,88,88,1,859,13,1,20000,4,,2,,0.4395
4,21,1,996,3,2,25,1,7,95,1,3,859,1,89,24,2,,,,,7,97,1,859,3,1,7000,1,,2,,0.4395
4,21,1,999,3,1,25,1,9,95,1,2,859,1,89,12,2,,,,,9,96,1,859,1,1,12000,1,,2,,0.4395
4,21,1,1004,1,1,43,3,2,95,2,4,985,1,81,55,2,,,,,4,99,1,985,7,1,1900,4,,2,,0.4395
4,21,1,949,3,2,29,1,6,94,1,4,541,1,82,24,2,,,,,6,96,1,549,16,1,20000,4,,2,,0.4395
4,21,1,949,3,1,37,1,8,94,4,1,Z20,1,82,24,2,,,,,7,96,1,549,12,1,20000,4,,2,,0.4395
4,34,1,1671,2,1,26,1,9,95,2,6,323,1,81,24,2,,,,,9,97,1,323,1,2,,,,2,,0.4232
4,34,1,1675,6,2,40,1,8,93,3,3,542,1,39,88,2,,,,,88,88,1,541,16,1,24000,4,,2,,0.4232
4,34,1,1683,3,1,27,1,3,95,1,5,Z90,1,89,24,2,,,,,3,97,1,901,7,1,44000,4,,2,,0.4232
4,34,1,1571,3,1,33,1,3,91,1,4,931,1,81,24,1,12,93,1,931,,,,,33,2,,,,2,,0.4232
4,34,1,1272,3,2,20,2,10,94,1,5,179,3,52,11,2,,,,,88,88,1,179,11,1,10000,4,,1,21000,0.4232
4,34,1,1352,2,1,36,3,6,95,2,6,981,1,81,10,2,,,,,4,96,1,981,4,1,40000,1,,1,1500,0.4232
4,34,1,1545,1,1,42,1,5,91,2,5,872,1,80,36,2,,,,,88,88,1,872,53,1,24000,4,,1,2000,0.4232
4,34,1,1546,1,1,32,2,7,94,2,4,599,1,81,12,2,,,,,5,96,1,599,5,1,15000,4,,1,8000,0.4232
4,34,1,1371,3,2,38,1,7,94,3,5,794,1,51,12,2,,,,,7,96,1,794,15,1,4000,1,,2,,0.4232
4,34,1,1375,3,1,61,5,6,95,3,6,846,1,71,12,2,,,,,5,96,1,846,4,1,36000,1,,1,9000,0.4232
4,34,1,1397,3,1,35,5,6,95,1,6,218,1,81,12,2,,,,,5,96,1,218,4,1,3000,4,,1,2000,0.4232
4,34,1,1294,1,1,33,1,10,94,2,6,981,3,96,12,1,9,95,1,981,,,,,12,2,,,40000,1,40000,0.4232
4,34,1,1295,1,1,36,1,10,90,2,6,111,3,96,60,2,,,,,10,96,1,11,60,1,18000,1,,2,,0.4232
4,34,1,1303,1,1,41,1,7,92,2,6,219,8,89,2,1,8,92,2,,,,,,,2,,,,2,,0.4232
4,34,1,1304,2,1,47,2,12,94,2,5,855,1,81,24,2,,,,,12,96,1,855,10,1,24000,4,,1,2450,0.4232
4,34,1,1462,3,1,29,1,3,93,1,5,849,1,51,16,1,7,94,1,849,,,,,16,2,,,,2,,0.4232
4,34,1,1462,2,1,51,2,4,93,2,5,849,1,51,60,2,,,,,88,88,1,849,69,1,54000,4,,2,,0.4232
4,34,1,1465,3,2,25,1,6,95,2,4,Z20,1,52,6,2,,,,,12,95,1,179,4,1,10000,3,,2,,0.4232
4,34,1,1465,3,2,25,5,12,93,1,4,Z20,1,52,6,1,5,94,1,594,,,,,5,2,,,,2,,0.4232
4,34,1,1465,3,2,20,1,6,95,1,4,Z90,1,52,6,2,,,,,1,96,1,179,4,1,10000,3,,2,,0.4232
4,34,1,1557,1,1,51,15,6,95,2,4,981,1,57,3,1,9,95,1,981,,,,,3,1,30000,4,9600,2,,0.4232
4,34,1,1559,3,1,47,1,10,90,1,4,954,1,10,12,1,11,91,1,949,,,,,13,2,,,,2,,0.4232
4,34,1,1563,3,1,28,2,1,94,1,6,Z30,1,81,12,2,,,,,1,96,1,700,21,1,30000,4,,2,,0.4232
4,34,1,1596,4,1,26,1,3,95,2,6,22,1,57,6,2,,,,,12,95,1,22,7,1,27000,3,,2,,0.4232
4,34,1,1598,1,1,39,1,2,93,2,4,949,1,81,12,1,2,94,1,954,,,,,12,2,,,,2,,0.4232
4,34,1,1602,2,1,38,2,11,94,2,4,872,1,52,12,2,,,,,12,95,1,872,11,1,39500,1,,2,,0.4232
4,34,1,1603,2,1,36,6,5,95,2,4,939,1,81,11,2,,,,,2,96,1,939,5,1,28000,1,,2,,0.4232
4,34,1,1505,3,1,27,1,4,94,1,4,872,1,81,36,2,,,,,4,97,1,552,18,1,10000,4,,2,,0.4232
4,34,1,1508,4,1,25,2,9,95,2,6,54,1,81,12,2,,,,,10,96,1,54,1,1,10000,1,,1,3500,0.4232
4,34,1,1517,2,2,40,1,2,95,2,1,Z20,1,10,12,2,,,,,3,96,1,541,8,1,7000,1,,1,40000,0.4232
4,34,2,1749,2,1,40,5,4,95,2,5,199,1,81,12,2,,,,,12,95,1,199,6,1,15000,1,,2,,0.6348
4,34,2,1751,2,2,30,1,4,94,2,4,799,1,81,24,2,,,,,4,96,1,799,18,1,10000,1,,2,,0.6348
4,34,2,1798,2,2,36,4,5,94,2,5,627,1,39,12,2,,,,,88,88,1,627,17,1,18000,1,,2,,0.6348
4,34,1,1162,2,1,38,1,10,92,2,2,954,1,81,24,2,,,,,12,95,1,954,36,1,18000,1,,2,,0.4045
4,34,1,1182,1,1,41,1,6,92,2,3,871,1,81,24,1,5,95,1,871,,,,,35,2,,,5000,2,,0.4045
4,34,1,1185,3,1,29,1,8,94,2,4,949,1,81,24,2,,,,,8,96,1,949,14,1,15600,4,,1,25000,0.4045
4,34,1,1188,3,2,32,4,1,95,1,6,79,1,81,12,2,,,,,1,96,1,79,9,1,10260,4,,1,18000,0.4045
4,34,2,1208,2,2,40,1,12,93,2,5,Z20,1,39,24,2,,,,,12,97,1,541,22,2,,,,2,,0.4854
4,34,2,1214,2,2,33,1,5,92,2,2,Z20,1,82,24,1,3,94,1,541,,,,,10,2,,,,2,,0.4854
4,34,2,1220,1,1,36,4,7,94,2,6,216,1,96,12,1,5,95,1,971,,,,,10,2,,,12500,1,10000,0.4854
4,34,2,1201,3,2,25,4,1,95,1,5,Z90,1,39,88,2,,,,,88,88,1,541,9,1,5000,1,,2,,0.4854
4,34,2,1201,3,2,25,2,1,95,1,3,Z90,1,39,24,2,,,,,12,96,1,541,9,1,5000,1,,2,,0.4854
4,34,2,1202,2,1,39,1,4,92,2,4,985,1,52,36,2,,,,,12,96,1,985,42,1,12000,4,,1,30000,0.4854
4,34,2,1203,3,2,32,1,1,93,1,6,386,1,39,36,1,7,94,1,541,,,,,18,1,10000,1,,2,,0.4854
4,34,2,1191,4,1,30,1,7,92,1,6,985,1,81,24,1,7,94,1,985,,,,,24,2,,,,2,,0.4854
4,34,2,1192,1,2,45,1,5,93,3,5,Z20,3,96,6,1,11,93,1,541,,,,,6,2,,,,2,,0.4854
4,34,2,1196,1,1,46,1,10,90,2,6,412,1,81,24,1,9,92,1,599,,,,,24,2,,,,2,,0.4854
4,34,2,1197,3,2,25,1,9,92,1,4,599,1,82,36,2,,,,,12,95,1,541,37,1,15000,1,,1,1000,0.4854
4,34,1,1312,3,2,27,1,2,95,1,6,Z90,1,89,5,2,,,,,2,97,1,852,8,2,,,,1,1600,0.4232
4,34,1,1312,3,2,25,1,2,95,1,6,Z90,1,89,5,2,,,,,2,97,1,999,8,1,20000,1,,1,1300,0.4232
4,34,1,1338,2,2,36,2,12,91,2,5,412,3,96,88,2,,,,,12,95,1,389,46,1,30000,4,,2,,0.4232
4,34,1,1340,3,2,32,2,12,94,1,6,Z90,1,89,12,2,,,,,12,95,1,949,10,1,36000,1,,2,,0.4232
4,34,1,1341,2,1,36,3,9,95,2,6,859,1,96,2,2,,,,,12,95,1,859,2,2,,,,2,,0.4232
4,34,1,1486,1,1,33,2,4,94,2,5,985,1,81,24,2,,,,,4,96,1,795,18,1,15000,4,,2,,0.4232
4,34,1,1490,6,2,44,1,3,93,2,2,799,1,81,88,2,,,,,3,97,1,541,31,1,21000,4,,2,,0.4232
4,34,1,1494,1,1,32,1,3,93,2,5,839,1,81,88,2,,,,,2,96,1,532,31,1,9000,1,,2,,0.4232
4,34,1,1223,3,2,39,1,9,93,1,6,389,1,81,88,2,,,,,2,96,1,389,25,1,30000,4,,2,,0.4232
4,34,1,1223,3,2,35,4,5,95,2,6,311,1,81,12,2,,,,,5,96,1,311,12,1,20000,4,,2,,0.4232
4,34,1,1230,4,1,32,4,3,94,2,6,847,1,94,24,2,,,,,88,88,1,847,19,2,,,,1,5000,0.4232
4,34,1,1230,3,2,32,4,3,94,2,5,Z20,1,94,24,2,,,,,88,88,1,341,19,2,,,,1,5000,0.4232
4,34,1,1240,2,1,44,3,1,95,2,6,959,1,81,12,2,,,,,12,95,1,959,9,1,87500,1,,1,3000,0.4232
4,34,1,1281,1,1,35,1,2,94,2,3,985,1,81,88,2,,,,,2,96,1,871,20,1,15000,4,,2,,0.4232
