REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,GRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
7,22,1,470,3,1,37,1,5,99,1,7,981,1,35,12,1,981,4,2,,,5,2000,1,15000,1,,2,,524.1325
7,22,1,480,1,1,66,1,1,98,2,4,Z90,4,1,12,1,625,15,1,5,99,,,2,,,,2,,524.1325
7,22,1,480,2,2,64,1,1,98,2,1,Z90,4,1,3,2,,,1,4,98,,,2,,,,2,,524.1325
7,22,1,520,3,1,20,1,6,99,1,4,Z90,1,89,12,1,859,3,2,,,6,2000,1,38000,1,,2,,524.1325
7,22,1,522,1,1,42,1,6,96,2,4,872,3,89,24,1,841,24,1,6,98,,,2,,,,2,,524.1325
7,22,2,1681,1,1,49,2,8,98,2,4,855,1,56,9,1,855,33,1,5,99,,,1,6000,1,60000,2,,878.0918
7,22,2,1691,2,1,47,3,5,99,2,7,521,1,81,24,1,551,48,2,,,88,8888,1,80000,4,,2,,878.0918
7,22,2,1701,2,1,41,3,8,98,1,3,839,1,81,24,1,839,52,2,,,8,2000,1,48000,1,,2,,878.0907
7,22,1,774,1,1,50,6,6,98,2,7,022,1,81,10,1,193,50,1,3,99,,,2,,,,2,,383.4594
7,22,1,817,1,1,33,1,7,97,2,6,589,4,1,5,1,939,2,1,11,97,,,2,,,,2,,383.4593
7,22,1,851,4,1,36,4,6,99,2,7,029,1,81,11,1,029,44,2,,,6,2000,1,65000,1,50000,1,60000,418.3194
7,22,1,932,3,2,27,1,7,99,1,7,066,1,81,24,1,066,26,2,,,12,1999,1,15000,1,,2,,423.4839
7,22,1,968,4,1,44,3,4,98,2,7,Z90,1,35,12,1,981,30,2,,,10,1999,1,113300,1,,1,9500,186.0906
7,22,1,968,3,1,34,4,9,98,1,7,Z90,1,35,10,1,981,12,2,,,11,1999,1,113300,1,,2,,186.0906
7,22,1,970,2,2,29,2,99,99,2,6,Z20,1,96,99,1,066,99,2,,,99,9999,1,124400,1,,1,2300,186.0906
7,22,1,993,2,2,69,3,6,98,2,7,131,4,96,12,2,,,1,5,99,,,1,11100,4,76000,1,171912,383.4592
7,22,1,1045,6,1,62,2,8,99,2,2,872,3,96,36,1,773,6,2,,,4,2002,1,3040,1,20520,1,14600,460.1513
7,22,1,1045,6,2,66,1,7,98,2,2,412,6,96,10,1,541,11,1,5,99,,,1,380,1,2280,1,1500,460.1513
7,22,1,1047,1,1,33,2,8,99,2,3,849,1,89,12,1,599,3,2,,,8,2000,2,,,,2,,460.1513
7,46,1,1874,3,2,41,2,5,99,1,6,Z90,1,39,24,1,541,36,2,,,5,2002,1,28000,1,,1,2000,652.6261
7,46,1,1874,6,2,50,1,5,97,3,4,Z20,1,82,12,1,541,60,2,,,3,2000,1,44000,1,,2,,652.6261
7,46,2,2141,3,1,28,1,12,98,1,7,066,6,96,88,1,066,60,2,,,88,8888,1,72000,1,,1,21500,819.5138
7,46,1,1922,2,1,36,2,9,98,2,1,959,1,81,13,1,700,20,1,9,99,,,1,36000,4,,2,,652.6257
7,46,1,1930,3,2,32,3,12,98,1,6,Z90,1,18,9,1,949,60,2,,,10,1999,2,,,,1,20000,652.6257
7,46,1,1935,2,1,43,5,10,98,2,6,985,1,81,12,1,959,48,2,,,11,1999,1,42000,4,,1,2000,711.9556
7,46,1,1942,2,2,30,1,9,98,2,4,570,1,82,36,1,541,12,2,,,9,2001,1,26000,1,,2,,711.9556
7,46,1,1972,3,2,26,1,11,98,2,6,Z30,3,87,88,2,,,2,,,88,8888,2,,,,2,,652.6257
7,46,2,2192,3,2,34,2,9,97,1,4,621,1,96,24,1,541,24,2,,,88,8888,1,12000,4,,2,,901.4646
7,46,2,2194,4,2,30,2,7,97,2,4,621,1,39,24,1,541,24,2,,,88,8888,1,1500,3,,2,,901.4646
7,46,2,2117,3,2,26,2,4,99,1,6,451,1,52,6,1,532,12,1,9,99,,,1,9000,4,40000,1,15000,894.0169
7,46,2,2117,3,2,24,1,12,98,1,6,329,1,52,6,1,532,6,1,6,99,,,1,6000,4,40000,2,,894.0169
7,46,2,2122,3,2,21,1,3,99,1,4,Z30,1,52,6,1,532,6,1,9,99,,,2,,,,2,,894.0169
7,46,2,2135,1,1,42,8,9,99,2,6,855,1,81,12,1,849,15,2,,,9,2000,2,,,,2,,894.0171
7,46,2,2136,3,2,32,2,4,99,1,7,389,3,82,24,1,541,53,2,,,4,2001,1,15000,1,,1,5000,894.0171
7,46,1,2012,4,1,33,1,11,98,2,6,Z90,1,999,24,1,541,53,2,,,4,2001,1,15000,1,,1,5000,762.1313
8,37,1,570,2,1,36,1,8,96,2,2,023,3,96,36,1,023,37,2,,,8,2000,1,48500,1,,2,,313.8198
8,37,1,600,3,2,19,1,7,99,2,4,Z90,6,33,88,2,,,2,,,12,2000,1,10000,1,,2,,306.1653
8,37,1,402,1,1,59,5,7,99,2,3,Z90,1,81,12,1,959,50,2,,,5,2000,1,40000,1,90000,2,,397.6329
8,37,1,622,2,2,42,1,6,99,2,4,451,1,39,24,1,541,3,2,,,6,2001,1,16000,3,,2,,333.9989
8,37,2,1026,3,2,53,3,6,97,1,2,754,1,1,24,1,541,48,2,,,10,1999,1,10000,4,10000,2,,821.5757
8,37,1,496,3,2,26,1,6,99,1,7,066,6,96,36,2,,,2,,,6,2002,2,,,,2,,408.2206
8,37,1,529,3,2,36,1,11,96,1,3,Z20,8,51,24,1,451,60,2,,,10,1999,1,20000,1,20000,1,4000,333.9988
8,37,1,549,3,2,37,1,12,97,4,5,531,1,82,21,1,541,21,2,,,10,1999,1,44160,4,,2,,335.2537
8,37,2,955,2,1,40,5,10,98,2,7,633,1,95,10,1,981,50,1,8,99,,,1,39000,1,25000,1,10400,866.1538
8,37,2,983,1,1,32,1,1,96,2,3,949,1,50,44,1,799,44,2,,,1,2000,1,30000,1,,2,,793.9761
8,37,1,665,3,2,28,1,2,98,2,7,451,6,33,88,2,,,2,,,88,8888,1,1950,3,,2,,230.2206
8,37,1,762,3,2,31,1,10,97,2,7,Z90,2,96,31,1,323,31,2,,,88,8888,1,21450,1,,2,,230.2203
8,37,1,766,3,2,37,1,6,97,2,7,135,6,96,88,2,,,2,,,88,8888,2,,,,2,,230.2203
8,37,2,793,6,1,44,5,7,99,2,7,542,1,18,10,1,542,50,2,,,10,2000,1,40000,1,78000,2,,793.973
8,37,1,468,3,1,23,2,9,99,1,7,389,1,90,11,1,981,24,2,,,8,2000,2,,,,2,,333.9988
8,37,1,468,3,1,25,2,12,98,1,7,531,1,90,11,1,981,26,2,,,11,1999,2,,,,2,,333.9988
8,78,1,2163,3,2,30,4,9,99,1,2,541,6,49,3,2,,,2,,,12,1999,1,42000,1,,1,30000,258.1035
8,78,1,2184,4,2,43,2,3,97,1,7,201,1,39,24,1,541,48,2,,,3,2000,1,4500,1,,1,6000,191.0242
8,78,2,2257,3,2,42,2,8,98,1,7,Z20,1,39,24,1,541,14,2,,,7,2000,2,,,,2,,519.5201
8,78,1,2200,3,2,24,1,7,96,1,5,541,1,51,12,1,541,38,2,,,88,8888,2,,,,2,,191.0242
8,78,2,2273,2,1,37,5,3,99,2,3,Z90,1,35,6,1,952,24,1,9,99,,,1,48000,1,38000,2,,566.7492
8,78,2,2277,2,1,49,8,9,98,2,2,Z90,1,35,12,1,952,32,1,9,99,,,1,60000,1,57000,2,,566.7492
8,78,2,2277,3,1,26,5,1,99,1,7,Z90,1,35,12,1,982,24,2,,,12,1999,1,48000,1,,2,,566.7492
8,78,2,2277,4,1,26,4,6,99,2,5,Z90,1,35,4,1,982,43,1,9,99,,,1,38000,2,39000,1,13680,566.7492
8,78,2,2278,3,1,31,6,8,99,2,5,Z90,1,39,8,1,982,36,2,,,4,2000,2,,,,2,,566.7492
8,48,1,1075,3,1,25,2,3,99,1,4,791,1,81,12,1,541,60,2,,,2,2000,1,23000,1,,2,,276.6449
8,48,1,1075,3,2,22,1,8,99,1,7,325,1,50,24,1,949,2,2,,,8,2001,1,11600,1,,2,,276.6449
8,48,1,1096,2,1,47,5,9,99,2,7,199,8,67,10,1,855,50,2,,,8,2000,1,87000,1,76000,1,8600,301.7944
8,48,1,1187,1,2,47,1,3,98,2,3,412,1,39,24,1,541,20,2,,,3,2000,1,18000,1,,2,,301.7946
8,64,2,2031,3,1,18,1,5,99,1,6,Z30,8,66,10,2,,,2,,,3,2000,2,,,,2,,578.5222
8,64,2,2032,4,1,37,4,2,99,2,7,Z90,1,39,10,1,982,44,1,9,99,,,1,88000,2,10000,1,13440,578.5222
8,64,2,2102,3,1,30,1,11,98,1,7,982,1,35,12,1,982,10,2,,,12,1999,1,20000,1,,2,,626.3351
8,64,2,2102,3,1,25,2,9,98,1,7,Z90,1,52,12,1,982,24,2,,,12,1999,1,48000,1,,2,,626.3351
8,64,1,1947,2,1,50,5,9,99,2,7,Z90,1,52,6,1,042,40,2,,,3,2000,1,300000,1,200000,2,,369.5533
8,60,2,1706,2,1,45,4,5,98,2,7,981,1,52,12,1,981,48,1,5,99,,,1,10000,2,34595,1,16443,794.4588
8,60,1,1512,3,2,34,3,3,99,1,7,500,1,39,10,1,541,60,2,,,12,2000,1,58000,1,,1,19500,313.0432
8,60,1,1512,3,1,39,5,12,98,2,6,532,1,83,12,1,981,48,2,,,10,1999,2,,,,1,11000,313.0432
8,60,1,1550,1,2,59,1,2,98,3,1,Z20,8,96,2,2,,,1,4,98,,,2,,,,2,,286.9565
8,60,1,1552,2,1,38,2,3,99,2,6,985,1,81,12,1,985,54,2,,,7,2000,1,42000,1,,2,,286.9565
8,60,1,1573,3,1,42,3,1,97,1,7,Z90,1,89,12,1,700,53,2,,,12,1999,1,15000,1,,2,,286.9565
8,60,1,1562,4,1,32,2,9,98,2,6,Z90,1,52,12,1,981,24,1,8,99,,,1,17000,1,80000,2,,344.3476
8,26,2,284,3,1,35,4,5,97,2,7,Z90,1,81,10,1,982,40,1,4,98,,,2,,,,2,,1138.4047
8,26,1,117,1,1,39,5,4,99,2,6,589,1,33,9,1,981,45,2,,,2,2000,1,65710,1,,2,,262.7924
8,26,1,20,3,2,27,4,11,97,1,6,Z30,1,39,24,1,541,36,2,,,11,1999,1,12000,1,,2,,286.6826
8,26,2,260,3,2,23,1,7,99,1,2,451,1,52,6,1,172,3,2,,,1,2000,2,,,,2,,1299.8553
8,26,1,137,6,1,36,3,6,99,2,7,032,1,81,12,1,032,36,2,,,5,2000,1,9000,3,999999,1,5000,286.6826
8,26,1,176,3,2,32,1,5,99,1,6,451,1,52,6,1,172,5,2,,,10,1999,1,3500,5,2000,2,,301.7714
8,26,1,176,3,2,29,3,7,99,2,6,Z90,6,64,24,2,,,2,,,6,2001,1,5000,5,999999,1,4000,301.7714
8,26,1,181,3,2,45,1,5,95,1,6,141,7,34,60,1,141,52,2,,,5,2000,2,,,,2,,262.7926
8,26,1,185,1,1,44,1,6,96,1,7,201,1,89,24,1,959,24,1,6,98,,,2,,,,2,,262.7926
8,26,1,186,3,2,33,1,9,99,2,7,Z90,1,96,88,1,599,59,2,,,9,2000,1,9916,2,70000,1,8000,262.7926
8,26,1,186,3,2,36,1,12,96,2,7,Z90,1,96,88,1,386,59,2,,,9,2000,1,62974,2,,1,11000,262.7926
8,26,1,190,3,2,42,3,4,98,1,1,541,1,47,88,1,541,57,2,,,88,8888,1,27000,4,,2,,262.7926
8,26,1,190,4,2,38,1,7,96,1,4,Z90,1,82,24,1,541,43,1,7,98,,,2,,,,2,,262.7926
9,7,2,129,3,1,24,1,1,98,1,2,Z90,1,57,24,1,959,22,2,,,88,8888,1,6000,3,,2,,444.6887
9,7,1,49,3,2,37,4,8,99,4,3,Z20,2,81,24,1,541,40,2,,,7,2001,2,,,,2,,525.6209
9,7,1,51,3,2,38,1,99,97,4,0,776,1,57,24,1,542,21,2,,,12,1999,1,18700,3,,2,,525.6209
9,7,1,51,3,2,31,1,12,98,1,5,Z20,3,57,24,1,541,15,2,,,12,1999,2,,,,2,,525.6209
9,7,1,51,4,1,31,1,99,97,2,4,643,3,57,24,1,959,20,2,,,99,9999,2,,,,2,,525.6209
9,7,1,60,3,2,39,2,12,96,4,2,425,1,15,8,1,541,8,1,7,97,,,2,,,,2,,525.6209
9,7,1,96,7,2,25,1,6,99,1,6,Z30,1,94,88,2,,,2,,,88,8888,2,,,,2,,430.6293
9,7,2,318,3,2,26,2,11,97,1,1,Z20,1,81,24,1,541,48,2,,,11,2000,1,11000,1,,2,,474.0082
9,7,2,318,3,2,22,2,8,98,1,1,Z20,1,81,24,1,541,36,2,,,8,2000,1,9000,1,,2,,474.0082
9,7,2,157,3,2,25,1,1,99,1,6,Z20,1,81,24,1,067,9,2,,,12,2001,1,5000,3,,2,,444.6881
9,7,2,159,3,2,35,2,3,99,1,3,Z30,1,81,24,1,541,31,2,,,4,2002,1,4000,3,,2,,444.6881
9,7,2,159,3,2,25,1,1,99,1,6,Z20,1,81,24,1,067,9,2,,,12,2001,1,7000,3,,2,,444.6881
9,7,2,172,3,1,20,1,1,98,1,1,643,3,57,24,1,959,17,2,,,88,8888,2,,,,2,,361.59
9,7,2,173,3,1,30,1,3,97,2,2,615,3,57,36,1,959,29,2,,,12,1999,1,1500,3,,2,,361.59
9,7,2,173,4,2,30,1,6,99,2,1,Z20,3,57,6,1,542,3,2,,,12,1999,2,,,,2,,361.59
9,7,2,242,1,1,23,1,4,95,2,4,643,1,57,24,1,451,6,1,9,95,,,2,,,,2,,444.6882
9,7,2,242,2,2,23,1,4,95,2,3,Z20,1,57,24,2,,,1,9,95,,,2,,,,2,,444.6882
9,7,2,242,3,2,4,1,4,95,1,0,Z90,8,57,24,2,,,1,9,95,,,,,,,,,481.5975
9,7,2,249,3,2,21,2,6,96,1,2,Z20,1,80,88,1,541,39,2,,,88,8888,1,17000,1,,2,,444.6882
9,7,2,263,3,2,30,2,6,99,1,1,Z20,1,81,24,1,541,36,2,,,99,2001,2,,,,1,198800,444.6886
9,7,2,361,3,2,20,1,9,99,1,3,Z30,1,81,24,1,541,1,2,,,99,2001,2,,,,2,,444.6883
9,7,2,363,3,2,25,1,7,97,1,6,Z30,1,81,24,1,541,24,1,8,99,,,2,,,,1,24600,444.6883
9,7,2,369,2,2,35,2,2,98,2,1,Z20,1,81,24,1,541,38,2,,,1,2000,1,9000,1,,2,,444.6883
9,72,1,393,3,2,31,4,7,99,1,4,Z90,1,10,99,1,532,3,1,7,99,,,2,,,,1,27375,356.8523
9,72,1,393,3,2,26,2,9,98,1,6,Z90,1,10,24,1,311,3,1,2,99,,,2,,,,2,,356.8523
9,72,1,427,3,2,30,2,3,99,2,7,112,6,1,88,2,,,2,,,99,2001,2,,,,2,,396.5026
9,72,1,441,3,1,30,3,12,98,2,7,Z90,1,35,10,1,981,30,2,,,10,1999,1,60000,1,,2,,277.2242
9,72,2,607,4,2,28,1,7,97,2,6,386,4,96,88,1,549,24,2,,,88,8888,2,,,,1,2500,766.2337
9,72,2,693,3,2,29,1,8,97,1,7,542,1,82,12,1,549,26,1,6,98,,,2,,,,2,,766.2326
9,72,2,693,3,2,27,1,9,97,1,7,Z90,1,89,24,1,949,20,1,7,98,,,2,,,,2,,766.2326
9,72,1,477,3,2,42,1,11,96,2,7,066,3,96,88,1,549,46,2,,,99,9999,1,60000,1,,1,8000,297.3771
9,72,2,636,7,2,38,4,9,97,2,4,791,3,81,24,1,791,60,2,,,88,8888,2,,,,2,,1000.3629
9,72,2,557,1,1,35,5,8,99,2,7,212,1,63,10,1,981,52,2,,,5,2000,2,,,,2,,2477.316
9,72,2,566,3,2,27,1,3,96,4,6,542,1,82,88,1,549,43,2,,,99,9999,1,18000,1,,2,,842.858
9,72,2,571,3,1,30,1,1,99,1,7,Z90,1,52,12,1,532,9,2,,,1,2000,1,60000,1,,2,,842.858
9,72,1,505,3,1,23,2,9,98,1,7,Z90,1,35,12,1,981,24,1,9,99,,,1,45000,1,14000,1,42250,324.9431
9,72,1,513,6,1,57,1,12,96,2,7,412,3,57,88,1,700,33,2,,,88,8888,1,6000,1,,2,,324.9431
9,72,1,513,6,2,47,3,4,98,2,6,412,3,57,88,1,412,48,2,,,88,8888,2,,,,2,,324.9431
9,72,1,513,7,1,26,3,4,99,2,4,872,3,57,88,1,872,24,2,,,99,9999,1,14000,1,,2,,324.9431
9,72,1,516,3,1,28,3,12,98,1,7,611,1,52,88,1,981,30,2,,,88,8888,1,18000,1,,2,,324.9431
9,73,2,1441,1,1,35,2,7,99,2,3,616,3,57,5,1,959,5,2,,,12,1999,2,,,,2,,765.634
9,73,2,1446,3,2,25,1,3,96,1,4,541,1,51,28,1,541,28,2,,,10,1999,2,,,,2,,765.634
9,73,1,985,2,2,36,1,10,98,2,4,541,1,81,24,1,541,12,2,,,10,2000,1,45000,1,,2,,331.2217
9,73,1,996,3,1,24,1,8,95,1,2,732,3,57,88,1,732,30,2,,,88,8888,2,,,,2,,331.2217
9,73,2,1526,3,1,22,1,5,98,1,6,872,3,57,88,1,552,2,2,,,88,8888,2,,,,2,,1052.7446
9,73,2,1348,3,2,27,2,9,99,1,3,Z20,1,51,24,1,541,24,2,,,88,8888,2,,,,2,,935.7783
9,73,2,1348,3,2,19,2,9,99,1,4,Z20,1,81,24,1,541,24,2,,,11,1999,2,,,,2,,935.7783
9,73,2,1349,2,2,33,1,12,96,2,3,Z20,1,81,24,1,541,33,2,,,11,1999,1,5000,4,,2,,935.7783
9,73,2,1355,1,1,24,2,8,99,1,4,Z90,4,57,12,2,,,2,,,8,2000,2,,,,2,,935.7783
9,73,2,1355,3,2,18,1,8,99,1,3,Z20,4,57,12,2,,,2,,,8,2000,2,,,,2,,935.7783
9,73,1,949,2,1,40,5,8,99,2,7,862,1,33,12,1,862,12,2,,,88,8888,1,257400,1,,2,,336.2402
9,73,2,1478,3,2,24,1,3,97,1,4,Z30,1,32,24,1,541,19,2,,,99,2000,1,10000,1,,2,,935.7766
9,73,1,833,3,2,39,2,7,99,2,3,Z90,1,39,24,1,541,24,2,,,12,1999,1,42000,1,38000,1,20000,484.9944
9,73,1,882,3,2,42,1,12,96,1,6,451,1,10,88,1,541,60,2,,,88,8888,2,,,,2,,331.2217
9,73,1,971,3,2,26,2,8,99,1,3,389,1,81,24,1,541,25,2,,,8,2001,2,,,,2,,397.4663
9,73,2,1321,2,2,44,1,4,97,2,1,Z20,1,57,24,1,541,24,2,,,4,2000,1,8000,1,,2,,701.8319
9,73,2,1324,3,2,28,1,6,96,1,6,Z20,1,81,42,1,541,42,2,,,4,2000,1,20000,1,,2,,701.8319
9,73,2,1330,3,2,28,1,6,95,4,6,Z20,1,51,48,1,541,48,2,,,5,2000,1,3000,1,,2,,701.8319
9,73,2,1332,2,2,34,1,4,99,2,1,Z20,1,57,6,1,541,6,2,,,88,8888,2,,,,2,,701.8319
9,73,2,1332,3,1,99,1,4,99,1,1,872,1,57,6,1,625,6,2,,,88,8888,,,,,,,701.8319
9,73,2,1553,2,2,42,1,6,96,2,2,451,3,57,60,1,777,32,1,2,99,,,2,,,,2,,701.8306
9,73,1,1013,3,2,27,1,9,98,1,3,Z90,1,94,24,1,541,12,2,,,88,8888,1,5000,1,,2,,289.1793
9,73,1,1019,1,1,31,1,11,94,2,5,314,1,94,18,1,872,18,1,99,96,,,2,,,,2,,289.1793
9,73,1,1046,2,2,42,3,11,98,2,2,791,1,57,24,1,791,60,2,,,88,8888,1,32800,3,,2,,199.5233
9,73,1,1053,1,1,45,4,1,99,2,7,425,1,84,12,1,721,60,2,,,3,2000,1,45000,1,,2,,199.5233
9,73,1,1060,3,2,22,1,7,99,1,3,490,1,52,6,1,594,6,2,,,1,2000,2,,,,2,,265.081
9,73,1,1079,2,2,27,1,3,99,2,7,135,1,57,24,1,949,6,2,,,88,8888,2,,,,2,,289.1793
9,73,1,1080,2,2,41,1,9,97,2,3,Z20,1,81,24,1,541,24,1,8,99,,,2,,,,2,,289.1793
9,73,1,1113,3,2,27,1,9,98,1,7,079,1,81,24,1,079,12,2,,,9,2000,1,30000,1,,2,,353.4412
9,73,1,1122,3,2,22,3,3,99,1,4,Z20,1,57,6,1,791,36,2,,,88,8888,1,38000,1,,2,,289.1792
9,73,1,1133,3,2,36,1,9,97,2,1,Z20,8,57,25,1,949,25,2,,,88,8888,1,,3,,2,,332.173
9,73,1,1159,2,2,40,3,6,97,2,7,066,1,81,24,1,541,36,1,4,99,,,1,50000,1,,1,17000,289.1793
9,73,1,1164,2,2,43,1,5,97,2,6,Z20,1,39,24,1,541,24,2,,,5,2000,1,25000,1,,2,,289.1793
9,73,1,1191,1,1,39,5,4,99,2,6,Z30,1,52,10,1,216,50,2,,,2,2000,1,180000,1,,2,,353.4412
9,73,1,1197,3,2,24,1,8,99,1,7,Z30,1,82,88,2,,,2,,,88,8888,2,,,,2,,353.4412
9,73,1,1215,1,2,50,2,12,98,3,7,Z20,1,81,24,1,541,25,2,,,12,1999,1,207000,1,,2,,265.0809
9,73,2,1630,1,1,39,1,3,99,2,5,985,1,81,7,1,985,7,2,,,3,2000,2,,,,2,,812.6615
9,73,2,1631,3,2,25,1,6,97,1,8,Z90,1,81,24,1,942,27,2,,,6,2000,2,,,,2,,812.6615
9,73,2,1664,3,2,23,1,7,99,4,6,Z30,1,51,88,1,541,3,2,,,88,8888,2,,,,2,,1070.5476
10,13,2,394,3,2,29,1,4,97,4,3,412,1,82,24,1,541,24,2,,,3,2000,1,45000,4,,1,5000,748.5351
10,13,2,394,3,2,21,1,9,99,1,6,Z30,1,82,6,1,541,6,2,,,3,2000,2,,,,2,,748.5351
10,13,1,185,3,1,38,3,8,99,3,7,412,1,59,12,1,042,36,2,,,88,8888,1,30000,1,,2,,349.3425
10,13,1,36,3,2,28,2,9,98,1,7,412,6,96,88,1,541,13,2,,,88,8888,1,30000,1,,1,10000,363.5853
10,13,2,425,3,2,26,1,6,99,1,7,Z30,1,89,36,1,381,28,2,,,6,2000,1,30000,1,999999,1,17000,374.5576
10,13,1,121,3,2,28,2,10,95,1,7,067,1,94,60,1,541,60,2,,,11,1999,1,10000,1,,2,,302.9877
10,13,1,129,2,2,43,2,8,95,2,3,Z20,1,39,48,1,541,48,2,,,12,1999,2,,,,2,,302.9877
10,13,1,3,4,2,21,1,11,98,2,3,Z20,1,81,24,1,541,11,2,,,11,2000,1,20000,1,,2,,403.9833
10,18,2,532,3,2,41,2,10,97,1,4,799,1,67,24,1,799,48,2,,,12,1999,1,5000,1,,2,,162.5007
10,18,1,473,2,2,36,1,8,98,2,6,412,1,89,24,2,,,2,,,8,2000,1,60000,1,,2,,153.8209
10,18,1,474,6,1,31,3,12,98,2,7,451,1,35,12,1,981,10,2,,,12,1999,1,90000,1,,1,39000,153.8209
10,18,1,474,6,1,24,1,6,98,1,7,451,1,33,12,1,981,12,1,7,99,,,1,60000,1,30000,1,14000,153.8209
10,18,1,499,2,1,63,2,99,99,2,5,700,1,81,14,1,951,24,1,9,99,,,1,60000,1,15000,2,,153.8208
10,18,1,527,2,1,33,1,8,98,2,4,951,1,81,24,1,951,13,2,,,8,2000,1,60000,1,,2,,153.8208
10,42,1,625,3,2,35,1,8,97,1,5,067,1,39,24,1,541,24,1,8,99,,,2,,,,1,40200,337.7269
10,42,1,795,6,1,50,1,4,96,2,7,582,3,96,36,1,582,36,1,5,99,,,1,6000,1,80000,1,5000,450.3025
10,42,1,796,3,2,33,2,12,95,2,7,490,3,96,88,1,066,46,2,,,88,8888,1,310000,1,,2,,450.3025
10,42,1,796,2,2,58,1,9,98,2,7,Z40,4,96,1,2,,,2,,,11,1999,2,,,,2,,450.3025
10,42,2,1010,4,2,25,1,9,98,2,6,Z20,1,52,12,1,541,12,1,8,99,,,1,9000,1,41000,1,4200,412.1943
10,42,2,1060,3,1,27,1,2,99,1,7,611,1,82,10,1,981,8,2,,,11,1999,1,30000,1,,2,,412.1941
10,42,2,1123,2,1,46,1,4,96,2,4,951,1,81,40,1,951,56,1,8,99,,,1,30000,1,50000,1,27500,412.1945
10,42,2,1246,2,1,42,1,10,95,2,4,985,1,81,36,1,700,48,1,12,98,,,2,,,,2,,532.2583
10,42,2,1248,3,2,23,2,9,98,1,4,Z20,1,52,6,1,594,12,1,4,99,,,2,,,,1,37200,532.2583
10,43,1,1270,1,1,35,6,6,99,2,7,Z90,1,96,7,1,981,40,2,,,12,1999,1,70000,1,20000,2,,253.6181
10,43,1,1575,1,1,45,1,9,97,2,4,729,1,81,24,1,839,24,1,6,98,,,2,,,,2,,458.731
10,43,1,1667,3,1,28,2,9,98,1,6,855,1,81,24,1,531,36,1,7,99,,,1,18000,1,20000,2,,550.4773
10,43,1,1706,2,1,45,5,3,99,2,7,981,1,35,6,1,981,30,1,8,99,,,1,80000,1,70000,2,,458.731
10,43,1,1714,1,1,43,4,5,99,2,6,981,1,999,10,1,042,43,2,,,3,2000,1,45000,1,,2,,458.731
10,43,1,1765,2,1,47,2,10,97,2,7,846,1,81,24,1,846,24,1,12,98,,,2,,,,2,,500.4337
10,43,1,1793,6,2,62,1,4,99,3,6,Z20,6,96,88,2,,,2,,,88,8888,1,5000,1,,2,,500.4337
10,43,1,1809,2,2,46,2,4,96,2,6,Z20,1,81,24,1,541,24,1,3,99,,,2,,,,2,,464.8292
10,43,1,1872,2,2,46,6,5,99,2,7,066,1,81,36,1,066,36,2,,,5,2000,1,60000,1,50000,1,20000,458.731
10,43,1,1369,3,2,27,1,7,96,1,6,Z20,1,89,36,1,949,36,1,7,99,,,1,50000,1,300000,1,44000,253.6181
10,43,1,1288,2,1,39,2,9,96,2,4,954,1,81,88,1,985,36,2,,,88,8888,1,60000,1,,2,,276.674
10,43,1,1414,3,2,30,2,8,98,1,7,066,1,56,36,1,066,36,2,,,12,1999,1,20000,1,,2,,253.618
10,43,1,1442,1,1,50,1,12,98,2,7,615,6,96,4,1,589,10,2,,,3,2000,1,93000,1,,1,14000,292.1137
10,43,2,2047,2,2,40,1,5,97,2,2,Z20,1,57,24,1,451,24,1,5,99,,,2,,,,1,21000,1315.4631
10,43,1,1481,2,2,30,1,6,97,2,6,Z20,1,39,24,1,541,27,2,,,12,1999,1,100000,1,,2,,253.618
10,43,1,1499,5,2,25,1,11,98,1,7,Z30,1,94,24,1,541,10,2,,,11,2000,1,14700,2,,2,,276.6743
11,25,2,1403,2,2,44,1,6,98,2,6,Z20,1,81,24,2,,,2,,,6,2000,1,45070,1,,2,,1280.7494
11,23,1,75,2,2,30,2,5,98,2,3,541,1,78,24,1,541,48,2,,,5,2000,1,21100,1,,2,,362.6637
11,23,1,83,2,2,45,1,2,97,3,3,452,1,94,34,1,500,56,2,,,12,1999,1,10093,4,,2,,362.6637
11,23,1,33,3,1,26,1,8,99,1,7,Z90,1,52,12,1,451,1,2,,,8,2000,2,,,,2,,443.2556
11,23,1,166,3,2,27,5,8,98,1,3,594,1,52,6,1,599,6,1,2,99,,,1,23000,1,,2,,423.155
11,23,1,184,3,2,27,2,7,98,1,5,067,1,94,24,1,067,37,1,8,99,,,1,5000,1,48000,2,,413.0291
11,23,1,206,3,2,24,2,5,99,1,6,Z30,1,52,6,1,172,4,2,,,11,1999,1,10000,1,10000,1,15500,423.1551
11,23,1,211,3,1,20,1,3,99,1,6,999,1,89,72,1,849,54,2,,,3,2001,1,6000,1,6000,2,,423.1551
11,23,2,467,3,2,27,1,6,97,1,7,541,1,57,26,1,541,26,1,7,99,,,2,,,,2,,621.8339
11,23,1,137,2,2,38,1,8,98,2,1,625,8,89,24,1,541,13,2,,,8,2000,1,52000,1,,2,,332.4417
