RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
01,0121,003,00443,02,02,2,35,02,11,2009,2,04,921,1,213,24,1,913,36,2,,,11,2011,1,0030000,1,1,070,,,3,030,,,2,,2,,000461.4190,1
01,0122,003,00443,02,02,2,67,01,08,2008,2,04,921,4,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000362.7557,2
01,0123,003,00443,04,03,1,24,01,07,2008,1,04,921,1,100,36,1,642,26,2,,,07,2011,1,0036000,1,1,080,,,3,020,,,2,,2,,000459.4817,1
01,0124,003,00439,01,01,1,54,05,01,2010,2,65,023,1,212,10,1,314,44,2,,,11,2010,1,1140000,1,1,040,,,3,060,,,2,,2,,000382.7445,1
01,0124,003,00439,05,05,2,25,01,01,2010,2,65,231,1,233,07,1,223,07,1,08,2010,,,1,0030000,1,1,080,,,3,020,,,1,0060000,1,0105000,000538.3297,1
01,0125,003,00443,03,03,1,25,01,07,2008,1,05,741,1,232,26,1,931,26,1,09,2010,,,1,0025000,4,1,100,,,,,,,1,0060000,1,0045000,000568.5601,1
01,0126,003,00434,03,03,2,25,01,12,2009,1,04,522,1,235,24,1,734,09,2,,,12,2011,1,0019000,5,1,100,,,,,,,2,,2,,000567.3760,1
01,0127,003,00434,01,01,2,73,04,09,2009,3,04,023,4,400,06,2,,,1,03,2010,,,2,,,,,,,,,,,2,,2,,000350.7194,2
01,0128,003,00434,04,03,2,37,01,11,2005,4,04,913,1,235,88,1,913,58,2,,,88,8888,1,0030000,5,1,100,,,,,,,2,,2,,000446.1090,1
01,0129,003,00434,04,04,2,31,01,03,2009,1,04,522,1,235,25,1,913,18,2,,,04,2011,1,0009000,5,1,100,,,,,,,2,,2,,000567.3760,1
01,0130,003,00444,04,03,1,23,01,08,2010,1,04,921,1,100,24,1,643,01,2,,,08,2012,2,,,,,,,,,,,2,,2,,000419.2585,1
01,0131,003,00444,05,07,2,55,02,01,2009,3,04,522,1,211,24,1,913,47,2,,,01,2011,1,0023000,1,,,2,100,,,,,2,,2,,000366.4092,1
01,0132,002,00448,02,02,2,39,02,08,2009,2,04,913,1,235,24,1,913,37,2,,,08,2011,2,,,,,,,,,,,2,,2,,000448.1892,1
01,0133,002,00448,03,03,1,29,02,06,2010,1,68,522,1,213,36,1,829,27,2,,,06,2013,2,,,,,,,,,,,2,,2,,000552.2583,1
01,0134,002,00448,02,03,2,28,01,03,2009,4,05,021,1,213,36,1,913,18,2,,,03,2012,1,0015000,1,1,100,,,,,,,2,,1,0006500,000570.0217,1
01,0134,002,00448,03,03,2,25,01,07,2008,1,05,021,1,222,48,1,913,26,2,,,07,2012,1,0010000,1,1,100,,,,,,,2,,2,,000570.0217,1
01,0135,002,00448,81,09,2,47,05,06,2010,1,63,611,6,500,10,1,413,45,2,,,04,2011,1,0020000,1,1,090,2,005,3,005,,,1,0025000,1,0010000,000431.5079,
01,0136,002,00450,02,05,1,45,03,08,2009,2,05,621,1,212,12,1,143,51,1,08,2010,,,1,0076000,1,1,075,2,010,3,015,,,1,0088000,1,0007700,000417.2401,1
01,0137,004,00457,02,02,2,23,01,11,2009,2,04,513,1,235,01,1,913,01,1,12,2009,,,2,,,,,,,,,,,2,,2,,000484.7358,2
01,0138,004,00457,01,01,2,84,01,07,2009,3,02,611,4,500,03,2,,,1,10,2009,,,2,,,,,,,,,,,2,,2,,000352.3548,2
01,0139,004,00457,01,01,1,33,01,11,2005,1,65,023,1,500,88,1,123,58,2,,,88,8888,1,0015000,1,1,100,,,,,,,2,,2,,000552.2583,1
01,0139,004,00457,06,08,2,36,01,04,2009,2,04,131,1,211,24,1,913,17,2,,,04,2011,1,0030000,1,1,070,2,030,,,,,2,,1,0006500,000448.1892,1
01,0140,004,00457,02,02,2,49,01,10,2005,2,05,021,1,235,62,1,913,59,2,,,12,2010,1,0035000,1,1,100,,,,,,,2,,1,0005500,000401.8524,1
01,0141,004,00457,02,03,2,34,01,04,2009,4,05,931,1,222,24,1,913,17,2,,,04,2011,1,0030000,5,1,100,,,,,,,2,,2,,000570.0217,1
01,0142,004,00457,03,03,2,15,02,03,2009,1,03,023,4,221,00,2,,,1,03,2009,,,2,,,,,,,,,,,2,,2,,000484.7358,2
01,0143,004,00457,03,05,2,43,01,08,2009,2,05,021,1,222,24,1,913,13,2,,,08,2011,1,0022000,1,1,100,,,,,,,2,,2,,000448.1892,1
01,0144,004,00457,08,04,2,43,03,12,2009,1,05,913,1,222,24,1,913,58,2,,,12,2011,1,0011000,5,1,050,2,050,,,,,2,,2,,000448.1892,1
01,0145,004,00457,01,01,1,50,01,04,2007,2,05,723,1,232,23,1,721,23,1,03,2009,,,2,,,,,,,,,,,2,,2,,000405.2770,2
01,0146,004,00463,03,03,1,38,02,06,2008,4,04,921,1,233,30,1,931,51,2,,,12,2010,1,0009000,4,1,100,,,,,,,2,,1,0010000,000471.6072,1
01,0147,004,00463,03,03,2,26,03,07,2008,1,04,913,1,234,24,1,913,60,1,07,2010,,,2,,,,,,,,,,,1,0030000,1,0005000,000588.6188,1
01,0148,004,00463,02,03,2,38,01,03,2008,1,04,921,1,222,36,1,913,30,2,,,03,2011,1,0018000,5,1,100,,,,,,,2,,2,,000462.8115,1
01,0149,004,00463,03,05,2,23,01,05,2008,2,04,021,1,234,24,1,913,24,1,05,2010,,,1,0012000,1,1,100,,,,,,,1,0010000,2,,000500.5505,1
01,0150,004,00463,05,03,1,26,02,07,2008,1,05,921,1,233,21,1,721,48,1,04,2010,,,2,,,,,,,,,,,1,0035000,2,,000570.2760,1
01,0150,004,00463,06,03,1,22,01,08,2010,1,04,311,1,234,26,1,311,01,2,,,10,2012,2,,,,,,,,,,,2,,2,,000460.8684,1
01,0151,002,00497,01,01,1,51,04,02,2010,2,65,023,1,500,12,1,834,30,2,,,02,2011,1,0150000,1,1,080,,,3,020,,,2,,2,,000404.0080,1
01,0152,004,00498,04,06,1,34,01,03,2010,2,73,212,4,223,00,2,,,1,03,2010,,,2,,,,,,,,,,,2,,2,,000521.5540,2
01,0153,004,00498,01,01,1,55,02,11,2009,2,03,932,1,231,12,1,932,22,2,,,11,2010,1,0060000,4,1,075,,,3,025,,,2,,2,,000374.5666,1
01,0154,004,00498,01,01,1,54,01,04,2008,2,05,023,1,233,36,1,724,29,2,,,04,2011,1,0042000,1,1,100,,,,,,,2,,2,,000382.7445,1
01,0154,004,00498,03,03,2,27,01,12,2007,1,63,513,1,400,48,1,513,33,2,,,12,2011,2,,,,,,,,,,,2,,2,,000538.3297,1
01,0154,004,00498,08,03,1,32,01,11,2008,2,65,023,1,400,22,1,512,22,1,09,2010,,,1,0032250,1,1,100,,,,,,,1,0060000,2,,000521.5540,1
01,0155,004,00498,03,03,1,33,01,01,2007,1,65,231,1,400,51,1,513,44,2,,,04,2011,1,0060000,1,1,100,,,,,,,2,,2,,000521.5540,1
01,0155,004,00498,05,03,2,27,02,06,2008,2,05,023,1,231,21,1,421,43,1,03,2010,,,2,,,,,,,,,,,2,,2,,000538.3297,2
01,0156,003,00532,01,01,1,36,04,05,2009,2,04,832,1,233,17,1,832,36,2,,,10,2010,1,0066000,1,1,100,,,,,,,2,,1,0010000,000472.8230,1
01,0157,003,00532,07,06,1,28,01,06,2010,1,05,512,1,232,24,1,512,03,2,,,06,2012,2,,,,,,,,,,,2,,2,,000571.7461,1
01,0157,003,00532,08,06,1,25,01,10,2008,1,04,832,1,232,24,1,832,23,2,,,10,2010,1,0019000,5,1,100,,,,,,,2,,2,,000571.7461,1
01,0157,003,00532,10,03,2,38,01,02,2010,3,05,911,1,234,24,1,913,07,2,,,02,2012,1,0030000,1,1,100,,,,,,,2,,1,0013500,000464.0047,1
01,0158,002,00543,02,02,2,44,02,07,2009,2,04,021,1,222,20,1,913,58,2,,,03,2011,1,0060000,5,1,090,,,3,010,,,2,,2,,000462.8115,1
01,0159,002,00543,03,05,2,35,01,03,2007,2,05,021,1,400,45,1,913,42,2,,,12,2010,1,0036000,5,1,100,,,,,,,2,,2,,000462.8115,1
01,0160,002,00543,02,02,2,41,02,09,2010,2,04,021,1,233,24,1,913,48,2,,,09,2012,2,,,,,,,,,,,1,0036000,1,0014200,000462.8115,1
01,0161,002,00543,03,03,2,30,03,03,2010,1,04,021,1,222,24,1,913,57,2,,,03,2012,1,0025000,1,,,2,100,,,,,2,,2,,000588.6188,1
01,0161,002,00543,04,03,2,28,02,10,2009,1,04,913,8,500,88,1,913,18,2,,,88,8888,1,0006000,1,1,100,,,,,,,2,,1,0003000,000588.6188,1
01,0162,002,00543,02,02,2,48,03,03,2010,2,04,021,1,234,24,1,913,57,2,,,03,2012,1,0036000,5,1,100,,,,,,,2,,2,,000414.9629,1
01,0163,002,00543,03,03,1,32,01,05,2009,1,01,921,1,232,24,1,931,16,2,,,05,2011,1,0041000,5,1,100,,,,,,,2,,2,,000570.2760,1
01,0163,002,00543,04,03,2,29,02,05,2010,1,04,921,1,232,24,1,913,44,2,,,05,2012,1,0024000,5,1,100,,,,,,,2,,2,,000588.6188,1
01,0163,002,00543,06,03,1,25,01,06,2010,1,66,921,1,500,24,1,321,03,2,,,06,2012,2,,,,,,,,,,,2,,2,,000570.2760,1
01,0164,002,00543,03,03,1,26,01,05,2008,1,04,921,1,234,36,1,931,28,2,,,05,2011,2,,,,,,,,,,,2,,2,,000570.2760,1
01,0165,002,00543,04,08,2,29,02,03,2010,1,05,522,1,232,24,1,913,43,2,,,03,2012,2,,,,,,,,,,,2,,2,,000588.6188,1
01,0166,002,00543,02,02,2,50,02,11,2009,2,04,921,1,232,24,1,913,36,2,,,11,2011,1,0026000,5,1,100,,,,,,,2,,2,,000414.9629,1
01,0167,003,00555,04,03,2,39,02,08,2009,2,05,515,1,211,24,1,913,37,2,,,08,2011,1,0036000,1,1,070,,,3,030,,,2,,2,,000421.3469,1
01,0168,003,00555,09,03,2,26,02,05,2010,1,04,522,1,234,36,1,913,40,2,,,05,2013,1,0020000,4,1,095,,,3,005,,,1,0050000,2,,000535.8828,1
01,0169,003,00555,05,02,2,33,02,01,2010,2,04,021,1,234,24,1,522,21,2,,,01,2012,1,0025000,4,1,060,,,3,040,,,2,,2,,000535.8828,1
01,0170,003,00555,06,08,2,26,01,06,2009,1,65,223,1,233,24,1,223,15,2,,,06,2011,1,0023000,4,1,090,2,010,,,,,2,,2,,000535.8828,1
01,0171,001,00560,01,01,1,46,05,06,2010,2,05,931,1,223,12,1,723,39,2,,,06,2011,1,0038000,1,1,100,,,,,,,2,,2,,000382.4545,1
01,0172,001,00560,02,02,2,28,01,08,2010,2,05,021,1,211,24,1,913,01,2,,,08,2012,1,0012000,5,1,080,,,3,020,,,2,,2,,000537.9219,1
01,0173,001,00560,08,03,2,25,02,05,2010,4,05,021,1,231,02,1,913,12,1,07,2010,,,2,,,,,,,,,,,1,0000000,2,,000537.9219,1
01,0174,001,00560,01,01,1,45,02,05,2008,2,65,621,1,233,36,1,932,48,2,,,05,2011,1,0030000,1,1,100,,,,,,,2,,2,,000382.4545,1
01,0175,001,00560,02,03,1,34,01,08,2006,2,04,611,1,233,28,1,712,28,1,12,2008,,,2,,,,,,,,,,,2,,2,,000521.1589,2
01,0175,001,00560,03,05,2,37,01,12,2006,2,04,913,1,211,24,1,913,24,1,12,2008,,,2,,,,,,,,,,,2,,2,,000422.9502,2
01,0176,003,00559,04,03,1,34,02,09,2010,1,04,611,1,213,36,1,721,36,2,,,09,2013,1,0028000,5,1,080,,,3,020,,,1,0100000,1,0012000,000556.7457,1
01,0176,003,00559,05,03,1,26,02,12,2009,1,05,611,1,213,24,1,932,33,2,,,12,2011,2,,,,,,,,,,,2,,2,,000556.7457,1
01,0177,003,00559,05,05,2,25,01,10,2008,2,04,021,1,235,24,1,913,23,2,,,10,2010,2,,,,,,,,,,,2,,2,,000574.6534,1
01,0178,003,00559,01,01,2,36,02,08,2008,1,65,512,1,213,20,1,211,48,1,04,2010,,,2,,,,,,,,,,,1,0020000,2,,000451.8310,1
01,0179,003,00559,02,03,1,28,01,08,2009,1,68,832,1,235,16,1,834,13,2,,,12,2010,2,,,,,,,,,,,2,,2,,000556.7457,1
01,0180,003,00559,07,05,1,31,01,03,2009,2,04,829,1,233,48,1,829,18,2,,,03,2013,1,0072000,5,1,100,,,,,,,2,,2,,000556.7457,1
01,0181,003,00559,02,02,2,53,04,02,2010,2,65,223,1,233,12,1,223,48,2,,,02,2011,1,0030000,1,1,100,,,,,,,2,,2,,000405.1176,1
01,0181,003,00559,07,03,1,28,02,05,2010,2,65,215,1,233,24,1,215,22,2,,,05,2012,2,,,,,,,,,,,2,,2,,000556.7457,1
01,0182,002,00580,01,01,1,47,01,06,2007,2,05,832,1,233,24,1,832,24,1,06,2009,,,2,,,,,,,,,,,2,,2,,000455.3027,2
01,0183,002,00580,01,01,1,34,02,06,2010,2,04,611,1,233,24,1,832,24,2,,,06,2012,1,0020000,4,1,100,,,,,,,2,,2,,000620.4267,1
01,0183,002,00580,02,02,2,30,02,04,2010,2,04,522,1,223,14,1,913,30,2,,,06,2011,1,0030000,4,1,090,,,3,010,,,2,,2,,000640.3827,1
01,0184,002,00580,03,03,2,42,01,07,2006,1,04,932,1,231,59,1,515,50,2,,,06,2011,1,0042000,1,1,100,,,,,,,2,,1,0010500,000503.5117,1
01,0185,002,00580,05,05,2,26,02,09,2008,2,04,522,1,222,24,1,913,60,1,09,2010,,,1,0010000,4,1,100,,,,,,,1,0050000,1,0000500,000640.3827,1
01,0186,002,00580,01,01,1,57,05,05,2009,2,05,611,1,500,12,1,314,40,1,05,2010,,,1,0180000,1,1,050,,,3,050,,,1,0050000,2,,000445.5745,1
01,0187,002,00596,03,03,2,34,01,08,2010,2,65,023,1,400,24,1,223,01,2,,,08,2012,2,,,,,,,,,,,2,,2,,000582.3068,1
01,0188,003,00617,01,01,2,39,02,12,2009,3,04,913,1,222,24,1,913,34,2,,,12,2011,1,0013000,5,1,100,,,,,,,2,,2,,000498.4770,1
01,0189,003,00617,81,03,2,45,01,09,2008,2,61,233,6,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000479.9240,
01,0189,003,00617,82,06,2,18,01,09,2008,1,03,023,6,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000479.9240,
01,0189,003,00617,83,06,1,17,01,09,2008,1,03,023,6,500,88,2,,,2,,,88,8888,2,,,,,,,,,,,2,,2,,000479.9240,
01,0190,003,00617,03,03,1,37,03,05,2010,2,65,215,4,214,02,2,,,1,07,2010,,,2,,,,,,,,,,,1,0000000,2,,000507.9504,2
01,0191,004,00618,04,03,2,33,02,12,2007,1,04,523,1,222,88,1,913,59,2,,,88,8888,1,0071000,5,1,100,,,,,,,2,,2,,000537.5141,1
01,0192,004,00618,06,08,2,28,01,08,2009,2,04,021,4,221,88,1,913,13,2,,,88,8888,1,0036000,5,1,100,,,,,,,2,,2,,000537.5141,1
01,0193,004,00618,03,03,1,24,01,08,2010,1,04,023,1,213,36,1,827,01,2,,,08,2013,2,,,,,,,,,,,2,,2,,000420.8551,1
01,0194,004,00627,02,02,2,47,02,12,2007,2,04,021,1,211,36,1,913,58,2,,,12,2010,1,0030000,5,1,100,,,,,,,2,,2,,000405.0779,1
01,0195,004,00627,04,03,1,32,01,04,2008,1,05,712,1,233,38,1,931,29,2,,,06,2011,1,0018000,5,1,100,,,,,,,2,,2,,000556.6911,1
01,0196,004,00627,01,01,1,31,01,07,2010,2,05,611,1,400,06,1,512,02,2,,,01,2011,1,0021100,2,1,100,,,,,,,2,,2,,000556.6911,1
01,0197,002,00635,03,03,2,26,01,05,2009,1,61,330,1,232,24,1,330,16,2,,,05,2011,1,0030000,4,1,095,,,3,005,,,2,,2,,000568.0755,1
01,0198,002,00635,04,02,1,39,01,05,2009,2,05,832,1,233,25,1,921,16,2,,,06,2011,1,0060000,1,1,070,,,3,030,,,2,,2,,000455.1477,1
01,0199,001,00648,01,01,1,50,02,10,2009,2,05,832,1,233,24,1,832,56,2,,,10,2011,1,0050000,1,1,100,,,,,,,2,,2,,000382.7445,1
01,0200,001,00648,05,03,1,35,01,03,2007,2,05,913,1,233,30,1,913,30,1,09,2009,,,2,,,,,,,,,,,2,,2,,000431.3150,2
01,0200,001,00648,06,05,2,28,02,03,2007,2,05,347,1,214,17,1,347,32,1,08,2008,,,2,,,,,,,,,,,2,,2,,000538.3297,2
01,0201,004,00656,04,03,2,27,01,10,2008,1,04,023,1,233,26,1,513,23,2,,,12,2010,1,0090000,1,1,060,2,020,3,020,,,2,,2,,000610.5691,1
01,0201,004,00656,05,03,2,28,01,10,2008,3,04,023,1,233,28,1,513,23,2,,,02,2011,1,0072000,1,1,060,2,020,3,020,,,2,,2,,000610.5691,1
01,0202,002,00654,06,04,2,32,01,09,2009,1,05,522,1,213,24,1,827,12,2,,,09,2011,1,0032000,4,1,080,2,020,,,,,2,,2,,000576.3449,1
01,0203,002,00654,07,05,1,28,01,09,2009,2,04,512,1,234,14,1,512,12,2,,,11,2010,1,0053000,4,1,050,2,025,3,025,,,2,,1,0013000,000558.3845,1
01,0204,002,00654,02,02,2,48,01,07,2010,2,04,522,1,211,24,1,913,02,2,,,07,2012,1,0011000,1,1,100,,,,,,,2,,2,,000406.3101,1
01,0205,003,00683,01,01,1,41,02,01,2010,2,04,611,1,232,24,1,931,24,2,,,01,2012,1,0035000,1,1,090,,,3,010,,,2,,1,0003200,000489.1940,1
01,0206,003,00683,02,02,2,41,01,07,2010,2,05,021,1,211,24,1,913,02,2,,,07,2012,1,0060000,1,1,050,,,3,050,,,2,,1,0004000,000480.0704,1
01,0207,004,00698,04,05,2,39,01,07,2010,2,04,021,1,400,88,1,913,02,2,,,88,8888,1,0014000,5,1,100,,,,,,,2,,2,,000498.4770,1
01,0208,003,00691,04,02,2,38,01,12,2007,2,65,021,1,213,36,1,513,33,2,,,12,2010,1,0060000,1,1,100,,,,,,,2,,2,,000477.6395,1
01,0209,003,00691,81,08,1,50,01,05,2010,2,02,723,6,500,88,1,921,04,2,,,88,8888,1,0005000,4,1,100,,,,,,,2,,1,0004500,000459.8621,
01,0209,003,00691,82,08,2,52,01,05,2010,2,02,131,6,500,88,1,921,04,2,,,88,8888,2,,,,,,,,,,,2,,2,,000459.8621,
01,0210,003,00691,81,03,2,32,02,02,2010,1,64,522,6,500,48,1,222,56,2,,,02,2014,2,,,,,,,,,,,2,,1,0021500,000459.8621,
01,0211,003,00691,81,02,2,42,03,07,2008,2,61,234,6,500,34,1,913,60,2,,,05,2011,1,0060000,5,1,100,,,,,,,2,,1,0005500,000459.8621,
01,0212,001,00689,01,01,1,32,03,12,2009,2,68,932,1,400,07,1,834,18,1,07,2010,,,1,0025800,1,1,080,2,010,3,010,,,1,0150000,2,,000637.4548,1
01,0212,001,00689,02,02,2,30,01,08,2010,2,04,023,1,211,24,1,913,01,2,,,08,2012,1,0008600,1,1,100,,,,,,,1,0175000,2,,000657.9585,1
01,0213,001,00689,01,01,1,31,02,08,2010,2,04,724,1,233,12,1,724,26,2,,,08,2011,1,0012900,1,1,050,2,020,3,030,,,1,0200000,1,0030000,000637.4548,1
01,0214,001,00689,02,02,2,48,02,11,2009,2,05,023,1,231,12,1,913,33,2,,,11,2010,1,0060000,1,1,060,2,020,3,020,,,2,,2,,000463.8458,1
01,0215,004,00704,02,02,2,53,01,07,2007,2,05,911,1,233,16,1,913,16,1,11,2008,,,2,,,,,,,,,,,2,,2,,000411.1361,2
01,0216,004,00704,08,06,2,29,01,11,2008,2,05,021,1,400,36,1,513,22,2,,,11,2011,1,0090000,5,1,100,,,,,,,2,,2,,000583.1905,1
01,0216,004,00704,10,03,2,48,02,08,2010,4,05,412,1,211,24,1,913,51,2,,,08,2012,1,0006000,5,1,100,,,,,,,2,,2,,000411.1361,1
01,0217,003,00733,08,08,2,29,01,08,2009,1,03,522,1,235,24,1,913,13,2,,,08,2011,1,0026000,4,1,100,,,,,,,2,,2,,000570.2421,1
01,0218,003,00733,04,03,1,39,01,04,2009,1,04,832,1,235,88,1,832,17,2,,,88,8888,1,0150000,1,1,075,,,3,025,,,2,,2,,000456.8835,1
01,0219,002,00728,01,01,1,36,03,07,2010,2,05,832,1,212,06,1,512,24,2,,,01,2011,1,0024000,1,1,100,,,,,,,1,0070000,2,,000527.6144,1
01,0220,002,00720,81,02,1,33,02,09,2010,2,04,131,6,500,88,1,913,05,2,,,88,8888,1,0006200,2,1,065,,,3,035,,,2,,2,,000406.8996,
01,0221,002,00725,02,02,2,46,01,06,2009,2,04,341,1,234,24,1,913,15,2,,,06,2011,1,0044000,2,1,060,,,3,040,,,2,,2,,000400.0078,1
01,0222,002,00725,02,02,2,32,01,08,2009,2,05,131,1,231,12,1,913,12,1,08,2010,,,1,0032000,2,1,085,,,3,015,,,1,0032500,2,,000567.4052,1
01,0223,004,00764,01,01,1,64,03,11,2009,2,65,023,1,500,13,1,723,24,2,,,12,2010,1,0072000,1,1,100,,,,,,,2,,2,,000403.9190,1
01,0224,004,00764,03,03,1,29,01,01,2008,1,65,214,1,234,88,1,214,32,2,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000562.4248,1
01,0224,004,00764,04,03,1,31,02,06,2010,2,68,023,1,233,12,1,314,55,2,,,06,2011,1,0102000,1,1,100,,,,,,,1,0080000,2,,000562.4248,1
01,0225,004,00768,06,05,2,29,01,05,2007,2,67,021,1,234,40,1,411,40,1,09,2010,,,1,0025000,1,1,100,,,,,,,1,0070000,1,0013000,000589.4710,1
01,0226,004,00768,04,03,2,24,01,04,2010,1,05,421,1,213,36,1,827,05,2,,,04,2013,1,0023000,5,1,100,,,,,,,2,,2,,000501.2751,1
01,0227,001,00774,03,05,1,42,05,06,2010,2,05,023,1,212,09,1,723,37,2,,,03,2011,1,0055470,1,1,095,,,3,005,,,1,0050000,2,,000523.1692,1
01,0228,001,00774,05,03,1,26,01,04,2010,1,05,023,1,400,07,1,512,05,2,,,11,2010,2,,,,,,,,,,,2,,2,,000632.6257,1
01,0229,001,00774,05,07,2,53,03,07,2009,4,63,023,1,211,24,1,913,39,2,,,07,2011,1,0048000,1,1,100,,,,,,,2,,2,,000460.3319,1
01,0230,001,00780,02,05,1,36,03,07,2009,2,65,315,1,233,24,1,315,39,2,,,07,2011,1,0180000,1,,,,,3,100,,,2,,2,,000459.7208,1
01,0231,002,00781,06,04,2,50,01,08,2009,2,04,522,2,500,88,1,513,13,2,,,88,8888,1,0036000,1,1,085,,,3,015,,,2,,2,,000379.2227,1
01,0232,002,00781,03,03,1,46,01,06,2008,2,63,512,1,233,48,1,413,27,2,,,06,2012,1,0060000,1,1,075,2,010,3,015,,,2,,2,,000382.4545,1
01,0233,002,00781,01,01,1,41,01,07,2006,2,63,330,1,214,88,1,932,50,2,,,88,8888,1,0165000,1,1,072,2,008,3,020,,,2,,2,,000430.9883,1
01,0234,001,00790,01,01,2,44,02,01,2008,2,05,023,1,211,36,1,913,58,2,,,01,2011,1,0078000,5,1,100,,,,,,,2,,1,0009000,000452.8174,1
01,0235,001,00790,04,05,1,26,02,06,2010,2,68,023,1,300,21,1,834,45,2,,,03,2012,1,0015000,1,1,080,,,3,020,,,1,0060000,1,0031000,000557.9611,1
01,0236,001,00790,03,03,1,30,01,01,2008,1,05,911,1,234,36,1,933,32,2,,,01,2011,1,0030000,1,1,100,,,,,,,2,,2,,000557.9611,1
01,0237,001,00804,07,02,1,44,03,02,2010,2,04,516,1,234,13,1,516,60,2,,,03,2011,1,0060000,1,1,090,,,3,010,,,2,,2,,000456.1892,1
01,0238,001,00804,10,03,1,21,01,05,2010,1,04,921,1,233,24,1,913,04,2,,,05,2012,2,,,,,,,,,,,2,,2,,000445.8015,1
01,0239,001,00804,05,02,1,43,01,04,2010,2,04,723,1,233,24,1,723,05,2,,,04,2012,1,0024000,1,1,090,,,3,010,,,2,,2,,000456.1892,1
01,0240,003,00807,01,01,1,42,02,04,2009,2,05,741,1,234,24,1,723,24,2,,,04,2011,1,0063000,1,1,095,,,3,005,,,1,0050000,2,,000480.8771,1
01,0241,003,00807,04,03,2,29,01,06,2009,1,05,021,1,211,13,1,913,13,1,07,2010,,,1,0001000,1,1,100,,,,,,,1,0010000,2,,000600.1887,1
01,0242,003,00811,81,03,2,31,01,12,2006,1,65,223,6,500,88,1,223,45,2,,,88,8888,1,0065000,1,1,050,2,030,3,020,,,2,,2,,000449.6739,
01,0242,003,00811,05,07,2,80,01,05,2009,3,01,023,4,500,12,2,,,1,05,2010,,,2,,,,,,,,,,,1,0000000,2,,000367.1885,2
01,0243,002,00825,02,02,2,32,01,05,2009,2,61,913,1,214,24,1,913,16,2,,,05,2011,1,0030000,1,1,050,2,020,3,030,,,2,,2,,000572.4782,1
01,0244,002,00825,02,02,2,43,05,06,2010,2,65,513,2,222,06,1,513,60,2,,,12,2010,1,0050000,1,1,050,2,030,3,020,,,1,0050000,2,,000450.1207,1
01,0245,003,00827,03,03,2,23,01,10,2008,1,68,023,1,232,36,1,913,23,2,,,10,2011,1,0040000,1,1,050,2,025,3,025,,,2,,2,,000495.1829,1
01,0246,003,00827,03,03,2,40,02,11,2009,1,62,234,1,234,12,1,411,51,2,,,11,2010,1,0030000,1,1,060,2,020,3,020,,,2,,2,,000457.8486,1
01,0246,003,00827,04,03,2,40,02,11,2009,1,62,234,1,234,12,1,411,51,2,,,11,2010,1,0030000,1,1,060,2,020,3,020,,,2,,2,,000457.8486,1
01,0246,003,00827,05,03,2,39,02,11,2009,1,63,411,1,234,12,1,411,23,2,,,11,2010,2,,,,,,,,,,,2,,2,,000457.8486,1
01,0247,003,00827,01,01,2,68,03,05,2008,3,04,021,4,222,03,2,,,1,08,2008,,,2,,,,,,,,,,,2,,2,,000359.9488,2
01,0247,003,00827,03,03,1,26,04,05,2008,1,68,515,4,222,04,2,,,1,09,2008,,,2,,,,,,,,,,,2,,2,,000564.1607,2
01,0248,003,00827,01,01,2,71,03,09,2010,2,05,121,4,500,02,2,,,2,,,11,2010,2,,,,,,,,,,,2,,2,,000359.9488,2
01,0249,004,00833,01,01,1,58,01,09,2008,2,04,832,1,233,19,1,832,19,1,04,2010,,,2,,,,,,,,,,,1,0050000,2,,000392.4885,1
01,0250,002,00851,02,02,2,48,02,12,2009,2,63,021,1,211,24,1,513,33,2,,,12,2011,1,0060000,1,1,080,,,3,020,,,2,,2,,000423.8997,1
01,0251,002,00851,01,01,2,50,03,09,2010,3,04,021,1,211,12,1,913,60,2,,,09,2011,1,0020000,1,1,050,,,3,050,,,1,0020000,1,0004700,000423.8997,1
01,0252,001,00844,05,03,1,31,02,09,2010,2,04,713,1,232,27,1,713,18,2,,,12,2012,2,,,,,,,,,,,2,,2,,000603.3814,1
01,0253,001,00844,02,03,1,36,04,05,2010,1,04,512,1,500,06,1,512,23,2,,,11,2010,1,0072000,1,1,040,,,3,060,,,2,,2,,000498.9847,1
